timestamp,gpu_index,temperature_C,utilization_gpu_percent,power_W
2025-09-24T03:44:08.749Z,0, 65, 99, 689.05
2025-09-24T03:44:08.749Z,1, 73, 100, 690.92
2025-09-24T03:44:08.749Z,2, 56, 100, 687.78
2025-09-24T03:44:08.749Z,3, 64, 100, 688.72
2025-09-24T03:44:08.749Z,4, 67, 100, 692.12
2025-09-24T03:44:08.749Z,5, 53, 100, 694.15
2025-09-24T03:44:08.749Z,6, 63, 100, 688.84
2025-09-24T03:44:08.749Z,7, 53, 100, 687.66
2025-09-24T03:44:09.119Z,0, 64, 100, 693.08
2025-09-24T03:44:09.119Z,1, 73, 100, 692.59
2025-09-24T03:44:09.119Z,2, 55, 100, 688.38
2025-09-24T03:44:09.119Z,3, 62, 100, 689.66
2025-09-24T03:44:09.119Z,4, 66, 100, 690.79
2025-09-24T03:44:09.119Z,5, 53, 100, 688.42
2025-09-24T03:44:09.119Z,6, 65, 100, 686.51
2025-09-24T03:44:09.119Z,7, 55, 100, 687.71
2025-09-24T03:44:09.468Z,0, 65, 100, 691.43
2025-09-24T03:44:09.468Z,1, 72, 100, 691.00
2025-09-24T03:44:09.468Z,2, 54, 100, 689.88
2025-09-24T03:44:09.468Z,3, 63, 100, 684.95
2025-09-24T03:44:09.468Z,4, 68, 100, 686.06
2025-09-24T03:44:09.468Z,5, 54, 100, 684.97
2025-09-24T03:44:09.468Z,6, 64, 100, 686.60
2025-09-24T03:44:09.468Z,7, 55, 100, 689.93
2025-09-24T03:44:09.788Z,0, 65, 99, 688.35
2025-09-24T03:44:09.788Z,1, 73, 100, 691.91
2025-09-24T03:44:09.788Z,2, 57, 100, 691.73
2025-09-24T03:44:09.788Z,3, 64, 100, 687.08
2025-09-24T03:44:09.788Z,4, 67, 100, 688.48
2025-09-24T03:44:09.788Z,5, 53, 100, 689.33
2025-09-24T03:44:09.788Z,6, 64, 100, 690.49
2025-09-24T03:44:09.788Z,7, 54, 100, 692.62
2025-09-24T03:44:10.152Z,0, 64, 100, 689.02
2025-09-24T03:44:10.152Z,1, 73, 100, 692.14
2025-09-24T03:44:10.152Z,2, 56, 100, 694.07
2025-09-24T03:44:10.152Z,3, 64, 100, 689.53
2025-09-24T03:44:10.152Z,4, 68, 100, 688.63
2025-09-24T03:44:10.152Z,5, 53, 100, 688.24
2025-09-24T03:44:10.152Z,6, 64, 100, 689.86
2025-09-24T03:44:10.152Z,7, 53, 100, 692.17
2025-09-24T03:44:10.468Z,0, 65, 99, 687.98
2025-09-24T03:44:10.468Z,1, 73, 100, 693.24
2025-09-24T03:44:10.468Z,2, 56, 100, 689.84
2025-09-24T03:44:10.468Z,3, 63, 100, 689.27
2025-09-24T03:44:10.468Z,4, 65, 100, 688.25
2025-09-24T03:44:10.468Z,5, 53, 100, 684.97
2025-09-24T03:44:10.468Z,6, 64, 100, 687.28
2025-09-24T03:44:10.468Z,7, 55, 100, 689.95
2025-09-24T03:44:10.820Z,0, 64, 100, 687.08
2025-09-24T03:44:10.820Z,1, 72, 100, 690.43
2025-09-24T03:44:10.820Z,2, 56, 100, 687.50
2025-09-24T03:44:10.820Z,3, 64, 100, 685.66
2025-09-24T03:44:10.820Z,4, 68, 100, 687.77
2025-09-24T03:44:10.820Z,5, 54, 100, 686.86
2025-09-24T03:44:10.820Z,6, 64, 100, 688.93
2025-09-24T03:44:10.820Z,7, 55, 100, 688.33
2025-09-24T03:44:11.173Z,0, 65, 99, 687.55
2025-09-24T03:44:11.173Z,1, 73, 100, 691.11
2025-09-24T03:44:11.173Z,2, 56, 100, 688.18
2025-09-24T03:44:11.173Z,3, 64, 100, 685.23
2025-09-24T03:44:11.173Z,4, 68, 100, 688.41
2025-09-24T03:44:11.173Z,5, 53, 100, 688.74
2025-09-24T03:44:11.173Z,6, 64, 100, 690.63
2025-09-24T03:44:11.173Z,7, 55, 100, 688.48
2025-09-24T03:44:11.523Z,0, 65, 100, 687.68
2025-09-24T03:44:11.523Z,1, 72, 100, 690.92
2025-09-24T03:44:11.523Z,2, 56, 100, 689.51
2025-09-24T03:44:11.523Z,3, 63, 100, 688.05
2025-09-24T03:44:11.523Z,4, 67, 100, 693.04
2025-09-24T03:44:11.523Z,5, 53, 100, 686.67
2025-09-24T03:44:11.523Z,6, 63, 100, 687.11
2025-09-24T03:44:11.523Z,7, 53, 100, 686.99
2025-09-24T03:44:11.851Z,0, 65, 100, 689.27
2025-09-24T03:44:11.851Z,1, 73, 100, 691.46
2025-09-24T03:44:11.851Z,2, 55, 100, 688.86
2025-09-24T03:44:11.851Z,3, 63, 100, 689.12
2025-09-24T03:44:11.851Z,4, 66, 100, 692.47
2025-09-24T03:44:11.851Z,5, 53, 100, 681.41
2025-09-24T03:44:11.851Z,6, 64, 100, 684.92
2025-09-24T03:44:11.851Z,7, 55, 100, 687.21
2025-09-24T03:44:12.189Z,0, 65, 100, 689.68
2025-09-24T03:44:12.189Z,1, 73, 100, 691.59
2025-09-24T03:44:12.189Z,2, 54, 100, 687.60
2025-09-24T03:44:12.189Z,3, 64, 100, 685.23
2025-09-24T03:44:12.189Z,4, 67, 100, 692.59
2025-09-24T03:44:12.189Z,5, 54, 100, 685.22
2025-09-24T03:44:12.189Z,6, 64, 100, 687.47
2025-09-24T03:44:12.189Z,7, 55, 100, 690.71
2025-09-24T03:44:12.519Z,0, 65, 100, 687.70
2025-09-24T03:44:12.519Z,1, 73, 100, 691.72
2025-09-24T03:44:12.519Z,2, 56, 100, 688.00
2025-09-24T03:44:12.519Z,3, 64, 100, 688.50
2025-09-24T03:44:12.519Z,4, 67, 100, 688.84
2025-09-24T03:44:12.519Z,5, 54, 100, 687.64
2025-09-24T03:44:12.519Z,6, 64, 100, 688.55
2025-09-24T03:44:12.519Z,7, 54, 100, 691.09
2025-09-24T03:44:12.851Z,0, 65, 100, 687.50
2025-09-24T03:44:12.851Z,1, 73, 100, 690.83
2025-09-24T03:44:12.851Z,2, 56, 100, 687.87
2025-09-24T03:44:12.851Z,3, 64, 100, 691.13
2025-09-24T03:44:12.851Z,4, 68, 100, 689.07
2025-09-24T03:44:12.851Z,5, 53, 100, 686.51
2025-09-24T03:44:12.851Z,6, 64, 100, 690.14
2025-09-24T03:44:12.851Z,7, 55, 100, 691.23
2025-09-24T03:44:13.191Z,0, 65, 100, 688.72
2025-09-24T03:44:13.191Z,1, 73, 100, 690.69
2025-09-24T03:44:13.191Z,2, 55, 100, 687.54
2025-09-24T03:44:13.191Z,3, 62, 100, 692.84
2025-09-24T03:44:13.191Z,4, 66, 100, 688.41
2025-09-24T03:44:13.191Z,5, 53, 100, 686.64
2025-09-24T03:44:13.191Z,6, 65, 100, 686.09
2025-09-24T03:44:13.191Z,7, 55, 100, 684.81
2025-09-24T03:44:13.552Z,0, 64, 100, 689.65
2025-09-24T03:44:13.552Z,1, 72, 100, 688.04
2025-09-24T03:44:13.552Z,2, 56, 100, 686.42
2025-09-24T03:44:13.552Z,3, 64, 100, 686.25
2025-09-24T03:44:13.552Z,4, 68, 100, 682.57
2025-09-24T03:44:13.552Z,5, 54, 100, 688.81
2025-09-24T03:44:13.552Z,6, 65, 100, 686.46
2025-09-24T03:44:13.552Z,7, 55, 100, 687.17
2025-09-24T03:44:13.894Z,0, 65, 100, 688.74
2025-09-24T03:44:13.894Z,1, 73, 100, 691.22
2025-09-24T03:44:13.894Z,2, 56, 100, 686.47
2025-09-24T03:44:13.894Z,3, 64, 100, 686.80
2025-09-24T03:44:13.894Z,4, 67, 100, 687.41
2025-09-24T03:44:13.894Z,5, 53, 100, 692.10
2025-09-24T03:44:13.894Z,6, 64, 100, 688.90
2025-09-24T03:44:13.894Z,7, 55, 100, 689.65
2025-09-24T03:44:14.248Z,0, 65, 99, 691.43
2025-09-24T03:44:14.248Z,1, 73, 100, 688.60
2025-09-24T03:44:14.248Z,2, 56, 100, 689.76
2025-09-24T03:44:14.248Z,3, 64, 100, 688.16
2025-09-24T03:44:14.248Z,4, 68, 100, 688.49
2025-09-24T03:44:14.248Z,5, 54, 100, 688.79
2025-09-24T03:44:14.248Z,6, 64, 100, 689.95
2025-09-24T03:44:14.248Z,7, 53, 100, 690.61
2025-09-24T03:44:14.567Z,0, 64, 100, 694.29
2025-09-24T03:44:14.567Z,1, 73, 100, 691.24
2025-09-24T03:44:14.567Z,2, 56, 100, 691.96
2025-09-24T03:44:14.567Z,3, 64, 100, 688.03
2025-09-24T03:44:14.567Z,4, 67, 100, 691.15
2025-09-24T03:44:14.567Z,5, 52, 100, 691.54
2025-09-24T03:44:14.567Z,6, 63, 100, 690.17
2025-09-24T03:44:14.567Z,7, 54, 100, 686.45
2025-09-24T03:44:14.891Z,0, 65, 99, 691.59
2025-09-24T03:44:14.891Z,1, 72, 100, 692.36
2025-09-24T03:44:14.891Z,2, 55, 100, 692.73
2025-09-24T03:44:14.891Z,3, 63, 100, 686.65
2025-09-24T03:44:14.891Z,4, 67, 100, 689.12
2025-09-24T03:44:14.891Z,5, 53, 100, 684.83
2025-09-24T03:44:14.891Z,6, 64, 100, 689.00
2025-09-24T03:44:14.891Z,7, 55, 100, 687.76
2025-09-24T03:44:15.224Z,0, 65, 100, 690.35
2025-09-24T03:44:15.224Z,1, 72, 100, 691.60
2025-09-24T03:44:15.224Z,2, 54, 100, 691.35
2025-09-24T03:44:15.224Z,3, 63, 100, 683.29
2025-09-24T03:44:15.224Z,4, 68, 100, 686.03
2025-09-24T03:44:15.224Z,5, 53, 100, 686.59
2025-09-24T03:44:15.224Z,6, 65, 100, 687.78
2025-09-24T03:44:15.224Z,7, 55, 100, 688.66
2025-09-24T03:44:15.551Z,0, 63, 99, 689.59
2025-09-24T03:44:15.551Z,1, 72, 100, 693.66
2025-09-24T03:44:15.551Z,2, 56, 100, 687.01
2025-09-24T03:44:15.551Z,3, 64, 100, 685.49
2025-09-24T03:44:15.551Z,4, 67, 100, 688.72
2025-09-24T03:44:15.551Z,5, 54, 100, 682.99
2025-09-24T03:44:15.551Z,6, 65, 100, 687.16
2025-09-24T03:44:15.551Z,7, 55, 100, 688.84
2025-09-24T03:44:15.870Z,0, 65, 100, 686.50
2025-09-24T03:44:15.870Z,1, 73, 100, 694.08
2025-09-24T03:44:15.870Z,2, 56, 100, 685.90
2025-09-24T03:44:15.870Z,3, 64, 100, 685.70
2025-09-24T03:44:15.870Z,4, 67, 100, 690.52
2025-09-24T03:44:15.870Z,5, 53, 100, 683.82
2025-09-24T03:44:15.870Z,6, 64, 100, 689.45
2025-09-24T03:44:15.870Z,7, 55, 100, 689.00
2025-09-24T03:44:16.193Z,0, 65, 99, 688.07
2025-09-24T03:44:16.193Z,1, 73, 100, 692.89
2025-09-24T03:44:16.193Z,2, 56, 100, 685.11
2025-09-24T03:44:16.193Z,3, 64, 100, 688.08
2025-09-24T03:44:16.193Z,4, 68, 100, 692.21
2025-09-24T03:44:16.193Z,5, 53, 100, 683.28
2025-09-24T03:44:16.193Z,6, 64, 100, 687.88
2025-09-24T03:44:16.193Z,7, 55, 100, 688.22
2025-09-24T03:44:16.503Z,0, 65, 100, 688.23
2025-09-24T03:44:16.503Z,1, 73, 100, 692.89
2025-09-24T03:44:16.503Z,2, 56, 100, 687.02
2025-09-24T03:44:16.503Z,3, 64, 100, 688.31
2025-09-24T03:44:16.503Z,4, 67, 100, 692.16
2025-09-24T03:44:16.503Z,5, 53, 100, 687.67
2025-09-24T03:44:16.503Z,6, 64, 100, 691.58
2025-09-24T03:44:16.503Z,7, 54, 100, 688.49
2025-09-24T03:44:16.840Z,0, 65, 100, 691.75
2025-09-24T03:44:16.840Z,1, 72, 100, 690.70
2025-09-24T03:44:16.840Z,2, 56, 100, 690.72
2025-09-24T03:44:16.840Z,3, 64, 100, 691.54
2025-09-24T03:44:16.840Z,4, 67, 100, 689.59
2025-09-24T03:44:16.840Z,5, 53, 100, 685.71
2025-09-24T03:44:16.840Z,6, 63, 100, 691.14
2025-09-24T03:44:16.840Z,7, 54, 100, 687.72
2025-09-24T03:44:17.169Z,0, 64, 100, 690.83
2025-09-24T03:44:17.169Z,1, 72, 100, 690.86
2025-09-24T03:44:17.169Z,2, 56, 100, 685.03
2025-09-24T03:44:17.169Z,3, 64, 100, 686.77
2025-09-24T03:44:17.169Z,4, 68, 100, 684.04
2025-09-24T03:44:17.169Z,5, 54, 100, 684.56
2025-09-24T03:44:17.169Z,6, 64, 100, 689.76
2025-09-24T03:44:17.169Z,7, 55, 100, 689.29
2025-09-24T03:44:17.526Z,0, 65, 99, 690.12
2025-09-24T03:44:17.526Z,1, 73, 100, 692.58
2025-09-24T03:44:17.526Z,2, 56, 100, 687.04
2025-09-24T03:44:17.526Z,3, 64, 100, 688.95
2025-09-24T03:44:17.526Z,4, 67, 100, 687.23
2025-09-24T03:44:17.526Z,5, 53, 100, 685.49
2025-09-24T03:44:17.526Z,6, 64, 100, 690.33
2025-09-24T03:44:17.526Z,7, 55, 100, 695.66
2025-09-24T03:44:17.893Z,0, 65, 100, 690.41
2025-09-24T03:44:17.893Z,1, 73, 100, 693.95
2025-09-24T03:44:17.893Z,2, 56, 100, 688.57
2025-09-24T03:44:17.893Z,3, 64, 100, 689.01
2025-09-24T03:44:17.893Z,4, 67, 100, 689.91
2025-09-24T03:44:17.893Z,5, 51, 100, 684.76
2025-09-24T03:44:17.893Z,6, 64, 100, 685.65
2025-09-24T03:44:17.893Z,7, 55, 100, 688.81
2025-09-24T03:44:18.250Z,0, 65, 100, 691.62
2025-09-24T03:44:18.250Z,1, 73, 100, 691.65
2025-09-24T03:44:18.250Z,2, 55, 100, 691.98
2025-09-24T03:44:18.250Z,3, 63, 100, 689.12
2025-09-24T03:44:18.250Z,4, 66, 100, 690.11
2025-09-24T03:44:18.250Z,5, 53, 100, 684.52
2025-09-24T03:44:18.250Z,6, 64, 100, 687.79
2025-09-24T03:44:18.250Z,7, 55, 100, 685.14
2025-09-24T03:44:18.557Z,0, 64, 100, 688.94
2025-09-24T03:44:18.557Z,1, 72, 100, 691.33
2025-09-24T03:44:18.557Z,2, 55, 100, 691.87
2025-09-24T03:44:18.557Z,3, 63, 100, 689.29
2025-09-24T03:44:18.557Z,4, 66, 100, 689.03
2025-09-24T03:44:18.557Z,5, 53, 100, 682.50
2025-09-24T03:44:18.557Z,6, 64, 100, 687.40
2025-09-24T03:44:18.557Z,7, 55, 100, 684.13
2025-09-24T03:44:18.873Z,0, 63, 100, 689.15
2025-09-24T03:44:18.873Z,1, 72, 100, 691.32
2025-09-24T03:44:18.873Z,2, 56, 100, 689.00
2025-09-24T03:44:18.873Z,3, 64, 100, 687.95
2025-09-24T03:44:18.873Z,4, 68, 100, 687.52
2025-09-24T03:44:18.873Z,5, 54, 100, 685.07
2025-09-24T03:44:18.873Z,6, 65, 100, 689.01
2025-09-24T03:44:18.873Z,7, 55, 100, 687.73
2025-09-24T03:44:19.206Z,0, 65, 99, 688.40
2025-09-24T03:44:19.206Z,1, 72, 100, 692.64
2025-09-24T03:44:19.206Z,2, 56, 100, 690.71
2025-09-24T03:44:19.206Z,3, 64, 100, 685.45
2025-09-24T03:44:19.206Z,4, 68, 100, 688.75
2025-09-24T03:44:19.206Z,5, 54, 100, 683.35
2025-09-24T03:44:19.206Z,6, 64, 100, 687.88
2025-09-24T03:44:19.206Z,7, 55, 100, 689.55
2025-09-24T03:44:19.526Z,0, 65, 100, 689.98
2025-09-24T03:44:19.526Z,1, 73, 100, 691.56
2025-09-24T03:44:19.526Z,2, 56, 100, 690.97
2025-09-24T03:44:19.526Z,3, 64, 100, 685.92
2025-09-24T03:44:19.526Z,4, 68, 100, 691.77
2025-09-24T03:44:19.526Z,5, 54, 100, 687.34
2025-09-24T03:44:19.526Z,6, 65, 100, 690.52
2025-09-24T03:44:19.526Z,7, 55, 100, 691.41
2025-09-24T03:44:19.852Z,0, 65, 99, 690.91
2025-09-24T03:44:19.852Z,1, 73, 100, 689.58
2025-09-24T03:44:19.852Z,2, 56, 100, 692.29
2025-09-24T03:44:19.852Z,3, 64, 100, 690.44
2025-09-24T03:44:19.852Z,4, 67, 100, 693.71
2025-09-24T03:44:19.852Z,5, 54, 100, 689.10
2025-09-24T03:44:19.852Z,6, 64, 100, 691.37
2025-09-24T03:44:19.852Z,7, 53, 100, 686.64
2025-09-24T03:44:20.188Z,0, 65, 100, 690.03
2025-09-24T03:44:20.188Z,1, 73, 100, 689.84
2025-09-24T03:44:20.188Z,2, 56, 100, 691.19
2025-09-24T03:44:20.188Z,3, 64, 100, 690.49
2025-09-24T03:44:20.188Z,4, 67, 100, 693.23
2025-09-24T03:44:20.188Z,5, 52, 100, 689.85
2025-09-24T03:44:20.188Z,6, 63, 100, 690.35
2025-09-24T03:44:20.188Z,7, 54, 100, 683.67
2025-09-24T03:44:20.499Z,0, 65, 99, 688.57
2025-09-24T03:44:20.499Z,1, 72, 100, 689.80
2025-09-24T03:44:20.499Z,2, 54, 100, 685.59
2025-09-24T03:44:20.499Z,3, 63, 100, 689.31
2025-09-24T03:44:20.499Z,4, 68, 100, 689.74
2025-09-24T03:44:20.499Z,5, 54, 100, 682.94
2025-09-24T03:44:20.499Z,6, 64, 100, 688.13
2025-09-24T03:44:20.499Z,7, 55, 100, 687.96
2025-09-24T03:44:20.852Z,0, 64, 100, 688.86
2025-09-24T03:44:20.852Z,1, 71, 100, 690.62
2025-09-24T03:44:20.852Z,2, 56, 100, 689.91
2025-09-24T03:44:20.852Z,3, 64, 100, 688.49
2025-09-24T03:44:20.852Z,4, 68, 100, 688.82
2025-09-24T03:44:20.852Z,5, 54, 100, 683.64
2025-09-24T03:44:20.852Z,6, 65, 100, 690.72
2025-09-24T03:44:20.852Z,7, 55, 100, 689.47
2025-09-24T03:44:21.164Z,0, 65, 99, 688.72
2025-09-24T03:44:21.164Z,1, 73, 100, 692.71
2025-09-24T03:44:21.164Z,2, 56, 100, 687.04
2025-09-24T03:44:21.164Z,3, 64, 100, 690.62
2025-09-24T03:44:21.164Z,4, 68, 100, 691.80
2025-09-24T03:44:21.164Z,5, 54, 100, 688.38
2025-09-24T03:44:21.164Z,6, 64, 100, 692.78
2025-09-24T03:44:21.164Z,7, 55, 100, 691.05
2025-09-24T03:44:21.501Z,0, 65, 100, 690.14
2025-09-24T03:44:21.501Z,1, 73, 100, 693.51
2025-09-24T03:44:21.501Z,2, 56, 100, 688.42
2025-09-24T03:44:21.501Z,3, 64, 100, 689.93
2025-09-24T03:44:21.501Z,4, 67, 100, 692.27
2025-09-24T03:44:21.501Z,5, 53, 100, 689.56
2025-09-24T03:44:21.501Z,6, 65, 100, 690.61
2025-09-24T03:44:21.501Z,7, 54, 100, 693.28
2025-09-24T03:44:21.824Z,0, 65, 100, 689.19
2025-09-24T03:44:21.824Z,1, 73, 100, 694.28
2025-09-24T03:44:21.824Z,2, 56, 100, 687.80
2025-09-24T03:44:21.824Z,3, 64, 100, 690.62
2025-09-24T03:44:21.824Z,4, 68, 100, 691.11
2025-09-24T03:44:21.824Z,5, 54, 100, 690.11
2025-09-24T03:44:21.824Z,6, 65, 100, 691.48
2025-09-24T03:44:21.824Z,7, 55, 100, 691.72
2025-09-24T03:44:22.133Z,0, 65, 100, 690.55
2025-09-24T03:44:22.133Z,1, 72, 100, 692.61
2025-09-24T03:44:22.133Z,2, 56, 100, 687.67
2025-09-24T03:44:22.133Z,3, 64, 100, 693.08
2025-09-24T03:44:22.133Z,4, 67, 100, 690.22
2025-09-24T03:44:22.133Z,5, 54, 100, 687.57
2025-09-24T03:44:22.133Z,6, 64, 100, 689.78
2025-09-24T03:44:22.133Z,7, 53, 100, 688.10
2025-09-24T03:44:22.457Z,0, 65, 99, 688.01
2025-09-24T03:44:22.457Z,1, 73, 100, 691.80
2025-09-24T03:44:22.457Z,2, 56, 100, 689.59
2025-09-24T03:44:22.457Z,3, 64, 100, 691.34
2025-09-24T03:44:22.457Z,4, 67, 100, 689.39
2025-09-24T03:44:22.457Z,5, 51, 100, 690.61
2025-09-24T03:44:22.457Z,6, 64, 100, 688.93
2025-09-24T03:44:22.457Z,7, 55, 100, 686.08
2025-09-24T03:44:22.786Z,0, 65, 100, 692.52
2025-09-24T03:44:22.786Z,1, 72, 100, 688.58
2025-09-24T03:44:22.786Z,2, 56, 100, 689.58
2025-09-24T03:44:22.786Z,3, 62, 100, 693.00
2025-09-24T03:44:22.786Z,4, 67, 100, 685.78
2025-09-24T03:44:22.786Z,5, 53, 100, 686.63
2025-09-24T03:44:22.786Z,6, 64, 100, 687.68
2025-09-24T03:44:22.786Z,7, 55, 100, 687.99
2025-09-24T03:44:23.100Z,0, 64, 99, 692.31
2025-09-24T03:44:23.100Z,1, 72, 100, 689.02
2025-09-24T03:44:23.100Z,2, 56, 100, 684.38
2025-09-24T03:44:23.100Z,3, 64, 100, 688.47
2025-09-24T03:44:23.100Z,4, 68, 100, 687.71
2025-09-24T03:44:23.100Z,5, 54, 100, 688.24
2025-09-24T03:44:23.100Z,6, 64, 100, 688.96
2025-09-24T03:44:23.100Z,7, 55, 100, 688.73
2025-09-24T03:44:23.435Z,0, 64, 100, 689.37
2025-09-24T03:44:23.435Z,1, 72, 100, 691.43
2025-09-24T03:44:23.435Z,2, 56, 100, 686.91
2025-09-24T03:44:23.435Z,3, 64, 100, 689.55
2025-09-24T03:44:23.435Z,4, 68, 100, 688.12
2025-09-24T03:44:23.435Z,5, 54, 100, 685.71
2025-09-24T03:44:23.435Z,6, 65, 100, 691.62
2025-09-24T03:44:23.435Z,7, 54, 100, 689.36
2025-09-24T03:44:23.740Z,0, 65, 99, 685.94
2025-09-24T03:44:23.740Z,1, 73, 100, 690.31
2025-09-24T03:44:23.740Z,2, 56, 100, 686.34
2025-09-24T03:44:23.740Z,3, 64, 100, 689.08
2025-09-24T03:44:23.740Z,4, 67, 100, 688.64
2025-09-24T03:44:23.740Z,5, 53, 100, 685.74
2025-09-24T03:44:23.740Z,6, 64, 100, 690.65
2025-09-24T03:44:23.740Z,7, 55, 100, 689.64
2025-09-24T03:44:24.070Z,0, 65, 100, 688.79
2025-09-24T03:44:24.070Z,1, 73, 100, 690.73
2025-09-24T03:44:24.070Z,2, 56, 100, 687.54
2025-09-24T03:44:24.070Z,3, 65, 100, 688.82
2025-09-24T03:44:24.070Z,4, 68, 100, 689.74
2025-09-24T03:44:24.070Z,5, 53, 100, 685.75
2025-09-24T03:44:24.070Z,6, 64, 100, 691.63
2025-09-24T03:44:24.070Z,7, 55, 100, 691.65
2025-09-24T03:44:24.379Z,0, 65, 99, 689.24
2025-09-24T03:44:24.379Z,1, 73, 100, 689.05
2025-09-24T03:44:24.379Z,2, 56, 100, 689.81
2025-09-24T03:44:24.379Z,3, 64, 100, 689.76
2025-09-24T03:44:24.379Z,4, 67, 100, 688.21
2025-09-24T03:44:24.379Z,5, 54, 100, 689.77
2025-09-24T03:44:24.379Z,6, 64, 100, 690.42
2025-09-24T03:44:24.379Z,7, 54, 100, 689.58
2025-09-24T03:44:24.700Z,0, 65, 100, 692.09
2025-09-24T03:44:24.700Z,1, 72, 100, 690.40
2025-09-24T03:44:24.700Z,2, 56, 100, 689.83
2025-09-24T03:44:24.700Z,3, 64, 100, 692.03
2025-09-24T03:44:24.700Z,4, 67, 100, 688.73
2025-09-24T03:44:24.700Z,5, 52, 100, 687.94
2025-09-24T03:44:24.700Z,6, 62, 100, 688.60
2025-09-24T03:44:24.700Z,7, 53, 100, 689.35
2025-09-24T03:44:25.040Z,0, 65, 100, 691.24
2025-09-24T03:44:25.040Z,1, 73, 100, 690.69
2025-09-24T03:44:25.040Z,2, 56, 100, 689.46
2025-09-24T03:44:25.040Z,3, 64, 100, 691.34
2025-09-24T03:44:25.040Z,4, 67, 100, 689.11
2025-09-24T03:44:25.040Z,5, 52, 100, 689.67
2025-09-24T03:44:25.040Z,6, 63, 100, 684.19
2025-09-24T03:44:25.040Z,7, 54, 100, 688.95
2025-09-24T03:44:25.347Z,0, 65, 100, 693.23
2025-09-24T03:44:25.347Z,1, 73, 100, 693.01
2025-09-24T03:44:25.347Z,2, 55, 100, 692.11
2025-09-24T03:44:25.347Z,3, 62, 100, 688.70
2025-09-24T03:44:25.347Z,4, 67, 100, 687.64
2025-09-24T03:44:25.347Z,5, 53, 100, 687.34
2025-09-24T03:44:25.347Z,6, 65, 100, 686.94
2025-09-24T03:44:25.347Z,7, 55, 100, 689.11
2025-09-24T03:44:25.690Z,0, 64, 100, 689.34
2025-09-24T03:44:25.690Z,1, 73, 100, 692.58
2025-09-24T03:44:25.690Z,2, 57, 100, 688.28
2025-09-24T03:44:25.690Z,3, 64, 100, 688.81
2025-09-24T03:44:25.690Z,4, 68, 100, 688.66
2025-09-24T03:44:25.690Z,5, 54, 100, 690.70
2025-09-24T03:44:25.690Z,6, 64, 100, 688.71
2025-09-24T03:44:25.690Z,7, 54, 100, 688.36
2025-09-24T03:44:26.049Z,0, 65, 99, 690.76
2025-09-24T03:44:26.049Z,1, 73, 100, 692.05
2025-09-24T03:44:26.049Z,2, 56, 100, 690.52
2025-09-24T03:44:26.049Z,3, 64, 100, 688.12
2025-09-24T03:44:26.049Z,4, 68, 100, 689.56
2025-09-24T03:44:26.049Z,5, 54, 100, 686.37
2025-09-24T03:44:26.049Z,6, 64, 100, 690.25
2025-09-24T03:44:26.049Z,7, 55, 100, 687.80
2025-09-24T03:44:26.368Z,0, 65, 100, 691.19
2025-09-24T03:44:26.368Z,1, 73, 100, 693.12
2025-09-24T03:44:26.368Z,2, 56, 100, 690.11
2025-09-24T03:44:26.368Z,3, 64, 100, 690.88
2025-09-24T03:44:26.368Z,4, 67, 100, 691.93
2025-09-24T03:44:26.368Z,5, 51, 100, 688.43
2025-09-24T03:44:26.368Z,6, 64, 100, 687.41
2025-09-24T03:44:26.368Z,7, 55, 100, 689.33
2025-09-24T03:44:26.716Z,0, 64, 99, 691.38
2025-09-24T03:44:26.716Z,1, 72, 100, 691.14
2025-09-24T03:44:26.716Z,2, 56, 100, 689.31
2025-09-24T03:44:26.716Z,3, 64, 100, 689.00
2025-09-24T03:44:26.716Z,4, 68, 100, 688.19
2025-09-24T03:44:26.716Z,5, 54, 100, 685.41
2025-09-24T03:44:26.716Z,6, 65, 100, 689.87
2025-09-24T03:44:26.716Z,7, 55, 100, 691.21
2025-09-24T03:44:27.087Z,0, 65, 100, 688.14
2025-09-24T03:44:27.087Z,1, 73, 100, 691.02
2025-09-24T03:44:27.087Z,2, 56, 100, 689.14
2025-09-24T03:44:27.087Z,3, 64, 100, 687.35
2025-09-24T03:44:27.087Z,4, 68, 100, 687.52
2025-09-24T03:44:27.087Z,5, 53, 100, 686.54
2025-09-24T03:44:27.087Z,6, 64, 100, 691.46
2025-09-24T03:44:27.087Z,7, 55, 100, 690.09
2025-09-24T03:44:27.419Z,0, 65, 99, 689.81
2025-09-24T03:44:27.419Z,1, 73, 100, 691.67
2025-09-24T03:44:27.419Z,2, 56, 100, 690.46
2025-09-24T03:44:27.419Z,3, 64, 100, 689.15
2025-09-24T03:44:27.419Z,4, 67, 100, 688.54
2025-09-24T03:44:27.419Z,5, 53, 100, 687.22
2025-09-24T03:44:27.419Z,6, 64, 100, 691.63
2025-09-24T03:44:27.419Z,7, 54, 100, 687.59
2025-09-24T03:44:27.766Z,0, 65, 100, 691.01
2025-09-24T03:44:27.766Z,1, 73, 100, 694.03
2025-09-24T03:44:27.766Z,2, 56, 100, 690.12
2025-09-24T03:44:27.766Z,3, 64, 100, 687.44
2025-09-24T03:44:27.766Z,4, 67, 100, 689.53
2025-09-24T03:44:27.766Z,5, 52, 100, 689.60
2025-09-24T03:44:27.766Z,6, 62, 100, 685.80
2025-09-24T03:44:27.766Z,7, 54, 100, 688.25
2025-09-24T03:44:28.072Z,0, 65, 99, 690.51
