step,layer_name,layer_type,shape,max_rank,threshold_rank_tau_0.01,entropy_rank_tau_0.01,stable_rank_tau_0.01,threshold_rank_tau_0.05,entropy_rank_tau_0.05,stable_rank_tau_0.05,threshold_rank_tau_0.1,entropy_rank_tau_0.1,stable_rank_tau_0.1,threshold_rank_tau_0.2,entropy_rank_tau_0.2,stable_rank_tau_0.2,threshold_rank_tau_0.5,entropy_rank_tau_0.5,stable_rank_tau_0.5
1325,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.72,3.97,59,16.72,3.97,32,16.72,3.97,14,16.72,3.97,4,16.72,3.97
1325,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,13.80,3.18,67,13.80,3.18,32,13.80,3.18,10,13.80,3.18,2,13.80,3.18
1325,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.20,4.57,56,16.20,4.57,32,16.20,4.57,17,16.20,4.57,4,16.20,4.57
1325,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,18.20,3.91,54,18.20,3.91,34,18.20,3.91,17,18.20,3.91,3,18.20,3.91
1325,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,18.52,4.01,67,18.52,4.01,37,18.52,4.01,15,18.52,4.01,3,18.52,4.01
1325,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,21.21,4.14,82,21.21,4.14,41,21.21,4.14,18,21.21,4.14,3,21.21,4.14
1325,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,19.16,4.83,63,19.16,4.83,36,19.16,4.83,18,19.16,4.83,6,19.16,4.83
1325,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,15.24,3.60,52,15.24,3.60,29,15.24,3.60,13,15.24,3.60,4,15.24,3.60
1325,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,83,3.61,1.36,17,3.61,1.36,8,3.61,1.36,3,3.61,1.36,1,3.61,1.36
1325,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,8.07,1.78,38,8.07,1.78,16,8.07,1.78,6,8.07,1.78,1,8.07,1.78
1350,transformer.wte.weight,unknown,(50304x384),384,100,27.97,4.78,91,27.97,4.78,52,27.97,4.78,22,27.97,4.78,4,27.97,4.78
1350,transformer.wpe.weight,unknown,(256x384),256,100,19.22,4.34,94,19.22,4.34,30,19.22,4.34,13,19.22,4.34,6,19.22,4.34
1350,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,12.78,2.50,54,12.78,2.50,23,12.78,2.50,10,12.78,2.50,2,12.78,2.50
1350,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,83,10.32,2.85,30,10.32,2.85,17,10.32,2.85,10,10.32,2.85,4,10.32,2.85
1350,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.38,3.97,28,11.38,3.97,17,11.38,3.97,12,11.38,3.97,6,11.38,3.97
1350,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,9.34,2.07,34,9.34,2.07,18,9.34,2.07,9,9.34,2.07,1,9.34,2.07
1350,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,96,9.41,2.90,25,9.41,2.90,16,9.41,2.90,10,9.41,2.90,3,9.41,2.90
1350,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,83,10.21,2.71,36,10.21,2.71,21,10.21,2.71,10,10.21,2.71,2,10.21,2.71
1350,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,12.76,2.99,39,12.76,2.99,21,12.76,2.99,12,12.76,2.99,4,12.76,2.99
1350,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,23.80,4.51,83,23.80,4.51,43,23.80,4.51,20,23.80,4.51,4,23.80,4.51
1350,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,64,5.05,1.73,18,5.05,1.73,9,5.05,1.73,6,5.05,1.73,1,5.05,1.73
1350,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,87,8.63,2.43,34,8.63,2.43,19,8.63,2.43,7,8.63,2.43,3,8.63,2.43
1350,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,13.05,2.92,45,13.05,2.92,24,13.05,2.92,12,13.05,2.92,4,13.05,2.92
1350,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,10.23,1.89,49,10.23,1.89,21,10.23,1.89,5,10.23,1.89,1,10.23,1.89
1350,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,8.59,2.34,33,8.59,2.34,16,8.59,2.34,8,8.59,2.34,3,8.59,2.34
1350,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,94,13.54,2.89,41,13.54,2.89,25,13.54,2.89,13,13.54,2.89,3,13.54,2.89
1350,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,17.37,3.25,59,17.37,3.25,33,17.37,3.25,13,17.37,3.25,3,17.37,3.25
1350,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,19.35,2.89,76,19.35,2.89,36,19.35,2.89,13,19.35,2.89,2,19.35,2.89
1350,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.11,4.11,55,16.11,4.11,31,16.11,4.11,14,16.11,4.11,4,16.11,4.11
1350,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,18.67,3.63,54,18.67,3.63,35,18.67,3.63,17,18.67,3.63,3,18.67,3.63
1350,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,17.62,2.86,61,17.62,2.86,34,17.62,2.86,12,17.62,2.86,2,17.62,2.86
1350,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,17.25,2.49,67,17.25,2.49,30,17.25,2.49,10,17.25,2.49,1,17.25,2.49
1350,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,16.53,3.83,55,16.53,3.83,29,16.53,3.83,14,16.53,3.83,4,16.53,3.83
1350,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,16.02,3.54,53,16.02,3.54,30,16.02,3.54,14,16.02,3.54,3,16.02,3.54
1350,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,99,4.39,1.41,25,4.39,1.41,9,4.39,1.41,3,4.39,1.41,1,4.39,1.41
1350,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,7.02,1.60,37,7.02,1.60,15,7.02,1.60,3,7.02,1.60,1,7.02,1.60
1375,transformer.wte.weight,unknown,(50304x384),384,100,24.39,4.35,86,24.39,4.35,46,24.39,4.35,20,24.39,4.35,3,24.39,4.35
1375,transformer.wpe.weight,unknown,(256x384),256,100,21.60,5.70,100,21.60,5.70,40,21.60,5.70,17,21.60,5.70,8,21.60,5.70
1375,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.39,1.70,35,7.39,1.70,15,7.39,1.70,4,7.39,1.70,1,7.39,1.70
1375,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,79,8.95,2.99,28,8.95,2.99,17,8.95,2.99,10,8.95,2.99,3,8.95,2.99
1375,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,9.72,3.14,24,9.72,3.14,16,9.72,3.14,11,9.72,3.14,4,9.72,3.14
1375,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,11.19,2.58,39,11.19,2.58,21,11.19,2.58,9,11.19,2.58,3,11.19,2.58
1375,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,9.66,3.14,30,9.66,3.14,18,9.66,3.14,11,9.66,3.14,3,9.66,3.14
1375,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,84,10.50,2.78,37,10.50,2.78,22,10.50,2.78,10,10.50,2.78,3,10.50,2.78
1375,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.20,3.26,42,13.20,3.26,21,13.20,3.26,12,13.20,3.26,4,13.20,3.26
1375,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,23.18,4.31,81,23.18,4.31,43,23.18,4.31,19,23.18,4.31,3,23.18,4.31
1375,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,57,3.98,1.48,16,3.98,1.48,9,3.98,1.48,5,3.98,1.48,1,3.98,1.48
1375,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,99,11.12,3.41,42,11.12,3.41,24,11.12,3.41,10,11.12,3.41,4,11.12,3.41
1375,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,15.17,3.90,53,15.17,3.90,28,15.17,3.90,13,15.17,3.90,5,15.17,3.90
1375,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,13.37,2.11,56,13.37,2.11,27,13.37,2.11,7,13.37,2.11,1,13.37,2.11
1375,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,12.53,4.24,45,12.53,4.24,25,12.53,4.24,14,12.53,4.24,4,12.53,4.24
1375,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,15.72,3.48,45,15.72,3.48,27,15.72,3.48,15,15.72,3.48,3,15.72,3.48
1375,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,18.24,3.61,63,18.24,3.61,35,18.24,3.61,14,18.24,3.61,3,18.24,3.61
1375,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,21.51,3.16,83,21.51,3.16,40,21.51,3.16,15,21.51,3.16,2,21.51,3.16
1375,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,17.53,3.73,58,17.53,3.73,32,17.53,3.73,15,17.53,3.73,4,17.53,3.73
1375,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,20.47,4.23,57,20.47,4.23,38,20.47,4.23,21,20.47,4.23,3,20.47,4.23
1375,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,21.77,3.59,70,21.77,3.59,40,21.77,3.59,16,21.77,3.59,3,21.77,3.59
1375,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,20.06,3.01,76,20.06,3.01,36,20.06,3.01,12,20.06,3.01,2,20.06,3.01
1375,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,17.09,3.38,58,17.09,3.38,33,17.09,3.38,14,17.09,3.38,3,17.09,3.38
1375,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,15.83,3.62,53,15.83,3.62,32,15.83,3.62,14,15.83,3.62,3,15.83,3.62
1375,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,89,3.74,1.36,19,3.74,1.36,9,3.74,1.36,3,3.74,1.36,1,3.74,1.36
1375,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,7.95,1.80,39,7.95,1.80,15,7.95,1.80,5,7.95,1.80,1,7.95,1.80
1400,transformer.wte.weight,unknown,(50304x384),384,100,14.32,3.00,63,14.32,3.00,30,14.32,3.00,11,14.32,3.00,2,14.32,3.00
1400,transformer.wpe.weight,unknown,(256x384),256,100,19.38,4.52,95,19.38,4.52,31,19.38,4.52,15,19.38,4.52,6,19.38,4.52
1400,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,6.49,1.68,31,6.49,1.68,13,6.49,1.68,4,6.49,1.68,1,6.49,1.68
1400,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,82,9.40,3.50,29,9.40,3.50,17,9.40,3.50,10,9.40,3.50,4,9.40,3.50
1400,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,10.36,3.79,26,10.36,3.79,17,10.36,3.79,12,10.36,3.79,4,10.36,3.79
1400,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,8.81,2.08,32,8.81,2.08,17,8.81,2.08,8,8.81,2.08,1,8.81,2.08
1400,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,74,7.10,2.18,22,7.10,2.18,13,7.10,2.18,8,7.10,2.18,2,7.10,2.18
1400,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,78,9.58,2.41,32,9.58,2.41,20,9.58,2.41,9,9.58,2.41,3,9.58,2.41
1400,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,12.30,3.07,39,12.30,3.07,21,12.30,3.07,11,12.30,3.07,3,12.30,3.07
1400,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,26.69,6.58,97,26.69,6.58,52,26.69,6.58,25,26.69,6.58,6,26.69,6.58
1400,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,60,4.70,1.70,16,4.70,1.70,9,4.70,1.70,5,4.70,1.70,2,4.70,1.70
1400,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,87,8.51,2.54,35,8.51,2.54,17,8.51,2.54,7,8.51,2.54,3,8.51,2.54
1400,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.92,3.60,51,14.92,3.60,28,14.92,3.60,13,14.92,3.60,4,14.92,3.60
1400,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,12.30,2.13,54,12.30,2.13,23,12.30,2.13,7,12.30,2.13,1,12.30,2.13
1400,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,11.06,3.15,37,11.06,3.15,20,11.06,3.15,10,11.06,3.15,3,11.06,3.15
1400,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,97,14.19,3.23,41,14.19,3.23,25,14.19,3.23,14,14.19,3.23,3,14.19,3.23
1400,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,17.81,3.41,60,17.81,3.41,34,17.81,3.41,13,17.81,3.41,4,17.81,3.41
1400,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,19.33,4.43,89,19.33,4.43,43,19.33,4.43,17,19.33,4.43,3,19.33,4.43
1400,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.77,4.19,59,16.77,4.19,33,16.77,4.19,17,16.77,4.19,5,16.77,4.19
1400,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,18.44,3.83,55,18.44,3.83,36,18.44,3.83,17,18.44,3.83,3,18.44,3.83
1400,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,18.88,3.03,65,18.88,3.03,35,18.88,3.03,14,18.88,3.03,2,18.88,3.03
1400,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,16.42,2.61,66,16.42,2.61,30,16.42,2.61,10,16.42,2.61,2,16.42,2.61
1400,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,16.42,3.48,59,16.42,3.48,31,16.42,3.48,13,16.42,3.48,2,16.42,3.48
1400,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,15.69,3.34,51,15.69,3.34,29,15.69,3.34,14,15.69,3.34,3,15.69,3.34
1400,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,89,3.50,1.33,19,3.50,1.33,7,3.50,1.33,3,3.50,1.33,1,3.50,1.33
1400,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,5.19,1.44,30,5.19,1.44,11,5.19,1.44,3,5.19,1.44,1,5.19,1.44
1425,transformer.wte.weight,unknown,(50304x384),384,100,31.10,5.20,100,31.10,5.20,56,31.10,5.20,26,31.10,5.20,5,31.10,5.20
1425,transformer.wpe.weight,unknown,(256x384),256,100,24.04,7.34,100,24.04,7.34,51,24.04,7.34,18,24.04,7.34,10,24.04,7.34
1425,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,8.40,1.79,37,8.40,1.79,16,8.40,1.79,6,8.40,1.79,1,8.40,1.79
1425,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,89,10.40,3.55,31,10.40,3.55,18,10.40,3.55,11,10.40,3.55,4,10.40,3.55
1425,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.34,3.61,30,11.34,3.61,17,11.34,3.61,12,11.34,3.61,4,11.34,3.61
1425,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,12.02,2.73,41,12.02,2.73,21,12.02,2.73,11,12.02,2.73,2,12.02,2.73
1425,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,10.07,3.26,29,10.07,3.26,18,10.07,3.26,11,10.07,3.26,4,10.07,3.26
1425,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,88,10.52,3.22,39,10.52,3.22,23,10.52,3.22,11,10.52,3.22,2,10.52,3.22
1425,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.94,3.33,43,13.94,3.33,24,13.94,3.33,13,13.94,3.33,4,13.94,3.33
1425,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,28.66,6.30,100,28.66,6.30,56,28.66,6.30,26,28.66,6.30,6,28.66,6.30
1425,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,75,6.32,2.09,20,6.32,2.09,10,6.32,2.09,7,6.32,2.09,2,6.32,2.09
1425,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,100,11.41,2.89,42,11.41,2.89,25,11.41,2.89,9,11.41,2.89,2,11.41,2.89
1425,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.73,3.40,52,14.73,3.40,28,14.73,3.40,13,14.73,3.40,4,14.73,3.40
1425,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,17.11,2.50,68,17.11,2.50,31,17.11,2.50,10,17.11,2.50,1,17.11,2.50
1425,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,14.10,4.02,48,14.10,4.02,28,14.10,4.02,13,14.10,4.02,4,14.10,4.02
1425,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,17.02,4.04,49,17.02,4.04,32,17.02,4.04,16,17.02,4.04,4,17.02,4.04
1425,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,19.65,3.60,66,19.65,3.60,37,19.65,3.60,15,19.65,3.60,3,19.65,3.60
1425,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,27.76,4.46,100,27.76,4.46,53,27.76,4.46,21,27.76,4.46,3,27.76,4.46
1425,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,18.97,3.72,61,18.97,3.72,34,18.97,3.72,16,18.97,3.72,3,18.97,3.72
1425,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,24.55,5.27,64,24.55,5.27,43,24.55,5.27,25,24.55,5.27,5,24.55,5.27
1425,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,21.22,3.39,70,21.22,3.39,40,21.22,3.39,15,21.22,3.39,3,21.22,3.39
1425,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,23.36,3.09,85,23.36,3.09,40,23.36,3.09,15,23.36,3.09,1,23.36,3.09
1425,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,19.69,3.85,63,19.69,3.85,36,19.69,3.85,18,19.69,3.85,3,19.69,3.85
1425,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,22.25,5.46,68,22.25,5.46,42,22.25,5.46,22,22.25,5.46,6,22.25,5.46
1425,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,4.16,1.35,25,4.16,1.35,8,4.16,1.35,3,4.16,1.35,1,4.16,1.35
1425,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,10.43,1.94,47,10.43,1.94,20,10.43,1.94,6,10.43,1.94,1,10.43,1.94
1450,transformer.wte.weight,unknown,(50304x384),384,100,27.77,5.00,96,27.77,5.00,53,27.77,5.00,24,27.77,5.00,4,27.77,5.00
1450,transformer.wpe.weight,unknown,(256x384),256,100,22.05,5.71,100,22.05,5.71,39,22.05,5.71,17,22.05,5.71,8,22.05,5.71
1450,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,6.57,1.64,32,6.57,1.64,13,6.57,1.64,4,6.57,1.64,1,6.57,1.64
1450,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,83,8.98,2.93,29,8.98,2.93,18,8.98,2.93,10,8.98,2.93,2,8.98,2.93
1450,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,9.68,3.08,27,9.68,3.08,16,9.68,3.08,11,9.68,3.08,2,9.68,3.08
1450,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,8.70,2.03,34,8.70,2.03,17,8.70,2.03,7,8.70,2.03,2,8.70,2.03
1450,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,8.98,2.87,28,8.98,2.87,17,8.98,2.87,9,8.98,2.87,3,8.98,2.87
1450,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,72,6.75,1.80,26,6.75,1.80,15,6.75,1.80,6,6.75,1.80,1,6.75,1.80
1450,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.82,3.20,45,13.82,3.20,23,13.82,3.20,12,13.82,3.20,3,13.82,3.20
1450,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,25.08,4.34,89,25.08,4.34,47,25.08,4.34,21,25.08,4.34,4,25.08,4.34
1450,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,67,5.08,1.66,18,5.08,1.66,11,5.08,1.66,6,5.08,1.66,1,5.08,1.66
1450,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,98,9.45,2.62,39,9.45,2.62,20,9.45,2.62,8,9.45,2.62,2,9.45,2.62
1450,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.12,3.10,50,14.12,3.10,26,14.12,3.10,11,14.12,3.10,3,14.12,3.10
1450,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,13.49,2.19,61,13.49,2.19,27,13.49,2.19,7,13.49,2.19,2,13.49,2.19
1450,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,13.14,4.02,47,13.14,4.02,27,13.14,4.02,12,13.14,4.02,4,13.14,4.02
1450,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,16.42,3.94,48,16.42,3.94,31,16.42,3.94,17,16.42,3.94,4,16.42,3.94
1450,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.57,3.26,62,16.57,3.26,33,16.57,3.26,11,16.57,3.26,3,16.57,3.26
1450,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,16.69,2.71,73,16.69,2.71,33,16.69,2.71,10,16.69,2.71,2,16.69,2.71
1450,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,14.49,3.40,54,14.49,3.40,29,14.49,3.40,13,14.49,3.40,3,14.49,3.40
1450,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,21.88,3.88,59,21.88,3.88,39,21.88,3.88,20,21.88,3.88,3,21.88,3.88
1450,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,22.56,3.54,75,22.56,3.54,42,22.56,3.54,16,22.56,3.54,3,22.56,3.54
1450,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,18.27,2.53,71,18.27,2.53,33,18.27,2.53,12,18.27,2.53,1,18.27,2.53
1450,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,19.76,3.31,64,19.76,3.31,36,19.76,3.31,15,19.76,3.31,3,19.76,3.31
1450,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,17.04,3.39,56,17.04,3.39,33,17.04,3.39,15,17.04,3.39,3,17.04,3.39
1450,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,5.94,1.60,29,5.94,1.60,11,5.94,1.60,5,5.94,1.60,1,5.94,1.60
1450,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,10.14,1.95,45,10.14,1.95,20,10.14,1.95,7,10.14,1.95,1,10.14,1.95
1475,transformer.wte.weight,unknown,(50304x384),384,100,27.98,4.10,90,27.98,4.10,49,27.98,4.10,19,27.98,4.10,3,27.98,4.10
1475,transformer.wpe.weight,unknown,(256x384),256,100,24.19,6.95,100,24.19,6.95,51,24.19,6.95,18,24.19,6.95,9,24.19,6.95
1475,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.18,1.60,36,7.18,1.60,16,7.18,1.60,5,7.18,1.60,1,7.18,1.60
1475,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,90,10.84,3.24,33,10.84,3.24,19,10.84,3.24,11,10.84,3.24,3,10.84,3.24
1475,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.89,3.70,33,11.89,3.70,19,11.89,3.70,13,11.89,3.70,5,11.89,3.70
1475,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,15.31,3.79,52,15.31,3.79,27,15.31,3.79,13,15.31,3.79,4,15.31,3.79
1475,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,99,9.23,3.03,27,9.23,3.03,16,9.23,3.03,9,9.23,3.03,4,9.23,3.03
1475,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,90,12.48,3.03,39,12.48,3.03,23,12.48,3.03,12,12.48,3.03,3,12.48,3.03
1475,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,16.34,3.86,53,16.34,3.86,28,16.34,3.86,14,16.34,3.86,5,16.34,3.86
1475,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,29.79,5.19,97,29.79,5.19,52,29.79,5.19,25,29.79,5.19,5,29.79,5.19
1475,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,64,4.67,1.69,18,4.67,1.69,8,4.67,1.69,5,4.67,1.69,2,4.67,1.69
1475,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,100,12.62,3.68,45,12.62,3.68,26,12.62,3.68,13,12.62,3.68,4,12.62,3.68
1475,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,15.87,3.93,59,15.87,3.93,31,15.87,3.93,14,15.87,3.93,5,15.87,3.93
1475,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,15.29,2.26,64,15.29,2.26,29,15.29,2.26,9,15.29,2.26,1,15.29,2.26
1475,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,13.95,3.19,45,13.95,3.19,25,13.95,3.19,12,13.95,3.19,3,13.95,3.19
1475,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,16.95,3.83,48,16.95,3.83,30,16.95,3.83,16,16.95,3.83,4,16.95,3.83
1475,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.19,3.47,60,16.19,3.47,31,16.19,3.47,13,16.19,3.47,3,16.19,3.47
1475,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,13.70,2.22,62,13.70,2.22,26,13.70,2.22,7,13.70,2.22,1,13.70,2.22
1475,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,13.95,3.87,54,13.95,3.87,29,13.95,3.87,13,13.95,3.87,4,13.95,3.87
1475,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,24.32,4.67,66,24.32,4.67,43,24.32,4.67,23,24.32,4.67,4,24.32,4.67
1475,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,23.20,3.71,74,23.20,3.71,43,23.20,3.71,17,23.20,3.71,3,23.20,3.71
1475,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,24.91,3.44,88,24.91,3.44,43,24.91,3.44,17,24.91,3.44,2,24.91,3.44
1475,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,18.44,4.34,63,18.44,4.34,36,18.44,4.34,17,18.44,4.34,4,18.44,4.34
1475,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,19.57,4.65,61,19.57,4.65,36,19.57,4.65,19,19.57,4.65,5,19.57,4.65
