Sample Generation,_runtime,train/step_loss,iter,_timestamp,lr,_step,train/loss,val/loss,seed
,499.3506612,0.9180355072021484,3530.0,1779625744.173853,,368,,,3242
,500.2410859,0.9302285313606262,3540.0,1779625745.0638134,,369,,,3242
,501.1408099,0.9245172142982483,3550.0,1779625745.9642942,,370,,,3242
,502.0388472,0.9285522699356079,3560.0,1779625746.8622565,,371,,,3242
,502.9307613,0.9037388563156128,3570.0,1779625747.754115,,372,,,3242
,503.8249545,0.9199934005737305,3580.0,1779625748.648551,,373,,,3242
,504.7196971,0.9162167906761169,3590.0,1779625749.543178,,374,,,3242
,505.6134732,0.9320187568664551,3600.0,1779625750.4369524,,375,,,3242
,506.506604,0.9008076786994934,3610.0,1779625751.3300855,,376,,,3242
,507.4146054,0.9299476146697998,3620.0,1779625752.2373714,,377,,,3242
,508.312542,0.9040762782096863,3630.0,1779625753.1360245,,378,,,3242
,509.2075619,0.9221137762069702,3640.0,1779625754.0310452,,379,,,3242
,510.0993184,0.928979754447937,3650.0,1779625754.9228,,380,,,3242
,510.9947388,0.9090138673782349,3660.0,1779625755.8182204,,381,,,3242
,511.8940142,0.9161554574966431,3670.0,1779625756.7166684,,382,,,3242
,512.789914,0.9119954705238342,3680.0,1779625757.6133423,,383,,,3242
,513.6909375,0.9054667353630066,3690.0,1779625758.514119,,384,,,3242
,514.590337,0.8837780952453613,3700.0,1779625759.413675,,385,,,3242
,515.4862371,0.897683322429657,3710.0,1779625760.3089075,,386,,,3242
,516.3899445,0.884953498840332,3720.0,1779625761.2125697,,387,,,3242
,517.2820468,0.9227753281593323,3730.0,1779625762.105526,,388,,,3242
,518.177641,0.9017094969749451,3740.0,1779625763.001109,,389,,,3242
,530.7552415,,3750.0,1779625775.5787227,0.00023694285222843113,390,0.7403019666671753,1.632205843925476,3242
,530.8480181,0.903352677822113,3750.0,1779625775.670889,,391,,,3242
,531.7346484,0.8804703950881958,3760.0,1779625776.557979,,392,,,3242
,532.625922,0.8743730187416077,3770.0,1779625777.4492226,,393,,,3242
,533.5184048,0.8826578855514526,3780.0,1779625778.3410687,,394,,,3242
,534.42056,0.8838911652565002,3790.0,1779625779.2440417,,395,,,3242
,535.3285759,0.9047883749008179,3800.0,1779625780.1510875,,396,,,3242
,536.2249809,0.9053855538368225,3810.0,1779625781.048461,,397,,,3242
,537.1145589,0.8933538198471069,3820.0,1779625781.938011,,398,,,3242
,538.0107136,0.8702057003974915,3830.0,1779625782.8341959,,399,,,3242
,538.8980125,0.8892818689346313,3840.0,1779625783.7214968,,400,,,3242
,539.8092518,0.874512791633606,3850.0,1779625784.6327357,,401,,,3242
,540.6987091,0.8816989064216614,3860.0,1779625785.5221927,,402,,,3242
,541.5979527,0.8884394764900208,3870.0,1779625786.4208574,,403,,,3242
,542.4959501,0.8543626070022583,3880.0,1779625787.3194304,,404,,,3242
,543.3930356,0.8593451976776123,3890.0,1779625788.2151837,,405,,,3242
,544.3103311,0.9067156314849854,3900.0,1779625789.1336966,,406,,,3242
,545.215902,0.9011213183403015,3910.0,1779625790.0387156,,407,,,3242
,546.1192987,0.8882784843444824,3920.0,1779625790.9427788,,408,,,3242
,547.0184054,0.8714360594749451,3930.0,1779625791.8410728,,409,,,3242
,547.9225778,0.8599921464920044,3940.0,1779625792.745469,,410,,,3242
,548.8286053,0.8683032393455505,3950.0,1779625793.6515796,,411,,,3242
,549.7532443,0.8844252824783325,3960.0,1779625794.5767262,,412,,,3242
,550.6619748,0.8736494183540344,3970.0,1779625795.4853423,,413,,,3242
,551.6357809,0.8482301235198975,3980.0,1779625796.4592304,,414,,,3242
,552.5959381,0.8527535796165466,3990.0,1779625797.4191167,,415,,,3242
,565.5583265,,4000.0,1779625810.3807414,0.00018936387015941957,416,0.7068450450897217,1.6414167881011963,3242
,565.6598902,0.8915026783943176,4000.0,1779625810.4823692,,417,,,3242
,566.5800565,0.8711749911308289,4010.0,1779625811.4035385,,418,,,3242
,567.5063964,0.8702827095985413,4020.0,1779625812.3298776,,419,,,3242
,568.4259949,0.8540698289871216,4030.0,1779625813.248922,,420,,,3242
,569.3401055,0.8990662097930908,4040.0,1779625814.162717,,421,,,3242
,570.2593504,0.8953995704650879,4050.0,1779625815.0828319,,422,,,3242
,571.1830436,0.8668959736824036,4060.0,1779625816.0065253,,423,,,3242
,572.1031162,0.8714547753334045,4070.0,1779625816.9265938,,424,,,3242
,573.0396072,0.8455047607421875,4080.0,1779625817.8630905,,425,,,3242
,573.9875506,0.8893833160400391,4090.0,1779625818.810405,,426,,,3242
,574.9392383,0.8559719920158386,4100.0,1779625819.7621508,,427,,,3242
,575.9169976,0.8730741143226624,4110.0,1779625820.7404518,,428,,,3242
,576.8914253,0.8609680533409119,4120.0,1779625821.7143862,,429,,,3242
,577.8165766,0.8375913500785828,4130.0,1779625822.640052,,430,,,3242
,578.7510373,0.8867313265800476,4140.0,1779625823.574336,,431,,,3242
,579.6746109,0.8505759835243225,4150.0,1779625824.4980898,,432,,,3242
,580.5992299,0.8528474569320679,4160.0,1779625825.4226174,,433,,,3242
,581.516645,0.8615670204162598,4170.0,1779625826.339228,,434,,,3242
,582.4783542,0.8430511355400085,4180.0,1779625827.3018353,,435,,,3242
,583.397789,0.8532660007476807,4190.0,1779625828.2209296,,436,,,3242
,584.3100859,0.8605735898017883,4200.0,1779625829.1330452,,437,,,3242
,585.2286208,0.8472471833229065,4210.0,1779625830.052074,,438,,,3242
,586.1653874,0.8708906173706055,4220.0,1779625830.9888608,,439,,,3242
,587.0961817,0.8716688752174377,4230.0,1779625831.9196014,,440,,,3242
,588.0141221,0.8774674534797668,4240.0,1779625832.8376024,,441,,,3242
,600.758856,,4250.0,1779625845.5811267,0.00015103031213214996,442,0.6783660650253296,1.6647775173187256,3242
,600.8533707,0.8403024673461914,4250.0,1779625845.6768494,,443,,,3242
,601.7637592,0.8363277912139893,4260.0,1779625846.5861657,,444,,,3242
,602.6728772,0.8401656746864319,4270.0,1779625847.4953487,,445,,,3242
,603.5768335,0.8683926463127136,4280.0,1779625848.4003005,,446,,,3242
,604.4791783,0.8430527448654175,4290.0,1779625849.3016107,,447,,,3242
,605.3942916,0.8485227823257446,4300.0,1779625850.2177732,,448,,,3242
,606.3255529,0.8644624352455139,4310.0,1779625851.1484568,,449,,,3242
,607.2541001,0.8508746027946472,4320.0,1779625852.0769145,,450,,,3242
,608.1667466,0.8623039126396179,4330.0,1779625852.990206,,451,,,3242
,609.0814428,0.8487887978553772,4340.0,1779625853.9038534,,452,,,3242
,610.0242011,0.8420377373695374,4350.0,1779625854.8476143,,453,,,3242
,610.9324282,0.8651284575462341,4360.0,1779625855.7556176,,454,,,3242
,611.8491727,0.844399094581604,4370.0,1779625856.672131,,455,,,3242
,612.7581658,0.8532701134681702,4380.0,1779625857.5815392,,456,,,3242
,613.668127,0.8429545760154724,4390.0,1779625858.4916003,,457,,,3242
,614.5776917,0.8384772539138794,4400.0,1779625859.4010477,,458,,,3242
,615.4904414,0.8565792441368103,4410.0,1779625860.312999,,459,,,3242
,616.4052534,0.8567416071891785,4420.0,1779625861.2281802,,460,,,3242
,617.3225777,0.8475721478462219,4430.0,1779625862.146059,,461,,,3242
,618.2320586,0.8307466506958008,4440.0,1779625863.0552907,,462,,,3242
,619.1366397,0.8343607187271118,4450.0,1779625863.9596195,,463,,,3242
,620.0398463,0.8484427332878113,4460.0,1779625864.8633013,,464,,,3242
,620.9426082,0.8401063680648804,4470.0,1779625865.7660513,,465,,,3242
,621.8529373,0.8291069269180298,4480.0,1779625866.6758676,,466,,,3242
,622.7560708,0.7995285391807556,4490.0,1779625867.5790505,,467,,,3242
,635.5479531,,4500.0,1779625880.3705769,0.00012292491384519912,468,0.6552914381027222,1.6808876991271973,3242
,635.6465342,0.8327028155326843,4500.0,1779625880.4700172,,469,,,3242
,636.5468819,0.8397153615951538,4510.0,1779625881.3701348,,470,,,3242
,637.455382,0.8373139500617981,4520.0,1779625882.2788632,,471,,,3242
,638.3602222,0.824695348739624,4530.0,1779625883.1834953,,472,,,3242
,639.2570271,0.8468098640441895,4540.0,1779625884.0795147,,473,,,3242
,640.1735906,0.8534972667694092,4550.0,1779625884.9965034,,474,,,3242
,641.0709933,0.8085530400276184,4560.0,1779625885.8944738,,475,,,3242
,641.9687465,0.8246268630027771,4570.0,1779625886.7920568,,476,,,3242
,642.870812,0.8286738991737366,4580.0,1779625887.6936934,,477,,,3242
,643.7730894,0.8046611547470093,4590.0,1779625888.5961492,,478,,,3242
,644.663006,0.8532754778862,4600.0,1779625889.4862049,,479,,,3242
,645.5681296,0.8175197839736938,4610.0,1779625890.3914106,,480,,,3242
,646.4728521,0.8007344603538513,4620.0,1779625891.296211,,481,,,3242
,647.3692203,0.8232920169830322,4630.0,1779625892.192413,,482,,,3242
,648.2686153,0.8245916366577148,4640.0,1779625893.0920978,,483,,,3242
,649.1671376,0.8301214575767517,4650.0,1779625893.990449,,484,,,3242
,650.0822496,0.8060131072998047,4660.0,1779625894.9051626,,485,,,3242
,650.9795332,0.8340417146682739,4670.0,1779625895.8020144,,486,,,3242
,651.8825948,0.8137980103492737,4680.0,1779625896.7057967,,487,,,3242
,652.7927766,0.8123241066932678,4690.0,1779625897.6162605,,488,,,3242
,653.6938975,0.8186505436897278,4700.0,1779625898.5172262,,489,,,3242
,654.5859742,0.8255724906921387,4710.0,1779625899.4090514,,490,,,3242
,655.4893592,0.8465124368667603,4720.0,1779625900.3126504,,491,,,3242
,656.3840239,0.8156772255897522,4730.0,1779625901.2074099,,492,,,3242
,657.2819516,0.8219674229621887,4740.0,1779625902.105435,,493,,,3242
,669.8169167,,4750.0,1779625914.6394312,0.00010576819746349742,494,0.6358964443206787,1.687827706336975,3242
,669.9113237,0.8206416964530945,4750.0,1779625914.7342517,,495,,,3242
,670.7959175,0.8220126628875732,4760.0,1779625915.619397,,496,,,3242
,671.7039151,0.8235691785812378,4770.0,1779625916.5273967,,497,,,3242
,672.6006567,0.8133392333984375,4780.0,1779625917.4241388,,498,,,3242
,673.502652,0.8465328216552734,4790.0,1779625918.3261335,,499,,,3242
,674.3948655,0.808364987373352,4800.0,1779625919.2181332,,500,,,3242
,675.2884916,0.8089864253997803,4810.0,1779625920.1119735,,501,,,3242
,676.1893081,0.8216344118118286,4820.0,1779625921.0122643,,502,,,3242
,677.0921627,0.7892693877220154,4830.0,1779625921.9156451,,503,,,3242
,677.9906983,0.8358701467514038,4840.0,1779625922.8146863,,504,,,3242
,678.888735,0.8282356858253479,4850.0,1779625923.712213,,505,,,3242
,679.7892125,0.8299118876457214,4860.0,1779625924.6118286,,506,,,3242
,680.6905144,0.8431280851364136,4870.0,1779625925.5139954,,507,,,3242
,681.5890699,0.8156636953353882,4880.0,1779625926.4118907,,508,,,3242
,682.4891111,0.8224958181381226,4890.0,1779625927.3125913,,509,,,3242
,683.3877943,0.8199167251586914,4900.0,1779625928.2112448,,510,,,3242
,684.2798781,0.8185320496559143,4910.0,1779625929.1033263,,511,,,3242
,685.1834565,0.8097506165504456,4920.0,1779625930.0054958,,512,,,3242
,686.0880863,0.8152722716331482,4930.0,1779625930.911165,,513,,,3242
,686.979722,0.8314511775970459,4940.0,1779625931.8032012,,514,,,3242
,687.8749528,0.8281521797180176,4950.0,1779625932.6983936,,515,,,3242
,688.7809938,0.8057034015655518,4960.0,1779625933.604278,,516,,,3242
,689.681752,0.8097732663154602,4970.0,1779625934.5052316,,517,,,3242
,690.5821864,0.8130435943603516,4980.0,1779625935.4053376,,518,,,3242
,691.4747918,0.8122720718383789,4990.0,1779625936.298271,,519,,,3242
,704.1079647,,5000.0,1779625948.9309409,0.0001,520,0.6195580363273621,1.7129621505737305,3242
,704.1999287,0.8185945153236389,5000.0,1779625949.023202,,521,,,3242
"{'size': 271, '_type': 'html-file', 'sha256': 'b1ed217edb6106a2fbd78f57ff8d95094749e17506aa0ed45b304ee10849d140', 'path': 'media/html/Sample Generation_522_b1ed217edb6106a2fbd7.html'}",705.1682092,,,1779625949.9915278,,522,,,3242
