val/loss,train/step_loss,Sample Generation,lr,iter,_timestamp,train/loss,_step,_runtime,seed
,0.9379842281341553,,,3520.0,1779639780.2185736,,367,574.0413974,3740
,0.9359332323074341,,,3530.0,1779639781.2741475,,368,575.0971062,3740
,0.9116523861885071,,,3540.0,1779639782.3107853,,369,576.1336095,3740
,0.9420162439346313,,,3550.0,1779639783.3478317,,370,577.1706602,3740
,0.921369731426239,,,3560.0,1779639784.399979,,371,578.2228112,3740
,0.9056011438369751,,,3570.0,1779639785.4424284,,372,579.2662902,3740
,0.9224074482917786,,,3580.0,1779639786.529534,,373,580.3531723,3740
,0.9459267854690552,,,3590.0,1779639787.633098,,374,581.456168,3740
,0.9185742139816284,,,3600.0,1779639788.744843,,375,582.5676814,3740
,0.9146299362182617,,,3610.0,1779639789.7966352,,376,583.6194605,3740
,0.932658851146698,,,3620.0,1779639790.8338034,,377,584.6566273,3740
,0.9103715419769287,,,3630.0,1779639791.892639,,378,585.7160398,3740
,0.9334146976470947,,,3640.0,1779639792.9450228,,379,586.7678499,3740
,0.9270735383033752,,,3650.0,1779639793.9959128,,380,587.8189638,3740
,0.9140174984931946,,,3660.0,1779639795.055294,,381,588.8781201,3740
,0.9108938574790955,,,3670.0,1779639796.0924208,,382,589.9152443,3740
,0.9255774021148682,,,3680.0,1779639797.136954,,383,590.9598957,3740
,0.9121812582015991,,,3690.0,1779639798.1820297,,384,592.0055451,3740
,0.8976835012435913,,,3700.0,1779639799.2249553,,385,593.0477812,3740
,0.8992159366607666,,,3710.0,1779639800.2796988,,386,594.1025509,3740
,0.9121688008308411,,,3720.0,1779639801.3134685,,387,595.1362938,3740
,0.9133550524711609,,,3730.0,1779639802.359511,,388,596.1823352,3740
,0.9067321419715881,,,3740.0,1779639803.4182377,,389,597.241446,3740
1.6158833503723145,,,0.00023694285222843113,3750.0,1779639817.8043716,0.7428591847419739,390,611.627424,3740
,0.9047132730484009,,,3750.0,1779639817.9108083,,391,611.7342043,3740
,0.8920314311981201,,,3760.0,1779639818.9442112,,392,612.7670352,3740
,0.8959779143333435,,,3770.0,1779639820.0070896,,393,613.8304361,3740
,0.9194772839546204,,,3780.0,1779639821.1222126,,394,614.9451831,3740
,0.8948199152946472,,,3790.0,1779639822.2401872,,395,616.0630132,3740
,0.8734835982322693,,,3800.0,1779639823.3317115,,396,617.1545403,3740
,0.9036688804626465,,,3810.0,1779639824.4039783,,397,618.2268825,3740
,0.8936614394187927,,,3820.0,1779639825.481382,,398,619.304298,3740
,0.9088684320449829,,,3830.0,1779639826.5476859,,399,620.3705149,3740
,0.8847888708114624,,,3840.0,1779639827.6083205,,400,621.4306402,3740
,0.8881361484527588,,,3850.0,1779639828.667115,,401,622.4899422,3740
,0.8973312973976135,,,3860.0,1779639829.729616,,402,623.5534165,3740
,0.8788767457008362,,,3870.0,1779639830.7854464,,403,624.6082717,3740
,0.8789187073707581,,,3880.0,1779639831.8571565,,404,625.6799818,3740
,0.8921430706977844,,,3890.0,1779639832.977126,,405,626.800627,3740
,0.8815810084342957,,,3900.0,1779639834.0926626,,406,627.9155805,3740
,0.9035079479217529,,,3910.0,1779639835.1453557,,407,628.9681819,3740
,0.8784822225570679,,,3920.0,1779639836.1968699,,408,630.0201532,3740
,0.882556676864624,,,3930.0,1779639837.2663727,,409,631.0893754,3740
,0.8914429545402527,,,3940.0,1779639838.3176808,,410,632.1406077,3740
,0.8945935964584351,,,3950.0,1779639839.369586,,411,633.192657,3740
,0.8821121454238892,,,3960.0,1779639840.426576,,412,634.2496698,3740
,0.8865020275115967,,,3970.0,1779639841.4576328,,413,635.280458,3740
,0.8575777411460876,,,3980.0,1779639842.507551,,414,636.3306262,3740
,0.8746899366378784,,,3990.0,1779639843.614643,,415,637.4377102,3740
1.6487679481506348,,,0.00018936387015941957,4000.0,1779639858.0025928,0.7121187448501587,416,651.8254609,3740
,0.8787490129470825,,,4000.0,1779639858.1093297,,417,651.932159,3740
,0.8888933062553406,,,4010.0,1779639859.1425524,,418,652.9653774,3740
,0.8808136582374573,,,4020.0,1779639860.1794963,,419,654.0018158,3740
,0.8668539524078369,,,4030.0,1779639861.2391565,,420,655.062527,3740
,0.8806068897247314,,,4040.0,1779639862.30321,,421,656.1260411,3740
,0.8677778840065002,,,4050.0,1779639863.3466532,,422,657.1694805,3740
,0.8893061280250549,,,4060.0,1779639864.3823714,,423,658.2051951,3740
,0.8629446029663086,,,4070.0,1779639865.3812084,,424,659.2041779,3740
,0.8725535273551941,,,4080.0,1779639866.3853123,,425,660.2081388,3740
,0.8820408582687378,,,4090.0,1779639867.4571776,,426,661.2800024,3740
,0.8869115114212036,,,4100.0,1779639868.517432,,427,662.3402682,3740
,0.9083030223846436,,,4110.0,1779639869.5502286,,428,663.3730566,3740
,0.854173481464386,,,4120.0,1779639870.563924,,429,664.3876684,3740
,0.8756088614463806,,,4130.0,1779639871.6431286,,430,665.4659567,3740
,0.8620248436927795,,,4140.0,1779639872.7231588,,431,666.5466961,3740
,0.8769457340240479,,,4150.0,1779639873.778399,,432,667.6012274,3740
,0.862998366355896,,,4160.0,1779639874.84338,,433,668.6662426,3740
,0.8602562546730042,,,4170.0,1779639875.8987548,,434,669.7225892,3740
,0.8639016151428223,,,4180.0,1779639876.9635527,,435,670.7863774,3740
,0.8928857445716858,,,4190.0,1779639878.0208848,,436,671.8437106,3740
,0.8575044870376587,,,4200.0,1779639879.0823376,,437,672.9051954,3740
,0.8557924628257751,,,4210.0,1779639880.1366901,,438,673.9595158,3740
,0.8736593127250671,,,4220.0,1779639881.20495,,439,675.027774,3740
,0.8568546175956726,,,4230.0,1779639882.24374,,440,676.0667591,3740
,0.866014301776886,,,4240.0,1779639883.287303,,441,677.110127,3740
1.6495301723480225,,,0.00015103031213214996,4250.0,1779639897.5734303,0.6840441226959229,442,691.3963145,3740
,0.8731728196144104,,,4250.0,1779639897.682375,,443,691.5053077,3740
,0.8488131761550903,,,4260.0,1779639898.710763,,444,692.533987,3740
,0.8577717542648315,,,4270.0,1779639899.752811,,445,693.5756363,3740
,0.8410284519195557,,,4280.0,1779639900.8173528,,446,694.6401778,3740
,0.866290271282196,,,4290.0,1779639901.890428,,447,695.7127478,3740
,0.8699845671653748,,,4300.0,1779639902.9217885,,448,696.7446115,3740
,0.8378302454948425,,,4310.0,1779639903.9951854,,449,697.8180107,3740
,0.8517006039619446,,,4320.0,1779639905.0541308,,450,698.8769548,3740
,0.8667118549346924,,,4330.0,1779639906.1042953,,451,699.92712,3740
,0.836309015750885,,,4340.0,1779639907.1488333,,452,700.9723811,3740
,0.872062087059021,,,4350.0,1779639908.1988358,,453,702.0217225,3740
,0.8552600145339966,,,4360.0,1779639909.256076,,454,703.0789023,3740
,0.8733033537864685,,,4370.0,1779639910.2986445,,455,704.1216617,3740
,0.8565438389778137,,,4380.0,1779639911.351268,,456,705.1740968,3740
,0.843934953212738,,,4390.0,1779639912.397563,,457,706.2205069,3740
,0.8384408354759216,,,4400.0,1779639913.4613366,,458,707.2841267,3740
,0.8679286241531372,,,4410.0,1779639914.504048,,459,708.3270366,3740
,0.8722264766693115,,,4420.0,1779639915.552255,,460,709.3751816,3740
,0.8296868801116943,,,4430.0,1779639916.6114492,,461,710.4343159,3740
,0.8328975439071655,,,4440.0,1779639917.6461298,,462,711.4689545,3740
,0.8377488255500793,,,4450.0,1779639918.6929913,,463,712.5167915,3740
,0.8491817116737366,,,4460.0,1779639919.744836,,464,713.5679333,3740
,0.8345524668693542,,,4470.0,1779639920.7900548,,465,714.6128788,3740
,0.8781037926673889,,,4480.0,1779639921.8383608,,466,715.6613922,3740
,0.8333756923675537,,,4490.0,1779639922.867719,,467,716.6905439,3740
1.677090048789978,,,0.00012292491384519912,4500.0,1779639937.147118,0.6616760492324829,468,730.9701974,3740
,0.8527037501335144,,,4500.0,1779639937.254911,,469,731.0784576,3740
,0.8523426055908203,,,4510.0,1779639938.2924547,,470,732.1154229,3740
,0.8431994318962097,,,4520.0,1779639939.3325946,,471,733.1559443,3740
,0.8247009515762329,,,4530.0,1779639940.3747675,,472,734.197591,3740
,0.8470170497894287,,,4540.0,1779639941.4080505,,473,735.2308746,3740
,0.8347122073173523,,,4550.0,1779639942.457824,,474,736.2808805,3740
,0.8293163180351257,,,4560.0,1779639943.5023816,,475,737.3252412,3740
,0.8727041482925415,,,4570.0,1779639944.5436077,,476,738.3666878,3740
,0.8370288014411926,,,4580.0,1779639945.5868797,,477,739.409708,3740
,0.8331373929977417,,,4590.0,1779639946.6282809,,478,740.4511065,3740
,0.8410508632659912,,,4600.0,1779639947.666138,,479,741.4892,3740
,0.8574860692024231,,,4610.0,1779639948.7128077,,480,742.5357078,3740
,0.8774192333221436,,,4620.0,1779639949.7610302,,481,743.5841814,3740
,0.8310627341270447,,,4630.0,1779639950.8070338,,482,744.6304093,3740
,0.8407215476036072,,,4640.0,1779639951.8446028,,483,745.6674281,3740
,0.8517847061157227,,,4650.0,1779639952.890183,,484,746.7130071,3740
,0.8547614216804504,,,4660.0,1779639953.9305189,,485,747.753343,3740
,0.8160497546195984,,,4670.0,1779639954.9733965,,486,748.7963947,3740
,0.8293054103851318,,,4680.0,1779639956.0119371,,487,749.8348643,3740
,0.8202751874923706,,,4690.0,1779639957.0568187,,488,750.8791382,3740
,0.8586226105690002,,,4700.0,1779639958.0931177,,489,751.9159435,3740
,0.8344092965126038,,,4710.0,1779639959.1380408,,490,752.9608666,3740
,0.8357767462730408,,,4720.0,1779639960.178414,,491,754.0013394,3740
,0.8071919083595276,,,4730.0,1779639961.2054143,,492,755.0282386,3740
,0.8262976408004761,,,4740.0,1779639962.2412477,,493,756.065072,3740
1.6963003873825073,,,0.00010576819746349742,4750.0,1779639976.5052893,0.6424852609634399,494,770.3285961,3740
,0.7994293570518494,,,4750.0,1779639976.614032,,495,770.4370541,3740
,0.8278886079788208,,,4760.0,1779639977.65749,,496,771.4803145,3740
,0.8422484397888184,,,4770.0,1779639978.7197347,,497,772.5431097,3740
,0.8377509713172913,,,4780.0,1779639979.7383666,,498,773.5613198,3740
,0.8361934423446655,,,4790.0,1779639980.807815,,499,774.6308147,3740
,0.8413744568824768,,,4800.0,1779639981.8856647,,500,775.7084906,3740
,0.8374765515327454,,,4810.0,1779639982.9442065,,501,776.7721108,3740
,0.8138511180877686,,,4820.0,1779639984.024975,,502,777.8478153,3740
,0.832397997379303,,,4830.0,1779639985.0816786,,503,778.9045322,3740
,0.8154175281524658,,,4840.0,1779639986.0818539,,504,779.9046783,3740
,0.8251404166221619,,,4850.0,1779639987.074702,,505,780.8976889,3740
,0.8335838913917542,,,4860.0,1779639988.0774312,,506,781.9008067,3740
,0.8228653073310852,,,4870.0,1779639989.0931082,,507,782.9159851,3740
,0.816786527633667,,,4880.0,1779639990.140394,,508,783.9632182,3740
,0.8013013005256653,,,4890.0,1779639991.1754467,,509,784.9982747,3740
,0.8218402862548828,,,4900.0,1779639992.216606,,510,786.0398512,3740
,0.8008620738983154,,,4910.0,1779639993.2676816,,511,787.0905071,3740
,0.8039988279342651,,,4920.0,1779639994.304716,,512,788.1275438,3740
,0.801209568977356,,,4930.0,1779639995.3015175,,513,789.1244722,3740
,0.8341442346572876,,,4940.0,1779639996.3072677,,514,790.1315745,3740
,0.8346281051635742,,,4950.0,1779639997.3539758,,515,791.1762953,3740
,0.8202728033065796,,,4960.0,1779639998.3940904,,516,792.2169165,3740
,0.8098880648612976,,,4970.0,1779639999.4186687,,517,793.2414943,3740
,0.831501305103302,,,4980.0,1779640000.446469,,518,794.2693294,3740
,0.8104638457298279,,,4990.0,1779640001.4612715,,519,795.2843682,3740
1.7029708623886108,,,0.0001,5000.0,1779640015.4629788,0.6285912394523621,520,809.286302,3740
,0.8210287094116211,,,5000.0,1779640015.5675664,,521,809.3903957,3740
,,"{'_type': 'html-file', 'sha256': '44bb2dd812733810791ef87f8c24eb648ff0bda62b3ee661ad700ce8b4007d2d', 'path': 'media/html/Sample Generation_522_44bb2dd812733810791e.html', 'size': 271}",,,1779640016.184022,,522,810.0073464,3740
