train/step_loss,Sample Generation,lr,_step,_timestamp,iter,val/loss,train/loss,_runtime,seed
0.9372106194496155,,,367,1779636623.186263,3520.0,,,670.4481984,3740
0.9377798438072205,,,368,1779636624.4489946,3530.0,,,671.712351,3740
0.9117550253868103,,,369,1779636625.7336564,3540.0,,,672.9958314,3740
0.9509085416793823,,,370,1779636627.017083,3550.0,,,674.2790524,3740
0.9343730211257935,,,371,1779636628.3020341,3560.0,,,675.5644655,3740
0.916945219039917,,,372,1779636629.5856621,3570.0,,,676.8483414,3740
0.9296138286590576,,,373,1779636630.86994,3580.0,,,678.131875,3740
0.9444980621337891,,,374,1779636632.1468177,3590.0,,,679.4092056,3740
0.9188804030418396,,,375,1779636633.409916,3600.0,,,680.6719611,3740
0.920118510723114,,,376,1779636634.6756098,3610.0,,,681.9383121,3740
0.9215385317802429,,,377,1779636635.943121,3620.0,,,683.2058824,3740
0.9246622323989868,,,378,1779636637.2332292,3630.0,,,684.4952005,3740
0.9407624006271362,,,379,1779636638.5968797,3640.0,,,685.8590561,3740
0.93609619140625,,,380,1779636639.9566615,3650.0,,,687.219598,3740
0.9185319542884827,,,381,1779636641.2559602,3660.0,,,688.5178957,3740
0.9340366125106812,,,382,1779636642.520938,3670.0,,,689.7828731,3740
0.9329608678817749,,,383,1779636643.7819293,3680.0,,,691.0433595,3740
0.9199845194816589,,,384,1779636645.0452251,3690.0,,,692.3073922,3740
0.9101932048797607,,,385,1779636646.3173683,3700.0,,,693.5787986,3740
0.9059327244758606,,,386,1779636647.579128,3710.0,,,694.8413324,3740
0.9163041114807129,,,387,1779636648.8466537,3720.0,,,696.1094904,3740
0.9226083159446716,,,388,1779636650.1169162,3730.0,,,697.3788536,3740
0.9046376943588257,,,389,1779636651.374282,3740.0,,,698.6362181,3740
,,0.00023694285222843113,390,1779636667.015098,3750.0,1.5979548692703247,0.7498999238014221,714.277923,3740
0.9136787056922913,,,391,1779636667.146109,3750.0,,,714.4080448,3740
0.9019255638122559,,,392,1779636668.4150088,3760.0,,,715.6769446,3740
0.904431164264679,,,393,1779636669.690595,3770.0,,,716.9526871,3740
0.9372251629829407,,,394,1779636670.9523597,3780.0,,,718.2142956,3740
0.9089451432228088,,,395,1779636672.2285302,3790.0,,,719.4904641,3740
0.8790783286094666,,,396,1779636673.4920466,3800.0,,,720.7540007,3740
0.9087188243865967,,,397,1779636674.7488582,3810.0,,,722.010972,3740
0.8985344767570496,,,398,1779636676.0176072,3820.0,,,723.2796114,3740
0.9019930362701416,,,399,1779636677.2940178,3830.0,,,724.5560113,3740
0.8933191299438477,,,400,1779636678.5656197,3840.0,,,725.8275557,3740
0.8926762342453003,,,401,1779636679.8487723,3850.0,,,727.1112552,3740
0.9042016863822937,,,402,1779636681.114109,3860.0,,,728.3761282,3740
0.8867836594581604,,,403,1779636682.3857155,3870.0,,,729.6476531,3740
0.8930423855781555,,,404,1779636683.6541557,3880.0,,,730.9160916,3740
0.8943319320678711,,,405,1779636684.9140124,3890.0,,,732.1759469,3740
0.896027684211731,,,406,1779636686.2173462,3900.0,,,733.4792812,3740
0.8998675346374512,,,407,1779636687.5320108,3910.0,,,734.7941304,3740
0.8920660018920898,,,408,1779636688.8485467,3920.0,,,736.1104838,3740
0.8866562843322754,,,409,1779636690.1523147,3930.0,,,737.4149351,3740
0.9053386449813843,,,410,1779636691.444709,3940.0,,,738.7070051,3740
0.8973678350448608,,,411,1779636692.736472,3950.0,,,739.99843,3740
0.8974800705909729,,,412,1779636694.0282652,3960.0,,,741.2902638,3740
0.8921406269073486,,,413,1779636695.3162775,3970.0,,,742.5782737,3740
0.8683618903160095,,,414,1779636696.60568,3980.0,,,743.8680623,3740
0.8777832388877869,,,415,1779636697.8967361,3990.0,,,745.1589636,3740
,,0.00018936387015941957,416,1779636713.489196,4000.0,1.6260316371917725,0.719423770904541,760.7515098,3740
0.8791649341583252,,,417,1779636713.6182566,4000.0,,,760.8808297,3740
0.8870875239372253,,,418,1779636714.8820329,4010.0,,,762.1439688,3740
0.884240984916687,,,419,1779636716.1527817,4020.0,,,763.4147175,3740
0.8745045065879822,,,420,1779636717.4260995,4030.0,,,764.687949,3740
0.8824401497840881,,,421,1779636718.692762,4040.0,,,765.9541921,3740
0.87261563539505,,,422,1779636719.9594688,4050.0,,,767.2221208,3740
0.8951656222343445,,,423,1779636721.233789,4060.0,,,768.4957253,3740
0.8759578466415405,,,424,1779636722.4997008,4070.0,,,769.7618881,3740
0.8675644397735596,,,425,1779636723.7593532,4080.0,,,771.0213071,3740
0.8946043848991394,,,426,1779636725.0358748,4090.0,,,772.2978105,3740
0.8964924216270447,,,427,1779636726.3242443,4100.0,,,773.5856745,3740
0.9170684218406677,,,428,1779636727.6105433,4110.0,,,774.872877,3740
0.8607902526855469,,,429,1779636728.9011457,4120.0,,,776.1638773,3740
0.8781561851501465,,,430,1779636730.1923122,4130.0,,,777.4542493,3740
0.8644562363624573,,,431,1779636731.4806263,4140.0,,,778.7425625,3740
0.881783664226532,,,432,1779636732.771601,4150.0,,,780.0340296,3740
0.8779255151748657,,,433,1779636734.059599,4160.0,,,781.321029,3740
0.8687160611152649,,,434,1779636735.3471806,4170.0,,,782.6091215,3740
0.8668925762176514,,,435,1779636736.6263862,4180.0,,,783.8883232,3740
0.8832862377166748,,,436,1779636737.8952196,4190.0,,,785.1573316,3740
0.8582084774971008,,,437,1779636739.1700823,4200.0,,,786.4320269,3740
0.8616296648979187,,,438,1779636740.4430938,4210.0,,,787.7056659,3740
0.8758754134178162,,,439,1779636741.7121246,4220.0,,,788.9741914,3740
0.8677531480789185,,,440,1779636742.9851213,4230.0,,,790.2465514,3740
0.8795078992843628,,,441,1779636744.249985,4240.0,,,791.5119613,3740
,,0.00015103031213214996,442,1779636759.8696897,4250.0,1.6378005743026733,0.6902645826339722,807.1316818,3740
0.8822361826896667,,,443,1779636759.9992561,4250.0,,,807.2616833,3740
0.8613846302032471,,,444,1779636761.2646704,4260.0,,,808.5266051,3740
0.8640021681785583,,,445,1779636762.525734,4270.0,,,809.787669,3740
0.8465278744697571,,,446,1779636763.7933948,4280.0,,,811.0554347,3740
0.8823825716972351,,,447,1779636765.0621605,4290.0,,,812.3241976,3740
0.869655966758728,,,448,1779636766.3273175,4300.0,,,813.5896098,3740
0.8420217633247375,,,449,1779636767.6225498,4310.0,,,814.8839799,3740
0.8662106394767761,,,450,1779636768.9615624,4320.0,,,816.2236949,3740
0.8754785060882568,,,451,1779636770.2750506,4330.0,,,817.5369868,3740
0.8454131484031677,,,452,1779636771.5696948,4340.0,,,818.8318673,3740
0.8642547726631165,,,453,1779636772.8502858,4350.0,,,820.1120782,3740
0.8725602030754089,,,454,1779636774.1392548,4360.0,,,821.4019074,3740
0.8747031688690186,,,455,1779636775.4280937,4370.0,,,822.6906086,3740
0.8595808148384094,,,456,1779636776.713534,4380.0,,,823.9757341,3740
0.8536269664764404,,,457,1779636777.9987202,4390.0,,,825.2606543,3740
0.8367844820022583,,,458,1779636779.2806087,4400.0,,,826.5429077,3740
0.8722119927406311,,,459,1779636780.5665493,4410.0,,,827.8295589,3740
0.8789684772491455,,,460,1779636781.837099,4420.0,,,829.0990343,3740
0.8372821807861328,,,461,1779636783.106084,4430.0,,,830.3680232,3740
0.8489649891853333,,,462,1779636784.370824,4440.0,,,831.6331764,3740
0.8551844954490662,,,463,1779636785.6320145,4450.0,,,832.8942291,3740
0.8687363266944885,,,464,1779636786.899195,4460.0,,,834.1614244,3740
0.8433063626289368,,,465,1779636788.1638684,4470.0,,,835.4258035,3740
0.8788462281227112,,,466,1779636789.4283385,4480.0,,,836.690273,3740
0.8483030796051025,,,467,1779636790.6963184,4490.0,,,837.9582551,3740
,,0.00012292491384519912,468,1779636806.3040934,4500.0,1.6559934616088867,0.668098509311676,853.5655236,3740
0.8625285029411316,,,469,1779636806.4359412,4500.0,,,853.697876,3740
0.8626864552497864,,,470,1779636807.7087064,4510.0,,,854.9711934,3740
0.854194164276123,,,471,1779636808.9801843,4520.0,,,856.2421224,3740
0.8332200050354004,,,472,1779636810.2505684,4530.0,,,857.5127199,3740
0.8438177704811096,,,473,1779636811.5212464,4540.0,,,858.783182,3740
0.8613113760948181,,,474,1779636812.785577,4550.0,,,860.0475382,3740
0.8388035893440247,,,475,1779636814.0606394,4560.0,,,861.3225758,3740
0.8761187791824341,,,476,1779636815.3502908,4570.0,,,862.6122284,3740
0.8512281775474548,,,477,1779636816.6309435,4580.0,,,863.8932826,3740
0.8485265970230103,,,478,1779636817.9015803,4590.0,,,865.1645156,3740
0.8547529578208923,,,479,1779636819.173265,4600.0,,,866.4352848,3740
0.8611124157905579,,,480,1779636820.455864,4610.0,,,867.7178032,3740
0.8829218149185181,,,481,1779636821.7254033,4620.0,,,868.9873417,3740
0.8419709801673889,,,482,1779636822.9949675,4630.0,,,870.2571975,3740
0.8544154167175293,,,483,1779636824.2653043,4640.0,,,871.5267344,3740
0.8529934287071228,,,484,1779636825.5348606,4650.0,,,872.7968146,3740
0.8588336110115051,,,485,1779636826.8022537,4660.0,,,874.0641882,3740
0.8195767998695374,,,486,1779636828.0800023,4670.0,,,875.3419366,3740
0.8433524966239929,,,487,1779636829.3496888,4680.0,,,876.6116274,3740
0.8394384980201721,,,488,1779636830.6241658,4690.0,,,877.8861008,3740
0.8660171031951904,,,489,1779636831.8920703,4700.0,,,879.1540057,3740
0.8448818325996399,,,490,1779636833.2578197,4710.0,,,880.5197574,3740
0.8375071883201599,,,491,1779636834.6239498,4720.0,,,881.8858844,3740
0.8062725067138672,,,492,1779636835.957347,4730.0,,,883.219405,3740
0.832304060459137,,,493,1779636837.2864864,4740.0,,,884.5486958,3740
,,0.00010576819746349742,494,1779636853.005587,4750.0,1.6812013387680054,0.6460939049720764,900.2674588,3740
0.8217284083366394,,,495,1779636853.13625,4750.0,,,900.3981875,3740
0.8478919267654419,,,496,1779636854.401849,4760.0,,,901.6637843,3740
0.8447628021240234,,,497,1779636855.6690593,4770.0,,,902.9309944,3740
0.8479016423225403,,,498,1779636856.9340198,4780.0,,,904.1959594,3740
0.8476831316947937,,,499,1779636858.2122753,4790.0,,,905.4742244,3740
0.8481780886650085,,,500,1779636859.4956086,4800.0,,,906.7578816,3740
0.8381986618041992,,,501,1779636860.7760587,4810.0,,,908.0383471,3740
0.824471652507782,,,502,1779636862.0425608,4820.0,,,909.3046499,3740
0.837553858757019,,,503,1779636863.308941,4830.0,,,910.5708758,3740
0.8308926820755005,,,504,1779636864.5695238,4840.0,,,911.8324599,3740
0.8290478587150574,,,505,1779636865.8430579,4850.0,,,913.1049928,3740
0.8447433710098267,,,506,1779636867.1404662,4860.0,,,914.4018963,3740
0.8254891037940979,,,507,1779636868.4361992,4870.0,,,915.698138,3740
0.8208407759666443,,,508,1779636869.7339306,4880.0,,,916.9958643,3740
0.8083128929138184,,,509,1779636871.0303152,4890.0,,,918.2922591,3740
0.818615198135376,,,510,1779636872.3285701,4900.0,,,919.5906299,3740
0.8080413937568665,,,511,1779636873.622258,4910.0,,,920.8847933,3740
0.806309163570404,,,512,1779636874.9196603,4920.0,,,922.1815954,3740
0.8165013790130615,,,513,1779636876.2158735,4930.0,,,923.4783502,3740
0.8421668410301208,,,514,1779636877.5113358,4940.0,,,924.7732733,3740
0.8395614624023438,,,515,1779636878.8097258,4950.0,,,926.0716627,3740
0.8269554376602173,,,516,1779636880.080503,4960.0,,,927.3424405,3740
0.8229500651359558,,,517,1779636881.3402827,4970.0,,,928.6017127,3740
0.8424412608146667,,,518,1779636882.606011,4980.0,,,929.8679469,3740
0.8051138520240784,,,519,1779636883.8700097,4990.0,,,931.1323415,3740
,,0.0001,520,1779636899.4465728,5000.0,1.6847615242004395,0.6333891153335571,946.7095008,3740
0.8240692019462585,,,521,1779636899.5789282,5000.0,,,946.8414408,3740
,"{'_type': 'html-file', 'sha256': 'dacaa017552864df8518093faab6d09a27bfb6c0037b51c02f43f18eedac9680', 'path': 'media/html/Sample Generation_522_dacaa017552864df8518.html', 'size': 277}",,522,1779636900.3468194,,,,947.6087575,3740
