iter,_runtime,lr,_step,_timestamp,Sample Generation,val/loss,train/loss,train/step_loss,seed
3520.0,543.9250866,,367,1779638974.2564924,,,,0.9202204346656799,3740
3530.0,544.9208629,,368,1779638975.252185,,,,0.9095595479011536,3740
3540.0,545.9042398,,369,1779638976.236042,,,,0.8998611569404602,3740
3550.0,546.9094678,,370,1779638977.2411096,,,,0.9301758408546448,3740
3560.0,547.9001735,,371,1779638978.2316504,,,,0.8997743725776672,3740
3570.0,548.9006162,,372,1779638979.232189,,,,0.8947164416313171,3740
3580.0,549.8980786,,373,1779638980.2297614,,,,0.9091674089431763,3740
3590.0,550.9154445,,374,1779638981.2467942,,,,0.9310981631278992,3740
3600.0,551.9235598,,375,1779638982.2552419,,,,0.8879913091659546,3740
3610.0,552.918904,,376,1779638983.2502894,,,,0.8946853280067444,3740
3620.0,553.9157812,,377,1779638984.246583,,,,0.9116766452789307,3740
3630.0,554.9256231,,378,1779638985.2573044,,,,0.9064890146255493,3740
3640.0,555.9232185,,379,1779638986.2548308,,,,0.9155333638191223,3740
3650.0,556.9217936,,380,1779638987.2534773,,,,0.922953724861145,3740
3660.0,557.9201461,,381,1779638988.251829,,,,0.9005531072616577,3740
3670.0,558.9131575,,382,1779638989.24484,,,,0.9024732708930969,3740
3680.0,559.9201558,,383,1779638990.2518294,,,,0.8997898101806641,3740
3690.0,560.9354847,,384,1779638991.267166,,,,0.902656078338623,3740
3700.0,561.9302439,,385,1779638992.2617917,,,,0.8830639123916626,3740
3710.0,562.9248289,,386,1779638993.2565098,,,,0.8880108594894409,3740
3720.0,563.9241582,,387,1779638994.2563455,,,,0.8958707451820374,3740
3730.0,564.9311597,,388,1779638995.2628133,,,,0.8989596962928772,3740
3740.0,565.9147949,,389,1779638996.2464778,,,,0.8847560882568359,3740
3750.0,579.2437699,0.00023694285222843113,390,1779639009.5756252,,1.609175682067871,0.7218026518821716,,3740
3750.0,579.3457609,,391,1779639009.677175,,,,0.8911685943603516,3740
3760.0,580.3481638,,392,1779639010.6798463,,,,0.8780127763748169,3740
3770.0,581.3437669,,393,1779639011.6754491,,,,0.8798707127571106,3740
3780.0,582.3585838,,394,1779639012.6892202,,,,0.8988565802574158,3740
3790.0,583.377358,,395,1779639013.7090404,,,,0.8847546577453613,3740
3800.0,584.3700671,,396,1779639014.7015388,,,,0.8550551533699036,3740
3810.0,585.3625496,,397,1779639015.6942325,,,,0.8914425373077393,3740
3820.0,586.3599813,,398,1779639016.691496,,,,0.8771039843559265,3740
3830.0,587.3686136,,399,1779639017.7002912,,,,0.8877102136611938,3740
3840.0,588.3788809,,400,1779639018.710432,,,,0.8703612089157104,3740
3850.0,589.389135,,401,1779639019.7205014,,,,0.8732260465621948,3740
3860.0,590.3836957,,402,1779639020.7153788,,,,0.8833150863647461,3740
3870.0,591.3718021,,403,1779639021.7039895,,,,0.8648134469985962,3740
3880.0,592.3807733,,404,1779639022.7124562,,,,0.8673029541969299,3740
3890.0,593.3778129,,405,1779639023.7094939,,,,0.8666447997093201,3740
3900.0,594.3711921,,406,1779639024.7028484,,,,0.8712353706359863,3740
3910.0,595.3583292,,407,1779639025.6890855,,,,0.8864590525627136,3740
3920.0,596.3742037,,408,1779639026.7058852,,,,0.8573098182678223,3740
3930.0,597.3661034,,409,1779639027.697752,,,,0.8594846725463867,3740
3940.0,598.3714707,,410,1779639028.7021556,,,,0.8735588788986206,3740
3950.0,599.3673634,,411,1779639029.6995506,,,,0.879036545753479,3740
3960.0,600.378387,,412,1779639030.7100675,,,,0.8650009036064148,3740
3970.0,601.3691135,,413,1779639031.700796,,,,0.870622992515564,3740
3980.0,602.3633509,,414,1779639032.6950336,,,,0.835147500038147,3740
3990.0,603.3599441,,415,1779639033.691626,,,,0.8539296984672546,3740
4000.0,616.7191354,0.00018936387015941957,416,1779639047.050667,,1.6477774381637573,0.689523458480835,,3740
4000.0,616.8207081,,417,1779639047.1522539,,,,0.8619036078453064,3740
4010.0,617.8121327,,418,1779639048.1429722,,,,0.8732560873031616,3740
4020.0,618.8051221,,419,1779639049.136805,,,,0.8569925427436829,3740
4030.0,619.8043532,,420,1779639050.13579,,,,0.852059006690979,3740
4040.0,620.7974885,,421,1779639051.1291714,,,,0.8588644862174988,3740
4050.0,621.7956754,,422,1779639052.1273541,,,,0.8554241061210632,3740
4060.0,622.7994944,,423,1779639053.1308138,,,,0.8723469972610474,3740
4070.0,623.8208379,,424,1779639054.1525197,,,,0.8524891138076782,3740
4080.0,624.8144078,,425,1779639055.146211,,,,0.8457198739051819,3740
4090.0,625.8165883,,426,1779639056.1482716,,,,0.8641115427017212,3740
4100.0,626.8053341,,427,1779639057.1370163,,,,0.8696414828300476,3740
4110.0,627.8086127,,428,1779639058.1402962,,,,0.9004708528518677,3740
4120.0,628.812029,,429,1779639059.1431594,,,,0.8467549085617065,3740
4130.0,629.8062015,,430,1779639060.137803,,,,0.8475156426429749,3740
4140.0,630.79828,,431,1779639061.1298344,,,,0.8383100032806396,3740
4150.0,631.8000013,,432,1779639062.131565,,,,0.8635765910148621,3740
4160.0,632.7936865,,433,1779639063.125368,,,,0.8465584516525269,3740
4170.0,633.7949441,,434,1779639064.1266263,,,,0.8586853742599487,3740
4180.0,634.7925867,,435,1779639065.1231081,,,,0.84892737865448,3740
4190.0,635.7908921,,436,1779639066.1223311,,,,0.8696975111961365,3740
4200.0,636.79146,,437,1779639067.1221473,,,,0.8313010931015015,3740
4210.0,637.7913229,,438,1779639068.1229568,,,,0.8396660685539246,3740
4220.0,638.7929631,,439,1779639069.1238024,,,,0.8500762581825256,3740
4230.0,639.7971217,,440,1779639070.1288013,,,,0.8413791060447693,3740
4240.0,640.8007613,,441,1779639071.132381,,,,0.8474056720733643,3740
4250.0,654.1586275,0.00015103031213214996,442,1779639084.4888217,,1.6552757024765015,0.6601129174232483,,3740
4250.0,654.2642594,,443,1779639084.5959425,,,,0.8541915416717529,3740
4260.0,655.2655,,444,1779639085.5968852,,,,0.8398261666297913,3740
4270.0,656.2763661,,445,1779639086.6080492,,,,0.8483951687812805,3740
4280.0,657.2691915,,446,1779639087.6002767,,,,0.8214414119720459,3740
4290.0,658.2575135,,447,1779639088.5889595,,,,0.8514658808708191,3740
4300.0,659.2546976,,448,1779639089.585678,,,,0.8355394601821899,3740
4310.0,660.2546558,,449,1779639090.5863373,,,,0.8231704831123352,3740
4320.0,661.2452173,,450,1779639091.5769007,,,,0.8344460725784302,3740
4330.0,662.2449187,,451,1779639092.576601,,,,0.8565494418144226,3740
4340.0,663.2446904,,452,1779639093.5760863,,,,0.8274978399276733,3740
4350.0,664.2368346,,453,1779639094.5676908,,,,0.8446923494338989,3740
4360.0,665.2318626,,454,1779639095.562579,,,,0.840687096118927,3740
4370.0,666.2304187,,455,1779639096.5614076,,,,0.8543115854263306,3740
4380.0,667.2359615,,456,1779639097.5672448,,,,0.8337463140487671,3740
4390.0,668.238914,,457,1779639098.5705917,,,,0.8232926726341248,3740
4400.0,669.2379467,,458,1779639099.5694833,,,,0.8158965706825256,3740
4410.0,670.2267044,,459,1779639100.5583854,,,,0.8411715030670166,3740
4420.0,671.2311299,,460,1779639101.5628114,,,,0.8560576438903809,3740
4430.0,672.2301085,,461,1779639102.562296,,,,0.8097533583641052,3740
4440.0,673.2268258,,462,1779639103.558504,,,,0.8228104710578918,3740
4450.0,674.2225674,,463,1779639104.5542476,,,,0.8190783262252808,3740
4460.0,675.2156957,,464,1779639105.547378,,,,0.8406736254692078,3740
4470.0,676.2095183,,465,1779639106.5412316,,,,0.8131179809570312,3740
4480.0,677.2028303,,466,1779639107.5343013,,,,0.8604353070259094,3740
4490.0,678.1971494,,467,1779639108.527992,,,,0.8163122534751892,3740
4500.0,691.5988249,0.00012292491384519912,468,1779639121.9294105,,1.6789721250534058,0.6367557644844055,,3740
4500.0,691.7050028,,469,1779639122.0360217,,,,0.836868166923523,3740
4510.0,692.7024883,,470,1779639123.034035,,,,0.8447612524032593,3740
4520.0,693.6905733,,471,1779639124.0223143,,,,0.8309491872787476,3740
4530.0,694.6880827,,472,1779639125.019161,,,,0.8082692623138428,3740
4540.0,695.6936149000001,,473,1779639126.0258021,,,,0.8276305794715881,3740
4550.0,696.6905904,,474,1779639127.0212731,,,,0.8278200030326843,3740
4560.0,697.6850294,,475,1779639128.0167122,,,,0.8149433732032776,3740
4570.0,698.6870079,,476,1779639129.0186882,,,,0.8455019593238831,3740
4580.0,699.6877302,,477,1779639130.0190737,,,,0.8211041688919067,3740
4590.0,700.6864613,,478,1779639131.0181434,,,,0.820393443107605,3740
4600.0,701.6752468,,479,1779639132.0067687,,,,0.8255485892295837,3740
4610.0,702.677731,,480,1779639133.009392,,,,0.8404875993728638,3740
4620.0,703.6685515,,481,1779639133.9999547,,,,0.8620381355285645,3740
4630.0,704.6725594,,482,1779639135.0040004,,,,0.8136003017425537,3740
4640.0,705.673041,,483,1779639136.0047238,,,,0.8308870792388916,3740
4650.0,706.665693,,484,1779639136.997373,,,,0.8348034024238586,3740
4660.0,707.6720631,,485,1779639138.003937,,,,0.8337812423706055,3740
4670.0,708.6705767,,486,1779639139.0022564,,,,0.7972500324249268,3740
4680.0,709.6662549,,487,1779639139.9972587,,,,0.8204091191291809,3740
4690.0,710.678249,,488,1779639141.009931,,,,0.8106244206428528,3740
4700.0,711.6783877,,489,1779639142.0100684,,,,0.8391668200492859,3740
4710.0,712.6779142,,490,1779639143.0094624,,,,0.8042763471603394,3740
4720.0,713.6682464,,491,1779639143.999926,,,,0.8189884424209595,3740
4730.0,714.6668291,,492,1779639144.997906,,,,0.793785810470581,3740
4740.0,715.6717257,,493,1779639146.0030897,,,,0.8059374094009399,3740
4750.0,729.1022935,0.00010576819746349742,494,1779639159.433478,,1.7040635347366333,0.6159595251083374,,3740
4750.0,729.2079674,,495,1779639159.5392785,,,,0.7957390546798706,3740
4760.0,730.2048887,,496,1779639160.5353444,,,,0.825401246547699,3740
4770.0,731.2054417,,497,1779639161.5368223,,,,0.8245341777801514,3740
4780.0,732.2035123,,498,1779639162.5347037,,,,0.8200341463088989,3740
4790.0,733.1995939,,499,1779639163.5309882,,,,0.8287051916122437,3740
4800.0,734.2050372,,500,1779639164.536549,,,,0.8297978639602661,3740
4810.0,735.2008456,,501,1779639165.5319386,,,,0.8175487518310547,3740
4820.0,736.2013498,,502,1779639166.5324898,,,,0.8008348345756531,3740
4830.0,737.2059375,,503,1779639167.5365982,,,,0.8166549801826477,3740
4840.0,738.2053139,,504,1779639168.536998,,,,0.8020546436309814,3740
4850.0,739.202508,,505,1779639169.5332355,,,,0.8133276700973511,3740
4860.0,740.193819,,506,1779639170.5255013,,,,0.8165676593780518,3740
4870.0,741.1919781,,507,1779639171.5236614,,,,0.8003743290901184,3740
4880.0,742.1865692,,508,1779639172.5182526,,,,0.8071272969245911,3740
4890.0,743.1830994,,509,1779639173.5147614,,,,0.7846766114234924,3740
4900.0,744.1722359,,510,1779639174.5039191,,,,0.7935384511947632,3740
4910.0,745.1699097,,511,1779639175.5005918,,,,0.7830328941345215,3740
4920.0,746.1685252,,512,1779639176.5002043,,,,0.7861379981040955,3740
4930.0,747.1700118,,513,1779639177.5016937,,,,0.7762001752853394,3740
4940.0,748.1718132,,514,1779639178.5034661,,,,0.8083248138427734,3740
4950.0,749.1732345,,515,1779639179.504576,,,,0.8195858001708984,3740
4960.0,750.1753416,,516,1779639180.5070207,,,,0.795283317565918,3740
4970.0,751.1755212,,517,1779639181.50719,,,,0.7935106754302979,3740
4980.0,752.1717008,,518,1779639182.503384,,,,0.8228391408920288,3740
4990.0,753.1687364,,519,1779639183.4998934,,,,0.7895132899284363,3740
5000.0,766.74693,0.0001,520,1779639197.078116,,1.7093945741653442,0.6010086536407471,,3740
5000.0,766.8514976,,521,1779639197.182631,,,,0.7953455448150635,3740
,767.5380652,,522,1779639197.8695729,"{'path': 'media/html/Sample Generation_522_19a1dd0cfe5cd6aa176d.html', 'size': 271, '_type': 'html-file', 'sha256': '19a1dd0cfe5cd6aa176dd83c8d7c2253f911850703bcd38581cd6f734a789945'}",,,,3740
