val/loss,_timestamp,train/step_loss,Sample Generation,lr,_step,iter,_runtime,train/loss,seed
,1779699615.3923764,0.9225926399230957,,,367,3520.0,512.2352839,,2026
,1779699616.344337,0.9434000253677368,,,368,3530.0,513.1864061,,2026
,1779699617.281019,0.920989990234375,,,369,3540.0,514.1230725,,2026
,1779699618.2393098,0.9079549908638,,,370,3550.0,515.0813602,,2026
,1779699619.1877453,0.9147841930389404,,,371,3560.0,516.0297964,,2026
,1779699620.132669,0.913077175617218,,,372,3570.0,516.9747428,,2026
,1779699621.060758,0.9009608626365662,,,373,3580.0,517.9028354,,2026
,1779699622.0906122,0.9236444234848022,,,374,3590.0,518.9331201,,2026
,1779699623.1643248,0.9057605862617493,,,375,3600.0,520.0066528,,2026
,1779699624.198765,0.9042186141014099,,,376,3610.0,521.0415014,,2026
,1779699625.1597364,0.8996669054031372,,,377,3620.0,522.0017965,,2026
,1779699626.1041944,0.9127342104911804,,,378,3630.0,522.9462442,,2026
,1779699627.0450695,0.916462779045105,,,379,3640.0,523.8873972,,2026
,1779699627.9851873,0.9044350385665894,,,380,3650.0,524.8273964,,2026
,1779699628.9286363,0.9004161357879639,,,381,3660.0,525.7706897,,2026
,1779699629.8721232,0.8992923498153687,,,382,3670.0,526.7141796,,2026
,1779699630.8134835,0.8955087065696716,,,383,3680.0,527.6562597,,2026
,1779699631.7452645,0.9096783399581909,,,384,3690.0,528.5876121,,2026
,1779699632.6768188,0.9176494479179382,,,385,3700.0,529.5188706,,2026
,1779699633.6212215,0.9032481908798218,,,386,3710.0,530.4632734,,2026
,1779699634.55561,0.9155246019363403,,,387,3720.0,531.3976613,,2026
,1779699635.4875815,0.9107211828231812,,,388,3730.0,532.3301395,,2026
,1779699636.437002,0.9012200832366943,,,389,3740.0,533.2790519,,2026
1.620180368423462,1779699649.77503,,,0.00023694285222843113,390,3750.0,546.6175776,0.7380000352859497,2026
,1779699649.8743787,0.8803402781486511,,,391,3750.0,546.7165346,,2026
,1779699650.8144734,0.8899081945419312,,,392,3760.0,547.6565245,,2026
,1779699651.765192,0.8958178758621216,,,393,3770.0,548.6075147,,2026
,1779699652.740921,0.9144473075866699,,,394,3780.0,549.5832599,,2026
,1779699653.699449,0.9148976802825928,,,395,3790.0,550.5425127,,2026
,1779699654.6375048,0.9270055294036865,,,396,3800.0,551.4801125,,2026
,1779699655.5867248,0.8809055089950562,,,397,3810.0,552.4287766,,2026
,1779699656.6101072,0.9018329977989197,,,398,3820.0,553.4529748,,2026
,1779699657.6594872,0.8899240493774414,,,399,3830.0,554.5017624,,2026
,1779699658.6998599,0.8969177007675171,,,400,3840.0,555.5426791,,2026
,1779699659.6608512,0.8864876627922058,,,401,3850.0,556.5023957,,2026
,1779699660.6195402,0.8993655443191528,,,402,3860.0,557.4617113,,2026
,1779699661.5793102,0.886218249797821,,,403,3870.0,558.4213617,,2026
,1779699662.5172617,0.9006403088569641,,,404,3880.0,559.3593104,,2026
,1779699663.5077376,0.8870719075202942,,,405,3890.0,560.3498693,,2026
,1779699664.4569213,0.8655768632888794,,,406,3900.0,561.2990329,,2026
,1779699665.3973103,0.8810538649559021,,,407,3910.0,562.2393582,,2026
,1779699666.344244,0.8809650540351868,,,408,3920.0,563.1867883,,2026
,1779699667.2900457,0.8840162754058838,,,409,3930.0,564.131985,,2026
,1779699668.3285537,0.8905505537986755,,,410,3940.0,565.1705977,,2026
,1779699669.3826165,0.8861264586448669,,,411,3950.0,566.2256762,,2026
,1779699670.4190326,0.8800680637359619,,,412,3960.0,567.2609358,,2026
,1779699671.3811123,0.885668933391571,,,413,3970.0,568.2231664,,2026
,1779699672.3295305,0.896250307559967,,,414,3980.0,569.1715807,,2026
,1779699673.3154273,0.864692211151123,,,415,3990.0,570.1574797,,2026
1.6406223773956299,1779699686.3543315,,,0.00018936387015941957,416,4000.0,583.1964132,0.7053520083427429,2026
,1779699686.4542892,0.8819230794906616,,,417,4000.0,583.2963835,,2026
,1779699687.4068289,0.8923934698104858,,,418,4010.0,584.2490323,,2026
,1779699688.3817637,0.8766177296638489,,,419,4020.0,585.2238196,,2026
,1779699689.3197923,0.8796569108963013,,,420,4030.0,586.1618425,,2026
,1779699690.2704735,0.8830399513244629,,,421,4040.0,587.112018,,2026
,1779699691.316167,0.8873195648193359,,,422,4050.0,588.158216,,2026
,1779699692.3660433,0.8764527440071106,,,423,4060.0,589.2085859,,2026
,1779699693.3979914,0.8593363165855408,,,424,4070.0,590.2405363,,2026
,1779699694.3343499,0.8771473169326782,,,425,4080.0,591.176541,,2026
,1779699695.2845478,0.8753435015678406,,,426,4090.0,592.1270955,,2026
,1779699696.2404861,0.8659695386886597,,,427,4100.0,593.0825363,,2026
,1779699697.2173975,0.8801575899124146,,,428,4110.0,594.0594919,,2026
,1779699698.1606092,0.8846716284751892,,,429,4120.0,595.0026672,,2026
,1779699699.1105835,0.8521232604980469,,,430,4130.0,595.9526359,,2026
,1779699700.0459187,0.8643049001693726,,,431,4140.0,596.8874632,,2026
,1779699700.9840405,0.8446387052536011,,,432,4150.0,597.8260962,,2026
,1779699701.9564235,0.8513660430908203,,,433,4160.0,598.7991036,,2026
,1779699702.9993916,0.8560187816619873,,,434,4170.0,599.8417088,,2026
,1779699704.0491066,0.8741029500961304,,,435,4180.0,600.8915994,,2026
,1779699705.04915,0.8669335842132568,,,436,4190.0,601.8912001,,2026
,1779699705.9918585,0.8691584467887878,,,437,4200.0,602.833923,,2026
,1779699706.9345825,0.8753817677497864,,,438,4210.0,603.7766348,,2026
,1779699707.8748438,0.8523418307304382,,,439,4220.0,604.7176848,,2026
,1779699708.8080645,0.8563227653503418,,,440,4230.0,605.6501165,,2026
,1779699709.8001544,0.8582274317741394,,,441,4240.0,606.6426437,,2026
1.667880654335022,1779699723.261132,,,0.00015103031213214996,442,4250.0,620.1031834,0.6793396472930908,2026
,1779699723.3601348,0.8254559636116028,,,443,4250.0,620.2030443,,2026
,1779699724.3039284,0.8519779443740845,,,444,4260.0,621.1461837,,2026
,1779699725.2489095,0.8569037318229675,,,445,4270.0,622.0910848,,2026
,1779699726.19755,0.8557122945785522,,,446,4280.0,623.0395991,,2026
,1779699727.1347759,0.8269786238670349,,,447,4290.0,623.977179,,2026
,1779699728.0867636,0.858119547367096,,,448,4300.0,624.9288131,,2026
,1779699729.0195403,0.8856884241104126,,,449,4310.0,625.8617644,,2026
,1779699729.952775,0.8615704774856567,,,450,4320.0,626.7948248,,2026
,1779699730.891658,0.8390021920204163,,,451,4330.0,627.7337096,,2026
,1779699731.840527,0.8384292125701904,,,452,4340.0,628.6825794,,2026
,1779699732.7863512,0.8610724210739136,,,453,4350.0,629.6284014,,2026
,1779699733.7223394,0.8556893467903137,,,454,4360.0,630.5644187,,2026
,1779699734.6901972,0.8428849577903748,,,455,4370.0,631.5336014,,2026
,1779699735.6403909,0.8239899277687073,,,456,4380.0,632.4824373,,2026
,1779699736.6174629,0.8362270593643188,,,457,4390.0,633.4595174,,2026
,1779699737.6065466,0.8276005983352661,,,458,4400.0,634.4485969,,2026
,1779699738.567889,0.834244430065155,,,459,4410.0,635.4100784,,2026
,1779699739.5270984,0.8309556245803833,,,460,4420.0,636.3701471,,2026
,1779699740.460232,0.8160417079925537,,,461,4430.0,637.3023756,,2026
,1779699741.3911142,0.819513738155365,,,462,4440.0,638.2331655,,2026
,1779699742.321831,0.8250390887260437,,,463,4450.0,639.1638808,,2026
,1779699743.249145,0.8619603514671326,,,464,4460.0,640.0911966,,2026
,1779699744.1752596,0.8532586097717285,,,465,4470.0,641.0173102,,2026
,1779699745.1040094,0.8706706166267395,,,466,4480.0,641.9461885,,2026
,1779699746.0269961,0.8329242467880249,,,467,4490.0,642.8692129,,2026
1.6855192184448242,1779699759.009116,,,0.00012292491384519912,468,4500.0,655.85115,0.6562382578849792,2026
,1779699759.129246,0.848555326461792,,,469,4500.0,655.9712903,,2026
,1779699760.1354935,0.8549137711524963,,,470,4510.0,656.9775423,,2026
,1779699761.1296558,0.8319166898727417,,,471,4520.0,657.9716166,,2026
,1779699762.1033354,0.8384694457054138,,,472,4530.0,658.9453905,,2026
,1779699763.0356987,0.8415363430976868,,,473,4540.0,659.8778585,,2026
,1779699764.0002456,0.8421652913093567,,,474,4550.0,660.8425156,,2026
,1779699764.9469721,0.8190345764160156,,,475,4560.0,661.7891519,,2026
,1779699765.8878915,0.8426221013069153,,,476,4570.0,662.7301285,,2026
,1779699766.8243313,0.8436983227729797,,,477,4580.0,663.6663757,,2026
,1779699767.766176,0.8238022923469543,,,478,4590.0,664.6082204,,2026
,1779699768.707565,0.8289178013801575,,,479,4600.0,665.5496098,,2026
,1779699769.6540964,0.8143413662910461,,,480,4610.0,666.4961657,,2026
,1779699770.6205807,0.8224924802780151,,,481,4620.0,667.4624491,,2026
,1779699771.669471,0.8400996327400208,,,482,4630.0,668.5115151,,2026
,1779699772.729846,0.8268997669219971,,,483,4640.0,669.5718954,,2026
,1779699773.775705,0.8359668850898743,,,484,4650.0,670.6177565,,2026
,1779699774.7202475,0.8364503383636475,,,485,4660.0,671.562302,,2026
,1779699775.670748,0.8331300020217896,,,486,4670.0,672.5130748,,2026
,1779699776.623317,0.8248114585876465,,,487,4680.0,673.46537,,2026
,1779699777.5704849,0.8341434597969055,,,488,4690.0,674.4125334,,2026
,1779699778.5157197,0.8358842134475708,,,489,4700.0,675.3577699,,2026
,1779699779.4547896,0.8473414182662964,,,490,4710.0,676.2968387,,2026
,1779699780.4010687,0.8372741937637329,,,491,4720.0,677.2436198,,2026
,1779699781.351858,0.8353314399719238,,,492,4730.0,678.1940505,,2026
,1779699782.3030176,0.8233383893966675,,,493,4740.0,679.1450685,,2026
1.6925408840179443,1779699795.4429224,,,0.00010576819746349742,494,4750.0,692.2854223,0.6347454190254211,2026
,1779699795.5521758,0.8287168741226196,,,495,4750.0,692.3944589,,2026
,1779699796.5860033,0.8307622671127319,,,496,4760.0,693.4280556,,2026
,1779699797.5580268,0.8367913961410522,,,497,4770.0,694.4000759,,2026
,1779699798.5002458,0.8217039108276367,,,498,4780.0,695.3423905,,2026
,1779699799.436868,0.8296518325805664,,,499,4790.0,696.2789184,,2026
,1779699800.3802278,0.810972273349762,,,500,4800.0,697.2222817,,2026
,1779699801.3215816,0.8203375935554504,,,501,4810.0,698.1637679,,2026
,1779699802.2580965,0.8287184238433838,,,502,4820.0,699.1001448,,2026
,1779699803.2026865,0.8007294535636902,,,503,4830.0,700.0447386,,2026
,1779699804.1314437,0.8195651769638062,,,504,4840.0,700.9734945,,2026
,1779699805.0922165,0.8020642399787903,,,505,4850.0,701.9342662,,2026
,1779699806.1332333,0.8291442394256592,,,506,4860.0,702.9752851,,2026
,1779699807.1934495,0.849003255367279,,,507,4870.0,704.034994,,2026
,1779699808.2129261,0.8431125283241272,,,508,4880.0,705.055075,,2026
,1779699809.149178,0.8262053728103638,,,509,4890.0,705.991528,,2026
,1779699810.0873635,0.8408960700035095,,,510,4900.0,706.9295405,,2026
,1779699811.0293248,0.8151436448097229,,,511,4910.0,707.8713762,,2026
,1779699811.9708235,0.8117592334747314,,,512,4920.0,708.8128721,,2026
,1779699812.9154131,0.8335327506065369,,,513,4930.0,709.7576494,,2026
,1779699813.8568027,0.7975504398345947,,,514,4940.0,710.6988537,,2026
,1779699814.7871082,0.795648455619812,,,515,4950.0,711.6291596,,2026
,1779699815.7233193,0.8023158311843872,,,516,4960.0,712.5654273,,2026
,1779699816.7079487,0.8198511600494385,,,517,4970.0,713.5501149,,2026
,1779699817.7539935,0.8102700710296631,,,518,4980.0,714.5962724,,2026
,1779699818.8169525,0.8024318218231201,,,519,4990.0,715.6590046,,2026
1.7040066719055176,1779699831.817308,,,0.0001,520,5000.0,728.6593802,0.6217368841171265,2026
,1779699831.9141378,0.7901208996772766,,,521,5000.0,728.7561873,,2026
,1779699832.8836913,,"{'path': 'media/html/Sample Generation_522_600e86f8b83a4961cd66.html', 'size': 273, '_type': 'html-file', 'sha256': '600e86f8b83a4961cd6648d7136e2f37ddee6b69eb48512b88a04836b8f895db'}",,522,,729.7255727,,2026
