_step,val/loss,lr,train/loss,Sample Generation,_runtime,iter,_timestamp,train/step_loss,seed
367,,,,,237.8082082,3520.0,1779643260.3472342,1.1244475841522217,3740
368,,,,,238.2373252,3530.0,1779643260.7761962,1.1267504692077637,3740
369,,,,,238.6594066,3540.0,1779643261.1980534,1.1199638843536377,3740
370,,,,,239.0746536,3550.0,1779643261.6140196,1.1540954113006592,3740
371,,,,,239.5047296,3560.0,1779643262.0431592,1.127616286277771,3740
372,,,,,239.9293573,3570.0,1779643262.468724,1.1273752450942993,3740
373,,,,,240.3548035,3580.0,1779643262.8931296,1.0855389833450317,3740
374,,,,,240.7828947,3590.0,1779643263.3227656,1.1293742656707764,3740
375,,,,,241.2097859,3600.0,1779643263.7491515,1.110992670059204,3740
376,,,,,241.6374091,3610.0,1779643264.176311,1.1511337757110596,3740
377,,,,,242.0620529,3620.0,1779643264.6013782,1.1257914304733276,3740
378,,,,,242.4917356,3630.0,1779643265.0304983,1.129799723625183,3740
379,,,,,242.9229756,3640.0,1779643265.46171,1.1417980194091797,3740
380,,,,,243.3471097,3650.0,1779643265.886474,1.1244406700134277,3740
381,,,,,243.7804339,3660.0,1779643266.3197992,1.1276987791061401,3740
382,,,,,244.21116,3670.0,1779643266.7503517,1.0963140726089478,3740
383,,,,,244.6402458,3680.0,1779643267.1795049,1.1500345468521118,3740
384,,,,,245.0676409,3690.0,1779643267.6062365,1.0879168510437012,3740
385,,,,,245.4952074,3700.0,1779643268.0340114,1.099120855331421,3740
386,,,,,245.9223754,3710.0,1779643268.4616847,1.0962306261062622,3740
387,,,,,246.353494,3720.0,1779643268.892861,1.122024655342102,3740
388,,,,,246.7805257,3730.0,1779643269.3203967,1.0841435194015503,3740
389,,,,,247.2152483,3740.0,1779643269.755119,1.1378846168518066,3740
390,1.4711592197418213,0.00023694285222843113,1.0223801136016846,,253.405934,3750.0,1779643275.945488,,3740
391,,,,,253.4510277,3750.0,1779643275.990393,1.1403614282608032,3740
392,,,,,253.8794847,3760.0,1779643276.4188032,1.113255500793457,3740
393,,,,,254.3081979,3770.0,1779643276.8475604,1.0928707122802734,3740
394,,,,,254.7357205,3780.0,1779643277.275024,1.0885801315307617,3740
395,,,,,255.1644493,3790.0,1779643277.7038147,1.0976052284240723,3740
396,,,,,255.5882638,3800.0,1779643278.1281347,1.1001800298690796,3740
397,,,,,256.0172212,3810.0,1779643278.5561082,1.103704810142517,3740
398,,,,,256.4357539,3820.0,1779643278.9756248,1.1103681325912476,3740
399,,,,,256.8651156,3830.0,1779643279.4044747,1.122990608215332,3740
400,,,,,257.2946395,3840.0,1779643279.8331156,1.0936189889907837,3740
401,,,,,257.7173375,3850.0,1779643280.2572083,1.106737494468689,3740
402,,,,,258.1482174,3860.0,1779643280.6875246,1.1154111623764038,3740
403,,,,,258.5754122,3870.0,1779643281.1147785,1.0844700336456299,3740
404,,,,,259.0030809,3880.0,1779643281.542448,1.0988645553588867,3740
405,,,,,259.4278655,3890.0,1779643281.9672315,1.085241436958313,3740
406,,,,,259.8568458,3900.0,1779643282.3960254,1.0864453315734863,3740
407,,,,,260.28331,3910.0,1779643282.8226764,1.091143012046814,3740
408,,,,,260.7368151,3920.0,1779643283.276181,1.0867187976837158,3740
409,,,,,261.1634963,3930.0,1779643283.702789,1.1166844367980957,3740
410,,,,,261.5947834,3940.0,1779643284.1341465,1.1110552549362183,3740
411,,,,,262.0200779,3950.0,1779643284.5584126,1.0720163583755493,3740
412,,,,,262.4551287,3960.0,1779643284.9940429,1.1141350269317627,3740
413,,,,,262.8856456,3970.0,1779643285.4244573,1.1059283018112183,3740
414,,,,,263.3124592,3980.0,1779643285.8518243,1.0706002712249756,3740
415,,,,,263.7465328,3990.0,1779643286.2858975,1.1112293004989624,3740
416,1.480839490890503,0.00018936387015941957,1.0024902820587158,,269.9398641,4000.0,1779643292.4792287,,3740
417,,,,,269.9848762,4000.0,1779643292.5242286,1.1349258422851562,3740
418,,,,,270.4085489,4010.0,1779643292.9468906,1.094174861907959,3740
419,,,,,270.8402767,4020.0,1779643293.3795414,1.0936962366104126,3740
420,,,,,271.2700795,4030.0,1779643293.8094463,1.0999672412872314,3740
421,,,,,271.6980138,4040.0,1779643294.2373736,1.0913957357406616,3740
422,,,,,272.120349,4050.0,1779643294.6586082,1.0888515710830688,3740
423,,,,,272.548103,4060.0,1779643295.0870464,1.114424228668213,3740
424,,,,,272.9729234,4070.0,1779643295.5116026,1.0996067523956299,3740
425,,,,,273.3971748,4080.0,1779643295.9365,1.0874027013778687,3740
426,,,,,273.8282456,4090.0,1779643296.3676076,1.087492823600769,3740
427,,,,,274.2572457,4100.0,1779643296.7966106,1.0851973295211792,3740
428,,,,,274.6806827,4110.0,1779643297.2198353,1.1197526454925537,3740
429,,,,,275.1070013,4120.0,1779643297.6460319,1.0907760858535767,3740
430,,,,,275.5350504,4130.0,1779643298.0744166,1.1179198026657104,3740
431,,,,,275.9610159,4140.0,1779643298.5003796,1.05849289894104,3740
432,,,,,276.3908368,4150.0,1779643298.9302018,1.0752938985824585,3740
433,,,,,276.8197168,4160.0,1779643299.358155,1.0876437425613403,3740
434,,,,,277.2472681,4170.0,1779643299.7871392,1.0744773149490356,3740
435,,,,,277.669369,4180.0,1779643300.2092397,1.0485155582427979,3740
436,,,,,278.1052454,4190.0,1779643300.6446118,1.0895555019378662,3740
437,,,,,278.5294917,4200.0,1779643301.0687075,1.0862584114074707,3740
438,,,,,278.954038,4210.0,1779643301.4927619,1.0684293508529663,3740
439,,,,,279.3801675,4220.0,1779643301.9195333,1.0813831090927124,3740
440,,,,,279.8102926,4230.0,1779643302.349645,1.1090630292892456,3740
441,,,,,280.2379524,4240.0,1779643302.7770362,1.0726251602172852,3740
442,1.4852070808410645,0.00015103031213214996,0.9866777658462524,,286.438063,4250.0,1779643308.9772568,,3740
443,,,,,286.4824757,4250.0,1779643309.0217266,1.0773626565933228,3740
444,,,,,286.9094495,4260.0,1779643309.4488142,1.0554282665252686,3740
445,,,,,287.3318243,4270.0,1779643309.8711896,1.078452467918396,3740
446,,,,,287.7614419,4280.0,1779643310.3005652,1.0985186100006104,3740
447,,,,,288.1957223,4290.0,1779643310.734222,1.0664676427841187,3740
448,,,,,288.6279931,4300.0,1779643311.1671813,1.0945547819137573,3740
449,,,,,289.0515921,4310.0,1779643311.590959,1.0967484712600708,3740
450,,,,,289.4878293,4320.0,1779643312.0269737,1.102703332901001,3740
451,,,,,289.9120677,4330.0,1779643312.4504328,1.0876444578170776,3740
452,,,,,290.3461612,4340.0,1779643312.8855245,1.1046055555343628,3740
453,,,,,290.7707165,4350.0,1779643313.3100812,1.0808193683624268,3740
454,,,,,291.2010002,4360.0,1779643313.7403674,1.0728298425674438,3740
455,,,,,291.6266242,4370.0,1779643314.1658635,1.060376524925232,3740
456,,,,,292.0494219,4380.0,1779643314.588789,1.0818023681640625,3740
457,,,,,292.4864252,4390.0,1779643315.0262961,1.0671640634536743,3740
458,,,,,292.9201047,4400.0,1779643315.4594698,1.068725824356079,3740
459,,,,,293.3498059,4410.0,1779643315.8891697,1.0423178672790527,3740
460,,,,,293.7765389,4420.0,1779643316.315905,1.0465106964111328,3740
461,,,,,294.2043545,4430.0,1779643316.7435598,1.043867588043213,3740
462,,,,,294.6260255,4440.0,1779643317.1658964,1.0702311992645264,3740
463,,,,,295.0607819,4450.0,1779643317.600145,1.0549553632736206,3740
464,,,,,295.4935418,4460.0,1779643318.0329072,1.0855886936187744,3740
465,,,,,295.9186173,4470.0,1779643318.45778,1.0948694944381714,3740
466,,,,,296.34142,4480.0,1779643318.8807857,1.0685532093048096,3740
467,,,,,296.7747844,4490.0,1779643319.3141506,1.0640429258346558,3740
468,1.4928616285324097,0.00012292491384519912,0.9718381762504578,,302.9639462,4500.0,1779643325.5022838,,3740
469,,,,,303.0109888,4500.0,1779643325.5503335,1.080938696861267,3740
470,,,,,303.4310969,4510.0,1779643325.9709678,1.0602431297302246,3740
471,,,,,303.8658851,4520.0,1779643326.4051478,1.037713885307312,3740
472,,,,,304.2980803,4530.0,1779643326.837447,1.0382411479949951,3740
473,,,,,304.7266195,4540.0,1779643327.2659323,1.0948811769485474,3740
474,,,,,305.1540739,4550.0,1779643327.6934392,1.057773232460022,3740
475,,,,,305.585321,4560.0,1779643328.124071,1.0460929870605469,3740
476,,,,,306.0099587,4570.0,1779643328.5492628,1.0557490587234497,3740
477,,,,,306.4360382,4580.0,1779643328.9754028,1.0771723985671997,3740
478,,,,,306.8622896,4590.0,1779643329.4011273,1.053853988647461,3740
479,,,,,307.2959729,4600.0,1779643329.8349802,1.0179502964019775,3740
480,,,,,307.7188365,4610.0,1779643330.2579944,1.081688642501831,3740
481,,,,,308.1487788,4620.0,1779643330.6886497,1.0438886880874634,3740
482,,,,,308.5788308,4630.0,1779643331.1174753,1.0814275741577148,3740
483,,,,,309.0030532,4640.0,1779643331.5418696,1.0731085538864136,3740
484,,,,,309.437163,4650.0,1779643331.977034,1.0838489532470703,3740
485,,,,,309.8654382,4660.0,1779643332.4048054,1.0701621770858765,3740
486,,,,,310.295585,4670.0,1779643332.8349476,1.0440505743026733,3740
487,,,,,310.7216354,4680.0,1779643333.261001,1.0399566888809204,3740
488,,,,,311.1505651,4690.0,1779643333.6899316,1.0592498779296875,3740
489,,,,,311.5776801,4700.0,1779643334.1170259,1.0335538387298584,3740
490,,,,,312.0061557,4710.0,1779643334.5460265,1.0408000946044922,3740
491,,,,,312.4323274,4720.0,1779643334.9716935,1.0584228038787842,3740
492,,,,,312.8617633,4730.0,1779643335.4011273,1.0597202777862549,3740
493,,,,,313.2895923,4740.0,1779643335.8281608,1.069121241569519,3740
494,1.4990931749343872,0.00010576819746349742,0.9578465819358826,,319.5077191,4750.0,1779643342.0475898,,3740
495,,,,,319.5531659,4750.0,1779643342.0922756,1.081275463104248,3740
496,,,,,319.9807162,4760.0,1779643342.5199413,1.0909637212753296,3740
497,,,,,320.4058628,4770.0,1779643342.9451141,1.0643565654754639,3740
498,,,,,320.8314668,4780.0,1779643343.370073,1.055290699005127,3740
499,,,,,321.2648183,4790.0,1779643343.8037324,1.0391323566436768,3740
500,,,,,321.6871739,4800.0,1779643344.2265403,1.0543951988220215,3740
501,,,,,322.1149242,4810.0,1779643344.6537592,1.0614217519760132,3740
502,,,,,322.5482107,4820.0,1779643345.0875754,1.0592072010040283,3740
503,,,,,322.9731461,4830.0,1779643345.5114694,1.05255925655365,3740
504,,,,,323.3989523,4840.0,1779643345.938317,1.0430068969726562,3740
505,,,,,323.8261086,4850.0,1779643346.364859,1.0703669786453247,3740
506,,,,,324.2552687,4860.0,1779643346.7944531,1.0591853857040405,3740
507,,,,,324.6825404,4870.0,1779643347.2203267,1.0738579034805298,3740
508,,,,,325.1106159,4880.0,1779643347.6499512,1.0797077417373657,3740
509,,,,,325.5364853,4890.0,1779643348.0758517,1.0565636157989502,3740
510,,,,,325.9543186,4900.0,1779643348.4936845,1.0586509704589844,3740
511,,,,,326.3873505,4910.0,1779643348.9257116,1.103975534439087,3740
512,,,,,326.8167613,4920.0,1779643349.3561285,1.0699039697647095,3740
513,,,,,327.2434362,4930.0,1779643349.7827628,1.0327333211898804,3740
514,,,,,327.6710973,4940.0,1779643350.2104294,1.0433731079101562,3740
515,,,,,328.0972835,4950.0,1779643350.6366494,1.0647245645523071,3740
516,,,,,328.5277726,4960.0,1779643351.067133,1.0408622026443481,3740
517,,,,,328.9591995,4970.0,1779643351.498566,1.0667802095413208,3740
518,,,,,329.3879113,4980.0,1779643351.927277,1.0450056791305542,3740
519,,,,,329.8190178,4990.0,1779643352.3583841,1.0447063446044922,3740
520,1.5049874782562256,0.0001,0.9456024169921875,,336.0199921,5000.0,1779643358.559278,,3740
521,,,,,336.0653306,5000.0,1779643358.6046968,1.0663418769836426,3740
522,,,,"{'sha256': 'f1d09394345cb5bacffe03aca71a0b78b5aa0c05ecc913b44a6bd3ffa1379727', 'path': 'media/html/Sample Generation_522_f1d09394345cb5bacffe.html', 'size': 273, '_type': 'html-file'}",336.6307805,,1779643359.1696537,,3740
