val/loss,_timestamp,train/step_loss,iter,train/loss,lr,Sample Generation,_step,_runtime,seed
,1779711516.0790565,1.1072007417678833,3530.0,,,,368,538.4328476,6242
,1779711517.1174977,1.1143438816070557,3540.0,,,,369,539.4722889,6242
,1779711518.1390002,1.099824070930481,3550.0,,,,370,540.4928622,6242
,1779711519.154646,1.0898278951644897,3560.0,,,,371,541.5093941,6242
,1779711520.1505785,1.1165697574615479,3570.0,,,,372,542.5043731,6242
,1779711521.1564178,1.1185506582260132,3580.0,,,,373,543.5102086,6242
,1779711522.1778944,1.115761399269104,3590.0,,,,374,544.5317855,6242
,1779711523.2608702,1.1088279485702515,3600.0,,,,375,545.6147442,6242
,1779711524.3173862,1.0820388793945312,3610.0,,,,376,546.671177,6242
,1779711525.3247094,1.107565999031067,3620.0,,,,377,547.6793691,6242
,1779711526.455213,1.089582085609436,3630.0,,,,378,548.8094276,6242
,1779711527.5693078,1.0963373184204102,3640.0,,,,379,549.923099,6242
,1779711528.595016,1.0774931907653809,3650.0,,,,380,550.9493417,6242
,1779711529.610673,1.1191580295562744,3660.0,,,,381,551.9645049,6242
,1779711530.6264956,1.0679337978363037,3670.0,,,,382,552.9804126,6242
,1779711531.637841,1.0903229713439941,3680.0,,,,383,553.9918309,6242
,1779711532.64294,1.1008580923080444,3690.0,,,,384,554.9967346,6242
,1779711533.6508055,1.0919512510299683,3700.0,,,,385,556.0045968,6242
,1779711534.6806586,1.1073596477508545,3710.0,,,,386,557.0344914,6242
,1779711535.6855512,1.1090984344482422,3720.0,,,,387,558.0394977,6242
,1779711536.6822782,1.1235109567642212,3730.0,,,,388,559.0363371,6242
,1779711537.675728,1.1093884706497192,3740.0,,,,389,560.0295204,6242
1.4787890911102295,1779711551.1226962,,3750.0,0.9770649075508118,0.00023694285222843113,,390,573.4768851,6242
,1779711551.2278545,1.0704153776168823,3750.0,,,,391,573.58226,6242
,1779711552.248058,1.1264678239822388,3760.0,,,,392,574.60185,6242
,1779711553.2536736,1.115212082862854,3770.0,,,,393,575.607481,6242
,1779711554.2540524,1.0920321941375732,3780.0,,,,394,576.607845,6242
,1779711555.2888672,1.0775036811828613,3790.0,,,,395,577.6434573,6242
,1779711556.3640845,1.0763792991638184,3800.0,,,,396,578.7178772,6242
,1779711557.4490547,1.1083500385284424,3810.0,,,,397,579.802847,6242
,1779711558.5437293,1.1047884225845337,3820.0,,,,398,580.8975211,6242
,1779711559.631966,1.1081839799880981,3830.0,,,,399,581.9857586,6242
,1779711560.732403,1.0921521186828613,3840.0,,,,400,583.0867186,6242
,1779711561.7777152,1.082553744316101,3850.0,,,,401,584.1318909,6242
,1779711562.8172636,1.106198787689209,3860.0,,,,402,585.1710552,6242
,1779711563.8560576,1.112216830253601,3870.0,,,,403,586.2101739,6242
,1779711564.8879888,1.0969057083129883,3880.0,,,,404,587.2423877,6242
,1779711565.9323514,1.0767607688903809,3890.0,,,,405,588.2861416,6242
,1779711566.9394946,1.089228868484497,3900.0,,,,406,589.2934177,6242
,1779711567.9329176,1.0950231552124023,3910.0,,,,407,590.2869633,6242
,1779711568.9735842,1.0692367553710938,3920.0,,,,408,591.3268695,6242
,1779711570.0029871,1.0765057802200317,3930.0,,,,409,592.3570869,6242
,1779711571.028953,1.0584042072296143,3940.0,,,,410,593.382742,6242
,1779711572.0431058,1.0759732723236084,3950.0,,,,411,594.3968984,6242
,1779711573.052858,1.0947299003601074,3960.0,,,,412,595.4066518,6242
,1779711574.0426297,1.0695576667785645,3970.0,,,,413,596.3970024,6242
,1779711575.0417492,1.0734485387802124,3980.0,,,,414,597.3958108,6242
,1779711576.059158,1.1073075532913208,3990.0,,,,415,598.4131854,6242
1.487486720085144,1779711589.8477728,,4000.0,0.9586408734321594,0.00018936387015941957,,416,612.2024729,6242
,1779711589.9509811,1.0747194290161133,4000.0,,,,417,612.3047718,6242
,1779711590.944112,1.0534616708755493,4010.0,,,,418,613.2979111,6242
,1779711591.968016,1.0989911556243896,4020.0,,,,419,614.321807,6242
,1779711592.9944706,1.0644623041152954,4030.0,,,,420,615.3484683,6242
,1779711594.001698,1.080839991569519,4040.0,,,,421,616.3555721,6242
,1779711595.0129535,1.092195749282837,4050.0,,,,422,617.3667463,6242
,1779711596.0367348,1.073822021484375,4060.0,,,,423,618.3905278,6242
,1779711597.0354443,1.0726120471954346,4070.0,,,,424,619.3892367,6242
,1779711598.0622363,1.083219289779663,4080.0,,,,425,620.4166423,6242
,1779711599.0802357,1.031577229499817,4090.0,,,,426,621.434028,6242
,1779711600.0703585,1.0842961072921753,4100.0,,,,427,622.4247644,6242
,1779711601.0763888,1.0558756589889526,4110.0,,,,428,623.4303395,6242
,1779711602.090181,1.058393120765686,4120.0,,,,429,624.4442393,6242
,1779711603.1241899,1.0681018829345703,4130.0,,,,430,625.4779803,6242
,1779711604.1492498,1.0363616943359375,4140.0,,,,431,626.503215,6242
,1779711605.1585996,1.0728799104690552,4150.0,,,,432,627.512393,6242
,1779711606.1848297,1.0677534341812134,4160.0,,,,433,628.5391152,6242
,1779711607.1808302,1.0609242916107178,4170.0,,,,434,629.5346218,6242
,1779711608.1756647,1.0899581909179688,4180.0,,,,435,630.5294586,6242
,1779711609.1891353,1.075238823890686,4190.0,,,,436,631.5429269,6242
,1779711610.2472012,1.0447700023651123,4200.0,,,,437,632.6015939,6242
,1779711611.2833014,1.0523602962493896,4210.0,,,,438,633.6370932,6242
,1779711612.2801795,1.0749748945236206,4220.0,,,,439,634.6339732,6242
,1779711613.2874718,1.0505132675170898,4230.0,,,,440,635.6413964,6242
,1779711614.288269,1.0867434740066528,4240.0,,,,441,636.6420615,6242
1.4975204467773438,1779711627.6503744,,4250.0,0.940202534198761,0.00015103031213214996,,442,650.0051672,6242
,1779711627.7528715,1.0427813529968262,4250.0,,,,443,650.1066652,6242
,1779711628.733466,1.0728354454040527,4260.0,,,,444,651.0872594,6242
,1779711629.7260225,1.0612472295761108,4270.0,,,,445,652.0798114,6242
,1779711630.7127502,1.0478383302688599,4280.0,,,,446,653.0668057,6242
,1779711631.686337,1.0924206972122192,4290.0,,,,447,654.0401285,6242
,1779711632.665276,1.0405434370040894,4300.0,,,,448,655.019845,6242
,1779711633.644401,1.050520420074463,4310.0,,,,449,655.9981931,6242
,1779711634.658262,1.0642659664154053,4320.0,,,,450,657.0123495,6242
,1779711635.6432621,1.0845239162445068,4330.0,,,,451,657.9970547,6242
,1779711636.6286361,1.0597091913223267,4340.0,,,,452,658.9824267,6242
,1779711637.612433,1.0573829412460327,4350.0,,,,453,659.9662233,6242
,1779711638.6109757,1.074130892753601,4360.0,,,,454,660.9647675,6242
,1779711639.636547,1.058841586112976,4370.0,,,,455,661.9903397,6242
,1779711640.6207058,1.04608952999115,4380.0,,,,456,662.9746433,6242
,1779711641.606552,1.0599465370178223,4390.0,,,,457,663.9603407,6242
,1779711642.5871265,1.0654070377349854,4400.0,,,,458,664.9410473,6242
,1779711643.5650425,1.0116769075393677,4410.0,,,,459,665.9188991,6242
,1779711644.544586,1.0314507484436035,4420.0,,,,460,666.8986229,6242
,1779711645.521771,1.0292786359786987,4430.0,,,,461,667.8763525,6242
,1779711646.5055213,1.0767650604248047,4440.0,,,,462,668.8593152,6242
,1779711647.484573,1.0552303791046143,4450.0,,,,463,669.8386792,6242
,1779711648.4677486,1.0715436935424805,4460.0,,,,464,670.821887,6242
,1779711649.4611347,1.0460036993026733,4470.0,,,,465,671.8159667,6242
,1779711650.4509199,1.0609756708145142,4480.0,,,,466,672.8051911,6242
,1779711651.4604855,1.0687716007232666,4490.0,,,,467,673.8137706,6242
1.504127025604248,1779711665.2671523,,4500.0,0.9232049584388733,0.00012292491384519912,,468,687.6213699,6242
,1779711665.3777132,1.0737009048461914,4500.0,,,,469,687.7315054,6242
,1779711666.3721251,1.0400938987731934,4510.0,,,,470,688.7254106,6242
,1779711667.3601985,1.0714917182922363,4520.0,,,,471,689.7139888,6242
,1779711668.3427658,1.0615472793579102,4530.0,,,,472,690.6968491,6242
,1779711669.3619368,1.0668225288391113,4540.0,,,,473,691.7158126,6242
,1779711670.4512284,1.0292999744415283,4550.0,,,,474,692.8050197,6242
,1779711671.5221026,1.0401403903961182,4560.0,,,,475,693.8767662,6242
,1779711672.5882888,1.060011863708496,4570.0,,,,476,694.9440614,6242
,1779711673.6874027,1.0179529190063477,4580.0,,,,477,696.0419283,6242
,1779711674.761237,1.0153334140777588,4590.0,,,,478,697.1156456,6242
,1779711675.8458393,1.0367131233215332,4600.0,,,,479,698.1996306,6242
,1779711676.896751,1.072426438331604,4610.0,,,,480,699.2505411,6242
,1779711677.9213014,1.0451842546463013,4620.0,,,,481,700.2750923,6242
,1779711678.9234643,1.025652527809143,4630.0,,,,482,701.2772569,6242
,1779711679.9392056,1.024135708808899,4640.0,,,,483,702.2931593,6242
,1779711680.9724057,1.0368109941482544,4650.0,,,,484,703.3261969,6242
,1779711681.97149,1.0687129497528076,4660.0,,,,485,704.325283,6242
,1779711682.9784853,1.0421061515808105,4670.0,,,,486,705.3324252,6242
,1779711684.016667,1.0528219938278198,4680.0,,,,487,706.3708283,6242
,1779711685.0537546,1.0301907062530518,4690.0,,,,488,707.4083698,6242
,1779711686.1094697,1.0493357181549072,4700.0,,,,489,708.4640045,6242
,1779711687.1622493,1.0414245128631592,4710.0,,,,490,709.5170805,6242
,1779711688.2374794,1.0365183353424072,4720.0,,,,491,710.5912691,6242
,1779711689.309781,1.04523766040802,4730.0,,,,492,711.6635743,6242
,1779711690.309195,1.023480772972107,4740.0,,,,493,712.6630939,6242
1.5081974267959595,1779711703.9527557,,4750.0,0.9104044437408447,0.00010576819746349742,,494,726.3070404,6242
,1779711704.0616875,1.0522079467773438,4750.0,,,,495,726.4149729,6242
,1779711705.0985255,1.051781177520752,4760.0,,,,496,727.4523436,6242
,1779711706.144238,1.0424104928970337,4770.0,,,,497,728.4981534,6242
,1779711707.1728728,1.04900062084198,4780.0,,,,498,729.5269204,6242
,1779711708.191617,1.0403233766555786,4790.0,,,,499,730.5454171,6242
,1779711709.2044373,1.0485899448394775,4800.0,,,,500,731.5582277,6242
,1779711710.217306,1.0281237363815308,4810.0,,,,501,732.5713948,6242
,1779711711.231046,1.0220931768417358,4820.0,,,,502,733.5852629,6242
,1779711712.2337048,1.0620008707046509,4830.0,,,,503,734.5879563,6242
,1779711713.2472942,1.0354206562042236,4840.0,,,,504,735.601771,6242
,1779711714.2728224,1.0489500761032104,4850.0,,,,505,736.6266145,6242
,1779711715.3079276,1.0397224426269531,4860.0,,,,506,737.6619483,6242
,1779711716.3540328,1.0594310760498047,4870.0,,,,507,738.7081252,6242
,1779711717.4055374,1.0729649066925049,4880.0,,,,508,739.7597932,6242
,1779711718.4633138,1.037683367729187,4890.0,,,,509,740.8179574,6242
,1779711719.528017,1.0298129320144653,4900.0,,,,510,741.8819883,6242
,1779711720.6058636,1.00764000415802,4910.0,,,,511,742.9596483,6242
,1779711721.6494896,1.0275897979736328,4920.0,,,,512,744.0037758,6242
,1779711722.6856978,1.041023850440979,4930.0,,,,513,745.0399887,6242
,1779711723.7169955,1.0119318962097168,4940.0,,,,514,746.0707867,6242
,1779711724.751456,1.0490422248840332,4950.0,,,,515,747.1054885,6242
,1779711725.7856343,1.022918701171875,4960.0,,,,516,748.1394257,6242
,1779711726.8262572,1.0320767164230347,4970.0,,,,517,749.1805455,6242
,1779711727.8205504,1.0331976413726807,4980.0,,,,518,750.174613,6242
,1779711728.8175972,1.0484308004379272,4990.0,,,,519,751.1718833,6242
1.5201514959335327,1779711742.5451086,,5000.0,0.8998706340789795,0.0001,,520,764.8993233,6242
,1779711742.649326,1.0304545164108276,5000.0,,,,521,765.0026115,6242
,1779711743.7214923,,,,,"{'_type': 'html-file', 'sha256': '42cadd4dea92148d0569b9746d7d65ac8dc423ac15daa67a817a5ca7d422b06c', 'path': 'media/html/Sample Generation_522_42cadd4dea92148d0569.html', 'size': 272}",522,766.0755708,6242
