val/loss,_step,Sample Generation,lr,_timestamp,train/loss,train/step_loss,iter,_runtime,seed
,367,,,1779702908.3053656,,1.1297563314437866,3520.0,224.5335918,2026
,368,,,1779702908.7024026,,1.135209560394287,3530.0,224.9304855,2026
,369,,,1779702909.10228,,1.1090128421783447,3540.0,225.330361,2026
,370,,,1779702909.5075078,,1.1445518732070923,3550.0,225.7355934,2026
,371,,,1779702909.90689,,1.113451600074768,3560.0,226.1349741,2026
,372,,,1779702910.303322,,1.1535650491714478,3570.0,226.5318891,2026
,373,,,1779702910.7040856,,1.142567753791809,3580.0,226.9321727,2026
,374,,,1779702911.105176,,1.1250604391098022,3590.0,227.3332587,2026
,375,,,1779702911.5028358,,1.1332207918167114,3600.0,227.7310038,2026
,376,,,1779702911.8989599,,1.158386468887329,3610.0,228.1270458,2026
,377,,,1779702912.2952523,,1.1318354606628418,3620.0,228.5233378,2026
,378,,,1779702912.7040336,,1.1311700344085693,3630.0,228.932118,2026
,379,,,1779702913.104555,,1.0875667333602905,3640.0,229.3326438,2026
,380,,,1779702913.5047138,,1.1023037433624268,3650.0,229.7328003,2026
,381,,,1779702913.9020665,,1.1031372547149658,3660.0,230.130151,2026
,382,,,1779702914.304096,,1.1219351291656494,3670.0,230.5331709,2026
,383,,,1779702914.7081869,,1.1225066184997559,3680.0,230.9362697,2026
,384,,,1779702915.1108887,,1.1367050409317017,3690.0,231.3389725,2026
,385,,,1779702915.513049,,1.139954686164856,3700.0,231.7411314,2026
,386,,,1779702915.9104478,,1.121638536453247,3710.0,232.1385334,2026
,387,,,1779702916.3140755,,1.094902753829956,3720.0,232.5421614,2026
,388,,,1779702916.716386,,1.1210874319076538,3730.0,232.9446836,2026
,389,,,1779702917.1126645,,1.0852733850479126,3740.0,233.3407503,2026
1.4782195091247559,390,,0.00023694285222843113,1779702923.043844,1.0313152074813843,,3750.0,239.2723221,2026
,391,,,1779702923.0886755,,1.1353315114974976,3750.0,239.3168614,2026
,392,,,1779702923.4853404,,1.1188386678695679,3760.0,239.7134248,2026
,393,,,1779702923.8866944,,1.1389024257659912,3770.0,240.1147803,2026
,394,,,1779702924.2864716,,1.096897006034851,3780.0,240.5145686,2026
,395,,,1779702924.6840138,,1.1111072301864624,3790.0,240.9121012,2026
,396,,,1779702925.0825467,,1.099806785583496,3800.0,241.3108064,2026
,397,,,1779702925.480326,,1.1110368967056274,3810.0,241.7084613,2026
,398,,,1779702925.8778052,,1.1351280212402344,3820.0,242.1060645,2026
,399,,,1779702926.2778897,,1.0981990098953247,3830.0,242.5060894,2026
,400,,,1779702926.6779325,,1.1389058828353882,3840.0,242.9068607,2026
,401,,,1779702927.0796788,,1.0820611715316772,3850.0,243.3085028,2026
,402,,,1779702927.4813077,,1.0914751291275024,3860.0,243.7093944,2026
,403,,,1779702927.88185,,1.0890369415283203,3870.0,244.109936,2026
,404,,,1779702928.281829,,1.097962737083435,3880.0,244.5100819,2026
,405,,,1779702928.681728,,1.0975079536437988,3890.0,244.9098136,2026
,406,,,1779702929.0870903,,1.1068626642227173,3900.0,245.315253,2026
,407,,,1779702929.487157,,1.100640058517456,3910.0,245.7152424,2026
,408,,,1779702929.8859396,,1.0754895210266113,3920.0,246.1140224,2026
,409,,,1779702930.2865653,,1.0969483852386475,3930.0,246.5146517,2026
,410,,,1779702930.6868837,,1.1186290979385376,3940.0,246.9149877,2026
,411,,,1779702931.0856876,,1.1019283533096313,3950.0,247.3141874,2026
,412,,,1779702931.4828892,,1.0945881605148315,3960.0,247.7109749,2026
,413,,,1779702931.8809297,,1.0949735641479492,3970.0,248.1100191,2026
,414,,,1779702932.2836611,,1.1150338649749756,3980.0,248.5120088,2026
,415,,,1779702932.6847215,,1.1066265106201172,3990.0,248.913774,2026
1.4812382459640503,416,,0.00018936387015941957,1779702938.6189327,1.0092772245407104,,4000.0,254.8472362,2026
,417,,,1779702938.662271,,1.0862996578216553,4000.0,254.8903559,2026
,418,,,1779702939.0571325,,1.0859907865524292,4010.0,255.2852179,2026
,419,,,1779702939.4562285,,1.1341543197631836,4020.0,255.6838076,2026
,420,,,1779702939.8573587,,1.0865200757980347,4030.0,256.0855807,2026
,421,,,1779702940.2582893,,1.0954328775405884,4040.0,256.4864905,2026
,422,,,1779702940.6585007,,1.091752290725708,4050.0,256.8868213,2026
,423,,,1779702941.0576563,,1.0729796886444092,4060.0,257.2857405,2026
,424,,,1779702941.4592605,,1.082132339477539,4070.0,257.6873462,2026
,425,,,1779702941.865749,,1.0908925533294678,4080.0,258.093833,2026
,426,,,1779702942.2606,,1.100417137145996,4090.0,258.4897306,2026
,427,,,1779702942.6592512,,1.0823806524276733,4100.0,258.887337,2026
,428,,,1779702943.0567362,,1.0938762426376343,4110.0,259.2851463,2026
,429,,,1779702943.4561105,,1.0983903408050537,4120.0,259.6841968,2026
,430,,,1779702943.8563993,,1.0749391317367554,4130.0,260.0845105,2026
,431,,,1779702944.2549453,,1.1107311248779297,4140.0,260.4831592,2026
,432,,,1779702944.6579618,,1.0916839838027954,4150.0,260.8861932,2026
,433,,,1779702945.0577664,,1.0934295654296875,4160.0,261.2858511,2026
,434,,,1779702945.4566734,,1.0852482318878174,4170.0,261.6847593,2026
,435,,,1779702945.8537664,,1.0744903087615967,4180.0,262.0825005,2026
,436,,,1779702946.2558656,,1.0944404602050781,4190.0,262.4839526,2026
,437,,,1779702946.657694,,1.0889356136322021,4200.0,262.8859549,2026
,438,,,1779702947.0572922,,1.0665943622589111,4210.0,263.2859451,2026
,439,,,1779702947.4577785,,1.0865556001663208,4220.0,263.6858627,2026
,440,,,1779702947.8564043,,1.094123363494873,4230.0,264.0844894,2026
,441,,,1779702948.253799,,1.0846515893936157,4240.0,264.4824462,2026
1.4831527471542358,442,,0.00015103031213214996,1779702954.2822511,0.9934528470039368,,4250.0,270.510832,2026
,443,,,1779702954.3256989,,1.08000910282135,4250.0,270.5537816,2026
,444,,,1779702954.7239401,,1.047072172164917,4260.0,270.9521179,2026
,445,,,1779702955.12673,,1.0974833965301514,4270.0,271.3548124,2026
,446,,,1779702955.527017,,1.0574049949645996,4280.0,271.7551009,2026
,447,,,1779702955.9256227,,1.0975416898727417,4290.0,272.1537109,2026
,448,,,1779702956.3335721,,1.1198399066925049,4300.0,272.5618632,2026
,449,,,1779702956.737656,,1.0657482147216797,4310.0,272.9657563,2026
,450,,,1779702957.1369567,,1.0585201978683472,4320.0,273.3657781,2026
,451,,,1779702957.5416842,,1.0813343524932861,4330.0,273.7698819,2026
,452,,,1779702957.9417338,,1.0868511199951172,4340.0,274.1698199,2026
,453,,,1779702958.3391078,,1.0825334787368774,4350.0,274.5673422,2026
,454,,,1779702958.7487144,,1.0664284229278564,4360.0,274.9768739,2026
,455,,,1779702959.1499445,,1.088621973991394,4370.0,275.3775237,2026
,456,,,1779702959.5496721,,1.065206527709961,4380.0,275.7779288,2026
,457,,,1779702959.950192,,1.0561797618865967,4390.0,276.1782769,2026
,458,,,1779702960.3489451,,1.1042743921279907,4400.0,276.577031,2026
,459,,,1779702960.7485664,,1.0832592248916626,4410.0,276.9766507,2026
,460,,,1779702961.146228,,1.091652274131775,4420.0,277.3746165,2026
,461,,,1779702961.5434375,,1.0643784999847412,4430.0,277.7725819,2026
,462,,,1779702961.9450111,,1.0852411985397339,4440.0,278.1738745,2026
,463,,,1779702962.348029,,1.077465534210205,4450.0,278.5761142,2026
,464,,,1779702962.7506695,,1.0897948741912842,4460.0,278.9787532,2026
,465,,,1779702963.153436,,1.064776062965393,4470.0,279.3821383,2026
,466,,,1779702963.5572696,,1.0480983257293701,4480.0,279.7853786,2026
,467,,,1779702963.9560301,,1.0728570222854614,4490.0,280.1844806,2026
1.4934002161026,468,,0.00012292491384519912,1779702969.9125962,0.9786128401756287,,4500.0,286.1407066,2026
,469,,,1779702969.9554613,,1.0914514064788818,4500.0,286.1836562,2026
,470,,,1779702970.354264,,1.0877532958984375,4510.0,286.5833649,2026
,471,,,1779702970.7540715,,1.0508842468261719,4520.0,286.9821574,2026
,472,,,1779702971.1538057,,1.0869784355163574,4530.0,287.3818935,2026
,473,,,1779702971.5542035,,1.0658081769943237,4540.0,287.7822888,2026
,474,,,1779702971.9569564,,1.063234567642212,4550.0,288.1845353,2026
,475,,,1779702972.3559225,,1.0512412786483765,4560.0,288.5840171,2026
,476,,,1779702972.7576923,,1.046322226524353,4570.0,288.9857789,2026
,477,,,1779702973.163598,,1.0505504608154297,4580.0,289.3916835,2026
,478,,,1779702973.5614548,,1.040314793586731,4590.0,289.7895433,2026
,479,,,1779702973.961479,,1.0592753887176514,4600.0,290.1896935,2026
,480,,,1779702974.3603258,,1.0607738494873047,4610.0,290.5886975,2026
,481,,,1779702974.7594967,,1.0428293943405151,4620.0,290.9875817,2026
,482,,,1779702975.1635332,,1.0599194765090942,4630.0,291.391622,2026
,483,,,1779702975.5638428,,1.0639656782150269,4640.0,291.7924366,2026
,484,,,1779702975.9635043,,1.0426284074783325,4650.0,292.1915915,2026
,485,,,1779702976.364951,,1.0403354167938232,4660.0,292.5930458,2026
,486,,,1779702976.7683911,,1.0593514442443848,4670.0,292.9970542,2026
,487,,,1779702977.1686249,,1.0805237293243408,4680.0,293.396708,2026
,488,,,1779702977.5676682,,1.0719308853149414,4690.0,293.7957534,2026
,489,,,1779702977.9667401,,1.0641402006149292,4700.0,294.1950443,2026
,490,,,1779702978.3664012,,1.0563229322433472,4710.0,294.5945161,2026
,491,,,1779702978.7676687,,1.0790935754776,4720.0,294.9957542,2026
,492,,,1779702979.1679718,,1.047637701034546,4730.0,295.3960565,2026
,493,,,1779702979.570627,,1.0788004398345947,4740.0,295.7992252,2026
1.4991111755371094,494,,0.00010576819746349742,1779702985.521594,0.9649606347084045,,4750.0,301.749173,2026
,495,,,1779702985.56417,,1.0336672067642212,4750.0,301.7923974,2026
,496,,,1779702985.9619858,,1.0791053771972656,4760.0,302.1900723,2026
,497,,,1779702986.359361,,1.0411689281463623,4770.0,302.5875941,2026
,498,,,1779702986.7580404,,1.0688740015029907,4780.0,302.9862596,2026
,499,,,1779702987.1579075,,1.0717085599899292,4790.0,303.3859924,2026
,500,,,1779702987.559393,,1.065669059753418,4800.0,303.7875052,2026
,501,,,1779702987.9584203,,1.0850625038146973,4810.0,304.1865042,2026
,502,,,1779702988.3590035,,1.0708138942718506,4820.0,304.5871081,2026
,503,,,1779702988.7624407,,1.0658985376358032,4830.0,304.9906343,2026
,504,,,1779702989.1619234,,1.0596126317977905,4840.0,305.3902415,2026
,505,,,1779702989.559864,,1.0615739822387695,4850.0,305.7879499,2026
,506,,,1779702989.9589243,,1.0728996992111206,4860.0,306.1871207,2026
,507,,,1779702990.362785,,1.043074607849121,4870.0,306.5910675,2026
,508,,,1779702990.7641866,,1.04511296749115,4880.0,306.9922714,2026
,509,,,1779702991.163814,,1.0488184690475464,4890.0,307.3921325,2026
,510,,,1779702991.56074,,1.0748549699783325,4900.0,307.7888274,2026
,511,,,1779702991.9628634,,1.0510629415512085,4910.0,308.190948,2026
,512,,,1779702992.3627322,,1.0758600234985352,4920.0,308.5909435,2026
,513,,,1779702992.7604277,,1.0563559532165527,4930.0,308.9885116,2026
,514,,,1779702993.1575756,,1.0599534511566162,4940.0,309.385662,2026
,515,,,1779702993.5630527,,1.0401756763458252,4950.0,309.7917979,2026
,516,,,1779702993.967723,,1.0649470090866089,4960.0,310.1962696,2026
,517,,,1779702994.3682652,,1.071962833404541,4970.0,310.5965092,2026
,518,,,1779702994.7700193,,1.0632208585739136,4980.0,310.9983315,2026
,519,,,1779702995.1656883,,1.0868059396743774,4990.0,311.3937746,2026
1.4929481744766235,520,,0.0001,1779703001.149141,0.9567761421203613,,5000.0,317.3777725,2026
,521,,,1779703001.191833,,1.0486632585525513,5000.0,317.4199421,2026
,522,"{'path': 'media/html/Sample Generation_522_25b65c61b2cb46c82aee.html', 'size': 271, '_type': 'html-file', 'sha256': '25b65c61b2cb46c82aee69b36ad74e79c834b6e9f532d34e056f8e47a603fe00'}",,1779703002.0387893,,,,318.2667532,2026
