train/step_loss,val/loss,lr,_step,_runtime,iter,_timestamp,train/loss,Sample Generation,seed
0.8945660591125488,,,366,601.5128976,3510.0,1779634376.0715053,,,3740
0.8925800919532776,,,367,602.5939501,3520.0,1779634377.152634,,,3740
0.8802760243415833,,,368,603.6716289,3530.0,1779634378.2303145,,,3740
0.8609952330589294,,,369,604.764682,3540.0,1779634379.323366,,,3740
0.8958156108856201,,,370,605.8489624,3550.0,1779634380.4070337,,,3740
0.8671727776527405,,,371,606.9317213,3560.0,1779634381.4901686,,,3740
0.8643192648887634,,,372,608.0153755,3570.0,1779634382.5740404,,,3740
0.8503167629241943,,,373,609.0994194,3580.0,1779634383.6575043,,,3740
0.8632388710975647,,,374,610.185719,3590.0,1779634384.7441738,,,3740
0.847465991973877,,,375,611.2725341,3600.0,1779634385.831219,,,3740
0.871432900428772,,,376,612.3515666,3610.0,1779634386.9102535,,,3740
0.8632139563560486,,,377,613.4312167,3620.0,1779634387.9898264,,,3740
0.8530569076538086,,,378,614.5129198,3630.0,1779634389.070939,,,3740
0.8569186329841614,,,379,615.5955117,3640.0,1779634390.153783,,,3740
0.8756411075592041,,,380,616.6825596,3650.0,1779634391.2412484,,,3740
0.8617788553237915,,,381,617.7911724,3660.0,1779634392.349579,,,3740
0.856071949005127,,,382,618.8746105,3670.0,1779634393.433144,,,3740
0.8650780320167542,,,383,619.9500071,3680.0,1779634394.5071511,,,3740
0.8634315729141235,,,384,621.0402217,3690.0,1779634395.5978785,,,3740
0.8820244669914246,,,385,622.1115326,3700.0,1779634396.6702218,,,3740
0.870801568031311,,,386,623.2002167,3710.0,1779634397.75865,,,3740
0.8352568745613098,,,387,624.2786374,3720.0,1779634398.8371212,,,3740
0.8618541359901428,,,388,625.3602092,3730.0,1779634399.918323,,,3740
0.8663569092750549,,,389,626.4413102,3740.0,1779634400.999996,,,3740
,1.6475110054016113,0.00023694285222843113,390,642.1880411,3750.0,1779634416.7466028,0.6717531085014343,,3740
0.8590400218963623,,,391,642.298719,3750.0,1779634416.8574033,,,3740
0.8359882831573486,,,392,643.3802167,3760.0,1779634417.9380302,,,3740
0.8500706553459167,,,393,644.4637463,3770.0,1779634419.0218844,,,3740
0.8487824201583862,,,394,645.5474619,3780.0,1779634420.105594,,,3740
0.8392558693885803,,,395,646.6172476,3790.0,1779634421.1759605,,,3740
0.8385208249092102,,,396,647.7005107,3800.0,1779634422.2591958,,,3740
0.8473162651062012,,,397,648.785747,3810.0,1779634423.344194,,,3740
0.8171011209487915,,,398,649.8593365,3820.0,1779634424.418015,,,3740
0.8575043678283691,,,399,650.9390739,3830.0,1779634425.4975364,,,3740
0.8565887212753296,,,400,652.0131775,3840.0,1779634426.571835,,,3740
0.8403160572052002,,,401,653.098614,3850.0,1779634427.6570077,,,3740
0.8513996005058289,,,402,654.1704122,3860.0,1779634428.7290971,,,3740
0.8390265107154846,,,403,655.2550876,3870.0,1779634429.8137717,,,3740
0.8075563907623291,,,404,656.3298104,3880.0,1779634430.8884912,,,3740
0.8538140058517456,,,405,657.4127621,3890.0,1779634431.9710948,,,3740
0.8457101583480835,,,406,658.4988295,3900.0,1779634433.056785,,,3740
0.8190680146217346,,,407,659.5731262,3910.0,1779634434.1311514,,,3740
0.8377931714057922,,,408,660.6575195,3920.0,1779634435.2161534,,,3740
0.8520823121070862,,,409,661.7381414,3930.0,1779634436.296827,,,3740
0.8460614681243896,,,410,662.8080751,3940.0,1779634437.3657389,,,3740
0.8299862742424011,,,411,663.884554,3950.0,1779634438.4426103,,,3740
0.829729437828064,,,412,664.9724261,3960.0,1779634439.5311103,,,3740
0.8444581627845764,,,413,666.0484541,3970.0,1779634440.6070507,,,3740
0.8294915556907654,,,414,667.1338183,3980.0,1779634441.6925023,,,3740
0.8357540965080261,,,415,668.2164985,3990.0,1779634442.7751837,,,3740
,1.6643975973129272,0.00018936387015941957,416,683.9450221,4000.0,1779634458.502937,0.6388342976570129,,3740
0.8484862446784973,,,417,684.0566846,4000.0,1779634458.615373,,,3740
0.8393151164054871,,,418,685.138149,4010.0,1779634459.6968355,,,3740
0.8284351825714111,,,419,686.2201219,4020.0,1779634460.7788057,,,3740
0.8259621262550354,,,420,687.3062418,4030.0,1779634461.864199,,,3740
0.825554609298706,,,421,688.3847227,4040.0,1779634462.9434094,,,3740
0.8126195669174194,,,422,689.467162,4050.0,1779634464.0250297,,,3740
0.8179604411125183,,,423,690.5512332,4060.0,1779634465.1090257,,,3740
0.8245473504066467,,,424,691.635165,4070.0,1779634466.1934595,,,3740
0.8168129920959473,,,425,692.718771,4080.0,1779634467.2774525,,,3740
0.830936074256897,,,426,693.7910682,4090.0,1779634468.3497546,,,3740
0.8107311725616455,,,427,694.8694505,4100.0,1779634469.4273727,,,3740
0.8212400078773499,,,428,695.9509934,4110.0,1779634470.5096815,,,3740
0.8255024552345276,,,429,697.0370004,4120.0,1779634471.5948796,,,3740
0.8282061815261841,,,430,698.1142952,4130.0,1779634472.672722,,,3740
0.817069411277771,,,431,699.1916012,4140.0,1779634473.7502878,,,3740
0.8041728138923645,,,432,700.2708034,4150.0,1779634474.829491,,,3740
0.8002932071685791,,,433,701.3556498,4160.0,1779634475.9143348,,,3740
0.8416783809661865,,,434,702.4369845,4170.0,1779634476.9952672,,,3740
0.7888849973678589,,,435,703.5217154,4180.0,1779634478.0801597,,,3740
0.8322156071662903,,,436,704.6037284,4190.0,1779634479.162248,,,3740
0.8066533803939819,,,437,705.6741647,4200.0,1779634480.2328508,,,3740
0.8130300641059875,,,438,706.7533404,4210.0,1779634481.3119166,,,3740
0.7974450588226318,,,439,707.8255101,4220.0,1779634482.383641,,,3740
0.8084765076637268,,,440,708.9149902,4230.0,1779634483.4731095,,,3740
0.8098523020744324,,,441,709.9922286,4240.0,1779634484.5508862,,,3740
,1.6796265840530396,0.00015103031213214996,442,725.6917109,4250.0,1779634500.250161,0.6145192980766296,,3740
0.8104172348976135,,,443,725.8048224,4250.0,1779634500.3629715,,,3740
0.8064969778060913,,,444,726.8787163,4260.0,1779634501.437404,,,3740
0.8232154250144958,,,445,727.9579258,4270.0,1779634502.5159395,,,3740
0.8043473958969116,,,446,729.0365502,4280.0,1779634503.5946636,,,3740
0.7858003377914429,,,447,730.1269858,4290.0,1779634504.6856728,,,3740
0.8014181852340698,,,448,731.2039006,4300.0,1779634505.7621634,,,3740
0.8123446702957153,,,449,732.2788418,4310.0,1779634506.837529,,,3740
0.8160690665245056,,,450,733.3569752,4320.0,1779634507.9156613,,,3740
0.8208933472633362,,,451,734.4385063,4330.0,1779634508.9971857,,,3740
0.7765461802482605,,,452,735.5146728,4340.0,1779634510.0726507,,,3740
0.8190973401069641,,,453,736.5914628,4350.0,1779634511.1501493,,,3740
0.8154647350311279,,,454,737.6713813,4360.0,1779634512.2300694,,,3740
0.790827751159668,,,455,738.7507979,4370.0,1779634513.308993,,,3740
0.8267901539802551,,,456,739.8309205,4380.0,1779634514.3896027,,,3740
0.8056886792182922,,,457,740.9045531,4390.0,1779634515.463233,,,3740
0.8003455400466919,,,458,741.9927056,4400.0,1779634516.5513954,,,3740
0.7985488176345825,,,459,743.0711729,4410.0,1779634517.6297503,,,3740
0.8086711764335632,,,460,744.1562967,4420.0,1779634518.7149825,,,3740
0.7937266230583191,,,461,745.2369167,4430.0,1779634519.7945728,,,3740
0.8201438784599304,,,462,746.3224884,4440.0,1779634520.880658,,,3740
0.7954280376434326,,,463,747.4031396,4450.0,1779634521.9618258,,,3740
0.7816112041473389,,,464,748.4834185,4460.0,1779634523.0420108,,,3740
0.7998454570770264,,,465,749.5622526,4470.0,1779634524.1203067,,,3740
0.7829059362411499,,,466,750.6464966,4480.0,1779634525.2041824,,,3740
0.7934422492980957,,,467,751.730287,4490.0,1779634526.2889729,,,3740
,1.70757257938385,0.00012292491384519912,468,767.4494879,4500.0,1779634542.0081692,0.5905195474624634,,3740
0.8007833957672119,,,469,767.560209,4500.0,1779634542.118895,,,3740
0.8225881457328796,,,470,768.6382002,4510.0,1779634543.1968813,,,3740
0.8066922426223755,,,471,769.7213376,4520.0,1779634544.2797635,,,3740
0.8112782835960388,,,472,770.8048304,4530.0,1779634545.362943,,,3740
0.8050367832183838,,,473,771.8750992,4540.0,1779634546.433089,,,3740
0.7917460799217224,,,474,772.9553206,4550.0,1779634547.5139096,,,3740
0.8017159104347229,,,475,774.034591,4560.0,1779634548.5925684,,,3740
0.7803412675857544,,,476,775.1179007,4570.0,1779634549.6765761,,,3740
0.789768397808075,,,477,776.1993692,4580.0,1779634550.757842,,,3740
0.8188784122467041,,,478,777.2779205,4590.0,1779634551.8360772,,,3740
0.789521336555481,,,479,778.3571327,4600.0,1779634552.915567,,,3740
0.795117974281311,,,480,779.4426812,4610.0,1779634554.0011873,,,3740
0.7945343852043152,,,481,780.5272797,4620.0,1779634555.0854156,,,3740
0.7793489694595337,,,482,781.6069231,4630.0,1779634556.1656117,,,3740
0.781423032283783,,,483,782.6839025,4640.0,1779634557.2425897,,,3740
0.8210698962211609,,,484,783.7713486,4650.0,1779634558.3289049,,,3740
0.7609628438949585,,,485,784.8577581,4660.0,1779634559.4156513,,,3740
0.7881804704666138,,,486,785.9332598,4670.0,1779634560.4919474,,,3740
0.7995089292526245,,,487,787.0183505,4680.0,1779634561.576759,,,3740
0.7823483347892761,,,488,788.1034218,4690.0,1779634562.6612966,,,3740
0.7929567694664001,,,489,789.1898399,4700.0,1779634563.747715,,,3740
0.7747179269790649,,,490,790.2651998,4710.0,1779634564.8232946,,,3740
0.7780938744544983,,,491,791.3575925,4720.0,1779634565.9162734,,,3740
0.7921924591064453,,,492,792.4429481,4730.0,1779634567.0012956,,,3740
0.8025877475738525,,,493,793.5263022,4740.0,1779634568.084989,,,3740
,1.7246887683868408,0.00010576819746349742,494,809.2543616,4750.0,1779634583.8115597,0.574368417263031,,3740
0.8104408979415894,,,495,809.3668808,4750.0,1779634583.9255106,,,3740
0.7770594358444214,,,496,810.444041,4760.0,1779634585.0023675,,,3740
0.793526828289032,,,497,811.5162078,4770.0,1779634586.07437,,,3740
0.7753409147262573,,,498,812.5982828,4780.0,1779634587.1567473,,,3740
0.7769815325737,,,499,813.6844491,4790.0,1779634588.2431357,,,3740
0.7881245613098145,,,500,814.7698321,4800.0,1779634589.3281474,,,3740
0.7771182656288147,,,501,815.8477245,4810.0,1779634590.4055572,,,3740
0.7685067057609558,,,502,816.9265137,4820.0,1779634591.4841998,,,3740
0.7735358476638794,,,503,818.0059139,4830.0,1779634592.5646005,,,3740
0.776638388633728,,,504,819.0790797,4840.0,1779634593.637034,,,3740
0.7811082005500793,,,505,820.1624275,4850.0,1779634594.7209659,,,3740
0.7823115587234497,,,506,821.2383378,4860.0,1779634595.795785,,,3740
0.7871294021606445,,,507,822.3235509,4870.0,1779634596.8822374,,,3740
0.7987961173057556,,,508,823.4027535,4880.0,1779634597.961642,,,3740
0.7686638236045837,,,509,824.4849584,4890.0,1779634599.0436454,,,3740
0.7481079697608948,,,510,825.5647651,4900.0,1779634600.1230721,,,3740
0.7751235961914062,,,511,826.6403084,4910.0,1779634601.1983526,,,3740
0.7705363631248474,,,512,827.7204525,4920.0,1779634602.2791386,,,3740
0.7585324048995972,,,513,828.8054713,4930.0,1779634603.364157,,,3740
0.7759544253349304,,,514,829.8875067,4940.0,1779634604.4458551,,,3740
0.7714123725891113,,,515,830.9710936,4950.0,1779634605.529231,,,3740
0.7833191752433777,,,516,832.054941,4960.0,1779634606.6135173,,,3740
0.7733704447746277,,,517,833.1357249,4970.0,1779634607.6934702,,,3740
0.7841475605964661,,,518,834.2172693,4980.0,1779634608.7759547,,,3740
0.7588843703269958,,,519,835.3045755,4990.0,1779634609.8629692,,,3740
,1.7325592041015625,0.0001,520,851.0114564,5000.0,1779634625.5696304,0.5614467263221741,,3740
0.7495555877685547,,,521,851.1223826,5000.0,1779634625.6809266,,,3740
,,,522,852.3255793,,1779634626.8837626,,"{'path': 'media/html/Sample Generation_522_f866b48e4a37ae011f30.html', 'size': 271, '_type': 'html-file', 'sha256': 'f866b48e4a37ae011f30dc1866c70f9a97cc074a05c2ff78a6e3f70fad487811'}",3740
