Sample Generation,_timestamp,train/loss,iter,val/loss,lr,_step,_runtime,train/step_loss,seed
,1779624329.177273,,3520.0,,,367,501.3857568,1.1356525421142578,3242
,1779624330.1250281,,3530.0,,,368,502.3335135,1.1005159616470337,3242
,1779624331.046237,,3540.0,,,369,503.2542867,1.1153359413146973,3242
,1779624331.9713604,,3550.0,,,370,504.1794275,1.1216931343078613,3242
,1779624332.8955295,,3560.0,,,371,505.1041146,1.1421117782592773,3242
,1779624333.815674,,3570.0,,,372,506.0245022,1.0997804403305054,3242
,1779624334.738359,,3580.0,,,373,506.9464039,1.1175271272659302,3242
,1779624335.663554,,3590.0,,,374,507.8716155,1.1360969543457031,3242
,1779624336.5873404,,3600.0,,,375,508.7964123,1.1325055360794067,3242
,1779624337.5223095,,3610.0,,,376,509.7298489,1.0956814289093018,3242
,1779624338.4627926,,3620.0,,,377,510.6710284,1.1347146034240723,3242
,1779624339.3860295,,3630.0,,,378,511.5940868,1.1104936599731445,3242
,1779624340.313162,,3640.0,,,379,512.5220958,1.1194329261779785,3242
,1779624341.2371693,,3650.0,,,380,513.4452897,1.1210389137268066,3242
,1779624342.167497,,3660.0,,,381,514.375542,1.093650460243225,3242
,1779624343.0925808,,3670.0,,,382,515.3014712,1.1070698499679565,3242
,1779624344.0159771,,3680.0,,,383,516.2242524,1.1107182502746582,3242
,1779624344.9433982,,3690.0,,,384,517.1514443,1.1051923036575317,3242
,1779624345.8724759,,3700.0,,,385,518.0808094,1.083294153213501,3242
,1779624346.7916718,,3710.0,,,386,518.9997161,1.0992988348007202,3242
,1779624347.7316406,,3720.0,,,387,519.939933,1.091927409172058,3242
,1779624348.6520867,,3730.0,,,388,520.8601364,1.1380170583724976,3242
,1779624349.5781033,,3740.0,,,389,521.7861486,1.0908699035644531,3242
,1779624362.1123972,0.9833866953849792,3750.0,1.4974555969238281,0.00023694285222843113,390,534.3214677,,3242
,1779624362.2084134,,3750.0,,,391,534.4164849,1.110346794128418,3242
,1779624363.1262765,,3760.0,,,392,535.3344626,1.079317331314087,3242
,1779624364.0560637,,3770.0,,,393,536.2641184,1.0652363300323486,3242
,1779624365.0215907,,3780.0,,,394,537.2296387,1.0817488431930542,3242
,1779624365.9607813,,3790.0,,,395,538.1697291,1.0785776376724243,3242
,1779624366.8874664,,3800.0,,,396,539.0955141,1.1018805503845215,3242
,1779624367.8828523,,3810.0,,,397,540.0908989,1.1058388948440552,3242
,1779624368.914178,,3820.0,,,398,541.1228749,1.1117660999298096,3242
,1779624369.8610911,,3830.0,,,399,542.0691779,1.0619895458221436,3242
,1779624370.85415,,3840.0,,,400,543.0621971,1.086441993713379,3242
,1779624371.8131156,,3850.0,,,401,544.0211626,1.0846799612045288,3242
,1779624372.776725,,3860.0,,,402,544.9857391,1.0766520500183105,3242
,1779624373.721152,,3870.0,,,403,545.9291955,1.0911588668823242,3242
,1779624374.7015114,,3880.0,,,404,546.9104745,1.0629634857177734,3242
,1779624375.6519082,,3890.0,,,405,547.859955,1.0646306276321411,3242
,1779624376.5969734,,3900.0,,,406,548.8053206,1.1074144840240479,3242
,1779624377.533832,,3910.0,,,407,549.7424386,1.1122965812683105,3242
,1779624378.475155,,3920.0,,,408,550.6832022,1.1052571535110474,3242
,1779624379.4099467,,3930.0,,,409,551.6179925,1.0778086185455322,3242
,1779624380.3393397,,3940.0,,,410,552.5474506,1.0554381608963013,3242
,1779624381.2728858,,3950.0,,,411,553.4809328,1.087964415550232,3242
,1779624382.2021575,,3960.0,,,412,554.4112021,1.1052274703979492,3242
,1779624383.1331193,,3970.0,,,413,555.3411835,1.070602536201477,3242
,1779624384.0795262,,3980.0,,,414,556.2875709,1.057507872581482,3242
,1779624384.9988465,,3990.0,,,415,557.2070888,1.049017071723938,3242
,1779624397.5899394,0.9596307277679443,4000.0,1.4967329502105713,0.00018936387015941957,416,569.7985005,,3242
,1779624397.6874065,,4000.0,,,417,569.8955655,1.1118426322937012,3242
,1779624398.6107602,,4010.0,,,418,570.8194863,1.0761699676513672,3242
,1779624399.5332782,,4020.0,,,419,571.7422575,1.0719764232635498,3242
,1779624400.4689178,,4030.0,,,420,572.6771554,1.068221926689148,3242
,1779624401.4002004,,4040.0,,,421,573.6082477,1.0846657752990723,3242
,1779624402.3252666,,4050.0,,,422,574.5335716,1.1055244207382202,3242
,1779624403.249839,,4060.0,,,423,575.457884,1.084438681602478,3242
,1779624404.175759,,4070.0,,,424,576.3840012,1.0951976776123047,3242
,1779624405.0964584,,4080.0,,,425,577.3045041,1.0563188791275024,3242
,1779624406.027962,,4090.0,,,426,578.2360079,1.1002764701843262,3242
,1779624406.9589748,,4100.0,,,427,579.167931,1.071215271949768,3242
,1779624407.8936207,,4110.0,,,428,580.1018775,1.0702017545700073,3242
,1779624408.8201606,,4120.0,,,429,581.0282089,1.0703012943267822,3242
,1779624409.7435486,,4130.0,,,430,581.9518269,1.0459296703338623,3242
,1779624410.6667113,,4140.0,,,431,582.8747576,1.1125521659851074,3242
,1779624411.594335,,4150.0,,,432,583.8027147,1.0656144618988037,3242
,1779624412.523167,,4160.0,,,433,584.7320481,1.0726262331008911,3242
,1779624413.4518871,,4170.0,,,434,585.6599349,1.0751103162765503,3242
,1779624414.3787627,,4180.0,,,435,586.5868054,1.0675662755966187,3242
,1779624415.3092673,,4190.0,,,436,587.5173129,1.061039686203003,3242
,1779624416.231728,,4200.0,,,437,588.4408404,1.063259243965149,3242
,1779624417.1590507,,4210.0,,,438,589.3677975,1.062601089477539,3242
,1779624418.0796514,,4220.0,,,439,590.2878597,1.0758497714996338,3242
,1779624419.0021188,,4230.0,,,440,591.2106702,1.0947033166885376,3242
,1779624419.9329565,,4240.0,,,441,592.1415801,1.0855079889297485,3242
,1779624432.4629939,0.9420366883277893,4250.0,1.5041823387145996,0.00015103031213214996,442,604.6719905,,3242
,1779624432.5614092,,4250.0,,,443,604.7694562,1.0585885047912598,3242
,1779624433.471945,,4260.0,,,444,605.6799913,1.0488308668136597,3242
,1779624434.3984907,,4270.0,,,445,606.6065341,1.0538301467895508,3242
,1779624435.3120818,,4280.0,,,446,607.5202257,1.0773848295211792,3242
,1779624436.2313817,,4290.0,,,447,608.4395008,1.0439248085021973,3242
,1779624437.1568,,4300.0,,,448,609.3654106,1.055701732635498,3242
,1779624438.0739272,,4310.0,,,449,610.2822171,1.0689589977264404,3242
,1779624438.9952548,,4320.0,,,450,611.2032999,1.052930474281311,3242
,1779624439.9157443,,4330.0,,,451,612.1237877,1.083936333656311,3242
,1779624440.8386319,,4340.0,,,452,613.0467054,1.0558449029922485,3242
,1779624441.7692235,,4350.0,,,453,613.9772694,1.0551636219024658,3242
,1779624442.6984892,,4360.0,,,454,614.906576,1.085273027420044,3242
,1779624443.6127052,,4370.0,,,455,615.8207483,1.0690416097640991,3242
,1779624444.5260694,,4380.0,,,456,616.7349197,1.0715928077697754,3242
,1779624445.4527857,,4390.0,,,457,617.6609166,1.061659574508667,3242
,1779624446.3724277,,4400.0,,,458,618.5808982,1.0606977939605713,3242
,1779624447.2938826,,4410.0,,,459,619.5021076,1.074623942375183,3242
,1779624448.206075,,4420.0,,,460,620.4141198,1.0705902576446533,3242
,1779624449.1309426,,4430.0,,,461,621.3389894,1.0563095808029175,3242
,1779624450.0596387,,4440.0,,,462,622.2682801,1.0409495830535889,3242
,1779624450.9816732,,4450.0,,,463,623.1900922,1.0512100458145142,3242
,1779624451.9042504,,4460.0,,,464,624.1122983,1.0653002262115479,3242
,1779624452.8325243,,4470.0,,,465,625.0406162,1.0587314367294312,3242
,1779624453.7426565,,4480.0,,,466,625.951667,1.0394333600997925,3242
,1779624454.6650639,,4490.0,,,467,626.8731087,1.0120702981948853,3242
,1779624467.1910808,0.9255348443984985,4500.0,1.5111504793167114,0.00012292491384519912,468,639.3992298,,3242
,1779624467.2879083,,4500.0,,,469,639.4968584,1.035865068435669,3242
,1779624468.208793,,4510.0,,,470,640.4173422,1.0689457654953003,3242
,1779624469.1295335,,4520.0,,,471,641.3386114,1.0456427335739136,3242
,1779624470.058395,,4530.0,,,472,642.2664437,1.0507359504699707,3242
,1779624470.9770837,,4540.0,,,473,643.1851303,1.0649304389953613,3242
,1779624471.9000173,,4550.0,,,474,644.109283,1.0709415674209595,3242
,1779624472.8233912,,4560.0,,,475,645.031997,1.0360242128372192,3242
,1779624473.7452934,,4570.0,,,476,645.9528324,1.0395596027374268,3242
,1779624474.657228,,4580.0,,,477,646.8662141,1.0636359453201294,3242
,1779624475.581286,,4590.0,,,478,647.7893296,1.02907395362854,3242
,1779624476.5039444,,4600.0,,,479,648.7122258,1.0739078521728516,3242
,1779624477.4285657,,4610.0,,,480,649.6366466,1.0480034351348877,3242
,1779624478.35364,,4620.0,,,481,650.5617394,1.0220720767974854,3242
,1779624479.2724462,,4630.0,,,482,651.4806948,1.0445743799209595,3242
,1779624480.1961846,,4640.0,,,483,652.4048349,1.0575178861618042,3242
,1779624481.1191833,,4650.0,,,484,653.3277681,1.0504204034805298,3242
,1779624482.0406783,,4660.0,,,485,654.2487239,1.0432301759719849,3242
,1779624482.9607303,,4670.0,,,486,655.1694837,1.0493189096450806,3242
,1779624483.887683,,4680.0,,,487,656.0957538,1.0349586009979248,3242
,1779624484.8070278,,4690.0,,,488,657.0150748,1.0301289558410645,3242
,1779624485.725126,,4700.0,,,489,657.9333027,1.0427647829055786,3242
,1779624486.6541827,,4710.0,,,490,658.8627132,1.034369945526123,3242
,1779624487.5839984,,4720.0,,,491,659.7926071,1.0757478475570679,3242
,1779624488.509495,,4730.0,,,492,660.7175407,1.0317333936691284,3242
,1779624489.4322624,,4740.0,,,493,661.6414455,1.0608614683151245,3242
,1779624501.976404,0.9117233157157898,4750.0,1.5103754997253418,0.00010576819746349742,494,674.1851118,,3242
,1779624502.072991,,4750.0,,,495,674.2814704,1.035088062286377,3242
,1779624502.9871109,,4760.0,,,496,675.1959619,1.0406907796859741,3242
,1779624503.9091425,,4770.0,,,497,676.1180379,1.037812352180481,3242
,1779624504.8356178,,4780.0,,,498,677.0438317,1.0411860942840576,3242
,1779624505.75962,,4790.0,,,499,677.9676675,1.0681495666503906,3242
,1779624506.6792228,,4800.0,,,500,678.887498,1.0281823873519897,3242
,1779624507.5962856,,4810.0,,,501,679.8044487,1.0447442531585693,3242
,1779624508.5241954,,4820.0,,,502,680.7324867,1.0357282161712646,3242
,1779624509.4452662,,4830.0,,,503,681.653312,1.0042845010757446,3242
,1779624510.3706324,,4840.0,,,504,682.5789212,1.0617198944091797,3242
,1779624511.2897542,,4850.0,,,505,683.4977968,1.0455803871154785,3242
,1779624512.2067816,,4860.0,,,506,684.4154822,1.0519534349441528,3242
,1779624513.1314435,,4870.0,,,507,685.3402274,1.0798170566558838,3242
,1779624514.0502532,,4880.0,,,508,686.2586658,1.0477231740951538,3242
,1779624514.9725962,,4890.0,,,509,687.1806417,1.0444459915161133,3242
,1779624515.9037938,,4900.0,,,510,688.1118404,1.039040207862854,3242
,1779624516.8172588,,4910.0,,,511,689.0254311,1.0402435064315796,3242
,1779624517.7510962,,4920.0,,,512,689.9592387,1.0410083532333374,3242
,1779624518.6784985,,4930.0,,,513,690.886836,1.0517586469650269,3242
,1779624519.5922542,,4940.0,,,514,691.8003811,1.0631587505340576,3242
,1779624520.509681,,4950.0,,,515,692.7181422,1.0593509674072266,3242
,1779624521.4292395,,4960.0,,,516,693.6372872,1.020050287246704,3242
,1779624522.3503122,,4970.0,,,517,694.5583589,1.0472385883331299,3242
,1779624523.2707481,,4980.0,,,518,695.4791147,1.05091392993927,3242
,1779624524.190571,,4990.0,,,519,696.398614,1.0449341535568237,3242
,1779624536.741313,0.9012460112571716,5000.0,1.5208125114440918,0.0001,520,708.9501601,,3242
,1779624536.8379323,,5000.0,,,521,709.04616,1.0476540327072144,3242
"{'path': 'media/html/Sample Generation_522_b4cd1cdc64d7008341f9.html', 'size': 272, '_type': 'html-file', 'sha256': 'b4cd1cdc64d7008341f97e7f17ea96c0c62cb52dfb58cedc4b3b4efb39e31a2a'}",1779624538.0887163,,,,,522,710.2970287,,3242
