train/loss,train/step_loss,iter,_step,_timestamp,Sample Generation,lr,val/loss,_runtime,seed
,0.8711207509040833,3520.0,367,1779693596.471684,,,,740.645639,2026
,0.8737281560897827,3530.0,368,1779693597.8367064,,,,742.010822,2026
,0.8534501194953918,3540.0,369,1779693599.2310839,,,,743.4050001,2026
,0.8681442737579346,3550.0,370,1779693600.6542797,,,,744.828698,2026
,0.8636698722839355,3560.0,371,1779693602.0747018,,,,746.2488472,2026
,0.8717018961906433,3570.0,372,1779693603.4966407,,,,747.6705677,2026
,0.8656139969825745,3580.0,373,1779693604.920132,,,,749.0941142,2026
,0.8617079854011536,3590.0,374,1779693606.3427625,,,,750.5161726,2026
,0.8669493794441223,3600.0,375,1779693607.764427,,,,751.9384091,2026
,0.8594233989715576,3610.0,376,1779693609.18698,,,,753.3603903,2026
,0.8716802597045898,3620.0,377,1779693610.6066008,,,,754.7808935,2026
,0.8591936826705933,3630.0,378,1779693612.0297143,,,,756.2037113,2026
,0.8632120490074158,3640.0,379,1779693613.4522717,,,,757.6261878,2026
,0.8689160346984863,3650.0,380,1779693614.8690584,,,,759.0434144,2026
,0.8373016715049744,3660.0,381,1779693616.287505,,,,760.4619709,2026
,0.8440438508987427,3670.0,382,1779693617.7065113,,,,761.8804685,2026
,0.8574317097663879,3680.0,383,1779693619.0985558,,,,763.2726277,2026
,0.8433757424354553,3690.0,384,1779693620.4550252,,,,764.6289436,2026
,0.8603209853172302,3700.0,385,1779693621.8060617,,,,765.980076,2026
,0.8371160626411438,3710.0,386,1779693623.1595507,,,,767.3334809,2026
,0.8496817350387573,3720.0,387,1779693624.448492,,,,768.6224076,2026
,0.884971559047699,3730.0,388,1779693625.729268,,,,769.9031883,2026
,0.840858519077301,3740.0,389,1779693627.0208857,,,,771.194822,2026
0.6573606729507446,,3750.0,390,1779693645.0538538,,0.00023694285222843113,1.6586390733718872,789.2277739,2026
,0.8533669114112854,3750.0,391,1779693645.1853008,,,,789.3593244,2026
,0.8342636823654175,3760.0,392,1779693646.4534516,,,,790.6273737,2026
,0.852694034576416,3770.0,393,1779693647.7574766,,,,791.9313972,2026
,0.8264563679695129,3780.0,394,1779693649.1760814,,,,793.350031,2026
,0.8402901291847229,3790.0,395,1779693650.5990753,,,,794.7729926,2026
,0.8282654881477356,3800.0,396,1779693652.021494,,,,796.1954197,2026
,0.8332392573356628,3810.0,397,1779693653.4409811,,,,797.6148987,2026
,0.8284743428230286,3820.0,398,1779693654.863043,,,,799.0369656,2026
,0.8495441675186157,3830.0,399,1779693656.2832465,,,,800.4571641,2026
,0.8242698907852173,3840.0,400,1779693657.7031279,,,,801.8770542,2026
,0.8384671807289124,3850.0,401,1779693659.1264627,,,,803.3004149,2026
,0.8300119042396545,3860.0,402,1779693660.5462394,,,,804.7202845,2026
,0.8199113011360168,3870.0,403,1779693661.964126,,,,806.1380431,2026
,0.8324917554855347,3880.0,404,1779693663.3825045,,,,807.5568171,2026
,0.8262799382209778,3890.0,405,1779693664.7491531,,,,808.9238079,2026
,0.8266466856002808,3900.0,406,1779693666.0746477,,,,810.2485665,2026
,0.8434553742408752,3910.0,407,1779693667.364962,,,,811.5390986,2026
,0.8421037197113037,3920.0,408,1779693668.6545668,,,,812.828534,2026
,0.8335564732551575,3930.0,409,1779693669.9421175,,,,814.1161215,2026
,0.8341215252876282,3940.0,410,1779693671.2300954,,,,815.4040118,2026
,0.8248626589775085,3950.0,411,1779693672.55029,,,,816.7249301,2026
,0.8015937805175781,3960.0,412,1779693673.945907,,,,818.1198832,2026
,0.8323996663093567,3970.0,413,1779693675.342278,,,,819.5161937,2026
,0.8247173428535461,3980.0,414,1779693676.7370481,,,,820.9112055,2026
,0.8332547545433044,3990.0,415,1779693678.133245,,,,822.3071715,2026
0.6268600821495056,,4000.0,416,1779693696.110558,,0.00018936387015941957,1.6818767786026,840.2850927,2026
,0.8147914409637451,4000.0,417,1779693696.2407749,,,,840.4147004,2026
,0.8271483182907104,4010.0,418,1779693697.5078437,,,,841.6817694,2026
,0.8186063170433044,4020.0,419,1779693698.779771,,,,842.9536913,2026
,0.828779935836792,4030.0,420,1779693700.0902162,,,,844.26414,2026
,0.8220044374465942,4040.0,421,1779693701.488072,,,,845.6622393,2026
,0.8194004893302917,4050.0,422,1779693702.8808982,,,,847.0548148,2026
,0.802892804145813,4060.0,423,1779693704.2746336,,,,848.4489734,2026
,0.8070101141929626,4070.0,424,1779693705.6702628,,,,849.8442561,2026
,0.8356145024299622,4080.0,425,1779693707.063862,,,,851.2372721,2026
,0.7984383702278137,4090.0,426,1779693708.457285,,,,852.6314604,2026
,0.8187245726585388,4100.0,427,1779693709.8453958,,,,854.0193199,2026
,0.7920410633087158,4110.0,428,1779693711.239794,,,,855.413737,2026
,0.8111521005630493,4120.0,429,1779693712.6335003,,,,856.8069107,2026
,0.8049453496932983,4130.0,430,1779693714.0256834,,,,858.1990936,2026
,0.812635600566864,4140.0,431,1779693715.413805,,,,859.5877264,2026
,0.8108590841293335,4150.0,432,1779693716.808863,,,,860.9827936,2026
,0.7937784790992737,4160.0,433,1779693718.1993153,,,,862.3732355,2026
,0.8003774881362915,4170.0,434,1779693719.5903194,,,,863.764565,2026
,0.811211347579956,4180.0,435,1779693720.9444685,,,,865.1183858,2026
,0.8299136161804199,4190.0,436,1779693722.2639647,,,,866.4379463,2026
,0.8045881390571594,4200.0,437,1779693723.5820613,,,,867.7559775,2026
,0.7994205951690674,4210.0,438,1779693724.9000096,,,,869.0739276,2026
,0.809251070022583,4220.0,439,1779693726.2166169,,,,870.3908958,2026
,0.7902351021766663,4230.0,440,1779693727.5357707,,,,871.7099158,2026
,0.8265078067779541,4240.0,441,1779693728.9119642,,,,873.0858796,2026
0.6014508605003357,,4250.0,442,1779693746.9814048,,0.00015103031213214996,1.716031789779663,891.1558798,2026
,0.8128728866577148,4250.0,443,1779693747.1109793,,,,891.284896,2026
,0.7830420136451721,4260.0,444,1779693748.3782105,,,,892.552128,2026
,0.8130213022232056,4270.0,445,1779693749.6531525,,,,893.8265626,2026
,0.7655196189880371,4280.0,446,1779693751.0010066,,,,895.1749887,2026
,0.786337673664093,4290.0,447,1779693752.4256506,,,,896.5995779,2026
,0.7924538850784302,4300.0,448,1779693753.8478098,,,,898.0217254,2026
,0.8274025321006775,4310.0,449,1779693755.270863,,,,899.4449988,2026
,0.8090613484382629,4320.0,450,1779693756.695751,,,,900.8697115,2026
,0.8036323189735413,4330.0,451,1779693758.1151855,,,,902.2892615,2026
,0.7973098754882812,4340.0,452,1779693759.5385864,,,,903.7125029,2026
,0.8123613595962524,4350.0,453,1779693760.96173,,,,905.1351402,2026
,0.7955625057220459,4360.0,454,1779693762.3775613,,,,906.5514933,2026
,0.7950771450996399,4370.0,455,1779693763.7971885,,,,907.9711058,2026
,0.7894908785820007,4380.0,456,1779693765.2150242,,,,909.3889424,2026
,0.8125136494636536,4390.0,457,1779693766.6334345,,,,910.8073795,2026
,0.8038547039031982,4400.0,458,1779693767.985278,,,,912.1592146,2026
,0.8117861747741699,4410.0,459,1779693769.3356397,,,,913.5095556,2026
,0.7975679636001587,4420.0,460,1779693770.686551,,,,914.8605188,2026
,0.8030939698219299,4430.0,461,1779693772.0323365,,,,916.2065413,2026
,0.7891736626625061,4440.0,462,1779693773.4166825,,,,917.5900926,2026
,0.7791531085968018,4450.0,463,1779693774.8344781,,,,919.0084008,2026
,0.780782163143158,4460.0,464,1779693776.2502131,,,,920.4244518,2026
,0.7990254163742065,4470.0,465,1779693777.668458,,,,921.842451,2026
,0.7573399543762207,4480.0,466,1779693779.086024,,,,923.2599479,2026
,0.784639298915863,4490.0,467,1779693780.5034964,,,,924.677419,2026
0.5803059935569763,,4500.0,468,1779693798.532833,,0.00012292491384519912,1.7227566242218018,942.7067304,2026
,0.7802226543426514,4500.0,469,1779693798.6637638,,,,942.8376839,2026
,0.7854316830635071,4510.0,470,1779693799.9415967,,,,944.1155202,2026
,0.7970782518386841,4520.0,471,1779693801.2179444,,,,945.3918627,2026
,0.7856768369674683,4530.0,472,1779693802.4947894,,,,946.6687178,2026
,0.7744366526603699,4540.0,473,1779693803.769549,,,,947.9434723,2026
,0.7832444906234741,4550.0,474,1779693805.129171,,,,949.3031897,2026
,0.7980743050575256,4560.0,475,1779693806.5030413,,,,950.6770033,2026
,0.7834553122520447,4570.0,476,1779693807.8819408,,,,952.055857,2026
,0.768999457359314,4580.0,477,1779693809.2634943,,,,953.4375492,2026
,0.7563491463661194,4590.0,478,1779693810.6820192,,,,954.8559362,2026
,0.7869590520858765,4600.0,479,1779693812.104457,,,,956.2785102,2026
,0.7850717306137085,4610.0,480,1779693813.5227847,,,,957.6980693,2026
,0.7892330884933472,4620.0,481,1779693814.943717,,,,959.1176353,2026
,0.7648827433586121,4630.0,482,1779693816.3650205,,,,960.5389368,2026
,0.7632099986076355,4640.0,483,1779693817.7862043,,,,961.9601278,2026
,0.775761604309082,4650.0,484,1779693819.1525974,,,,963.3265141,2026
,0.772834837436676,4660.0,485,1779693820.5130088,,,,964.6869279,2026
,0.7872352004051208,4670.0,486,1779693821.8722124,,,,966.0461447,2026
,0.7855926752090454,4680.0,487,1779693823.2329848,,,,967.4069018,2026
,0.7877829074859619,4690.0,488,1779693824.5924273,,,,968.7664304,2026
,0.762198805809021,4700.0,489,1779693825.95229,,,,970.1260875,2026
,0.7739476561546326,4710.0,490,1779693827.3124826,,,,971.4864466,2026
,0.7948733568191528,4720.0,491,1779693828.6760805,,,,972.8500066,2026
,0.7724637985229492,4730.0,492,1779693830.0355463,,,,974.2095033,2026
,0.7779603600502014,4740.0,493,1779693831.372417,,,,975.5463383,2026
0.5630832314491272,,4750.0,494,1779693849.318963,,0.00010576819746349742,1.7419312000274658,993.4931935,2026
,0.7881962656974792,4750.0,495,1779693849.449484,,,,993.6234051,2026
,0.7763813734054565,4760.0,496,1779693850.7209918,,,,994.8949076,2026
,0.7992612719535828,4770.0,497,1779693851.993505,,,,996.1674211,2026
,0.7707316279411316,4780.0,498,1779693853.3232222,,,,997.497229,2026
,0.7639482617378235,4790.0,499,1779693854.6815217,,,,998.8549318,2026
,0.7659854292869568,4800.0,500,1779693856.0527983,,,,1000.2267265,2026
,0.7868611216545105,4810.0,501,1779693857.4762523,,,,1001.6496625,2026
,0.7837567925453186,4820.0,502,1779693858.896346,,,,1003.070523,2026
,0.7887027859687805,4830.0,503,1779693860.3145237,,,,1004.4895947,2026
,0.7718202471733093,4840.0,504,1779693861.7391324,,,,1005.9125427,2026
,0.7673933506011963,4850.0,505,1779693863.1608937,,,,1007.3348183,2026
,0.7549952268600464,4860.0,506,1779693864.5827205,,,,1008.7566412,2026
,0.7768202424049377,4870.0,507,1779693866.0061207,,,,1010.1800433,2026
,0.7741515636444092,4880.0,508,1779693867.4257607,,,,1011.5996854,2026
,0.757386326789856,4890.0,509,1779693868.8471527,,,,1013.0210726,2026
,0.7754082083702087,4900.0,510,1779693870.244313,,,,1014.4182303,2026
,0.7639138698577881,4910.0,511,1779693871.637393,,,,1015.8113156,2026
,0.7632631063461304,4920.0,512,1779693873.0246623,,,,1017.1985786,2026
,0.7736356258392334,4930.0,513,1779693874.3875384,,,,1018.5614704,2026
,0.7787812352180481,4940.0,514,1779693875.7068722,,,,1019.8802825,2026
,0.756159245967865,4950.0,515,1779693877.02438,,,,1021.1982976,2026
,0.7568742036819458,4960.0,516,1779693878.3478284,,,,1022.5217506,2026
,0.7666841745376587,4970.0,517,1779693879.6645834,,,,1023.8387892,2026
,0.7755742073059082,4980.0,518,1779693880.9811723,,,,1025.1550903,2026
,0.7773095965385437,4990.0,519,1779693882.3036685,,,,1026.477651,2026
0.5495076179504395,,5000.0,520,1779693900.2226603,,0.0001,1.7522807121276855,1044.3965812,2026
,0.7849846482276917,5000.0,521,1779693900.353792,,,,1044.5277154,2026
,,,522,1779693901.42299,"{'path': 'media/html/Sample Generation_522_b43888bde64cc97870d9.html', 'size': 272, '_type': 'html-file', 'sha256': 'b43888bde64cc97870d9b73a12d1826308a19bc8abccc5c8a144d288fdb188d8'}",,,1045.5969383,2026
