iter,_step,train/loss,train/step_loss,lr,val/loss,_runtime,Sample Generation,_timestamp,seed
3520.0,367,,0.9325041770935059,,,484.3146646,,1779701819.0246184,2026
3530.0,368,,0.934349000453949,,,485.2104084,,1779701819.9196892,2026
3540.0,369,,0.9452697038650513,,,486.0973886,,1779701820.8065393,2026
3550.0,370,,0.909022867679596,,,486.9843375,,1779701821.6944525,2026
3560.0,371,,0.9254387021064758,,,487.8783529,,1779701822.5884697,2026
3570.0,372,,0.9294281601905823,,,488.7691371,,1779701823.4792554,2026
3580.0,373,,0.9217495918273926,,,489.6560389,,1779701824.3660681,2026
3590.0,374,,0.9396754503250122,,,490.542242,,1779701825.2523477,2026
3600.0,375,,0.9163787364959717,,,491.4264724,,1779701826.1365893,2026
3610.0,376,,0.9212614297866821,,,492.3315407,,1779701827.0416586,2026
3620.0,377,,0.9219030141830444,,,493.2253981,,1779701827.935512,2026
3630.0,378,,0.9287570714950562,,,494.1193628,,1779701828.8294709,2026
3640.0,379,,0.9330901503562927,,,495.0166405,,1779701829.726651,2026
3650.0,380,,0.9175625443458557,,,495.9004214,,1779701830.6105373,2026
3660.0,381,,0.9224125146865845,,,496.7862342,,1779701831.4957242,2026
3670.0,382,,0.9122264385223389,,,497.6698804,,1779701832.3799555,2026
3680.0,383,,0.9069811701774597,,,498.5546782,,1779701833.264369,2026
3690.0,384,,0.9286470413208008,,,499.4482015,,1779701834.1580498,2026
3700.0,385,,0.9301551580429077,,,500.33907,,1779701835.049184,2026
3710.0,386,,0.9178405404090881,,,501.2269255,,1779701835.9370444,2026
3720.0,387,,0.9323927164077759,,,502.1146488,,1779701836.8237777,2026
3730.0,388,,0.9299429655075073,,,503.0003296,,1779701837.7104456,2026
3740.0,389,,0.9119330048561096,,,503.8906864,,1779701838.600046,2026
3750.0,390,0.7594146728515625,,0.00023694285222843113,1.603826642036438,516.2840141,,1779701850.9941595,2026
3750.0,391,,0.8973657488822937,,,516.3750901,,1779701851.0850284,2026
3760.0,392,,0.9105896353721619,,,517.2594269,,1779701851.9693882,2026
3770.0,393,,0.9098393321037292,,,518.1597796,,1779701852.8688686,2026
3780.0,394,,0.928303599357605,,,519.0444618,,1779701853.754306,2026
3790.0,395,,0.9236330389976501,,,519.9288793,,1779701854.6387854,2026
3800.0,396,,0.9392152428627014,,,520.8194843,,1779701855.5296025,2026
3810.0,397,,0.8933306336402893,,,521.7032839,,1779701856.4133992,2026
3820.0,398,,0.916779637336731,,,522.5911506,,1779701857.3002627,2026
3830.0,399,,0.9001925587654114,,,523.4870303,,1779701858.1971478,2026
3840.0,400,,0.909308910369873,,,524.372936,,1779701859.0830498,2026
3850.0,401,,0.8957700729370117,,,525.2639294,,1779701859.9740443,2026
3860.0,402,,0.9194894433021545,,,526.1522552,,1779701860.862369,2026
3870.0,403,,0.8982145190238953,,,527.0411557,,1779701861.7510774,2026
3880.0,404,,0.9116610288619995,,,527.9262806,,1779701862.636397,2026
3890.0,405,,0.9076729416847229,,,528.8105769,,1779701863.5204592,2026
3900.0,406,,0.874172568321228,,,529.6961695,,1779701864.4060593,2026
3910.0,407,,0.8912769556045532,,,530.589963,,1779701865.3005855,2026
3920.0,408,,0.8937689065933228,,,531.4843464,,1779701866.1941342,2026
3930.0,409,,0.9048107266426086,,,532.3684411,,1779701867.0775576,2026
3940.0,410,,0.90363609790802,,,533.2551708,,1779701867.9647553,2026
3950.0,411,,0.9024270176887512,,,534.1418915,,1779701868.8508086,2026
3960.0,412,,0.8997761607170105,,,535.0492329,,1779701869.7593472,2026
3970.0,413,,0.8984315395355225,,,535.9341596,,1779701870.6439867,2026
3980.0,414,,0.9075499773025513,,,536.8205806,,1779701871.5306485,2026
3990.0,415,,0.8795943260192871,,,537.7067538,,1779701872.416325,2026
4000.0,416,0.7264864444732666,,0.00018936387015941957,1.6276140213012695,550.0978355,,1779701884.8079512,2026
4000.0,417,,0.903859555721283,,,550.1920275,,1779701884.9019191,2026
4010.0,418,,0.9079568386077881,,,551.07452,,1779701885.7844505,2026
4020.0,419,,0.8897740840911865,,,551.9599715,,1779701886.6700885,2026
4030.0,420,,0.8833552002906799,,,552.8649027,,1779701887.575018,2026
4040.0,421,,0.9000828862190247,,,553.7491694,,1779701888.4583285,2026
4050.0,422,,0.8984078764915466,,,554.6354834,,1779701889.345602,2026
4060.0,423,,0.893293023109436,,,555.5191598,,1779701890.2292767,2026
4070.0,424,,0.8688603043556213,,,556.4023889,,1779701891.1125042,2026
4080.0,425,,0.8933514356613159,,,557.2897356,,1779701892.000358,2026
4090.0,426,,0.8850703239440918,,,558.1770552,,1779701892.8871622,2026
4100.0,427,,0.8847651481628418,,,559.064818,,1779701893.7748868,2026
4110.0,428,,0.904769778251648,,,559.9585573,,1779701894.668442,2026
4120.0,429,,0.895812451839447,,,560.8450464,,1779701895.5542295,2026
4130.0,430,,0.8784424066543579,,,561.7313557,,1779701896.441456,2026
4140.0,431,,0.8925842642784119,,,562.6219123,,1779701897.3311613,2026
4150.0,432,,0.8590936660766602,,,563.5097797,,1779701898.2198968,2026
4160.0,433,,0.873760461807251,,,564.3958768,,1779701899.1059477,2026
4170.0,434,,0.8702437281608582,,,565.2844826,,1779701899.993831,2026
4180.0,435,,0.8823738694190979,,,566.1696049,,1779701900.8797224,2026
4190.0,436,,0.8759217262268066,,,567.0556583,,1779701901.7657738,2026
4200.0,437,,0.8836323618888855,,,567.9461684,,1779701902.6561897,2026
4210.0,438,,0.8928822875022888,,,568.8344992,,1779701903.5440128,2026
4220.0,439,,0.8710620403289795,,,569.7174719,,1779701904.427437,2026
4230.0,440,,0.8768054246902466,,,570.6050455,,1779701905.3151646,2026
4240.0,441,,0.8728244304656982,,,571.4926083,,1779701906.2027235,2026
4250.0,442,0.6998040080070496,,0.00015103031213214996,1.6495203971862793,583.8297886,,1779701918.539626,2026
4250.0,443,,0.8431826233863831,,,583.9225504,,1779701918.6325538,2026
4260.0,444,,0.8624280095100403,,,584.8116728,,1779701919.5217888,2026
4270.0,445,,0.8868840336799622,,,585.6998714,,1779701920.4099882,2026
4280.0,446,,0.8685316443443298,,,586.596396,,1779701921.3065133,2026
4290.0,447,,0.8413534164428711,,,587.4795621,,1779701922.1896744,2026
4300.0,448,,0.8678828477859497,,,588.3660681,,1779701923.0761836,2026
4310.0,449,,0.8949155211448669,,,589.2506785,,1779701923.960382,2026
4320.0,450,,0.8737688660621643,,,590.1347217,,1779701924.844839,2026
4330.0,451,,0.8691632151603699,,,591.0194863,,1779701925.7296007,2026
4340.0,452,,0.851192831993103,,,591.9130731,,1779701926.6231709,2026
4350.0,453,,0.8819357752799988,,,592.8035796,,1779701927.5134394,2026
4360.0,454,,0.8714113235473633,,,593.6938297,,1779701928.40366,2026
4370.0,455,,0.8566069006919861,,,594.5777963,,1779701929.2879038,2026
4380.0,456,,0.8462579846382141,,,595.463506,,1779701930.1736248,2026
4390.0,457,,0.8602488040924072,,,596.3476784,,1779701931.0573614,2026
4400.0,458,,0.8480038046836853,,,597.2384067,,1779701931.9484994,2026
4410.0,459,,0.8517471551895142,,,598.1262521,,1779701932.8357668,2026
4420.0,460,,0.8611537218093872,,,599.0084685,,1779701933.7185845,2026
4430.0,461,,0.8396900296211243,,,599.8973734,,1779701934.6074402,2026
4440.0,462,,0.848283588886261,,,600.7852564,,1779701935.495374,2026
4450.0,463,,0.8361800312995911,,,601.6709836,,1779701936.3810825,2026
4460.0,464,,0.859510064125061,,,602.5617752,,1779701937.2716346,2026
4470.0,465,,0.8665200471878052,,,603.4447563,,1779701938.154871,2026
4480.0,466,,0.8785876631736755,,,604.3307634,,1779701939.040879,2026
4490.0,467,,0.8440291881561279,,,605.2208466,,1779701939.9309232,2026
4500.0,468,0.6783386468887329,,0.00012292491384519912,1.6684869527816772,617.6075961,,1779701952.3172147,2026
4500.0,469,,0.8602434992790222,,,617.7008825,,1779701952.4106398,2026
4510.0,470,,0.880875825881958,,,618.5832224,,1779701953.2928314,2026
4520.0,471,,0.8580132126808167,,,619.4746543,,1779701954.1847703,2026
4530.0,472,,0.8498760461807251,,,620.3681813,,1779701955.078295,2026
4540.0,473,,0.8622837066650391,,,621.2544816,,1779701955.9645975,2026
4550.0,474,,0.8479455709457397,,,622.1406321,,1779701956.8502185,2026
4560.0,475,,0.8401852250099182,,,623.0256844,,1779701957.73561,2026
4570.0,476,,0.8612875938415527,,,623.9106923,,1779701958.6213148,2026
4580.0,477,,0.8538534045219421,,,624.7982932,,1779701959.5084085,2026
4590.0,478,,0.8493870496749878,,,625.6824352,,1779701960.3925512,2026
4600.0,479,,0.8514270186424255,,,626.5682442,,1779701961.278363,2026
4610.0,480,,0.832624614238739,,,627.4546337,,1779701962.1647503,2026
4620.0,481,,0.845081627368927,,,628.3412469,,1779701963.0513642,2026
4630.0,482,,0.8610319495201111,,,629.2255482,,1779701963.935665,2026
4640.0,483,,0.8515270948410034,,,630.1104618,,1779701964.8205788,2026
4650.0,484,,0.8498778939247131,,,631.0135862,,1779701965.7231402,2026
4660.0,485,,0.851391077041626,,,631.9028158,,1779701966.6129248,2026
4670.0,486,,0.8421927690505981,,,632.7917128,,1779701967.5016813,2026
4680.0,487,,0.8476117849349976,,,633.6779538,,1779701968.3880522,2026
4690.0,488,,0.8513678908348083,,,634.5648595,,1779701969.2749748,2026
4700.0,489,,0.8611382842063904,,,635.4485728,,1779701970.158689,2026
4710.0,490,,0.8636804223060608,,,636.3356061,,1779701971.045218,2026
4720.0,491,,0.8640469312667847,,,637.2186427,,1779701971.9287589,2026
4730.0,492,,0.8448414206504822,,,638.1128495,,1779701972.8220444,2026
4740.0,493,,0.8411213755607605,,,639.0000859,,1779701973.7099025,2026
4750.0,494,0.6593085527420044,,0.00010576819746349742,1.675113558769226,651.3699843,,1779701986.0806067,2026
4750.0,495,,0.8498575687408447,,,651.4618895,,1779701986.1720073,2026
4760.0,496,,0.850140392780304,,,652.3476514,,1779701987.057652,2026
4770.0,497,,0.8593291640281677,,,653.2438462,,1779701987.9538357,2026
4780.0,498,,0.8380527496337891,,,654.131119,,1779701988.8411696,2026
4790.0,499,,0.8410210013389587,,,655.0222115,,1779701989.7322404,2026
4800.0,500,,0.8309459090232849,,,655.9082784,,1779701990.6183934,2026
4810.0,501,,0.8365390300750732,,,656.7898766,,1779701991.5004992,2026
4820.0,502,,0.8441669344902039,,,657.6812528,,1779701992.3913682,2026
4830.0,503,,0.8270795941352844,,,658.5702847,,1779701993.280401,2026
4840.0,504,,0.8452795147895813,,,659.4583492,,1779701994.1684682,2026
4850.0,505,,0.8163822293281555,,,660.3461614,,1779701995.0562778,2026
4860.0,506,,0.8535382151603699,,,661.2382658,,1779701995.9483757,2026
4870.0,507,,0.8668306469917297,,,662.1399953,,1779701996.850111,2026
4880.0,508,,0.8660337328910828,,,663.0241459,,1779701997.733992,2026
4890.0,509,,0.8457089066505432,,,663.9094343,,1779701998.6195533,2026
4900.0,510,,0.8637663722038269,,,664.8004142,,1779701999.5104704,2026
4910.0,511,,0.8453166484832764,,,665.6853966,,1779702000.3954592,2026
4920.0,512,,0.8385726809501648,,,666.5744363,,1779702001.2839577,2026
4930.0,513,,0.8415590524673462,,,667.4634236,,1779702002.1729755,2026
4940.0,514,,0.8223833441734314,,,668.3477084,,1779702003.0578256,2026
4950.0,515,,0.8144346475601196,,,669.2426824,,1779702003.9526367,2026
4960.0,516,,0.8205785751342773,,,670.1303803,,1779702004.8404965,2026
4970.0,517,,0.8398711085319519,,,671.0162681,,1779702005.7260132,2026
4980.0,518,,0.8270130157470703,,,671.9037404,,1779702006.6130488,2026
4990.0,519,,0.8058145642280579,,,672.7923881,,1779702007.5025022,2026
5000.0,520,0.6451936364173889,,0.0001,1.6848373413085938,685.1544673,,1779702019.86436,2026
5000.0,521,,0.8106135725975037,,,685.2480634,,1779702019.9581587,2026
,522,,,,,686.0901287,"{'sha256': '260f2a20f4f9e4ff38eaa0608b8d472cf3e6df37373f44f8d8584003cf484e78', 'path': 'media/html/Sample Generation_522_260f2a20f4f9e4ff38ea.html', 'size': 273, '_type': 'html-file'}",1779702020.8003438,2026
