iter,_runtime,train/step_loss,Sample Generation,train/loss,lr,_step,val/loss,_timestamp,seed
3530.0,537.8789978,0.9161258339881897,,,,368,,1779713056.6776242,6242
3540.0,538.905392,0.9183510541915894,,,,369,,1779713057.703284,6242
3550.0,539.946251,0.9109009504318237,,,,370,,1779713058.7450492,6242
3560.0,540.991126,0.8981477618217468,,,,371,,1779713059.789959,6242
3570.0,542.0021538,0.9305862188339233,,,,372,,1779713060.8009884,6242
3580.0,543.0107154,0.926063060760498,,,,373,,1779713061.8092637,6242
3590.0,543.9925585,0.9221192598342896,,,,374,,1779713062.7911322,6242
3600.0,544.9661285,0.9142891764640808,,,,375,,1779713063.7643425,6242
3610.0,545.9543974,0.8992049694061279,,,,376,,1779713064.7532325,6242
3620.0,546.9269384,0.9127309918403625,,,,377,,1779713065.725377,6242
3630.0,547.8951935,0.9117248058319092,,,,378,,1779713066.6945338,6242
3640.0,548.8666165,0.886394739151001,,,,379,,1779713067.6651876,6242
3650.0,549.8369671,0.8945170640945435,,,,380,,1779713068.6358006,6242
3660.0,550.8019344,0.9145045876502991,,,,381,,1779713069.5999842,6242
3670.0,551.7769003,0.889252245426178,,,,382,,1779713070.5756037,6242
3680.0,552.7735301,0.8992538452148438,,,,383,,1779713071.5715024,6242
3690.0,553.7420497,0.9052556157112122,,,,384,,1779713072.540805,6242
3700.0,554.7095674,0.8974061608314514,,,,385,,1779713073.5083208,6242
3710.0,555.68293,0.9071481823921204,,,,386,,1779713074.4817533,6242
3720.0,556.6662438,0.9119850993156433,,,,387,,1779713075.465077,6242
3730.0,557.6406459,0.9202492833137512,,,,388,,1779713076.43948,6242
3740.0,558.6231601,0.9014569520950317,,,,389,,1779713077.421706,6242
3750.0,572.2639954,,,0.739634096622467,0.00023694285222843113,390,1.6224186420440674,1779713091.0630093,6242
3750.0,572.3680517,0.8808741569519043,,,,391,,1779713091.1668928,6242
3760.0,573.3849863,0.9323605895042419,,,,392,,1779713092.1843266,6242
3770.0,574.3922888,0.9085335731506348,,,,393,,1779713093.190742,6242
3780.0,575.4076348,0.9014340043067932,,,,394,,1779713094.2054741,6242
3790.0,576.4619561,0.8894996047019958,,,,395,,1779713095.2607992,6242
3800.0,577.4873163,0.8725425004959106,,,,396,,1779713096.285658,6242
3810.0,578.5076032,0.9061803221702576,,,,397,,1779713097.3057997,6242
3820.0,579.5321683,0.8933561444282532,,,,398,,1779713098.3311234,6242
3830.0,580.5223978,0.908297061920166,,,,399,,1779713099.321738,6242
3840.0,581.5376056,0.8906069993972778,,,,400,,1779713100.3361619,6242
3850.0,582.556021,0.8889936208724976,,,,401,,1779713101.3540618,6242
3860.0,583.5640771,0.8810204267501831,,,,402,,1779713102.3629174,6242
3870.0,584.5490323,0.909188985824585,,,,403,,1779713103.3478732,6242
3880.0,585.5725225,0.899776816368103,,,,404,,1779713104.370863,6242
3890.0,586.5492787,0.8710126280784607,,,,405,,1779713105.348619,6242
3900.0,587.5001172,0.892706036567688,,,,406,,1779713106.2991288,6242
3910.0,588.4569264,0.8964934349060059,,,,407,,1779713107.2557652,6242
3920.0,589.4065916,0.8560625314712524,,,,408,,1779713108.205437,6242
3930.0,590.4758615,0.8729047775268555,,,,409,,1779713109.2747009,6242
3940.0,591.4479556,0.8641787171363831,,,,410,,1779713110.2462964,6242
3950.0,592.3869208,0.8771657943725586,,,,411,,1779713111.1857545,6242
3960.0,593.3479714,0.9089406132698059,,,,412,,1779713112.1467986,6242
3970.0,594.2968236,0.8793210983276367,,,,413,,1779713113.0955334,6242
3980.0,595.2524844,0.8668269515037537,,,,414,,1779713114.0513105,6242
3990.0,596.1981562,0.9035815000534058,,,,415,,1779713114.9969082,6242
4000.0,609.2146112,,,0.7081088423728943,0.00018936387015941957,416,1.6483640670776367,1779713128.013635,6242
4000.0,609.3122275,0.8735936880111694,,,,417,,1779713128.1105683,6242
4010.0,610.2377662,0.8496712446212769,,,,418,,1779713129.0366066,6242
4020.0,611.1668193,0.8887103199958801,,,,419,,1779713129.9656432,6242
4030.0,612.0966789,0.8616479635238647,,,,420,,1779713130.8955224,6242
4040.0,613.0242616,0.8760061860084534,,,,421,,1779713131.8231032,6242
4050.0,613.9552498,0.8767595887184143,,,,422,,1779713132.7539241,6242
4060.0,614.8846911,0.8743050694465637,,,,423,,1779713133.6835246,6242
4070.0,615.8161796,0.8739784955978394,,,,424,,1779713134.6150112,6242
4080.0,616.7550756,0.859081506729126,,,,425,,1779713135.5539114,6242
4090.0,617.683215,0.8404118418693542,,,,426,,1779713136.481452,6242
4100.0,618.6135457,0.8642253279685974,,,,427,,1779713137.4120872,6242
4110.0,619.5431559,0.858472466468811,,,,428,,1779713138.3412952,6242
4120.0,620.4721042,0.8498370051383972,,,,429,,1779713139.2706854,6242
4130.0,621.4009597,0.8667811155319214,,,,430,,1779713140.1997938,6242
4140.0,622.3271083,0.8476803302764893,,,,431,,1779713141.125538,6242
4150.0,623.2631335,0.860392689704895,,,,432,,1779713142.0619671,6242
4160.0,624.1816674,0.8735554218292236,,,,433,,1779713142.979913,6242
4170.0,625.1097263,0.837018609046936,,,,434,,1779713143.9085288,6242
4180.0,626.0339381,0.8740476369857788,,,,435,,1779713144.8319075,6242
4190.0,626.9600743,0.8662629723548889,,,,436,,1779713145.7588546,6242
4200.0,627.9051557,0.8448522686958313,,,,437,,1779713146.703705,6242
4210.0,628.8298539,0.85039883852005,,,,438,,1779713147.6286883,6242
4220.0,629.7515247,0.8683071136474609,,,,439,,1779713148.5503488,6242
4230.0,630.6803106,0.8444110155105591,,,,440,,1779713149.4791472,6242
4240.0,631.6120457,0.875214695930481,,,,441,,1779713150.4108794,6242
4250.0,644.2742518,,,0.6799687147140503,0.00015103031213214996,442,1.6656944751739502,1779713163.0727253,6242
4250.0,644.369363,0.8230897784233093,,,,443,,1779713163.1674216,6242
4260.0,645.3080966,0.8610730767250061,,,,444,,1779713164.1069126,6242
4270.0,646.2531393,0.8470713496208191,,,,445,,1779713165.051885,6242
4280.0,647.2688728,0.843264102935791,,,,446,,1779713166.0671668,6242
4290.0,648.2262027,0.8786039352416992,,,,447,,1779713167.0247114,6242
4300.0,649.1844578,0.8345847129821777,,,,448,,1779713167.9831123,6242
4310.0,650.1150341,0.842333972454071,,,,449,,1779713168.9127824,6242
4320.0,651.0547384,0.841163158416748,,,,450,,1779713169.8535726,6242
4330.0,651.9998472,0.8438007235527039,,,,451,,1779713170.7986827,6242
4340.0,652.9297057,0.8422160148620605,,,,452,,1779713171.727718,6242
4350.0,653.8630978,0.8388087749481201,,,,453,,1779713172.6619232,6242
4360.0,654.8201548,0.8555965423583984,,,,454,,1779713173.6189275,6242
4370.0,655.747996,0.8478085994720459,,,,455,,1779713174.5464032,6242
4380.0,656.6826403,0.8190484046936035,,,,456,,1779713175.4814732,6242
4390.0,657.627186,0.849407970905304,,,,457,,1779713176.4254458,6242
4400.0,658.5618221,0.8661182522773743,,,,458,,1779713177.3604374,6242
4410.0,659.5009937,0.8000823855400085,,,,459,,1779713178.2989597,6242
4420.0,660.4389978,0.8271071910858154,,,,460,,1779713179.2378345,6242
4430.0,661.3707731,0.8188212513923645,,,,461,,1779713180.1690884,6242
4440.0,662.3019718,0.8503938317298889,,,,462,,1779713181.0998335,6242
4450.0,663.2658607,0.8319542407989502,,,,463,,1779713182.0646946,6242
4460.0,664.223494,0.8525282740592957,,,,464,,1779713183.0213304,6242
4470.0,665.1820149,0.8275295495986938,,,,465,,1779713183.9806366,6242
4480.0,666.1444526,0.8349415063858032,,,,466,,1779713184.9432597,6242
4490.0,667.1040911,0.8544228076934814,,,,467,,1779713185.9021823,6242
4500.0,680.0958571,,,0.6562933325767517,0.00012292491384519912,468,1.691654920578003,1779713198.8940866,6242
4500.0,680.1930574,0.8613684177398682,,,,469,,1779713198.9918926,6242
4510.0,681.1313186,0.8396629691123962,,,,470,,1779713199.930149,6242
4520.0,682.0635632,0.8430635333061218,,,,471,,1779713200.8620512,6242
4530.0,682.9908733,0.851055383682251,,,,472,,1779713201.7894511,6242
4540.0,683.9234067,0.8487651944160461,,,,473,,1779713202.7214553,6242
4550.0,684.8596466,0.8280494213104248,,,,474,,1779713203.658314,6242
4560.0,685.7842655,0.8321939706802368,,,,475,,1779713204.5830994,6242
4570.0,686.715977,0.8457489013671875,,,,476,,1779713205.5148132,6242
4580.0,687.6653838,0.816179633140564,,,,477,,1779713206.464219,6242
4590.0,688.5910084,0.799441933631897,,,,478,,1779713207.389844,6242
4600.0,689.5526594,0.8327930569648743,,,,479,,1779713208.351494,6242
4610.0,690.4905955,0.8553752899169922,,,,480,,1779713209.2894285,6242
4620.0,691.4226851,0.8273792862892151,,,,481,,1779713210.2214634,6242
4630.0,692.354448,0.8112984895706177,,,,482,,1779713211.1526113,6242
4640.0,693.2917586,0.81497722864151,,,,483,,1779713212.0905914,6242
4650.0,694.2142268,0.8061076402664185,,,,484,,1779713213.0130594,6242
4660.0,695.1390911,0.8404657244682312,,,,485,,1779713213.937925,6242
4670.0,696.0725209,0.840617299079895,,,,486,,1779713214.8708007,6242
4680.0,697.0038484,0.8209752440452576,,,,487,,1779713215.8026822,6242
4690.0,697.93309,0.8032217621803284,,,,488,,1779713216.7319245,6242
4700.0,698.8622941,0.8218979239463806,,,,489,,1779713217.6611295,6242
4710.0,699.7881525,0.827610433101654,,,,490,,1779713218.5869887,6242
4720.0,700.7178833,0.8332128524780273,,,,491,,1779713219.5166245,6242
4730.0,701.6488856,0.829616904258728,,,,492,,1779713220.4477243,6242
4740.0,702.5732996,0.8127421736717224,,,,493,,1779713221.3720632,6242
4750.0,715.260364,,,0.6369840502738953,0.00010576819746349742,494,1.7034991979599,1779713234.0589926,6242
4750.0,715.3594818,0.8364471197128296,,,,495,,1779713234.1582422,6242
4760.0,716.2743725,0.8363922238349915,,,,496,,1779713235.073207,6242
4770.0,717.1944079,0.8258077502250671,,,,497,,1779713235.9930456,6242
4780.0,718.1112137,0.8252156972885132,,,,498,,1779713236.9097664,6242
4790.0,719.0341657,0.8240169286727905,,,,499,,1779713237.833,6242
4800.0,719.9511916,0.8296233415603638,,,,500,,1779713238.749966,6242
4810.0,720.8692612,0.8082559704780579,,,,501,,1779713239.6680944,6242
4820.0,721.7897869,0.7995387315750122,,,,502,,1779713240.5886214,6242
4830.0,722.7046556,0.8329479694366455,,,,503,,1779713241.5034604,6242
4840.0,723.6238896,0.8092946410179138,,,,504,,1779713242.4227233,6242
4850.0,724.5421419,0.81607985496521,,,,505,,1779713243.3409762,6242
4860.0,725.4563906,0.8289379477500916,,,,506,,1779713244.2552245,6242
4870.0,726.3834289,0.8304993510246277,,,,507,,1779713245.1822112,6242
4880.0,727.3104267,0.8504974842071533,,,,508,,1779713246.1092584,6242
4890.0,728.2257148,0.8223920464515686,,,,509,,1779713247.0245078,6242
4900.0,729.1546033,0.7991877198219299,,,,510,,1779713247.9530783,6242
4910.0,730.0702585,0.7983701825141907,,,,511,,1779713248.868524,6242
4920.0,730.9800817,0.8236562609672546,,,,512,,1779713249.778915,6242
4930.0,731.8954888,0.8214184045791626,,,,513,,1779713250.6943226,6242
4940.0,732.8185519,0.7965222597122192,,,,514,,1779713251.617375,6242
4950.0,733.7391671,0.8297922611236572,,,,515,,1779713252.5379987,6242
4960.0,734.6729763,0.8167396187782288,,,,516,,1779713253.471688,6242
4970.0,735.5948673,0.8141846656799316,,,,517,,1779713254.3928785,6242
4980.0,736.5171905,0.8116698265075684,,,,518,,1779713255.315711,6242
4990.0,737.4612751,0.8220282793045044,,,,519,,1779713256.2599754,6242
5000.0,750.2277042,,,0.6207520961761475,0.0001,520,1.727922797203064,1779713269.0265374,6242
5000.0,750.3242416,0.8103262186050415,,,,521,,1779713269.1230702,6242
,751.3313759,,"{'_type': 'html-file', 'sha256': '711b9a425ecfdc0e043905426aae40f6e33085d9f361b0f92e222bce4390fe32', 'path': 'media/html/Sample Generation_522_711b9a425ecfdc0e0439.html', 'size': 275}",,,522,,1779713270.1299279,6242
