_runtime,val/loss,train/loss,train/step_loss,_step,lr,_timestamp,Sample Generation,iter,seed
520.1517203,,,0.9343006014823914,367,,1779642120.4512148,,3520.0,3740
521.0981909,,,0.9391983151435852,368,,1779642121.3976867,,3530.0,3740
522.0534048,,,0.907459557056427,369,,1779642122.3528423,,3540.0,3740
523.0053042,,,0.9515469074249268,370,,1779642123.3039715,,3550.0,3740
523.9606862,,,0.9341675639152527,371,,1779642124.26018,,3560.0,3740
524.920252,,,0.9148521423339844,372,,1779642125.218868,,3570.0,3740
525.8686348,,,0.932305634021759,373,,1779642126.1677704,,3580.0,3740
526.8185581,,,0.9529728293418884,374,,1779642127.117975,,3590.0,3740
527.7840053,,,0.9169333577156067,375,,1779642128.0834985,,3600.0,3740
528.7231104,,,0.9232903122901917,376,,1779642129.0221715,,3610.0,3740
529.6780565,,,0.9229485392570496,377,,1779642129.9780576,,3620.0,3740
530.6306302,,,0.9229483604431152,378,,1779642130.9294298,,3630.0,3740
531.6020212,,,0.9373871684074402,379,,1779642131.9009323,,3640.0,3740
532.5394097,,,0.9374863505363464,380,,1779642132.8378472,,3650.0,3740
533.4990003,,,0.9197277426719666,381,,1779642133.7984974,,3660.0,3740
534.456782,,,0.92015141248703,382,,1779642134.7560954,,3670.0,3740
535.4034996,,,0.9199755191802979,383,,1779642135.7027142,,3680.0,3740
536.3596263,,,0.9113420844078064,384,,1779642136.6596274,,3690.0,3740
537.3123421,,,0.9141585230827332,385,,1779642137.6115866,,3700.0,3740
538.259468,,,0.9038550853729248,386,,1779642138.55896,,3710.0,3740
539.2184052,,,0.9160979986190796,387,,1779642139.5176136,,3720.0,3740
540.1872714,,,0.918097198009491,388,,1779642140.486191,,3730.0,3740
541.1363091,,,0.9055488705635071,389,,1779642141.4363103,,3740.0,3740
554.2179314,1.607192039489746,0.7460365295410156,,390,0.00023694285222843113,1779642154.5167775,,3750.0,3740
554.3157543,,,0.9110483527183533,391,,1779642154.6144843,,3750.0,3740
555.2671453,,,0.9038110971450806,392,,1779642155.5666413,,3760.0,3740
556.2200314,,,0.9030170440673828,393,,1779642156.5195272,,3770.0,3740
557.1742118,,,0.9244096875190735,394,,1779642157.4734175,,3780.0,3740
558.1233113,,,0.9061375856399536,395,,1779642158.4228048,,3790.0,3740
559.0750398,,,0.8876081705093384,396,,1779642159.3745368,,3800.0,3740
560.0335662,,,0.9010648131370544,397,,1779642160.3325856,,3810.0,3740
560.9871821,,,0.8956416845321655,398,,1779642161.2865334,,3820.0,3740
561.9373997,,,0.9035586714744568,399,,1779642162.2367256,,3830.0,3740
562.8880396,,,0.9023668766021729,400,,1779642163.1870277,,3840.0,3740
563.8472873,,,0.8965871334075928,401,,1779642164.1467807,,3850.0,3740
564.7944339,,,0.8998203277587891,402,,1779642165.0939088,,3860.0,3740
565.7694039,,,0.8893745541572571,403,,1779642166.0690458,,3870.0,3740
566.7186132,,,0.8881469368934631,404,,1779642167.01811,,3880.0,3740
567.6759686,,,0.8951572179794312,405,,1779642167.9754658,,3890.0,3740
568.6315558,,,0.8907408714294434,406,,1779642168.931052,,3900.0,3740
569.5819553,,,0.9139920473098755,407,,1779642169.8813841,,3910.0,3740
570.5355781,,,0.8820394277572632,408,,1779642170.834587,,3920.0,3740
571.4985921,,,0.8848603963851929,409,,1779642171.7980702,,3930.0,3740
572.4568196,,,0.8985577821731567,410,,1779642172.756158,,3940.0,3740
573.4095303,,,0.893780529499054,411,,1779642173.7090268,,3950.0,3740
574.3705422,,,0.9010196924209595,412,,1779642174.669796,,3960.0,3740
575.3212311,,,0.8840270638465881,413,,1779642175.620673,,3970.0,3740
576.2796719,,,0.8606550693511963,414,,1779642176.5781634,,3980.0,3740
577.2339221,,,0.8770840167999268,415,,1779642177.533291,,3990.0,3740
590.3435552,1.6357426643371582,0.7180429100990295,,416,0.00018936387015941957,1779642190.6421409,,4000.0,3740
590.4413377,,,0.8775709867477417,417,,1779642190.740832,,4000.0,3740
591.396379,,,0.8979582786560059,418,,1779642191.695875,,4010.0,3740
592.3504857,,,0.8781857490539551,419,,1779642192.6497686,,4020.0,3740
593.3442786,,,0.8704872131347656,420,,1779642193.643775,,4030.0,3740
594.2971214,,,0.882847785949707,421,,1779642194.5956485,,4040.0,3740
595.2671368,,,0.8932116031646729,422,,1779642195.5663571,,4050.0,3740
596.2166859,,,0.9006044268608093,423,,1779642196.5161831,,4060.0,3740
597.1875366,,,0.8742203712463379,424,,1779642197.487006,,4070.0,3740
598.1475872,,,0.8721234798431396,425,,1779642198.4464993,,4080.0,3740
599.0992654,,,0.8935918807983398,426,,1779642199.3984115,,4090.0,3740
600.0722613,,,0.8936147093772888,427,,1779642200.3717482,,4100.0,3740
601.024244,,,0.9169509410858154,428,,1779642201.3237374,,4110.0,3740
601.9750555,,,0.870374321937561,429,,1779642202.2750566,,4120.0,3740
602.9293516,,,0.873305082321167,430,,1779642203.228849,,4130.0,3740
603.8782033,,,0.8699619174003601,431,,1779642204.1776986,,4140.0,3740
604.8474759,,,0.8850685358047485,432,,1779642205.1469073,,4150.0,3740
605.8315854,,,0.8756378293037415,433,,1779642206.1310818,,4160.0,3740
606.7923656,,,0.8730967044830322,434,,1779642207.0916805,,4170.0,3740
607.7452571,,,0.8646094799041748,435,,1779642208.0442142,,4180.0,3740
608.6864444,,,0.893909215927124,436,,1779642208.9856863,,4190.0,3740
609.6400665,,,0.858628511428833,437,,1779642209.9388402,,4200.0,3740
610.5949295,,,0.8650016188621521,438,,1779642210.8943784,,4210.0,3740
611.5514012,,,0.8717739582061768,439,,1779642211.8507192,,4220.0,3740
612.5087246,,,0.8631953597068787,440,,1779642212.8071845,,4230.0,3740
613.4622397,,,0.8767285346984863,441,,1779642213.7615385,,4240.0,3740
626.5295098,1.6405081748962402,0.6894019842147827,,442,0.00015103031213214996,1779642226.8284235,,4250.0,3740
626.6324772,,,0.8788121938705444,443,,1779642226.9310074,,4250.0,3740
627.5873732,,,0.8603602051734924,444,,1779642227.8868678,,4260.0,3740
628.5444795,,,0.857780396938324,445,,1779642228.8435228,,4270.0,3740
629.4969384,,,0.8531232476234436,446,,1779642229.7964363,,4280.0,3740
630.452429,,,0.8726468086242676,447,,1779642230.7513983,,4290.0,3740
631.4157164,,,0.867527186870575,448,,1779642231.7146542,,4300.0,3740
632.3685933,,,0.8519529104232788,449,,1779642232.6685944,,4310.0,3740
633.368048,,,0.8643715977668762,450,,1779642233.6672802,,4320.0,3740
634.3185665,,,0.8779842853546143,451,,1779642234.6172202,,4330.0,3740
635.2747605,,,0.8574182391166687,452,,1779642235.5747614,,4340.0,3740
636.2434443,,,0.8757878541946411,453,,1779642236.5428743,,4350.0,3740
637.1979199,,,0.8687114119529724,454,,1779642237.4974139,,4360.0,3740
638.1791446,,,0.8673349022865295,455,,1779642238.4786408,,4370.0,3740
639.1335954,,,0.8634801506996155,456,,1779642239.43302,,4380.0,3740
640.1095002,,,0.8564106822013855,457,,1779642240.4089975,,4390.0,3740
641.0777815,,,0.8393455743789673,458,,1779642241.3770986,,4400.0,3740
642.0340334,,,0.8651505708694458,459,,1779642242.333527,,4410.0,3740
643.0230916,,,0.8853381276130676,460,,1779642243.3216598,,4420.0,3740
644.0409391,,,0.8311538696289062,461,,1779642244.340231,,4430.0,3740
645.0036636,,,0.845815896987915,462,,1779642245.3032029,,4440.0,3740
645.9721845,,,0.8495938777923584,463,,1779642246.2716806,,4450.0,3740
646.9298799,,,0.8660687208175659,464,,1779642247.2283485,,4460.0,3740
647.8805467,,,0.8420746922492981,465,,1779642248.1792827,,4470.0,3740
648.8384093,,,0.8832646608352661,466,,1779642249.1377187,,4480.0,3740
649.7936848,,,0.8453322052955627,467,,1779642250.0931594,,4490.0,3740
662.8499105,1.6593084335327148,0.6677542924880981,,468,0.00012292491384519912,1779642263.1492007,,4500.0,3740
662.9487541,,,0.8587964773178101,469,,1779642263.2474556,,4500.0,3740
663.8976044,,,0.8687134981155396,470,,1779642264.1971016,,4510.0,3740
664.8544133,,,0.8564177751541138,471,,1779642265.153909,,4520.0,3740
665.8074712,,,0.8366020917892456,472,,1779642266.106941,,4530.0,3740
666.7658592,,,0.8550450801849365,473,,1779642267.0653548,,4540.0,3740
667.7109141,,,0.8513050079345703,474,,1779642268.0104098,,4550.0,3740
668.6542587,,,0.8380274772644043,475,,1779642268.9531207,,4560.0,3740
669.6115021,,,0.8789852857589722,476,,1779642269.910996,,4570.0,3740
670.5700486,,,0.844709575176239,477,,1779642270.8688138,,4580.0,3740
671.5316463,,,0.8439275026321411,478,,1779642271.8309171,,4590.0,3740
672.4903128,,,0.8545752167701721,479,,1779642272.7898097,,4600.0,3740
673.4404719,,,0.8631013035774231,480,,1779642273.7394154,,4610.0,3740
674.3940252,,,0.8889261484146118,481,,1779642274.6926033,,4620.0,3740
675.3432889,,,0.8430963754653931,482,,1779642275.6427867,,4630.0,3740
676.29335,,,0.8501942157745361,483,,1779642276.5928442,,4640.0,3740
677.2487193,,,0.8555908799171448,484,,1779642277.547305,,4650.0,3740
678.2083387,,,0.8757173418998718,485,,1779642278.5069346,,4660.0,3740
679.1565654,,,0.833419919013977,486,,1779642279.4559464,,4670.0,3740
680.1119675,,,0.840989351272583,487,,1779642280.4108737,,4680.0,3740
681.0614483,,,0.8329244256019592,488,,1779642281.3605356,,4690.0,3740
682.030985,,,0.8688361048698425,489,,1779642282.330482,,4700.0,3740
682.986716,,,0.8463134765625,490,,1779642283.2862074,,4710.0,3740
683.9555469,,,0.8333510160446167,491,,1779642284.255548,,4720.0,3740
684.9182934,,,0.8045128583908081,492,,1779642285.2172437,,4730.0,3740
685.877062,,,0.827536940574646,493,,1779642286.1765585,,4740.0,3740
698.9486157,1.6834710836410522,0.6479170918464661,,494,0.00010576819746349742,1779642299.2475502,,4750.0,3740
699.0471701,,,0.8268372416496277,495,,1779642299.3456752,,4750.0,3740
699.9966498,,,0.8548600673675537,496,,1779642300.2961464,,4760.0,3740
700.9492115,,,0.8511422276496887,497,,1779642301.2478955,,4770.0,3740
701.8970592,,,0.8504554629325867,498,,1779642302.1963964,,4780.0,3740
702.8505365,,,0.8508301973342896,499,,1779642303.1500316,,4790.0,3740
703.811676,,,0.8527977466583252,500,,1779642304.1111722,,4800.0,3740
704.7669772,,,0.8415119051933289,501,,1779642305.066474,,4810.0,3740
705.7263472,,,0.8181139230728149,502,,1779642306.0257566,,4820.0,3740
706.6840988,,,0.8359034061431885,503,,1779642306.9834547,,4830.0,3740
707.6351201,,,0.8377516269683838,504,,1779642307.9346163,,4840.0,3740
708.5877519,,,0.8425207138061523,505,,1779642308.887244,,4850.0,3740
709.5427321,,,0.8541358709335327,506,,1779642309.841839,,4860.0,3740
710.5004393,,,0.8194941878318787,507,,1779642310.7999358,,4870.0,3740
711.4566995,,,0.8269879221916199,508,,1779642311.7561948,,4880.0,3740
712.4099502,,,0.8099802136421204,509,,1779642312.7094107,,4890.0,3740
713.3579392,,,0.824918270111084,510,,1779642313.6565864,,4900.0,3740
714.3065717,,,0.8086984157562256,511,,1779642314.6055675,,4910.0,3740
715.2699454,,,0.8162218928337097,512,,1779642315.5699465,,4920.0,3740
716.2333434,,,0.8097773790359497,513,,1779642316.5327604,,4930.0,3740
717.1882446,,,0.8358144760131836,514,,1779642317.4874957,,4940.0,3740
718.1368113,,,0.8486863374710083,515,,1779642318.4363081,,4950.0,3740
719.101886,,,0.8346405625343323,516,,1779642319.4013817,,4960.0,3740
720.0384606,,,0.8262202143669128,517,,1779642320.3378987,,4970.0,3740
721.0011149,,,0.8472509980201721,518,,1779642321.3006115,,4980.0,3740
721.9609832,,,0.8177576065063477,519,,1779642322.260481,,4990.0,3740
735.0651371,1.6879127025604248,0.6329095363616943,,520,0.0001,1779642335.3646307,,5000.0,3740
735.1653024,,,0.824001669883728,521,,1779642335.4647796,,5000.0,3740
735.740402,,,,522,,1779642336.0397148,"{'size': 275, '_type': 'html-file', 'sha256': '23cf5ee6602a95fc4cd7ad08adc8873f0d25a5c1cc59d7e7a4363d54d0cefadc', 'path': 'media/html/Sample Generation_522_23cf5ee6602a95fc4cd7.html'}",,3740
