_step,_timestamp,train/loss,_runtime,train/step_loss,Sample Generation,lr,iter,val/loss,seed
367,1779691700.8134618,,582.6609555,0.9334518313407898,,,3520.0,,2026
368,1779691701.932361,,583.7793583,0.9368991255760193,,,3530.0,,2026
369,1779691703.0966134,,584.9436307,0.9449240565299988,,,3540.0,,2026
370,1779691704.2617211,,586.1087084,0.9141668081283569,,,3550.0,,2026
371,1779691705.4354222,,587.282413,0.9203173518180847,,,3560.0,,2026
372,1779691706.608126,,588.4557558,0.9304926991462708,,,3570.0,,2026
373,1779691707.7809458,,589.6280116,0.9264912009239197,,,3580.0,,2026
374,1779691708.9244976,,590.7714947,0.9377471804618835,,,3590.0,,2026
375,1779691710.0279865,,591.8749397,0.916604220867157,,,3600.0,,2026
376,1779691711.13648,,592.9839527,0.9234178066253662,,,3610.0,,2026
377,1779691712.2214093,,594.068396,0.9250451922416687,,,3620.0,,2026
378,1779691713.2973676,,595.1443552,0.93149733543396,,,3630.0,,2026
379,1779691714.3846004,,596.2315871,0.9385464191436768,,,3640.0,,2026
380,1779691715.4632883,,597.309768,0.9185709357261658,,,3650.0,,2026
381,1779691716.5426595,,598.3901163,0.9243635535240173,,,3660.0,,2026
382,1779691717.6230743,,599.4700594,0.9142165184020996,,,3670.0,,2026
383,1779691718.6964068,,600.5434081,0.9114460945129395,,,3680.0,,2026
384,1779691719.7818265,,601.6283061,0.9224410057067871,,,3690.0,,2026
385,1779691720.8581812,,602.7051722,0.9319695830345154,,,3700.0,,2026
386,1779691721.932162,,603.7791525,0.9195956587791443,,,3710.0,,2026
387,1779691723.0223076,,604.8692972,0.9334442615509033,,,3720.0,,2026
388,1779691724.099522,,605.9467451,0.9201470613479614,,,3730.0,,2026
389,1779691725.1797752,,607.0267731,0.9138728380203247,,,3740.0,,2026
390,1779691740.0043852,0.7598567008972168,621.8515364,,,0.00023694285222843113,3750.0,1.6111422777175903,2026
391,1779691740.1158347,,621.9628243,0.8908500671386719,,,3750.0,,2026
392,1779691741.211953,,623.0590266,0.9110301733016968,,,3760.0,,2026
393,1779691742.2900817,,624.1370672,0.9084571003913879,,,3770.0,,2026
394,1779691743.3693366,,625.2163319,0.9206840395927429,,,3780.0,,2026
395,1779691744.4535978,,626.3005964,0.9179787039756775,,,3790.0,,2026
396,1779691745.5293787,,627.3758582,0.9456874132156372,,,3800.0,,2026
397,1779691746.631149,,628.4781432,0.8923224210739136,,,3810.0,,2026
398,1779691747.7388835,,629.5858776,0.9173632860183716,,,3820.0,,2026
399,1779691748.836541,,630.6837244,0.8971394300460815,,,3830.0,,2026
400,1779691749.9492013,,631.7962663,0.9175427556037903,,,3840.0,,2026
401,1779691751.0544655,,632.9014621,0.887801468372345,,,3850.0,,2026
402,1779691752.1564567,,634.0034459,0.9218974709510803,,,3860.0,,2026
403,1779691753.2675323,,635.1145186,0.8912357091903687,,,3870.0,,2026
404,1779691754.371476,,636.2184655,0.9036931991577148,,,3880.0,,2026
405,1779691755.473253,,637.3202397,0.8986363410949707,,,3890.0,,2026
406,1779691756.582635,,638.429625,0.8787512183189392,,,3900.0,,2026
407,1779691757.6798894,,639.5268851,0.9027524590492249,,,3910.0,,2026
408,1779691758.7873843,,640.634565,0.8985010981559753,,,3920.0,,2026
409,1779691759.8864565,,641.7334436,0.9098514914512634,,,3930.0,,2026
410,1779691760.980538,,642.8275587,0.9040776491165161,,,3940.0,,2026
411,1779691762.0917456,,643.9382251,0.9005521535873413,,,3950.0,,2026
412,1779691763.1928504,,645.0398498,0.9023414254188538,,,3960.0,,2026
413,1779691764.2884533,,646.1354478,0.8956515789031982,,,3970.0,,2026
414,1779691765.3997903,,647.2467802,0.9028026461601257,,,3980.0,,2026
415,1779691766.4982107,,648.3452176,0.880104124546051,,,3990.0,,2026
416,1779691781.7173018,0.7264772057533264,663.5648488,,,0.00018936387015941957,4000.0,1.6277873516082764,2026
417,1779691781.829654,,663.676644,0.8999293446540833,,,4000.0,,2026
418,1779691782.9280028,,664.7750126,0.9019758701324463,,,4010.0,,2026
419,1779691784.015443,,665.8626555,0.8840094208717346,,,4020.0,,2026
420,1779691785.0810666,,666.9280994,0.8850451707839966,,,4030.0,,2026
421,1779691786.1656065,,668.0126488,0.9004430174827576,,,4040.0,,2026
422,1779691787.2389297,,669.0859796,0.899821937084198,,,4050.0,,2026
423,1779691788.3105042,,670.1576027,0.8823838233947754,,,4060.0,,2026
424,1779691789.3950067,,671.2414862,0.8825232982635498,,,4070.0,,2026
425,1779691790.4706411,,672.3176258,0.889970064163208,,,4080.0,,2026
426,1779691791.546254,,673.3934439,0.8924124836921692,,,4090.0,,2026
427,1779691792.6299624,,674.4769526,0.8730533719062805,,,4100.0,,2026
428,1779691793.70692,,675.5533995,0.9012923836708069,,,4110.0,,2026
429,1779691794.795754,,676.6427452,0.8991077542304993,,,4120.0,,2026
430,1779691795.885188,,677.7321727,0.8757880926132202,,,4130.0,,2026
431,1779691796.9741795,,678.8211652,0.8964244723320007,,,4140.0,,2026
432,1779691798.0978003,,679.9447881,0.8580701351165771,,,4150.0,,2026
433,1779691799.2306285,,681.0776163,0.8770309090614319,,,4160.0,,2026
434,1779691800.406288,,682.2530908,0.8690979480743408,,,4170.0,,2026
435,1779691801.563502,,683.4110465,0.8818260431289673,,,4180.0,,2026
436,1779691802.6786654,,684.5256517,0.8821828961372375,,,4190.0,,2026
437,1779691803.8634155,,685.7104182,0.8840803503990173,,,4200.0,,2026
438,1779691805.0929222,,686.9401797,0.882647693157196,,,4210.0,,2026
439,1779691806.3185782,,688.16557,0.8618376851081848,,,4220.0,,2026
440,1779691807.4934077,,689.340597,0.8716583847999573,,,4230.0,,2026
441,1779691808.6030173,,690.4506584,0.878454327583313,,,4240.0,,2026
442,1779691823.6589293,0.7009888291358948,705.5059201,,,0.00015103031213214996,4250.0,1.654459834098816,2026
443,1779691823.7697124,,705.6169962,0.8469960689544678,,,4250.0,,2026
444,1779691824.8894532,,706.7365661,0.8597120642662048,,,4260.0,,2026
445,1779691825.9991446,,707.8461342,0.8817368149757385,,,4270.0,,2026
446,1779691827.100321,,708.9468006,0.8711214065551758,,,4280.0,,2026
447,1779691828.2406244,,710.0876982,0.8393828868865967,,,4290.0,,2026
448,1779691829.3792694,,711.225749,0.8722845911979675,,,4300.0,,2026
449,1779691830.5094228,,712.3564196,0.8993237018585205,,,4310.0,,2026
450,1779691831.6207433,,713.4677312,0.8716872930526733,,,4320.0,,2026
451,1779691832.7377357,,714.5842153,0.8547114729881287,,,4330.0,,2026
452,1779691833.856572,,715.7036031,0.8589784502983093,,,4340.0,,2026
453,1779691834.959217,,716.806203,0.8834479451179504,,,4350.0,,2026
454,1779691836.0408127,,717.8877981,0.8659220337867737,,,4360.0,,2026
455,1779691837.1331139,,718.9801065,0.853252649307251,,,4370.0,,2026
456,1779691838.2156887,,720.0626757,0.8387583494186401,,,4380.0,,2026
457,1779691839.3029962,,721.1500406,0.8653218150138855,,,4390.0,,2026
458,1779691840.400175,,722.2473157,0.8439195156097412,,,4400.0,,2026
459,1779691841.482001,,723.3289986,0.8537633419036865,,,4410.0,,2026
460,1779691842.5672002,,724.4142107,0.8534896969795227,,,4420.0,,2026
461,1779691843.6619458,,725.509349,0.8423639535903931,,,4430.0,,2026
462,1779691844.7420998,,726.5891002,0.8433235883712769,,,4440.0,,2026
463,1779691845.8268929,,727.6738787,0.8342053890228271,,,4450.0,,2026
464,1779691846.9106722,,728.7576591,0.8648465871810913,,,4460.0,,2026
465,1779691847.989776,,729.8368209,0.8615146279335022,,,4470.0,,2026
466,1779691849.0753171,,730.9223478,0.8826658129692078,,,4480.0,,2026
467,1779691850.1909285,,732.037916,0.8540312647819519,,,4490.0,,2026
468,1779691865.19632,0.6758391857147217,747.0433105,,,0.00012292491384519912,4500.0,1.677391529083252,2026
469,1779691865.3090835,,747.1560661,0.8647593259811401,,,4500.0,,2026
470,1779691866.4101195,,748.2571063,0.8742882013320923,,,4510.0,,2026
471,1779691867.5148597,,749.3619009,0.8515301942825317,,,4520.0,,2026
472,1779691868.602495,,750.4495342,0.8502030372619629,,,4530.0,,2026
473,1779691869.714414,,751.561399,0.8613805770874023,,,4540.0,,2026
474,1779691870.8085492,,752.6555411,0.8551555871963501,,,4550.0,,2026
475,1779691871.888587,,753.7359351,0.8368880152702332,,,4560.0,,2026
476,1779691872.9749115,,754.8221079,0.8618525862693787,,,4570.0,,2026
477,1779691874.0717514,,755.918231,0.8612241744995117,,,4580.0,,2026
478,1779691875.1533127,,757.0002989,0.8351073861122131,,,4590.0,,2026
479,1779691876.2420878,,758.0890908,0.8428105711936951,,,4600.0,,2026
480,1779691877.3268228,,759.1743407,0.8365518450737,,,4610.0,,2026
481,1779691878.409339,,760.2563234,0.8460981249809265,,,4620.0,,2026
482,1779691879.5020595,,761.3490766,0.8554322123527527,,,4630.0,,2026
483,1779691880.5874662,,762.4344797,0.8358643054962158,,,4640.0,,2026
484,1779691881.6767118,,763.5231914,0.8395470380783081,,,4650.0,,2026
485,1779691882.8056505,,764.652646,0.8465458154678345,,,4660.0,,2026
486,1779691884.0038457,,765.8517951,0.8506061434745789,,,4670.0,,2026
487,1779691885.2040715,,767.0510669,0.8423834443092346,,,4680.0,,2026
488,1779691886.362161,,768.209204,0.8498666882514954,,,4690.0,,2026
489,1779691887.6171799,,769.4641084,0.8608037233352661,,,4700.0,,2026
490,1779691888.8422458,,770.6892314,0.8585622906684875,,,4710.0,,2026
491,1779691890.0307605,,771.8777461,0.850395143032074,,,4720.0,,2026
492,1779691891.210333,,773.0580775,0.8483309745788574,,,4730.0,,2026
493,1779691892.3558123,,774.2030117,0.8437907695770264,,,4740.0,,2026
494,1779691907.141901,0.6572933197021484,788.988891,,,0.00010576819746349742,4750.0,1.6810977458953857,2026
495,1779691907.2593312,,789.1063208,0.84702467918396,,,4750.0,,2026
496,1779691908.346429,,790.1934157,0.8473882675170898,,,4760.0,,2026
497,1779691909.4405513,,791.2875646,0.8563212156295776,,,4770.0,,2026
498,1779691910.525303,,792.3722886,0.8431370258331299,,,4780.0,,2026
499,1779691911.6075103,,793.4545424,0.847715437412262,,,4790.0,,2026
500,1779691912.6960807,,794.5430662,0.8288589715957642,,,4800.0,,2026
501,1779691913.7960992,,795.6430889,0.8291612267494202,,,4810.0,,2026
502,1779691914.959054,,796.8063718,0.8579856753349304,,,4820.0,,2026
503,1779691916.1004426,,797.9484284,0.8230611085891724,,,4830.0,,2026
504,1779691917.2313325,,799.0783297,0.8390910029411316,,,4840.0,,2026
505,1779691918.4079523,,800.2549386,0.8223692178726196,,,4850.0,,2026
506,1779691919.558114,,801.4051005,0.8511919379234314,,,4860.0,,2026
507,1779691920.7017503,,802.549352,0.8584170937538147,,,4870.0,,2026
508,1779691921.858121,,803.7051076,0.8616044521331787,,,4880.0,,2026
509,1779691922.9931395,,804.840156,0.8445699214935303,,,4890.0,,2026
510,1779691924.1470208,,805.9940175,0.8586682081222534,,,4900.0,,2026
511,1779691925.2945583,,807.1415617,0.8404425978660583,,,4910.0,,2026
512,1779691926.4362857,,808.2833488,0.8323917984962463,,,4920.0,,2026
513,1779691927.5914223,,809.4384122,0.8500005602836609,,,4930.0,,2026
514,1779691928.7376807,,810.5847161,0.8251028656959534,,,4940.0,,2026
515,1779691929.884647,,811.7316399,0.8065700531005859,,,4950.0,,2026
516,1779691931.0391977,,812.8861949,0.81885826587677,,,4960.0,,2026
517,1779691932.1746106,,814.0224384,0.8395565152168274,,,4970.0,,2026
518,1779691933.3140416,,815.1611987,0.823330283164978,,,4980.0,,2026
519,1779691934.4616117,,816.3086021,0.8099552989006042,,,4990.0,,2026
520,1779691950.2159677,0.6433103680610657,832.0631539,,,0.0001,5000.0,1.6957199573516846,2026
521,1779691950.3377423,,832.1847334,0.8170266151428223,,,5000.0,,2026
522,1779691951.883374,,833.7303811,,"{'path': 'media/html/Sample Generation_522_35855d83bf5ec341a17f.html', 'size': 275, '_type': 'html-file', 'sha256': '35855d83bf5ec341a17fa27b420f97fed715d517264eb1ee57523dbd8973e9c3'}",,,,2026
