val/loss,_step,_timestamp,train/step_loss,_runtime,lr,iter,train/loss,Sample Generation,seed
,366,1779641358.4102638,0.8680755496025085,572.4719703,,3510.0,,,3740
,367,1779641359.460924,0.8662448525428772,573.5226319,,3520.0,,,3740
,368,1779641360.5101755,0.8758286237716675,574.5722413,,3530.0,,,3740
,369,1779641361.5478084,0.8949478268623352,575.6096543,,3540.0,,,3740
,370,1779641362.602991,0.8841530680656433,576.6646967,,3550.0,,,3740
,371,1779641363.6514058,0.8659061193466187,577.7131215,,3560.0,,,3740
,372,1779641364.7089775,0.8579782843589783,578.770686,,3570.0,,,3740
,373,1779641365.7492132,0.8630921840667725,579.8111034,,3580.0,,,3740
,374,1779641366.8008044,0.8558622002601624,580.8628381,,3590.0,,,3740
,375,1779641367.8496249,0.8591818809509277,581.9118857,,3600.0,,,3740
,376,1779641368.908242,0.8591859340667725,582.9699499,,3610.0,,,3740
,377,1779641369.950128,0.8801991939544678,584.0119934,,3620.0,,,3740
,378,1779641371.0070598,0.8430818319320679,585.0687677,,3630.0,,,3740
,379,1779641372.0496037,0.849154531955719,586.1113762,,3640.0,,,3740
,380,1779641373.1068938,0.8344940543174744,587.1695106,,3650.0,,,3740
,381,1779641374.1520028,0.8487451672554016,588.2137105,,3660.0,,,3740
,382,1779641375.206063,0.8251692652702332,589.267265,,3670.0,,,3740
,383,1779641376.2545612,0.8375614285469055,590.3169234,,3680.0,,,3740
,384,1779641377.3123744,0.8493298292160034,591.3742705,,3690.0,,,3740
,385,1779641378.3675213,0.8249616622924805,592.4299749,,3700.0,,,3740
,386,1779641379.4276865,0.8456917405128479,593.4893959,,3710.0,,,3740
,387,1779641380.4876828,0.8481732606887817,594.5494274,,3720.0,,,3740
,388,1779641381.5322833,0.8339227437973022,595.59453,,3730.0,,,3740
,389,1779641382.5913677,0.8072428107261658,596.6530769,,3740.0,,,3740
1.7683966159820557,390,1779641396.8606298,,610.9223934,0.00023694285222843113,3750.0,0.6564879417419434,,3740
,391,1779641396.9690897,0.8289155960083008,611.0315288,,3750.0,,,3740
,392,1779641398.017541,0.8352845907211304,612.0792995,,3760.0,,,3740
,393,1779641399.0735517,0.8220909833908081,613.1358777,,3770.0,,,3740
,394,1779641400.1285024,0.8228726387023926,614.1902097,,3780.0,,,3740
,395,1779641401.1837883,0.8167580962181091,615.2457283,,3790.0,,,3740
,396,1779641402.2362013,0.8398303985595703,616.2979419,,3800.0,,,3740
,397,1779641403.2871556,0.8070147633552551,617.3488614,,3810.0,,,3740
,398,1779641404.3446639,0.8238680362701416,618.4063718,,3820.0,,,3740
,399,1779641405.387748,0.828635036945343,619.4503061,,3830.0,,,3740
,400,1779641406.442367,0.8316768407821655,620.5041024,,3840.0,,,3740
,401,1779641407.4997542,0.8204119205474854,621.5614612,,3850.0,,,3740
,402,1779641408.5439847,0.8189316391944885,622.605694,,3860.0,,,3740
,403,1779641409.5942903,0.8168594837188721,623.6560003,,3870.0,,,3740
,404,1779641410.6457376,0.824235200881958,624.707444,,3880.0,,,3740
,405,1779641411.6984117,0.8546240925788879,625.7601209,,3890.0,,,3740
,406,1779641412.748681,0.8200989365577698,626.810387,,3900.0,,,3740
,407,1779641413.8076158,0.8355628252029419,627.8693226,,3910.0,,,3740
,408,1779641414.857589,0.8057591319084167,628.9192971,,3920.0,,,3740
,409,1779641415.912035,0.7980664372444153,629.9737416,,3930.0,,,3740
,410,1779641416.955861,0.8366285562515259,631.0175744,,3940.0,,,3740
,411,1779641418.0116782,0.8210285902023315,632.0733841,,3950.0,,,3740
,412,1779641419.066752,0.8233398199081421,633.1287257,,3960.0,,,3740
,413,1779641420.1174557,0.8052733540534973,634.1791655,,3970.0,,,3740
,414,1779641421.1751087,0.8038855195045471,635.2369507,,3980.0,,,3740
,415,1779641422.2303329,0.8056588768959045,636.2920391,,3990.0,,,3740
1.8087502717971802,416,1779641436.4920995,,650.5533016,0.00018936387015941957,4000.0,0.6185221076011658,,3740
,417,1779641436.5996568,0.8073024153709412,650.6616235,,4000.0,,,3740
,418,1779641437.6455593,0.8000874519348145,651.7073604,,4010.0,,,3740
,419,1779641438.6845107,0.8214908838272095,652.7464809,,4020.0,,,3740
,420,1779641439.7407756,0.8049551248550415,653.8025148,,4030.0,,,3740
,421,1779641440.7954526,0.8151626586914062,654.8581989,,4040.0,,,3740
,422,1779641441.8489773,0.8094747066497803,655.9106837,,4050.0,,,3740
,423,1779641442.8965557,0.8010408282279968,656.9582623,,4060.0,,,3740
,424,1779641443.9502275,0.7490389347076416,658.0119482,,4070.0,,,3740
,425,1779641445.0037248,0.7949928045272827,659.0656753,,4080.0,,,3740
,426,1779641446.0540545,0.8141422271728516,660.1162965,,4090.0,,,3740
,427,1779641447.1038043,0.8210535049438477,661.1655201,,4100.0,,,3740
,428,1779641448.1573522,0.8039413690567017,662.219061,,4110.0,,,3740
,429,1779641449.213237,0.7938599586486816,663.2749775,,4120.0,,,3740
,430,1779641450.2578976,0.8333465456962585,664.3194061,,4130.0,,,3740
,431,1779641451.3087163,0.7885782122612,665.3707491,,4140.0,,,3740
,432,1779641452.3494697,0.8083242774009705,666.4112009,,4150.0,,,3740
,433,1779641453.4062495,0.7708340883255005,667.4682471,,4160.0,,,3740
,434,1779641454.4590833,0.7799504995346069,668.5207911,,4170.0,,,3740
,435,1779641455.501681,0.7657619118690491,669.5635324,,4180.0,,,3740
,436,1779641456.561994,0.8122502565383911,670.6237749,,4190.0,,,3740
,437,1779641457.6146011,0.7950960397720337,671.6769831,,4200.0,,,3740
,438,1779641458.6716142,0.7852665185928345,672.7333715,,4210.0,,,3740
,439,1779641459.7196043,0.804619550704956,673.7824253,,4220.0,,,3740
,440,1779641460.7919846,0.8024198412895203,674.8536902,,4230.0,,,3740
,441,1779641461.8395872,0.8002603650093079,675.9018465,,4240.0,,,3740
1.8227752447128296,442,1779641476.0931368,,690.1550763,0.00015103031213214996,4250.0,0.5899748802185059,,3740
,443,1779641476.2048068,0.7876916527748108,690.2665132,,4250.0,,,3740
,444,1779641477.25133,0.7819281816482544,691.3130371,,4260.0,,,3740
,445,1779641478.2967029,0.8003650903701782,692.3589792,,4270.0,,,3740
,446,1779641479.3473265,0.8051366806030273,693.4090329,,4280.0,,,3740
,447,1779641480.394713,0.788205623626709,694.4573933,,4290.0,,,3740
,448,1779641481.4434853,0.7975848913192749,695.5052376,,4300.0,,,3740
,449,1779641482.4930782,0.777830183506012,696.5547859,,4310.0,,,3740
,450,1779641483.6108916,0.808171808719635,697.6725977,,4320.0,,,3740
,451,1779641484.6608624,0.7649485468864441,698.7225716,,4330.0,,,3740
,452,1779641485.7081957,0.8008911609649658,699.7699014,,4340.0,,,3740
,453,1779641486.7580256,0.7912591099739075,700.8207405,,4350.0,,,3740
,454,1779641487.8217032,0.7886399626731873,701.8838045,,4360.0,,,3740
,455,1779641488.8748853,0.7881647348403931,702.9365975,,4370.0,,,3740
,456,1779641489.9240065,0.7827183604240417,703.9858445,,4380.0,,,3740
,457,1779641490.978268,0.7787777185440063,705.0399743,,4390.0,,,3740
,458,1779641492.0237627,0.7800344824790955,706.0854724,,4400.0,,,3740
,459,1779641493.0755105,0.7654449343681335,707.1372187,,4410.0,,,3740
,460,1779641494.1220486,0.7573257684707642,708.183776,,4420.0,,,3740
,461,1779641495.1805801,0.7834194302558899,709.2423371,,4430.0,,,3740
,462,1779641496.2385814,0.7891061305999756,710.3000863,,4440.0,,,3740
,463,1779641497.2923748,0.7689118981361389,711.3540823,,4450.0,,,3740
,464,1779641498.347793,0.8004955053329468,712.4095003,,4460.0,,,3740
,465,1779641499.3886745,0.781318724155426,713.450382,,4470.0,,,3740
,466,1779641500.4460182,0.763479471206665,714.50822,,4480.0,,,3740
,467,1779641501.503175,0.7590308785438538,715.5648816,,4490.0,,,3740
1.8585400581359863,468,1779641515.763645,,729.8263541,0.00012292491384519912,4500.0,0.5701195597648621,,3740
,469,1779641515.8740988,0.7685568332672119,729.9358069,,4500.0,,,3740
,470,1779641516.9139888,0.775103747844696,730.9761219,,4510.0,,,3740
,471,1779641517.9677227,0.7888513207435608,732.0294351,,4520.0,,,3740
,472,1779641519.0153596,0.7695284485816956,733.0778137,,4530.0,,,3740
,473,1779641520.0615754,0.7736497521400452,734.1227773,,4540.0,,,3740
,474,1779641521.1109664,0.7733705043792725,735.1726737,,4550.0,,,3740
,475,1779641522.1678827,0.7667622566223145,736.2295898,,4560.0,,,3740
,476,1779641523.2257743,0.7486586570739746,737.2875537,,4570.0,,,3740
,477,1779641524.2831693,0.7532972097396851,738.3443712,,4580.0,,,3740
,478,1779641525.3285966,0.7557536959648132,739.3913699,,4590.0,,,3740
,479,1779641526.3793502,0.7919285893440247,740.4411157,,4600.0,,,3740
,480,1779641527.4323661,0.7663596272468567,741.4940744,,4610.0,,,3740
,481,1779641528.481891,0.7945848107337952,742.5435997,,4620.0,,,3740
,482,1779641529.5272734,0.7848417162895203,743.5884754,,4630.0,,,3740
,483,1779641530.5792165,0.7562246918678284,744.640924,,4640.0,,,3740
,484,1779641531.642187,0.749843418598175,745.703893,,4650.0,,,3740
,485,1779641532.6931665,0.750191330909729,746.7543686,,4660.0,,,3740
,486,1779641533.7455924,0.7803427577018738,747.807375,,4670.0,,,3740
,487,1779641534.7957892,0.753867506980896,748.8576438,,4680.0,,,3740
,488,1779641535.8467386,0.7652091979980469,749.9090252,,4690.0,,,3740
,489,1779641536.8960695,0.7707816958427429,750.9577757,,4700.0,,,3740
,490,1779641537.9475067,0.7469189763069153,752.0092135,,4710.0,,,3740
,491,1779641539.0063946,0.7608931660652161,753.0681016,,4720.0,,,3740
,492,1779641540.0506976,0.7630028128623962,754.1128392,,4730.0,,,3740
,493,1779641541.115336,0.74295574426651,755.1777293,,4740.0,,,3740
1.8759242296218872,494,1779641555.3933277,,769.455292,0.00010576819746349742,4750.0,0.5485607385635376,,3740
,495,1779641555.5030994,0.745597243309021,769.5650049,,4750.0,,,3740
,496,1779641556.545959,0.7573325634002686,770.6071607,,4760.0,,,3740
,497,1779641557.5962873,0.7500502467155457,771.6579939,,4770.0,,,3740
,498,1779641558.6554105,0.7849962711334229,772.7176682,,4780.0,,,3740
,499,1779641559.6949594,0.7571449279785156,773.756803,,4790.0,,,3740
,500,1779641560.7435596,0.7813515067100525,774.805267,,4800.0,,,3740
,501,1779641561.7959423,0.767266571521759,775.8578349,,4810.0,,,3740
,502,1779641562.8692205,0.7714137434959412,776.9309267,,4820.0,,,3740
,503,1779641563.9202297,0.746712327003479,777.9819363,,4830.0,,,3740
,504,1779641564.9635665,0.7774474620819092,779.0254116,,4840.0,,,3740
,505,1779641566.0159242,0.7486371397972107,780.0777189,,4850.0,,,3740
,506,1779641567.0702434,0.7404374480247498,781.1319544,,4860.0,,,3740
,507,1779641568.117356,0.76227205991745,782.1790626,,4870.0,,,3740
,508,1779641569.1678345,0.753013014793396,783.2305088,,4880.0,,,3740
,509,1779641570.2095025,0.7603722810745239,784.271209,,4890.0,,,3740
,510,1779641571.2657871,0.7626452445983887,785.3278761,,4900.0,,,3740
,511,1779641572.3132045,0.7286153435707092,786.3750551,,4910.0,,,3740
,512,1779641573.3690684,0.7372855544090271,787.4307765,,4920.0,,,3740
,513,1779641574.4189212,0.7552786469459534,788.4806279,,4930.0,,,3740
,514,1779641575.4729989,0.7490164637565613,789.5347059,,4940.0,,,3740
,515,1779641576.5236192,0.758631706237793,790.5855439,,4950.0,,,3740
,516,1779641577.577859,0.769604504108429,791.6405661,,4960.0,,,3740
,517,1779641578.6337168,0.7471606135368347,792.6954345,,4970.0,,,3740
,518,1779641579.6812294,0.7436424493789673,793.742936,,4980.0,,,3740
,519,1779641580.7307212,0.7461089491844177,794.7924284,,4990.0,,,3740
1.8930504322052002,520,1779641594.9999568,,809.0616672,0.0001,5000.0,0.5340456962585449,,3740
,521,1779641595.108198,0.7587977647781372,809.1702423,,5000.0,,,3740
,522,1779641595.7473633,,809.8095745,,,,"{'path': 'media/html/Sample Generation_522_d3b11852819d5e9050db.html', 'size': 274, '_type': 'html-file', 'sha256': 'd3b11852819d5e9050db2ecccd20df202b90ed1e314f47b811fa52b6e8d114d2'}",3740
