val/loss,_timestamp,_step,Sample Generation,train/loss,train/step_loss,lr,iter,_runtime,seed
,1779696241.9766128,367,,,0.9418654441833496,,3520.0,783.107935,2026
,1779696243.518286,368,,,0.9443783760070801,,3530.0,784.6495176,2026
,1779696245.0557578,369,,,0.9374441504478455,,3540.0,786.1869915,2026
,1779696246.6037009,370,,,0.9149728417396545,,3550.0,787.734937,2026
,1779696248.3116572,371,,,0.9232694506645203,,3560.0,789.4429414,2026
,1779696249.9367723,372,,,0.9302399754524231,,3570.0,791.0680052,2026
,1779696251.339186,373,,,0.9201474785804749,,3580.0,792.4705124,2026
,1779696252.8315973,374,,,0.9406496286392212,,3590.0,793.9628317,2026
,1779696254.3238783,375,,,0.9200551509857178,,3600.0,795.4551947,2026
,1779696255.8185406,376,,,0.9247462749481201,,3610.0,796.9503021,2026
,1779696257.2644863,377,,,0.9280799627304077,,3620.0,798.3957172,2026
,1779696258.681953,378,,,0.9328213930130005,,3630.0,799.8134152,2026
,1779696260.0909204,379,,,0.9328303337097168,,3640.0,801.2223014,2026
,1779696261.5003827,380,,,0.9215184450149536,,3650.0,802.6326239,2026
,1779696262.9186115,381,,,0.9207602739334106,,3660.0,804.0500853,2026
,1779696264.427229,382,,,0.9140372276306152,,3670.0,805.5584603,2026
,1779696265.9369066,383,,,0.917673647403717,,3680.0,807.0681394,2026
,1779696267.440655,384,,,0.93463534116745,,3690.0,808.5723831,2026
,1779696268.9509234,385,,,0.9267363548278809,,3700.0,810.0821654,2026
,1779696270.5618222,386,,,0.9135833382606506,,3710.0,811.6935723,2026
,1779696272.0624883,387,,,0.9330074191093445,,3720.0,813.1937224,2026
,1779696273.4427018,388,,,0.9268284440040588,,3730.0,814.5739352,2026
,1779696274.7895975,389,,,0.9225234985351562,,3740.0,815.9211245,2026
1.6065140962600708,1779696292.0458415,390,,0.756256639957428,,0.00023694285222843113,3750.0,833.1780027,2026
,1779696292.188202,391,,,0.8940691947937012,,3750.0,833.319459,2026
,1779696293.681749,392,,,0.9033968448638916,,3760.0,834.8129817,2026
,1779696295.3029985,393,,,0.9030488133430481,,3770.0,836.4348952,2026
,1779696296.8542106,394,,,0.9224473834037781,,3780.0,837.9860172,2026
,1779696298.3957691,395,,,0.9208093285560608,,3790.0,839.5270017,2026
,1779696299.936029,396,,,0.9406617879867554,,3800.0,841.067756,2026
,1779696301.4779418,397,,,0.8992779850959778,,3810.0,842.6095465,2026
,1779696303.0107136,398,,,0.9155765175819397,,3820.0,844.142512,2026
,1779696304.5528097,399,,,0.8949440717697144,,3830.0,845.6850514,2026
,1779696306.0909717,400,,,0.9095479249954224,,3840.0,847.2222621,2026
,1779696307.6274757,401,,,0.8922435641288757,,3850.0,848.7587103,2026
,1779696309.1651947,402,,,0.9251819849014282,,3860.0,850.2965281,2026
,1779696310.6927013,403,,,0.8936948776245117,,3870.0,851.8246987,2026
,1779696312.0993109,404,,,0.90191650390625,,3880.0,853.2305433,2026
,1779696313.4960256,405,,,0.893729031085968,,3890.0,854.62726,2026
,1779696314.8980603,406,,,0.8804354667663574,,3900.0,856.0292948,2026
,1779696316.3907945,407,,,0.8992782831192017,,3910.0,857.5222558,2026
,1779696317.928563,408,,,0.8935368061065674,,3920.0,859.0606954,2026
,1779696319.447107,409,,,0.9110406637191772,,3930.0,860.5783413,2026
,1779696320.943344,410,,,0.8999273180961609,,3940.0,862.0745768,2026
,1779696322.4545965,411,,,0.8957932591438293,,3950.0,863.5866251,2026
,1779696323.993832,412,,,0.9016283750534058,,3960.0,865.1250634,2026
,1779696325.5310056,413,,,0.8902645707130432,,3970.0,866.6623542,2026
,1779696327.0993483,414,,,0.9110386371612549,,3980.0,868.2305816,2026
,1779696328.7779434,415,,,0.8835195302963257,,3990.0,869.9094517,2026
1.6333118677139282,1779696346.9126391,416,,0.7250576615333557,,0.00018936387015941957,4000.0,888.0437894,2026
,1779696347.0529568,417,,,0.9071849584579468,,4000.0,888.184965,2026
,1779696348.418657,418,,,0.9065214991569519,,4010.0,889.5507762,2026
,1779696349.7744231,419,,,0.8841667175292969,,4020.0,890.9056569,2026
,1779696351.157707,420,,,0.8871980905532837,,4030.0,892.2890786,2026
,1779696352.6087801,421,,,0.8999724388122559,,4040.0,893.7400142,2026
,1779696354.052713,422,,,0.9035881161689758,,4050.0,895.1839449,2026
,1779696355.5274336,423,,,0.8887048363685608,,4060.0,896.6591626,2026
,1779696357.0558748,424,,,0.8732551336288452,,4070.0,898.1873251,2026
,1779696358.5927436,425,,,0.8892189860343933,,4080.0,899.7248089,2026
,1779696360.1297843,426,,,0.8828474283218384,,4090.0,901.2610189,2026
,1779696361.7348323,427,,,0.8787957429885864,,4100.0,902.8665238,2026
,1779696363.436645,428,,,0.8987310528755188,,4110.0,904.5678834,2026
,1779696365.0437407,429,,,0.8941551446914673,,4120.0,906.1758404,2026
,1779696366.5809002,430,,,0.8743752241134644,,4130.0,907.7121332,2026
,1779696368.1229143,431,,,0.8860471248626709,,4140.0,909.2542706,2026
,1779696369.6635754,432,,,0.8576541543006897,,4150.0,910.7948082,2026
,1779696371.1985006,433,,,0.8732055425643921,,4160.0,912.3297331,2026
,1779696372.7495136,434,,,0.8607739210128784,,4170.0,913.8807482,2026
,1779696374.3981028,435,,,0.8831961750984192,,4180.0,915.530146,2026
,1779696375.890943,436,,,0.8820920586585999,,4190.0,917.0216699,2026
,1779696377.300338,437,,,0.8829511404037476,,4200.0,918.4310648,2026
,1779696378.7154477,438,,,0.8880503177642822,,4210.0,919.8466805,2026
,1779696380.1266127,439,,,0.8680477142333984,,4220.0,921.257938,2026
,1779696381.5904722,440,,,0.8746352791786194,,4230.0,922.7219442,2026
,1779696383.1223466,441,,,0.875762939453125,,4240.0,924.253584,2026
1.649300217628479,1779696400.9184568,442,,0.6954907178878784,,0.00015103031213214996,4250.0,942.0502435,2026
,1779696401.0583358,443,,,0.8427042961120605,,4250.0,942.1905767,2026
,1779696402.440757,444,,,0.8619197607040405,,4260.0,943.5728824,2026
,1779696403.8939638,445,,,0.8751097917556763,,4270.0,945.0253167,2026
,1779696405.3405974,446,,,0.8672502040863037,,4280.0,946.4718327,2026
,1779696406.8297875,447,,,0.8333078026771545,,4290.0,947.9610206,2026
,1779696408.328362,448,,,0.8754487037658691,,4300.0,949.4597752,2026
,1779696409.827451,449,,,0.8918023705482483,,4310.0,950.958808,2026
,1779696411.3233547,450,,,0.8716012239456177,,4320.0,952.454591,2026
,1779696412.8186204,451,,,0.8592851161956787,,4330.0,953.949888,2026
,1779696414.347834,452,,,0.846261203289032,,4340.0,955.479068,2026
,1779696415.8862693,453,,,0.8734036087989807,,4350.0,957.017758,2026
,1779696417.421109,454,,,0.8681720495223999,,4360.0,958.5529006,2026
,1779696418.992365,455,,,0.8515209555625916,,4370.0,960.1237123,2026
,1779696420.5563965,456,,,0.8403556942939758,,4380.0,961.6876587,2026
,1779696422.0063508,457,,,0.8614577054977417,,4390.0,963.137786,2026
,1779696423.378773,458,,,0.8417665958404541,,4400.0,964.5102999,2026
,1779696424.7537785,459,,,0.8571142554283142,,4410.0,965.8856503,2026
,1779696426.1288009,460,,,0.8534459471702576,,4420.0,967.2601846,2026
,1779696427.5254714,461,,,0.8368549346923828,,4430.0,968.6567044,2026
,1779696429.005431,462,,,0.8412799835205078,,4440.0,970.1366921,2026
,1779696430.5486333,463,,,0.8327522277832031,,4450.0,971.6802741,2026
,1779696432.1528494,464,,,0.8626181483268738,,4460.0,973.2846614,2026
,1779696433.6987615,465,,,0.8682114481925964,,4470.0,974.8299972,2026
,1779696435.183574,466,,,0.8786423206329346,,4480.0,976.3148578,2026
,1779696436.69062,467,,,0.8536412119865417,,4490.0,977.8218654,2026
1.6725558042526245,1779696454.2341518,468,,0.6729945540428162,,0.00012292491384519912,4500.0,995.3654701,2026
,1779696454.3784013,469,,,0.8596429228782654,,4500.0,995.5096322,2026
,1779696455.7416842,470,,,0.8715003728866577,,4510.0,996.873042,2026
,1779696457.1170084,471,,,0.8515345454216003,,4520.0,998.2482553,2026
,1779696458.5733464,472,,,0.8465827107429504,,4530.0,999.7046545,2026
,1779696460.0283594,473,,,0.8591512441635132,,4540.0,1001.16001,2026
,1779696461.48785,474,,,0.8551270365715027,,4550.0,1002.6191788,2026
,1779696462.9474459,475,,,0.8351871967315674,,4560.0,1004.0788147,2026
,1779696464.4451256,476,,,0.8494198322296143,,4570.0,1005.5763561,2026
,1779696466.0386217,477,,,0.852382481098175,,4580.0,1007.169855,2026
,1779696467.6562636,478,,,0.8370563983917236,,4590.0,1008.7876895,2026
,1779696469.1906922,479,,,0.8484078049659729,,4600.0,1010.3220083,2026
,1779696470.724797,480,,,0.8294935822486877,,4610.0,1011.856199,2026
,1779696472.2573595,481,,,0.8474074602127075,,4620.0,1013.3885979,2026
,1779696473.789408,482,,,0.865536093711853,,4630.0,1014.9206414,2026
,1779696475.32399,483,,,0.8417097330093384,,4640.0,1016.4558014,2026
,1779696476.9328763,484,,,0.8445514440536499,,4650.0,1018.0641084,2026
,1779696478.5082963,485,,,0.8501900434494019,,4660.0,1019.6395296,2026
,1779696479.9716635,486,,,0.8452812433242798,,4670.0,1021.1028961,2026
,1779696481.4335823,487,,,0.840142011642456,,4680.0,1022.565054,2026
,1779696482.895154,488,,,0.8489604592323303,,4690.0,1024.0263875,2026
,1779696484.3524294,489,,,0.8496958017349243,,4700.0,1025.4839022,2026
,1779696485.7810442,490,,,0.8567323088645935,,4710.0,1026.9122801,2026
,1779696487.1857283,491,,,0.8545946478843689,,4720.0,1028.31696,2026
,1779696488.6898913,492,,,0.8577256798744202,,4730.0,1029.8211242,2026
,1779696490.2771876,493,,,0.8426710963249207,,4740.0,1031.4091472,2026
1.6744784116744995,1779696507.2644475,494,,0.6538571715354919,,0.00010576819746349742,4750.0,1048.3964813,2026
,1779696507.4043012,495,,,0.854219377040863,,4750.0,1048.5355315,2026
,1779696508.7726884,496,,,0.8544797301292419,,4760.0,1049.9034152,2026
,1779696510.2146468,497,,,0.8541828393936157,,4770.0,1051.3464838,2026
,1779696511.7468107,498,,,0.8452189564704895,,4780.0,1052.8782166,2026
,1779696513.2252405,499,,,0.8515002131462097,,4790.0,1054.3570246,2026
,1779696514.7018785,500,,,0.8277139663696289,,4800.0,1055.833458,2026
,1779696516.2004318,501,,,0.8223851323127747,,4810.0,1057.33169,2026
,1779696517.700981,502,,,0.8391686677932739,,4820.0,1058.8322134,2026
,1779696519.1981776,503,,,0.8232426047325134,,4830.0,1060.3294575,2026
,1779696520.7044976,504,,,0.8334302306175232,,4840.0,1061.8357291,2026
,1779696522.3480873,505,,,0.8193464279174805,,4850.0,1063.4798906,2026
,1779696523.9853313,506,,,0.8521153330802917,,4860.0,1065.1165641,2026
,1779696525.4608629,507,,,0.8691023588180542,,4870.0,1066.5920967,2026
,1779696526.903382,508,,,0.8601911664009094,,4880.0,1068.0346143,2026
,1779696528.3449833,509,,,0.8434074521064758,,4890.0,1069.4769006,2026
,1779696529.789786,510,,,0.8552485108375549,,4900.0,1070.9210198,2026
,1779696531.2264988,511,,,0.8356149792671204,,4910.0,1072.3583374,2026
,1779696532.665843,512,,,0.8289888501167297,,4920.0,1073.7972543,2026
,1779696534.2099876,513,,,0.8500052094459534,,4930.0,1075.3412216,2026
,1779696535.7591443,514,,,0.823745608329773,,4940.0,1076.8903764,2026
,1779696537.2070355,515,,,0.8146921396255493,,4950.0,1078.3382684,2026
,1779696538.6523268,516,,,0.8241774439811707,,4960.0,1079.7838152,2026
,1779696540.1662767,517,,,0.8382272124290466,,4970.0,1081.2975087,2026
,1779696541.7073019,518,,,0.8260724544525146,,4980.0,1082.8385356,2026
,1779696543.2419553,519,,,0.8158880472183228,,4990.0,1084.3731871,2026
1.6840013265609741,1779696560.630542,520,,0.6406018137931824,,0.0001,5000.0,1101.7622692,2026
,1779696560.772449,521,,,0.8056275248527527,,5000.0,1101.9037711,2026
,1779696562.392113,522,"{'_type': 'html-file', 'sha256': '2a61d6194f9782d957cd29db15ce891118a374f8ce6769bf44518fd8f21f65cf', 'path': 'media/html/Sample Generation_522_2a61d6194f9782d957cd.html', 'size': 274}",,,,,1103.5236862,2026
