_timestamp,train/step_loss,iter,Sample Generation,_step,val/loss,lr,_runtime,train/loss,seed
1779718629.4984207,1.1870051622390747,3530.0,,368,,,515.0061419,,6242
1779718630.4067338,1.1981514692306519,3540.0,,369,,,515.9144537,,6242
1779718631.3269353,1.1866623163223267,3550.0,,370,,,516.8349399,,6242
1779718632.23216,1.1695116758346558,3560.0,,371,,,517.7406435,,6242
1779718633.1438766,1.2046661376953125,3570.0,,372,,,518.6515978,,6242
1779718634.0496855,1.191244125366211,3580.0,,373,,,519.5575907,,6242
1779718634.9639595,1.193536639213562,3590.0,,374,,,520.4716796,,6242
1779718635.8757424,1.1862921714782715,3600.0,,375,,,521.3834637,,6242
1779718636.7835343,1.1543642282485962,3610.0,,376,,,522.2914414,,6242
1779718637.7060611,1.1748480796813965,3620.0,,377,,,523.2145725,,6242
1779718638.6270907,1.1854652166366577,3630.0,,378,,,524.134813,,6242
1779718639.534961,1.1759002208709717,3640.0,,379,,,525.0432296,,6242
1779718640.4465377,1.1549122333526611,3650.0,,380,,,525.9549334,,6242
1779718641.3631134,1.2004966735839844,3660.0,,381,,,526.8708329,,6242
1779718642.2722902,1.150185227394104,3670.0,,382,,,527.7800108,,6242
1779718643.1852555,1.1712156534194946,3680.0,,383,,,528.6938438,,6242
1779718644.0982099,1.1811872720718384,3690.0,,384,,,529.6060745,,6242
1779718645.0077348,1.1639864444732666,3700.0,,385,,,530.5156505,,6242
1779718645.9264383,1.2010661363601685,3710.0,,386,,,531.4341601,,6242
1779718646.8380625,1.1933224201202393,3720.0,,387,,,532.3466597,,6242
1779718647.7506974,1.2020758390426636,3730.0,,388,,,533.258417,,6242
1779718648.6633356,1.1920922994613647,3740.0,,389,,,534.1710573,,6242
1779718662.3551319,,3750.0,,390,1.4573569297790527,0.00023694285222843113,547.8633463,1.0985480546951294,6242
1779718662.4524202,1.1547125577926636,3750.0,,391,,,547.960143,,6242
1779718663.3717697,1.1989773511886597,3760.0,,392,,,548.8794887,,6242
1779718664.283802,1.1978929042816162,3770.0,,393,,,549.7915232,,6242
1779718665.2023673,1.1794397830963135,3780.0,,394,,,550.7100908,,6242
1779718666.1137073,1.163243293762207,3790.0,,395,,,551.6218593,,6242
1779718667.0358834,1.160269856452942,3800.0,,396,,,552.5436838,,6242
1779718667.9435463,1.192103624343872,3810.0,,397,,,553.4512686,,6242
1779718668.8670473,1.188600778579712,3820.0,,398,,,554.3750786,,6242
1779718669.7845821,1.1998629570007324,3830.0,,399,,,555.2925044,,6242
1779718670.701041,1.1837431192398071,3840.0,,400,,,556.208762,,6242
1779718671.6149828,1.165291428565979,3850.0,,401,,,557.122929,,6242
1779718672.534955,1.1797372102737427,3860.0,,402,,,558.0428788,,6242
1779718673.4492986,1.1922887563705444,3870.0,,403,,,558.9570176,,6242
1779718674.367802,1.1784530878067017,3880.0,,404,,,559.8756278,,6242
1779718675.2750185,1.1547343730926514,3890.0,,405,,,560.782737,,6242
1779718676.197412,1.1786315441131592,3900.0,,406,,,561.7052947,,6242
1779718677.1182415,1.1774370670318604,3910.0,,407,,,562.6259655,,6242
1779718678.0363483,1.1555192470550537,3920.0,,408,,,563.5441074,,6242
1779718678.9615602,1.1643389463424683,3930.0,,409,,,564.4692813,,6242
1779718679.8878942,1.1463816165924072,3940.0,,410,,,565.3956308,,6242
1779718680.8001764,1.1616700887680054,3950.0,,411,,,566.3078965,,6242
1779718681.7150114,1.183875322341919,3960.0,,412,,,567.2227314,,6242
1779718682.6324668,1.1563957929611206,3970.0,,413,,,568.1401863,,6242
1779718683.5466628,1.1541855335235596,3980.0,,414,,,569.0543894,,6242
1779718684.459313,1.1907306909561157,3990.0,,415,,,569.9675202,,6242
1779718698.1924832,,4000.0,,416,1.4640198945999146,0.00018936387015941957,583.7006977,1.085041880607605,6242
1779718698.2883554,1.1666316986083984,4000.0,,417,,,583.7960818,,6242
1779718699.2094085,1.1352007389068604,4010.0,,418,,,584.7171396,,6242
1779718700.1200688,1.1880788803100586,4020.0,,419,,,585.6277891,,6242
1779718701.0460331,1.1489313840866089,4030.0,,420,,,586.5541292,,6242
1779718701.965083,1.1647543907165527,4040.0,,421,,,587.4732425,,6242
1779718702.8889058,1.170814037322998,4050.0,,422,,,588.3966257,,6242
1779718703.8059506,1.1628888845443726,4060.0,,423,,,589.3139392,,6242
1779718704.720387,1.1590663194656372,4070.0,,424,,,590.2281081,,6242
1779718705.638342,1.170082688331604,4080.0,,425,,,591.1465595,,6242
1779718706.5534413,1.1248252391815186,4090.0,,426,,,592.0615484,,6242
1779718707.4651692,1.1685926914215088,4100.0,,427,,,592.9728922,,6242
1779718708.3771265,1.1444171667099,4110.0,,428,,,593.8851174,,6242
1779718709.289332,1.144689917564392,4120.0,,429,,,594.7970509,,6242
1779718710.1994014,1.1534738540649414,4130.0,,430,,,595.7082198,,6242
1779718711.1200016,1.12651789188385,4140.0,,431,,,596.6277239,,6242
1779718712.035285,1.1567368507385254,4150.0,,432,,,597.5424999,,6242
1779718712.952091,1.1604477167129517,4160.0,,433,,,598.459813,,6242
1779718713.8646817,1.1472514867782593,4170.0,,434,,,599.3724006,,6242
1779718714.7795985,1.1774753332138062,4180.0,,435,,,600.2875958,,6242
1779718715.6960073,1.1704649925231934,4190.0,,436,,,601.2037268,,6242
1779718716.6083465,1.1361569166183472,4200.0,,437,,,602.1160656,,6242
1779718717.5221944,1.1428583860397339,4210.0,,438,,,603.0299134,,6242
1779718718.4363973,1.1611405611038208,4220.0,,439,,,603.9444154,,6242
1779718719.348011,1.1268703937530518,4230.0,,440,,,604.856649,,6242
1779718720.2663558,1.1848924160003662,4240.0,,441,,,605.7741354,,6242
1779718733.929971,,4250.0,,442,1.4631139039993286,0.00015103031213214996,619.4383163,1.0707087516784668,6242
1779718734.0252798,1.138079285621643,4250.0,,443,,,619.5329985,,6242
1779718734.9330058,1.1475509405136108,4260.0,,444,,,620.4407297,,6242
1779718735.8422294,1.1389954090118408,4270.0,,445,,,621.3499477,,6242
1779718736.7622032,1.1355968713760376,4280.0,,446,,,622.2701728,,6242
1779718737.6804545,1.1732481718063354,4290.0,,447,,,623.1883032,,6242
1779718738.5940425,1.1164401769638062,4300.0,,448,,,624.1017631,,6242
1779718739.5101767,1.1411645412445068,4310.0,,449,,,625.0181781,,6242
1779718740.4193995,1.146164894104004,4320.0,,450,,,625.9281524,,6242
1779718741.3344264,1.1722444295883179,4330.0,,451,,,626.8421531,,6242
1779718742.2535474,1.1456048488616943,4340.0,,452,,,627.7612696,,6242
1779718743.1675856,1.1443791389465332,4350.0,,453,,,628.6753078,,6242
1779718744.081522,1.1719685792922974,4360.0,,454,,,629.5893317,,6242
1779718744.9944928,1.1499866247177124,4370.0,,455,,,630.5024955,,6242
1779718745.9077454,1.1472676992416382,4380.0,,456,,,631.4157396,,6242
1779718746.8229823,1.1469871997833252,4390.0,,457,,,632.3307029,,6242
1779718747.743913,1.16164231300354,4400.0,,458,,,633.2516366,,6242
1779718748.658702,1.1155363321304321,4410.0,,459,,,634.1664252,,6242
1779718749.5711803,1.11712646484375,4420.0,,460,,,635.078902,,6242
1779718750.48253,1.1240568161010742,4430.0,,461,,,635.9903991,,6242
1779718751.4021788,1.1655795574188232,4440.0,,462,,,636.9098992,,6242
1779718752.3175201,1.160935878753662,4450.0,,463,,,637.8252398,,6242
1779718753.2315524,1.1580919027328491,4460.0,,464,,,638.7392719,,6242
1779718754.1448658,1.1389118432998657,4470.0,,465,,,639.6527339,,6242
1779718755.063781,1.1487290859222412,4480.0,,466,,,640.5715019,,6242
1779718755.9862628,1.1501826047897339,4490.0,,467,,,641.493982,,6242
1779718769.677935,,4500.0,,468,1.4715276956558228,0.00012292491384519912,655.1861487,1.0561604499816895,6242
1779718769.7737694,1.1550521850585938,4500.0,,469,,,655.2814938,,6242
1779718770.6840947,1.1297012567520142,4510.0,,470,,,656.1921192,,6242
1779718771.5980825,1.1530752182006836,4520.0,,471,,,657.1058031,,6242
1779718772.511302,1.142499327659607,4530.0,,472,,,658.0195187,,6242
1779718773.419095,1.158121109008789,4540.0,,473,,,658.927025,,6242
1779718774.338602,1.126794695854187,4550.0,,474,,,659.8463701,,6242
1779718775.2523859,1.1249229907989502,4560.0,,475,,,660.7601079,,6242
1779718776.1660097,1.1514735221862793,4570.0,,476,,,661.6732246,,6242
1779718777.0803366,1.1080036163330078,4580.0,,477,,,662.5880591,,6242
1779718777.995303,1.0873678922653198,4590.0,,478,,,663.503048,,6242
1779718778.9083426,1.1353791952133179,4600.0,,479,,,664.4160996,,6242
1779718779.821304,1.1657146215438843,4610.0,,480,,,665.3292527,,6242
1779718780.736117,1.13210928440094,4620.0,,481,,,666.24395,,6242
1779718781.649208,1.1110773086547852,4630.0,,482,,,667.1569291,,6242
1779718782.5590167,1.1093695163726807,4640.0,,483,,,668.0671872,,6242
1779718783.471315,1.1200292110443115,4650.0,,484,,,668.9790335,,6242
1779718784.3770995,1.1615848541259766,4660.0,,485,,,669.8853199,,6242
1779718785.2912147,1.1309202909469604,4670.0,,486,,,670.7992032,,6242
1779718786.2009096,1.1444530487060547,4680.0,,487,,,671.7081246,,6242
1779718787.117184,1.1237506866455078,4690.0,,488,,,672.6249034,,6242
1779718788.0342953,1.1354812383651733,4700.0,,489,,,673.5426567,,6242
1779718788.9470086,1.1276216506958008,4710.0,,490,,,674.4555792,,6242
1779718789.8635073,1.1295881271362305,4720.0,,491,,,675.3712287,,6242
1779718790.781691,1.1291141510009766,4730.0,,492,,,676.2894734,,6242
1779718791.7020156,1.1129059791564941,4740.0,,493,,,677.2097383,,6242
1779718805.6644144,,4750.0,,494,1.468550682067871,0.00010576819746349742,691.1727093,1.0452430248260498,6242
1779718805.7615848,1.14485502243042,4750.0,,495,,,691.2694332,,6242
1779718806.6883638,1.1368659734725952,4760.0,,496,,,692.1967283,,6242
1779718807.6259735,1.1350961923599243,4770.0,,497,,,693.1336947,,6242
1779718808.5595984,1.1366112232208252,4780.0,,498,,,694.0673166,,6242
1779718809.496025,1.1330468654632568,4790.0,,499,,,695.0044393,,6242
1779718810.4385104,1.1284856796264648,4800.0,,500,,,695.946234,,6242
1779718811.3772354,1.1188801527023315,4810.0,,501,,,696.8844505,,6242
1779718812.309275,1.1105659008026123,4820.0,,502,,,697.816994,,6242
1779718813.2415802,1.148777723312378,4830.0,,503,,,698.7492995,,6242
1779718814.1789005,1.1227203607559204,4840.0,,504,,,699.686852,,6242
1779718815.1242106,1.1459465026855469,4850.0,,505,,,700.6322833,,6242
1779718816.053144,1.131299614906311,4860.0,,506,,,701.5608655,,6242
1779718816.9863935,1.1431463956832886,4870.0,,507,,,702.494313,,6242
1779718817.9213953,1.170547366142273,4880.0,,508,,,703.4296399,,6242
1779718818.8655767,1.1375139951705933,4890.0,,509,,,704.3734349,,6242
1779718819.7971385,1.1131466627120972,4900.0,,510,,,705.3049677,,6242
1779718820.7319427,1.097305417060852,4910.0,,511,,,706.2399315,,6242
1779718821.6756952,1.1308655738830566,4920.0,,512,,,707.1834851,,6242
1779718822.6110637,1.1308128833770752,4930.0,,513,,,708.1188047,,6242
1779718823.5510614,1.1115325689315796,4940.0,,514,,,709.0587849,,6242
1779718824.5024083,1.1413612365722656,4950.0,,515,,,710.0101292,,6242
1779718825.4392896,1.1191647052764893,4960.0,,516,,,710.9470078,,6242
1779718826.3750238,1.1233664751052856,4970.0,,517,,,711.8834804,,6242
1779718827.3148477,1.120216965675354,4980.0,,518,,,712.8226193,,6242
1779718828.2526822,1.1254689693450928,4990.0,,519,,,713.7604042,,6242
1779718842.3041985,,5000.0,,520,1.4786324501037598,0.0001,727.8123961,1.038091778755188,6242
1779718842.401801,1.124631643295288,5000.0,,521,,,727.909929,,6242
1779718844.3318915,,,"{'_type': 'html-file', 'sha256': '0afc7c5b9c7ed65f94875ea55b4955f0da5c5a747a38036d9de2a6abb58415d7', 'path': 'media/html/Sample Generation_522_0afc7c5b9c7ed65f9487.html', 'size': 277}",522,,,729.8395457,,6242
