iter,_step,val/loss,Sample Generation,lr,_runtime,train/step_loss,_timestamp,train/loss,seed
3520.0,367,,,,229.2312443,1.163437843322754,1779629100.2595603,,3242
3530.0,368,,,,229.6240256,1.1185330152511597,1779629100.652341,,3242
3540.0,369,,,,230.0113436,1.1001307964324951,1779629101.0396028,,3242
3550.0,370,,,,230.4028567,1.0774601697921753,1779629101.4306104,,3242
3560.0,371,,,,230.7899673,1.1273128986358643,1779629101.8181486,,3242
3570.0,372,,,,231.1806023,1.1277663707733154,1779629102.208918,,3242
3580.0,373,,,,231.5693189,1.1417219638824463,1779629102.5967793,,3242
3590.0,374,,,,231.9640256,1.1210774183273315,1779629102.9923415,,3242
3600.0,375,,,,232.3575277,1.1074740886688232,1779629103.384475,,3242
3610.0,376,,,,232.749214,1.1347548961639404,1779629103.7768085,,3242
3620.0,377,,,,233.1433252,1.1195759773254395,1779629104.1716406,,3242
3630.0,378,,,,233.534561,1.1630345582962036,1779629104.5624669,,3242
3640.0,379,,,,233.9300128,1.1339223384857178,1779629104.9581025,,3242
3650.0,380,,,,234.3185817,1.0941818952560425,1779629105.346897,,3242
3660.0,381,,,,234.708726,1.123866319656372,1779629105.73704,,3242
3670.0,382,,,,235.0999769,1.1025594472885132,1779629106.127842,,3242
3680.0,383,,,,235.4885634,1.1232483386993408,1779629106.5156715,,3242
3690.0,384,,,,235.8830774,1.1422079801559448,1779629106.9113948,,3242
3700.0,385,,,,236.2779686,1.085814356803894,1779629107.3062825,,3242
3710.0,386,,,,236.671485,1.0824580192565918,1779629107.699607,,3242
3720.0,387,,,,237.0661718,1.1279447078704834,1779629108.0944867,,3242
3730.0,388,,,,237.460538,1.1125682592391968,1779629108.4882755,,3242
3740.0,389,,,,237.8532393,1.1129285097122192,1779629108.8804913,,3242
3750.0,390,1.4730437994003296,,0.00023694285222843113,243.9387192,,1779629114.9668174,1.0186406373977661,3242
3750.0,391,,,,243.980983,1.0885400772094727,1779629115.009273,,3242
3760.0,392,,,,244.3686969,1.1131175756454468,1779629115.396088,,3242
3770.0,393,,,,244.7563129,1.0900800228118896,1779629115.784626,,3242
3780.0,394,,,,245.1497165,1.09915292263031,1779629116.1778316,,3242
3790.0,395,,,,245.5433621,1.1166744232177734,1779629116.571427,,3242
3800.0,396,,,,245.9386999,1.128646969795227,1779629116.9662383,,3242
3810.0,397,,,,246.3307613,1.08517587184906,1779629117.358961,,3242
3820.0,398,,,,246.7241575,1.1088461875915527,1779629117.7514393,,3242
3830.0,399,,,,247.1218017,1.106318712234497,1779629118.15003,,3242
3840.0,400,,,,247.5125018,1.0935018062591553,1779629118.5400124,,3242
3850.0,401,,,,247.9010846,1.077134370803833,1779629118.9293995,,3242
3860.0,402,,,,248.2903036,1.1139757633209229,1779629119.3180077,,3242
3870.0,403,,,,248.6826111,1.1226096153259277,1779629119.7109277,,3242
3880.0,404,,,,249.0748193,1.0919291973114014,1779629120.101707,,3242
3890.0,405,,,,249.4637177,1.106621265411377,1779629120.4920084,,3242
3900.0,406,,,,249.8531005,1.0729072093963623,1779629120.880924,,3242
3910.0,407,,,,250.2470292,1.1292599439620972,1779629121.2751052,,3242
3920.0,408,,,,250.6410525,1.1029078960418701,1779629121.6693666,,3242
3930.0,409,,,,251.0313801,1.1096961498260498,1779629122.0596938,,3242
3940.0,410,,,,251.4198852,1.1106739044189453,1779629122.4481618,,3242
3950.0,411,,,,251.8133927,1.0710482597351074,1779629122.8417103,,3242
3960.0,412,,,,252.2045627,1.064163088798523,1779629123.2328768,,3242
3970.0,413,,,,252.5982721,1.0893199443817139,1779629123.6257036,,3242
3980.0,414,,,,252.9852071,1.0920971632003784,1779629124.0135224,,3242
3990.0,415,,,,253.373199,1.0922605991363525,1779629124.4020212,,3242
4000.0,416,1.4804104566574097,,0.00018936387015941957,259.4870058,,1779629130.5153127,1.0015195608139038,3242
4000.0,417,,,,259.5306831,1.0955885648727417,1779629130.5585804,,3242
4010.0,418,,,,259.9209132,1.089601755142212,1779629130.9486618,,3242
4020.0,419,,,,260.3138873,1.095064401626587,1779629131.3421643,,3242
4030.0,420,,,,260.7052608,1.0914089679718018,1779629131.7328415,,3242
4040.0,421,,,,261.0983835,1.1167351007461548,1779629132.1261563,,3242
4050.0,422,,,,261.4899724,1.087014079093933,1779629132.5180204,,3242
4060.0,423,,,,261.8817453,1.1011816263198853,1779629132.9099355,,3242
4070.0,424,,,,262.2729868,1.0559427738189697,1779629133.3012772,,3242
4080.0,425,,,,262.6653725,1.0774507522583008,1779629133.6913352,,3242
4090.0,426,,,,263.0594314,1.080304503440857,1779629134.0871806,,3242
4100.0,427,,,,263.4556755,1.077016830444336,1779629134.4839907,,3242
4110.0,428,,,,263.8426982,1.07466459274292,1779629134.8710132,,3242
4120.0,429,,,,264.231389,1.0999175310134888,1779629135.2592664,,3242
4130.0,430,,,,264.617986,1.0947015285491943,1779629135.6463006,,3242
4140.0,431,,,,265.0102153,1.0908846855163574,1779629136.0384517,,3242
4150.0,432,,,,265.3993838,1.0948787927627563,1779629136.4276745,,3242
4160.0,433,,,,265.7921175,1.0844448804855347,1779629136.8202553,,3242
4170.0,434,,,,266.1850384,1.0938045978546143,1779629137.2132237,,3242
4180.0,435,,,,266.5767702,1.093143343925476,1779629137.6045926,,3242
4190.0,436,,,,266.9696299,1.0943448543548584,1779629137.9971354,,3242
4200.0,437,,,,267.3600724,1.0669198036193848,1779629138.3877108,,3242
4210.0,438,,,,267.7555369,1.0716564655303955,1779629138.7836826,,3242
4220.0,439,,,,268.1420492,1.0870105028152466,1779629139.1699615,,3242
4230.0,440,,,,268.5354286,1.0482239723205566,1779629139.5631714,,3242
4240.0,441,,,,268.9236583,1.069054365158081,1779629139.9518323,,3242
4250.0,442,1.4806119203567505,,0.00015103031213214996,275.0300712,,1779629146.0575628,0.9820173382759094,3242
4250.0,443,,,,275.0716808,1.076136827468872,1779629146.099967,,3242
4260.0,444,,,,275.4573191,1.090833067893982,1779629146.4854157,,3242
4270.0,445,,,,275.8517698,1.077815294265747,1779629146.8800855,,3242
4280.0,446,,,,276.2501901,1.079349398612976,1779629147.2784421,,3242
4290.0,447,,,,276.6356915,1.0613523721694946,1779629147.663816,,3242
4300.0,448,,,,277.0212907,1.090904951095581,1779629148.0496066,,3242
4310.0,449,,,,277.4122089,1.0591938495635986,1779629148.440217,,3242
4320.0,450,,,,277.8014877,1.08656644821167,1779629148.8296044,,3242
4330.0,451,,,,278.1908674,1.0907760858535767,1779629149.219182,,3242
4340.0,452,,,,278.5914271,1.0913589000701904,1779629149.6197116,,3242
4350.0,453,,,,278.9794219,1.0370250940322876,1779629150.0077386,,3242
4360.0,454,,,,279.3666874,1.07624351978302,1779629150.3950028,,3242
4370.0,455,,,,279.7542633,1.0807781219482422,1779629150.78258,,3242
4380.0,456,,,,280.1463632,1.1044695377349854,1779629151.1746686,,3242
4390.0,457,,,,280.5377525,1.0931038856506348,1779629151.5660686,,3242
4400.0,458,,,,280.9226178,1.0680267810821533,1779629151.950934,,3242
4410.0,459,,,,281.3126678,1.0869719982147217,1779629152.340981,,3242
4420.0,460,,,,281.6991989,1.0775657892227173,1779629152.7275133,,3242
4430.0,461,,,,282.0879791,1.0399518013000488,1779629153.115882,,3242
4440.0,462,,,,282.4752854,1.046582818031311,1779629153.5036008,,3242
4450.0,463,,,,282.8694181,1.0798076391220093,1779629153.8972342,,3242
4460.0,464,,,,283.2582647,1.061145544052124,1779629154.2864037,,3242
4470.0,465,,,,283.6499981,1.0807138681411743,1779629154.677491,,3242
4480.0,466,,,,284.0355038,1.0986093282699585,1779629155.0631647,,3242
4490.0,467,,,,284.4243345,1.0564132928848267,1779629155.4526498,,3242
4500.0,468,1.4842227697372437,,0.00012292491384519912,290.4784463,,1779629161.5060866,0.9651458859443665,3242
4500.0,469,,,,290.5201081,1.046505331993103,1779629161.5484219,,3242
4510.0,470,,,,290.9075687,1.0868953466415405,1779629161.935456,,3242
4520.0,471,,,,291.2978603,1.0476539134979248,1779629162.3250523,,3242
4530.0,472,,,,291.6892328,1.0373029708862305,1779629162.7175505,,3242
4540.0,473,,,,292.0759429,1.0285823345184326,1779629163.104255,,3242
4550.0,474,,,,292.4700889,1.061762809753418,1779629163.4984062,,3242
4560.0,475,,,,292.8550276,1.0562068223953247,1779629163.882926,,3242
4570.0,476,,,,293.2413736,1.0733919143676758,1779629164.269692,,3242
4580.0,477,,,,293.6341258,1.032599925994873,1779629164.6615183,,3242
4590.0,478,,,,294.0240231,1.0441943407058716,1779629165.0518904,,3242
4600.0,479,,,,294.4098796,1.0508759021759033,1779629165.438198,,3242
4610.0,480,,,,294.8021079,1.0852291584014893,1779629165.8304207,,3242
4620.0,481,,,,295.1916382,1.0810022354125977,1779629166.2199562,,3242
4630.0,482,,,,295.5815434,1.0528384447097778,1779629166.6098602,,3242
4640.0,483,,,,295.9674984,1.0528802871704102,1779629166.995816,,3242
4650.0,484,,,,296.3560867,1.0681411027908325,1779629167.3844047,,3242
4660.0,485,,,,296.744056,1.0835957527160645,1779629167.7723737,,3242
4670.0,486,,,,297.1324708,1.0531153678894043,1779629168.1603103,,3242
4680.0,487,,,,297.5158052,1.0653808116912842,1779629168.5435348,,3242
4690.0,488,,,,297.9078749,1.0497947931289673,1779629168.9361627,,3242
4700.0,489,,,,298.2974278,1.0340849161148071,1779629169.3256478,,3242
4710.0,490,,,,298.6869014,1.0615291595458984,1779629169.7152164,,3242
4720.0,491,,,,299.0751107,1.0793274641036987,1779629170.103428,,3242
4730.0,492,,,,299.4699484,1.0565054416656494,1779629170.4982615,,3242
4740.0,493,,,,299.8649275,1.0603859424591064,1779629170.8925428,,3242
4750.0,494,1.4941314458847046,,0.00010576819746349742,305.9567074,,1779629176.9849622,0.9547088146209717,3242
4750.0,495,,,,306.0019141,1.0290577411651611,1779629177.0297318,,3242
4760.0,496,,,,306.3896368,1.0867191553115845,1779629177.4176717,,3242
4770.0,497,,,,306.7776602,1.0327198505401611,1779629177.8059785,,3242
4780.0,498,,,,307.166221,1.0516116619110107,1779629178.194528,,3242
4790.0,499,,,,307.5578805,1.0431491136550903,1779629178.5853798,,3242
4800.0,500,,,,307.9467731,1.0592049360275269,1779629178.9750867,,3242
4810.0,501,,,,308.3342806,1.0626871585845947,1779629179.3625946,,3242
4820.0,502,,,,308.7213497,1.0382503271102905,1779629179.749239,,3242
4830.0,503,,,,309.1100685,1.0583502054214478,1779629180.138585,,3242
4840.0,504,,,,309.5007422,1.0595968961715698,1779629180.5284593,,3242
4850.0,505,,,,309.8882788,1.0555245876312256,1779629180.9165943,,3242
4860.0,506,,,,310.2755872,1.075547218322754,1779629181.3039012,,3242
4870.0,507,,,,310.6621023,1.0407660007476807,1779629181.6894152,,3242
4880.0,508,,,,311.0548675,1.0563440322875977,1779629182.0831826,,3242
4890.0,509,,,,311.4414539,1.065682053565979,1779629182.4696178,,3242
4900.0,510,,,,311.8328674,1.0491137504577637,1779629182.8610685,,3242
4910.0,511,,,,312.2204143,1.0510205030441284,1779629183.2487273,,3242
4920.0,512,,,,312.6089195,1.0403308868408203,1779629183.636725,,3242
4930.0,513,,,,312.9958462,1.05283522605896,1779629184.0240626,,3242
4940.0,514,,,,313.3873939,1.0367785692214966,1779629184.415709,,3242
4950.0,515,,,,313.7740094,1.0223641395568848,1779629184.8028316,,3242
4960.0,516,,,,314.1700053,1.032352328300476,1779629185.197488,,3242
4970.0,517,,,,314.5562428,1.0488966703414917,1779629185.583612,,3242
4980.0,518,,,,314.9472254,1.0307971239089966,1779629185.9745805,,3242
4990.0,519,,,,315.3351672,1.0433424711227417,1779629186.3633802,,3242
5000.0,520,1.4985265731811523,,0.0001,321.4675045,,1779629192.4955091,0.9426016211509705,3242
5000.0,521,,,,321.5105796,1.0775084495544434,1779629192.5386662,,3242
,522,,"{'sha256': '80d51c5d6b502fe0dae758f28e258f8581c2c5e647d50ca9d82fd4cedba2941c', 'path': 'media/html/Sample Generation_522_80d51c5d6b502fe0dae7.html', 'size': 273, '_type': 'html-file'}",,322.6700069,,1779629193.697463,,3242
