_runtime,val/loss,iter,train/loss,train/step_loss,_step,_timestamp,Sample Generation,lr,seed
521.4260594,,3520.0,,0.9486774206161499,367,1779715346.984602,,,6242
522.37616,,3530.0,,0.9287599921226501,368,1779715347.9347131,,,6242
523.3086181,,3540.0,,0.9440147876739502,369,1779715348.866941,,,6242
524.2317025,,3550.0,,0.9323103427886963,370,1779715349.7900147,,,6242
525.1679498,,3560.0,,0.9264217019081116,371,1779715350.7264993,,,6242
526.0900938,,3570.0,,0.946527361869812,372,1779715351.6484463,,,6242
526.9994634,,3580.0,,0.940223217010498,373,1779715352.5580146,,,6242
527.9291479,,3590.0,,0.9337978959083557,374,1779715353.4874532,,,6242
528.8387038,,3600.0,,0.9421281218528748,375,1779715354.3967533,,,6242
529.7578784,,3610.0,,0.9207477569580078,376,1779715355.3161252,,,6242
530.665368,,3620.0,,0.9325018525123596,377,1779715356.2238977,,,6242
531.5774331,,3630.0,,0.9252946972846985,378,1779715357.135757,,,6242
532.4886629,,3640.0,,0.9099534153938293,379,1779715358.04721,,,6242
533.3957009,,3650.0,,0.9125539660453796,380,1779715358.9542515,,,6242
534.3023774,,3660.0,,0.9339554309844971,381,1779715359.8604777,,,6242
535.2201319,,3670.0,,0.8984461426734924,382,1779715360.7786531,,,6242
536.1280813,,3680.0,,0.9292410612106323,383,1779715361.68631,,,6242
537.0382415,,3690.0,,0.9272814989089966,384,1779715362.5967922,,,6242
537.9481901,,3700.0,,0.9062632918357849,385,1779715363.506736,,,6242
538.8753195,,3710.0,,0.9299761056900024,386,1779715364.433486,,,6242
539.7927421,,3720.0,,0.9292318820953369,387,1779715365.3503635,,,6242
540.7114467,,3730.0,,0.9417039155960083,388,1779715366.2692864,,,6242
541.6241711,,3740.0,,0.9247125387191772,389,1779715367.1827202,,,6242
554.6531179,1.5892833471298218,3750.0,0.7652893662452698,,390,1779715380.2112353,,0.00023694285222843113,6242
554.7486218,,3750.0,,0.8984594345092773,391,1779715380.3071702,,,6242
555.6638568,,3760.0,,0.9417656660079956,392,1779715381.2221105,,,6242
556.5712749,,3770.0,,0.9250543713569641,393,1779715382.1296988,,,6242
557.4983617,,3780.0,,0.925315797328949,394,1779715383.0569115,,,6242
558.413668,,3790.0,,0.908707857131958,395,1779715383.9722123,,,6242
559.3562346,,3800.0,,0.9059845209121704,396,1779715384.9147859,,,6242
560.2625619,,3810.0,,0.9295566082000732,397,1779715385.8211129,,,6242
561.1718016,,3820.0,,0.9099858999252319,398,1779715386.730355,,,6242
562.0838943,,3830.0,,0.9369319081306458,399,1779715387.6420476,,,6242
562.9950424,,3840.0,,0.9107413291931152,400,1779715388.55359,,,6242
563.9047823,,3850.0,,0.9107269048690796,401,1779715389.4633355,,,6242
564.815516,,3860.0,,0.9131086468696594,402,1779715390.3736594,,,6242
565.7257291,,3870.0,,0.9307597279548645,403,1779715391.2842793,,,6242
566.6693641,,3880.0,,0.9230103492736816,404,1779715392.2278454,,,6242
567.6272825,,3890.0,,0.8971665501594543,405,1779715393.185696,,,6242
568.5817487,,3900.0,,0.9114576578140259,406,1779715394.1400054,,,6242
569.4943878,,3910.0,,0.9154294729232788,407,1779715395.0529385,,,6242
570.4557717,,3920.0,,0.8914003372192383,408,1779715396.0133712,,,6242
571.406414,,3930.0,,0.8955356478691101,409,1779715396.9645581,,,6242
572.3844785,,3940.0,,0.8832298517227173,410,1779715397.9430285,,,6242
573.3314535,,3950.0,,0.8940609693527222,411,1779715398.8900032,,,6242
574.2637804,,3960.0,,0.9190250635147095,412,1779715399.821382,,,6242
575.1772409,,3970.0,,0.897855281829834,413,1779715400.7357917,,,6242
576.1171307,,3980.0,,0.8854140639305115,414,1779715401.6756816,,,6242
577.0583659,,3990.0,,0.9185115098953247,415,1779715402.6168227,,,6242
590.3828661,1.6030315160751343,4000.0,0.734213650226593,,416,1779715415.9403322,,0.00018936387015941957,6242
590.4815986,,4000.0,,0.8907629251480103,417,1779715416.040148,,,6242
591.4161252,,4010.0,,0.8814120292663574,418,1779715416.9746757,,,6242
592.3695785,,4020.0,,0.9087867140769958,419,1779715417.9281292,,,6242
593.3266238,,4030.0,,0.8776673078536987,420,1779715418.885681,,,6242
594.2694528,,4040.0,,0.8894248604774475,421,1779715419.8277361,,,6242
595.1828715,,4050.0,,0.9002425670623779,422,1779715420.7408364,,,6242
596.1093004,,4060.0,,0.890196681022644,423,1779715421.6683574,,,6242
597.0281967,,4070.0,,0.8935986757278442,424,1779715422.5867481,,,6242
597.9538082,,4080.0,,0.8805655837059021,425,1779715423.5120463,,,6242
598.8622077,,4090.0,,0.8639272451400757,426,1779715424.4199984,,,6242
599.7753812,,4100.0,,0.9008904099464417,427,1779715425.333933,,,6242
600.705551,,4110.0,,0.8777297735214233,428,1779715426.2637575,,,6242
601.61887,,4120.0,,0.86075359582901,429,1779715427.1772318,,,6242
602.5321681,,4130.0,,0.8912978768348694,430,1779715428.0907183,,,6242
603.4708954,,4140.0,,0.8687567710876465,431,1779715429.0294454,,,6242
604.4232778,,4150.0,,0.8745418190956116,432,1779715429.981331,,,6242
605.357867,,4160.0,,0.8970431685447693,433,1779715430.9164178,,,6242
606.2771704,,4170.0,,0.8686342835426331,434,1779715431.8357174,,,6242
607.2053745,,4180.0,,0.8871867060661316,435,1779715432.7639265,,,6242
608.135309,,4190.0,,0.8813273310661316,436,1779715433.693859,,,6242
609.0691341,,4200.0,,0.8618465662002563,437,1779715434.627682,,,6242
610.0059284,,4210.0,,0.87313312292099,438,1779715435.5639524,,,6242
610.9626215,,4220.0,,0.8863945007324219,439,1779715436.5211253,,,6242
611.8975253,,4230.0,,0.8636896014213562,440,1779715437.455431,,,6242
612.8151501,,4240.0,,0.8996034860610962,441,1779715438.372832,,,6242
626.0266202,1.6246224641799927,4250.0,0.7096511721611023,,442,1779715451.5846717,,0.00015103031213214996,6242
626.1290735,,4250.0,,0.8570236563682556,443,1779715451.6875446,,,6242
627.0875948,,4260.0,,0.8850953578948975,444,1779715452.6461399,,,6242
628.0042454,,4270.0,,0.8713791966438293,445,1779715453.5627944,,,6242
628.9286853,,4280.0,,0.8575552701950073,446,1779715454.4872336,,,6242
629.8434606,,4290.0,,0.8998326063156128,447,1779715455.4017572,,,6242
630.7837178,,4300.0,,0.8613649010658264,448,1779715456.3419259,,,6242
631.728995,,4310.0,,0.8658794164657593,449,1779715457.2871115,,,6242
632.650367,,4320.0,,0.8665909171104431,450,1779715458.208917,,,6242
633.6083245,,4330.0,,0.8736322522163391,451,1779715459.1668735,,,6242
634.5499521,,4340.0,,0.8796755075454712,452,1779715460.1079478,,,6242
635.5203643,,4350.0,,0.8708348870277405,453,1779715461.0786314,,,6242
636.459132,,4360.0,,0.8845833539962769,454,1779715462.017682,,,6242
637.400374,,4370.0,,0.8704157471656799,455,1779715462.9589224,,,6242
638.3371207,,4380.0,,0.8474298119544983,456,1779715463.8956726,,,6242
639.2796261,,4390.0,,0.8768169283866882,457,1779715464.8386831,,,6242
640.2570027,,4400.0,,0.8803271055221558,458,1779715465.8150635,,,6242
641.2245146,,4410.0,,0.8308089971542358,459,1779715466.7830646,,,6242
642.181212,,4420.0,,0.8557303547859192,460,1779715467.7397616,,,6242
643.1178667,,4430.0,,0.8418374061584473,461,1779715468.6764157,,,6242
644.0557656,,4440.0,,0.8874273896217346,462,1779715469.6143177,,,6242
644.9821235,,4450.0,,0.8625398874282837,463,1779715470.5397747,,,6242
645.9184436,,4460.0,,0.8693573474884033,464,1779715471.4763384,,,6242
646.8734975,,4470.0,,0.8578813672065735,465,1779715472.431048,,,6242
647.8183127,,4480.0,,0.8629633784294128,466,1779715473.3768592,,,6242
648.758824,,4490.0,,0.8763497471809387,467,1779715474.3167295,,,6242
661.9269549,1.6467714309692383,4500.0,0.6867581009864807,,468,1779715487.4854994,,0.00012292491384519912,6242
662.0254704,,4500.0,,0.8697695136070251,469,1779715487.5837696,,,6242
662.9612959,,4510.0,,0.8652362823486328,470,1779715488.5198467,,,6242
663.8916841,,4520.0,,0.8774703145027161,471,1779715489.4499428,,,6242
664.8363289,,4530.0,,0.8642496466636658,472,1779715490.3946679,,,6242
665.824562,,4540.0,,0.8673791885375977,473,1779715491.3831048,,,6242
666.7865329,,4550.0,,0.8512516617774963,474,1779715492.3448489,,,6242
667.7367703,,4560.0,,0.8513625860214233,475,1779715493.2945504,,,6242
668.7232434,,4570.0,,0.8689286112785339,476,1779715494.2817948,,,6242
669.6695577,,4580.0,,0.825758159160614,477,1779715495.2281058,,,6242
670.6405327,,4590.0,,0.8239532113075256,478,1779715496.1990128,,,6242
671.6077824,,4600.0,,0.8596662878990173,479,1779715497.166133,,,6242
672.5702107,,4610.0,,0.8729690313339233,480,1779715498.1287587,,,6242
673.5287466,,4620.0,,0.8532162308692932,481,1779715499.087296,,,6242
674.4658747,,4630.0,,0.8319657444953918,482,1779715500.024427,,,6242
675.4504157,,4640.0,,0.8329792618751526,483,1779715501.0089664,,,6242
676.4317181,,4650.0,,0.8385023474693298,484,1779715501.990775,,,6242
677.3868421,,4660.0,,0.8607487678527832,485,1779715502.945391,,,6242
678.3394819,,4670.0,,0.8576417565345764,486,1779715503.8980317,,,6242
679.2939157,,4680.0,,0.8523180484771729,487,1779715504.8524656,,,6242
680.2505862,,4690.0,,0.8264724016189575,488,1779715505.8081138,,,6242
681.201296,,4700.0,,0.8453930020332336,489,1779715506.7588496,,,6242
682.1525519,,4710.0,,0.8426758050918579,490,1779715507.7111015,,,6242
683.102766,,4720.0,,0.8438154458999634,491,1779715508.6613116,,,6242
684.0597611,,4730.0,,0.8491050004959106,492,1779715509.6180081,,,6242
685.0298467,,4740.0,,0.8377833962440491,493,1779715510.5873497,,,6242
698.675739,1.6552550792694092,4750.0,0.6691973209381104,,494,1779715524.2342696,,0.00010576819746349742,6242
698.7788853,,4750.0,,0.8631972074508667,495,1779715524.3373122,,,6242
699.778145,,4760.0,,0.8591418862342834,496,1779715525.3366942,,,6242
700.7797534,,4770.0,,0.8490572571754456,497,1779715526.338192,,,6242
701.7877756,,4780.0,,0.8537744283676147,498,1779715527.346282,,,6242
702.7972979,,4790.0,,0.8600174784660339,499,1779715528.355851,,,6242
703.8238551,,4800.0,,0.8440137505531311,500,1779715529.3816152,,,6242
704.8340728,,4810.0,,0.8322895765304565,501,1779715530.39193,,,6242
705.8437465,,4820.0,,0.8218178749084473,502,1779715531.4021502,,,6242
706.8556638,,4830.0,,0.8573752045631409,503,1779715532.4142125,,,6242
707.8599588,,4840.0,,0.8344811797142029,504,1779715533.418509,,,6242
708.8460224,,4850.0,,0.852400541305542,505,1779715534.4045737,,,6242
709.7957217,,4860.0,,0.8503304719924927,506,1779715535.3542726,,,6242
710.7596474,,4870.0,,0.8552168607711792,507,1779715536.3179154,,,6242
711.6854799,,4880.0,,0.8739028573036194,508,1779715537.2438717,,,6242
712.6020228,,4890.0,,0.839514434337616,509,1779715538.1605732,,,6242
713.5149049,,4900.0,,0.824565052986145,510,1779715539.0734549,,,6242
714.4336785,,4910.0,,0.8258062601089478,511,1779715539.9912686,,,6242
715.3892909,,4920.0,,0.845072329044342,512,1779715540.9478443,,,6242
716.3343064,,4930.0,,0.8449345231056213,513,1779715541.8923793,,,6242
717.2437426,,4940.0,,0.830843448638916,514,1779715542.8022892,,,6242
718.1566731,,4950.0,,0.8546537160873413,515,1779715543.7148201,,,6242
719.0741051,,4960.0,,0.8497788310050964,516,1779715544.6326559,,,6242
719.9886763,,4970.0,,0.8410540223121643,517,1779715545.546947,,,6242
720.900129,,4980.0,,0.8437311053276062,518,1779715546.458678,,,6242
721.8172662,,4990.0,,0.8378828167915344,519,1779715547.3747804,,,6242
734.9810913,1.6803134679794312,5000.0,0.6540091633796692,,520,1779715560.5388598,,0.0001,6242
735.076935,,5000.0,,0.8326122164726257,521,1779715560.6353867,,,6242
736.3323566,,,,,522,1779715561.8904116,"{'path': 'media/html/Sample Generation_522_f9f01436748bcb7f44a4.html', 'size': 274, '_type': 'html-file', 'sha256': 'f9f01436748bcb7f44a419b41de7065d18baa7a5e0e0a2a71aa66d30fd68ce4e'}",,6242
