val/loss,_timestamp,train/loss,Sample Generation,lr,_step,_runtime,train/step_loss,iter,seed
,1779710019.1036303,,,,367,631.4320956,0.9392351508140564,3520.0,6242
,1779710020.3076367,,,,368,632.636105,0.9211142659187317,3530.0,6242
,1779710021.5112834,,,,369,633.8398135,0.9296862483024597,3540.0,6242
,1779710022.7167103,,,,370,635.0451986,0.9195442795753479,3550.0,6242
,1779710023.9198716,,,,371,636.249233,0.9148295521736145,3560.0,6242
,1779710025.1267216,,,,372,637.4558073,0.9393573999404907,3570.0,6242
,1779710026.3336585,,,,373,638.6621246,0.9295953512191772,3580.0,6242
,1779710027.537849,,,,374,639.8666127,0.9184423089027405,3590.0,6242
,1779710028.741237,,,,375,641.0704591,0.922109067440033,3600.0,6242
,1779710029.9476342,,,,376,642.2766242,0.9014133214950562,3610.0,6242
,1779710031.1514313,,,,377,643.479898,0.9221800565719604,3620.0,6242
,1779710032.3569298,,,,378,644.6863118,0.9208019971847534,3630.0,6242
,1779710033.5638878,,,,379,645.8923519,0.9020860195159912,3640.0,6242
,1779710034.7666478,,,,380,647.0960595,0.9045071005821228,3650.0,6242
,1779710035.9703445,,,,381,648.2990624,0.9167857766151428,3660.0,6242
,1779710037.174842,,,,382,649.5033081,0.884954571723938,3670.0,6242
,1779710038.378481,,,,383,650.7069526,0.9105959534645081,3680.0,6242
,1779710039.5833874,,,,384,651.9120851,0.9200186133384705,3690.0,6242
,1779710040.7910762,,,,385,653.1198048,0.8986586928367615,3700.0,6242
,1779710041.99454,,,,386,654.3230051,0.9193140268325806,3710.0,6242
,1779710043.2000105,,,,387,655.5279698,0.9250974059104919,3720.0,6242
,1779710044.4057899,,,,388,656.7342556,0.9256667494773865,3730.0,6242
,1779710045.6092124,,,,389,657.9376797,0.9131293296813965,3740.0,6242
1.6002064943313599,1779710060.359192,0.7485807538032532,,0.00023694285222843113,390,672.6875978,,3750.0,6242
,1779710060.4845712,,,,391,672.8131235,0.885633111000061,3750.0,6242
,1779710061.688887,,,,392,674.017353,0.9340386390686035,3760.0,6242
,1779710062.8933735,,,,393,675.2227527,0.9175669550895691,3770.0,6242
,1779710064.0977669,,,,394,676.4262371,0.9113945960998535,3780.0,6242
,1779710065.3040473,,,,395,677.6325231,0.8928648829460144,3790.0,6242
,1779710066.5089157,,,,396,678.8381912,0.8868795037269592,3800.0,6242
,1779710067.714923,,,,397,680.0435744,0.9201211929321289,3810.0,6242
,1779710068.9216802,,,,398,681.2501459,0.9032045006752014,3820.0,6242
,1779710070.1250842,,,,399,682.4535513,0.913492739200592,3830.0,6242
,1779710071.330623,,,,400,683.6594541,0.8989739418029785,3840.0,6242
,1779710072.53726,,,,401,684.8657263,0.893008291721344,3850.0,6242
,1779710073.7416801,,,,402,686.0709708,0.8983397483825684,3860.0,6242
,1779710074.9461093,,,,403,687.2745746,0.9142796993255615,3870.0,6242
,1779710076.1486003,,,,404,688.4772904,0.9111965894699097,3880.0,6242
,1779710077.352561,,,,405,689.6811353,0.8846929669380188,3890.0,6242
,1779710078.5549588,,,,406,690.8834237,0.8968285322189331,3900.0,6242
,1779710079.7588124,,,,407,692.0872771,0.901484489440918,3910.0,6242
,1779710080.9614944,,,,408,693.289999,0.8679895401000977,3920.0,6242
,1779710082.164283,,,,409,694.4936268,0.8771305680274963,3930.0,6242
,1779710083.367613,,,,410,695.6960796,0.8602280616760254,3940.0,6242
,1779710084.5715003,,,,411,696.8999659,0.8694876432418823,3950.0,6242
,1779710085.7734702,,,,412,698.102592,0.9140490889549255,3960.0,6242
,1779710086.979722,,,,413,699.3083778,0.884783923625946,3970.0,6242
,1779710088.1861947,,,,414,700.5146607,0.8675969243049622,3980.0,6242
,1779710089.3913782,,,,415,701.7206344,0.897132158279419,3990.0,6242
1.6194510459899902,1779710104.07064,0.718557596206665,,0.00018936387015941957,416,716.3996047,,4000.0,6242
,1779710104.1957235,,,,417,716.5243265,0.8802632093429565,4000.0,6242
,1779710105.3983316,,,,418,717.7274943,0.8664698004722595,4010.0,6242
,1779710106.60517,,,,419,718.9338015,0.8945160508155823,4020.0,6242
,1779710107.8073516,,,,420,720.1368383,0.8706539273262024,4030.0,6242
,1779710109.0135872,,,,421,721.3423159,0.8817396759986877,4040.0,6242
,1779710110.2164567,,,,422,722.5451379,0.8855091333389282,4050.0,6242
,1779710111.4226544,,,,423,723.7511188,0.87989741563797,4060.0,6242
,1779710112.62915,,,,424,724.9576152,0.874779224395752,4070.0,6242
,1779710113.834804,,,,425,726.1632694,0.8744732141494751,4080.0,6242
,1779710115.0388076,,,,426,727.3676383,0.8437451720237732,4090.0,6242
,1779710116.2447827,,,,427,728.5732483,0.8763335943222046,4100.0,6242
,1779710117.4496093,,,,428,729.778367,0.8622045516967773,4110.0,6242
,1779710118.6529205,,,,429,730.9813863,0.8521630167961121,4120.0,6242
,1779710119.856816,,,,430,732.1852828,0.8696092963218689,4130.0,6242
,1779710121.0589454,,,,431,733.3879423,0.8534103631973267,4140.0,6242
,1779710122.2628813,,,,432,734.5916739,0.8603339195251465,4150.0,6242
,1779710123.4650884,,,,433,735.7942164,0.8840734362602234,4160.0,6242
,1779710124.6692693,,,,434,736.9978222,0.8605850338935852,4170.0,6242
,1779710125.872426,,,,435,738.200893,0.8841367959976196,4180.0,6242
,1779710127.077444,,,,436,739.4061147,0.8731893301010132,4190.0,6242
,1779710128.2801008,,,,437,740.6087339,0.8560798764228821,4200.0,6242
,1779710129.4839487,,,,438,741.8124629,0.8636577129364014,4210.0,6242
,1779710130.689354,,,,439,743.0181172,0.8667864799499512,4220.0,6242
,1779710131.893172,,,,440,744.2216381,0.8621878027915955,4230.0,6242
,1779710133.0957837,,,,441,745.424924,0.8817445635795593,4240.0,6242
1.637479305267334,1779710147.8944392,0.6916415691375732,,0.00015103031213214996,442,760.2223983,,4250.0,6242
,1779710148.0197694,,,,443,760.3482322,0.8412716388702393,4250.0,6242
,1779710149.2238314,,,,444,761.5522997,0.8746764063835144,4260.0,6242
,1779710150.426404,,,,445,762.7557859,0.854489803314209,4270.0,6242
,1779710151.633439,,,,446,763.9622046,0.848852276802063,4280.0,6242
,1779710152.836327,,,,447,765.1647923,0.8768879771232605,4290.0,6242
,1779710154.0406153,,,,448,766.3690146,0.8528240323066711,4300.0,6242
,1779710155.243317,,,,449,767.5718972,0.8483313918113708,4310.0,6242
,1779710156.4456594,,,,450,768.7740379,0.848391056060791,4320.0,6242
,1779710157.6507576,,,,451,769.9792231,0.864035964012146,4330.0,6242
,1779710158.8544645,,,,452,771.1829298,0.8639475107192993,4340.0,6242
,1779710160.0582004,,,,453,772.3866658,0.8452281951904297,4350.0,6242
,1779710161.2638414,,,,454,773.592305,0.8646707534790039,4360.0,6242
,1779710162.4663057,,,,455,774.795509,0.8494554162025452,4370.0,6242
,1779710163.6707287,,,,456,775.9991921,0.8395954966545105,4380.0,6242
,1779710164.8766577,,,,457,777.2051248,0.8603671193122864,4390.0,6242
,1779710166.0812466,,,,458,778.4099759,0.8676390051841736,4400.0,6242
,1779710167.2844632,,,,459,779.613165,0.8146808743476868,4410.0,6242
,1779710168.488323,,,,460,780.8167905,0.827795147895813,4420.0,6242
,1779710169.69109,,,,461,782.0200628,0.8315949440002441,4430.0,6242
,1779710170.8971338,,,,462,783.2259803,0.8621537685394287,4440.0,6242
,1779710172.1007857,,,,463,784.4292506,0.8408847451210022,4450.0,6242
,1779710173.3020053,,,,464,785.631543,0.8520656824111938,4460.0,6242
,1779710174.507057,,,,465,786.8350161,0.8361893892288208,4470.0,6242
,1779710175.7106175,,,,466,788.0390841,0.8425083756446838,4480.0,6242
,1779710176.9132292,,,,467,789.2422564,0.8676713705062866,4490.0,6242
1.6612712144851685,1779710191.7076325,0.6682569980621338,,0.00012292491384519912,468,804.0361542,,4500.0,6242
,1779710191.833332,,,,469,804.1620078,0.8652063012123108,4500.0,6242
,1779710193.0374725,,,,470,805.3659359,0.8410242199897766,4510.0,6242
,1779710194.2405264,,,,471,806.568996,0.857904851436615,4520.0,6242
,1779710195.442845,,,,472,807.7718507,0.8472834825515747,4530.0,6242
,1779710196.647377,,,,473,808.9758631,0.8508110642433167,4540.0,6242
,1779710197.851131,,,,474,810.180236,0.8336465358734131,4550.0,6242
,1779710199.0549712,,,,475,811.383612,0.8272466063499451,4560.0,6242
,1779710200.2578835,,,,476,812.5866075,0.8474371433258057,4570.0,6242
,1779710201.4605794,,,,477,813.7892216,0.8216488361358643,4580.0,6242
,1779710202.664351,,,,478,814.9937137,0.806633710861206,4590.0,6242
,1779710203.8676362,,,,479,816.1961012,0.841086745262146,4600.0,6242
,1779710205.0745223,,,,480,817.403141,0.8675936460494995,4610.0,6242
,1779710206.2806017,,,,481,818.6093498,0.8317437767982483,4620.0,6242
,1779710207.4840982,,,,482,819.8126293,0.8297820091247559,4630.0,6242
,1779710208.6880536,,,,483,821.0173699,0.8134461641311646,4640.0,6242
,1779710209.8920155,,,,484,822.220483,0.8292754292488098,4650.0,6242
,1779710211.0960279,,,,485,823.424527,0.8478344082832336,4660.0,6242
,1779710212.3017805,,,,486,824.6302448,0.8480901718139648,4670.0,6242
,1779710213.508399,,,,487,825.8368648,0.8475197553634644,4680.0,6242
,1779710214.7138176,,,,488,827.0424612,0.8175538778305054,4690.0,6242
,1779710215.9172585,,,,489,828.245731,0.832040548324585,4700.0,6242
,1779710217.122072,,,,490,829.4508651,0.8311113119125366,4710.0,6242
,1779710218.3285701,,,,491,830.6570367,0.8260300159454346,4720.0,6242
,1779710219.531747,,,,492,831.8603364,0.8314417600631714,4730.0,6242
,1779710220.737799,,,,493,833.0671852,0.8183541297912598,4740.0,6242
1.673398733139038,1779710235.5825813,0.6479055881500244,,0.00010576819746349742,494,847.9118518,,4750.0,6242
,1779710235.7069948,,,,495,848.0354586,0.840513288974762,4750.0,6242
,1779710236.9111094,,,,496,849.2398111,0.8463213443756104,4760.0,6242
,1779710238.118884,,,,497,850.4479814,0.8335517644882202,4770.0,6242
,1779710239.323133,,,,498,851.6516004,0.8344652652740479,4780.0,6242
,1779710240.5291252,,,,499,852.8585986,0.835374653339386,4790.0,6242
,1779710241.736179,,,,500,854.0646451,0.8328686356544495,4800.0,6242
,1779710242.942359,,,,501,855.270825,0.8137502074241638,4810.0,6242
,1779710244.148484,,,,502,856.4769481,0.8170167207717896,4820.0,6242
,1779710245.3519564,,,,503,857.6804216,0.8455906510353088,4830.0,6242
,1779710246.5558069,,,,504,858.8850892,0.814386785030365,4840.0,6242
,1779710247.7632098,,,,505,860.0916752,0.8349591493606567,4850.0,6242
,1779710248.9655347,,,,506,861.293999,0.8263150453567505,4860.0,6242
,1779710250.174145,,,,507,862.5027406,0.8455149531364441,4870.0,6242
,1779710251.378727,,,,508,863.707193,0.8622573614120483,4880.0,6242
,1779710252.5820684,,,,509,864.9107167,0.8315579891204834,4890.0,6242
,1779710253.7872844,,,,510,866.1159575,0.8148522973060608,4900.0,6242
,1779710254.9897885,,,,511,867.3183526,0.8015848994255066,4910.0,6242
,1779710256.1931171,,,,512,868.5218174,0.8292911648750305,4920.0,6242
,1779710257.396139,,,,513,869.7247373,0.8331181406974792,4930.0,6242
,1779710258.6027956,,,,514,870.9312609,0.8076378107070923,4940.0,6242
,1779710259.8062353,,,,515,872.1354945,0.8365253210067749,4950.0,6242
,1779710261.010323,,,,516,873.3388132,0.8232964277267456,4960.0,6242
,1779710262.2154167,,,,517,874.544117,0.8229669332504272,4970.0,6242
,1779710263.4223423,,,,518,875.7516783,0.8259649276733398,4980.0,6242
,1779710264.6271708,,,,519,876.9556369,0.8170056343078613,4990.0,6242
1.6984707117080688,1779710279.4691818,0.6330646276473999,,0.0001,520,891.7977102,,5000.0,6242
,1779710279.5956743,,,,521,891.9242927,0.8209705948829651,5000.0,6242
,1779710280.7031693,,"{'_type': 'html-file', 'sha256': 'e312a4ffdfcc6070ac1cb0c2680301465fccce5fb57e07d50402f7591a935d50', 'path': 'media/html/Sample Generation_522_e312a4ffdfcc6070ac1c.html', 'size': 280}",,522,893.0320784,,,6242
