_timestamp,train/step_loss,Sample Generation,lr,iter,_step,val/loss,train/loss,_runtime,seed
1779706956.5082688,1.1702824831008911,,,3530.0,368,,,506.152542,6242
1779706957.4313533,1.161887526512146,,,3540.0,369,,,507.0757153,6242
1779706958.3410752,1.1830040216445923,,,3550.0,370,,,507.9853637,6242
1779706959.2574124,1.2141358852386475,,,3560.0,371,,,508.9017715,6242
1779706960.173951,1.1866557598114014,,,3570.0,372,,,509.8185917,6242
1779706961.1018944,1.1696783304214478,,,3580.0,373,,,510.7463027,6242
1779706962.034459,1.1527553796768188,,,3590.0,374,,,511.6787322,6242
1779706962.9655077,1.1667912006378174,,,3600.0,375,,,512.6097821,6242
1779706963.8960717,1.1852765083312988,,,3610.0,376,,,513.5403438,6242
1779706964.821225,1.1632980108261108,,,3620.0,377,,,514.4656924,6242
1779706965.7392528,1.1892908811569214,,,3630.0,378,,,515.3843915,6242
1779706966.6643958,1.2080179452896118,,,3640.0,379,,,516.3086684,6242
1779706967.60075,1.16965651512146,,,3650.0,380,,,517.2450497,6242
1779706968.5207307,1.1975632905960083,,,3660.0,381,,,518.1650708,6242
1779706969.4466429,1.2108091115951538,,,3670.0,382,,,519.0912979,6242
1779706970.3785124,1.1602356433868408,,,3680.0,383,,,520.0233621,6242
1779706971.2969015,1.2079623937606812,,,3690.0,384,,,520.9419645,6242
1779706972.2296453,1.187282919883728,,,3700.0,385,,,521.873918,6242
1779706973.1630237,1.1779197454452515,,,3710.0,386,,,522.8081576,6242
1779706974.0921018,1.1672337055206299,,,3720.0,387,,,523.7371783,6242
1779706975.0177262,1.166267991065979,,,3730.0,388,,,524.6620473,6242
1779706975.9436364,1.1905972957611084,,,3740.0,389,,,525.5879081,6242
1779706988.8341236,,,0.00023694285222843113,3750.0,390,1.5484257936477661,1.1090073585510254,538.4788986,6242
1779706988.929923,1.1509824991226196,,,3750.0,391,,,538.5743059,6242
1779706989.848195,1.1456080675125122,,,3760.0,392,,,539.4927285,6242
1779706990.7763383,1.1616710424423218,,,3770.0,393,,,540.420617,6242
1779706991.6943367,1.2063928842544556,,,3780.0,394,,,541.3386088,6242
1779706992.6243923,1.160896897315979,,,3790.0,395,,,542.2686626,6242
1779706993.5398412,1.1346791982650757,,,3800.0,396,,,543.1842456,6242
1779706994.448301,1.158942461013794,,,3810.0,397,,,544.0925711,6242
1779706995.3677769,1.161167860031128,,,3820.0,398,,,545.0129058,6242
1779706996.305984,1.1678051948547363,,,3830.0,399,,,545.950383,6242
1779706997.242058,1.1680799722671509,,,3840.0,400,,,546.8869927,6242
1779706998.1527538,1.1375304460525513,,,3850.0,401,,,547.7972959,6242
1779706999.0793355,1.1390669345855713,,,3860.0,402,,,548.7240568,6242
1779706999.9925976,1.2154345512390137,,,3870.0,403,,,549.6369575,6242
1779707000.9107487,1.169494867324829,,,3880.0,404,,,550.5550391,6242
1779707001.8280025,1.1606336832046509,,,3890.0,405,,,551.4721371,6242
1779707002.741845,1.161983847618103,,,3900.0,406,,,552.3861611,6242
1779707003.655272,1.1646316051483154,,,3910.0,407,,,553.299795,6242
1779707004.573944,1.1316823959350586,,,3920.0,408,,,554.2182154,6242
1779707005.4910464,1.156842589378357,,,3930.0,409,,,555.1353257,6242
1779707006.417954,1.1612778902053833,,,3940.0,410,,,556.0622243,6242
1779707007.357558,1.1453121900558472,,,3950.0,411,,,557.0018292,6242
1779707008.2907078,1.1620657444000244,,,3960.0,412,,,557.9349814,6242
1779707009.2178633,1.1676394939422607,,,3970.0,413,,,558.8626292,6242
1779707010.1365578,1.1919522285461426,,,3980.0,414,,,559.7810016,6242
1779707011.0504394,1.1670124530792236,,,3990.0,415,,,560.6947111,6242
1779707024.0004869,,,0.00018936387015941957,4000.0,416,1.5430868864059448,1.0918045043945312,573.6451564,6242
1779707024.0946276,1.195582389831543,,,4000.0,417,,,573.7396199,6242
1779707025.0131974,1.16366708278656,,,4010.0,418,,,574.657469,6242
1779707025.9294279,1.1761562824249268,,,4020.0,419,,,575.5739,6242
1779707026.866137,1.1690187454223633,,,4030.0,420,,,576.5111851,6242
1779707027.7923837,1.1545681953430176,,,4040.0,421,,,577.4369281,6242
1779707028.7183843,1.1419341564178467,,,4050.0,422,,,578.3629596,6242
1779707029.6366086,1.1576513051986694,,,4060.0,423,,,579.2808889,6242
1779707030.5506344,1.152929425239563,,,4070.0,424,,,580.1950716,6242
1779707031.5146203,1.177255630493164,,,4080.0,425,,,581.159455,6242
1779707032.4781442,1.1045606136322021,,,4090.0,426,,,582.1233589,6242
1779707033.426852,1.148497462272644,,,4100.0,427,,,583.0714715,6242
1779707034.3779476,1.1245057582855225,,,4110.0,428,,,584.0222204,6242
1779707035.3043103,1.1626570224761963,,,4120.0,429,,,584.948995,6242
1779707036.2683349,1.1542476415634155,,,4130.0,430,,,585.9126072,6242
1779707037.2486737,1.1596283912658691,,,4140.0,431,,,586.8934381,6242
1779707038.269161,1.1408610343933105,,,4150.0,432,,,587.9144233,6242
1779707039.2780511,1.1485236883163452,,,4160.0,433,,,588.922324,6242
1779707040.2664804,1.1520670652389526,,,4170.0,434,,,589.9111263,6242
1779707041.1972463,1.2050989866256714,,,4180.0,435,,,590.8415696,6242
1779707042.1424844,1.1378343105316162,,,4190.0,436,,,591.7867569,6242
1779707043.1290824,1.143051266670227,,,4200.0,437,,,592.7736114,6242
1779707044.094655,1.1415953636169434,,,4210.0,438,,,593.7394123,6242
1779707045.0735657,1.1671539545059204,,,4220.0,439,,,594.7178392,6242
1779707046.0835578,1.1548922061920166,,,4230.0,440,,,595.7288499,6242
1779707047.0073345,1.1395970582962036,,,4240.0,441,,,596.6516041,6242
1779707059.820453,,,0.00015103031213214996,4250.0,442,1.5416277647018433,1.0724592208862305,609.465221,6242
1779707059.9158337,1.12422776222229,,,4250.0,443,,,609.5605122,6242
1779707060.8766332,1.1446105241775513,,,4260.0,444,,,610.5215777,6242
1779707061.8158934,1.1495907306671143,,,4270.0,445,,,611.4602416,6242
1779707062.7671232,1.1631901264190674,,,4280.0,446,,,612.411404,6242
1779707063.7071335,1.1439673900604248,,,4290.0,447,,,613.3524042,6242
1779707064.6562755,1.1191761493682861,,,4300.0,448,,,614.3006633,6242
1779707065.5950933,1.118916392326355,,,4310.0,449,,,615.2393644,6242
1779707066.517538,1.1040453910827637,,,4320.0,450,,,616.1625761,6242
1779707067.4387665,1.1522711515426636,,,4330.0,451,,,617.0833375,6242
1779707068.351947,1.1608973741531372,,,4340.0,452,,,617.9962176,6242
1779707069.2705433,1.1386233568191528,,,4350.0,453,,,618.9148505000001,6242
1779707070.1955426,1.1408107280731201,,,4360.0,454,,,619.8403813,6242
1779707071.1200569,1.1251137256622314,,,4370.0,455,,,620.7643308,6242
1779707072.045739,1.1365388631820679,,,4380.0,456,,,621.690064,6242
1779707072.9704747,1.1343564987182617,,,4390.0,457,,,622.6151094,6242
1779707073.897744,1.1197952032089233,,,4400.0,458,,,623.5422347,6242
1779707074.8311393,1.1500787734985352,,,4410.0,459,,,624.4749045,6242
1779707075.741956,1.0813349485397339,,,4420.0,460,,,625.3862276,6242
1779707076.6541908,1.1527400016784668,,,4430.0,461,,,626.2984615,6242
1779707077.572503,1.1428555250167847,,,4440.0,462,,,627.2167734,6242
1779707078.52124,1.1555488109588623,,,4450.0,463,,,628.1655131,6242
1779707079.4538903,1.133462905883789,,,4460.0,464,,,629.0988633,6242
1779707080.382556,1.0957107543945312,,,4470.0,465,,,630.0268271,6242
1779707081.3239465,1.1158723831176758,,,4480.0,466,,,630.9692253,6242
1779707082.2546756,1.1393879652023315,,,4490.0,467,,,631.8994968,6242
1779707095.1254005,,,0.00012292491384519912,4500.0,468,1.5658820867538452,1.0896514654159546,644.7702239,6242
1779707095.223249,1.1392408609390259,,,4500.0,469,,,644.8670141,6242
1779707096.1449518,1.108363389968872,,,4510.0,470,,,645.7892224,6242
1779707097.0647557,1.1412951946258545,,,4520.0,471,,,646.7090268,6242
1779707097.9919474,1.1365082263946533,,,4530.0,472,,,647.6362213,6242
1779707098.8991966,1.1530479192733765,,,4540.0,473,,,648.5450893,6242
1779707099.8044338,1.1343796253204346,,,4550.0,474,,,649.448705,6242
1779707100.7190046,1.102697491645813,,,4560.0,475,,,650.3632765,6242
1779707101.6410909,1.13485848903656,,,4570.0,476,,,651.2855042,6242
1779707102.5486398,1.1355903148651123,,,4580.0,477,,,652.1937693,6242
1779707103.462518,1.1214882135391235,,,4590.0,478,,,653.1069214,6242
1779707104.4277427,1.1286472082138062,,,4600.0,479,,,654.072017,6242
1779707105.3704484,1.1556544303894043,,,4610.0,480,,,655.0147178,6242
1779707106.2989767,1.1088088750839233,,,4620.0,481,,,655.9432474,6242
1779707107.2147315,1.1352895498275757,,,4630.0,482,,,656.8591121,6242
1779707108.1797247,1.1302709579467773,,,4640.0,483,,,657.8239964,6242
1779707109.153426,1.1248427629470825,,,4650.0,484,,,658.7976979,6242
1779707110.161732,1.137048602104187,,,4660.0,485,,,659.8067084,6242
1779707111.1351948,1.1222567558288574,,,4670.0,486,,,660.779466,6242
1779707112.0829494,1.1156079769134521,,,4680.0,487,,,661.7280478,6242
1779707113.023285,1.1518492698669434,,,4690.0,488,,,662.667557,6242
1779707113.936263,1.1288572549819946,,,4700.0,489,,,663.5806091,6242
1779707114.85605,1.1481010913848877,,,4710.0,490,,,664.5005719,6242
1779707115.795952,1.125334620475769,,,4720.0,491,,,665.4402247,6242
1779707116.730984,1.1388907432556152,,,4730.0,492,,,666.3753209,6242
1779707117.6511202,1.1077059507369995,,,4740.0,493,,,667.2954836,6242
1779707130.6614153,,,0.00010576819746349742,4750.0,494,1.5600204467773438,1.0626895427703857,680.3061801,6242
1779707130.7589397,1.117060661315918,,,4750.0,495,,,680.4040925,6242
1779707131.6921837,1.0982129573822021,,,4760.0,496,,,681.3364783,6242
1779707132.6126533,1.135901689529419,,,4770.0,497,,,682.2574817,6242
1779707133.5281112,1.1143077611923218,,,4780.0,498,,,683.1726263,6242
1779707134.4468532,1.136220097541809,,,4790.0,499,,,684.0911246,6242
1779707135.3701956,1.115928053855896,,,4800.0,500,,,685.0145249,6242
1779707136.2891219,1.1073521375656128,,,4810.0,501,,,685.9333941,6242
1779707137.2186701,1.1471904516220093,,,4820.0,502,,,686.8629378,6242
1779707138.147715,1.1549373865127563,,,4830.0,503,,,687.7919875,6242
1779707139.08037,1.1281729936599731,,,4840.0,504,,,688.7246418,6242
1779707140.015263,1.110593557357788,,,4850.0,505,,,689.6595358,6242
1779707140.9464114,1.1094521284103394,,,4860.0,506,,,690.5906854,6242
1779707141.8655117,1.1231337785720825,,,4870.0,507,,,691.5097817,6242
1779707142.7894056,1.1325886249542236,,,4880.0,508,,,692.4336772,6242
1779707143.7308614,1.1379435062408447,,,4890.0,509,,,693.3751334,6242
1779707144.6626453,1.1549150943756104,,,4900.0,510,,,694.3069971,6242
1779707145.5913382,1.1502586603164673,,,4910.0,511,,,695.2356101,6242
1779707146.519471,1.0990091562271118,,,4920.0,512,,,696.1644511,6242
1779707147.454311,1.1264537572860718,,,4930.0,513,,,697.0985826,6242
1779707148.3907592,1.128374695777893,,,4940.0,514,,,698.0350314,6242
1779707149.3123868,1.1230518817901611,,,4950.0,515,,,698.9572836,6242
1779707150.2462099,1.1472477912902832,,,4960.0,516,,,699.8906639,6242
1779707151.190433,1.1201143264770508,,,4970.0,517,,,700.8355218,6242
1779707152.1191618,1.1023938655853271,,,4980.0,518,,,701.7634856,6242
1779707153.0516849,1.1341315507888794,,,4990.0,519,,,702.6959662,6242
1779707166.1127095,,,0.0001,5000.0,520,1.5589333772659302,1.048511028289795,715.757993,6242
1779707166.2126575,1.107114315032959,,,5000.0,521,,,715.857736,6242
1779707167.332327,,"{'path': 'media/html/Sample Generation_522_3293c592cd64eaf99237.html', 'size': 277, '_type': 'html-file', 'sha256': '3293c592cd64eaf992377c691ba6b027e214691c177e55fd70e42694e9e05632'}",,,522,,,716.9769505,6242
