lr,train/loss,val/loss,_timestamp,Sample Generation,train/step_loss,iter,_step,_runtime,seed
,,,1779627933.0341496,,0.9614883065223694,3520.0,367,513.4594239,3242
,,,1779627933.985519,,0.9332370758056641,3530.0,368,514.4104688,3242
,,,1779627934.931934,,0.9457755088806152,3540.0,369,515.357827,3242
,,,1779627935.8786235,,0.9472001194953918,3550.0,370,516.3037537,3242
,,,1779627936.8320115,,0.9495306015014648,3560.0,371,517.2568612,3242
,,,1779627937.7857983,,0.9214436411857605,3570.0,372,518.210648,3242
,,,1779627938.7333455,,0.9429144859313965,3580.0,373,519.1581961,3242
,,,1779627939.698037,,0.9400305151939392,3590.0,374,520.1228884,3242
,,,1779627940.6462505,,0.9564929604530334,3600.0,375,521.0720532,3242
,,,1779627941.5938497,,0.9284030199050903,3610.0,376,522.0187287,3242
,,,1779627942.5462856,,0.954290509223938,3620.0,377,522.9711343,3242
,,,1779627943.459146,,0.9351236820220947,3630.0,378,523.8841051,3242
,,,1779627944.370865,,0.9366955161094666,3640.0,379,524.7957504,3242
,,,1779627945.2849107,,0.9449908137321472,3650.0,380,525.7101272,3242
,,,1779627946.1939454,,0.9186406135559082,3660.0,381,526.6187976,3242
,,,1779627947.1036122,,0.9271658062934875,3670.0,382,527.5284623,3242
,,,1779627948.0112827,,0.9294394254684448,3680.0,383,528.4371433,3242
,,,1779627948.9226277,,0.9187219142913818,3690.0,384,529.3474776,3242
,,,1779627949.8335674,,0.898365318775177,3700.0,385,530.2590421,3242
,,,1779627950.742444,,0.9151216149330139,3710.0,386,531.1672929,3242
,,,1779627951.647543,,0.9167615175247192,3720.0,387,532.0724671,3242
,,,1779627952.5664017,,0.9429706335067749,3730.0,388,532.9915363,3242
,,,1779627953.4714007,,0.9164441227912903,3740.0,389,533.8969163,3242
0.00023694285222843113,0.7664282917976379,1.591550588607788,1779627966.331231,,,3750.0,390,546.7563594,3242
,,,1779627966.426159,,0.9294751882553101,3750.0,391,546.8510101,3242
,,,1779627967.3339632,,0.9001637101173401,3760.0,392,547.7598972,3242
,,,1779627968.2361574,,0.8920261263847351,3770.0,393,548.6610844,3242
,,,1779627969.1514196,,0.8977364897727966,3780.0,394,549.5769027,3242
,,,1779627970.0632203,,0.9037018418312073,3790.0,395,550.4881159,3242
,,,1779627970.9675741,,0.9207725524902344,3800.0,396,551.3928132,3242
,,,1779627971.8846872,,0.9131304621696472,3810.0,397,552.3108077,3242
,,,1779627972.795521,,0.9127697348594666,3820.0,398,553.2213788,3242
,,,1779627973.7053063,,0.8835030198097229,3830.0,399,554.1301538,3242
,,,1779627974.6135023,,0.9115195274353027,3840.0,400,555.0384328,3242
,,,1779627975.5215921,,0.9032382369041443,3850.0,401,555.9464406,3242
,,,1779627976.4360065,,0.8942130208015442,3860.0,402,556.860855,3242
,,,1779627977.3362396,,0.9151808023452759,3870.0,403,557.7610894,3242
,,,1779627978.2502162,,0.8776473999023438,3880.0,404,558.6761917,3242
,,,1779627979.1555104,,0.8853437900543213,3890.0,405,559.580363,3242
,,,1779627980.0629404,,0.9247273206710815,3900.0,406,560.4882728,3242
,,,1779627980.9745536,,0.9330427646636963,3910.0,407,561.3994155,3242
,,,1779627981.8861728,,0.9003262519836426,3920.0,408,562.3111213,3242
,,,1779627982.8096654,,0.8940116763114929,3930.0,409,563.2345174,3242
,,,1779627983.7230904,,0.8794307708740234,3940.0,410,564.1479941,3242
,,,1779627984.6469226,,0.8858086466789246,3950.0,411,565.0723423,3242
,,,1779627985.5554698,,0.9085325598716736,3960.0,412,565.9803205,3242
,,,1779627986.4732912,,0.893463671207428,3970.0,413,566.898542,3242
,,,1779627987.4001203,,0.8726511001586914,3980.0,414,567.8253888,3242
,,,1779627988.3101864,,0.8890978097915649,3990.0,415,568.7350386,3242
0.00018936387015941957,0.732466459274292,1.6081238985061646,1779628001.193703,,,4000.0,416,581.61931,3242
,,,1779628001.287612,,0.9074295163154602,4000.0,417,581.7124965,3242
,,,1779628002.2117112,,0.8980816006660461,4010.0,418,582.6374324,3242
,,,1779628003.1101732,,0.8909348249435425,4020.0,419,583.5350243,3242
,,,1779628004.0312035,,0.8748651146888733,4030.0,420,584.4566952,3242
,,,1779628004.9401395,,0.9191648960113525,4040.0,421,585.3651264,3242
,,,1779628005.849696,,0.9111714363098145,4050.0,422,586.2745446,3242
,,,1779628006.758614,,0.8833865523338318,4060.0,423,587.1839144,3242
,,,1779628007.6615698,,0.899621307849884,4070.0,424,588.0865972,3242
,,,1779628008.56445,,0.8708783388137817,4080.0,425,588.9893011,3242
,,,1779628009.4627783,,0.8950191140174866,4090.0,426,589.888684,3242
,,,1779628010.372087,,0.8709916472434998,4100.0,427,590.7969367,3242
,,,1779628011.2784646,,0.8873693943023682,4110.0,428,591.7041979,3242
,,,1779628012.1773906,,0.8950977921485901,4120.0,429,592.6024772,3242
,,,1779628013.0886128,,0.8621405959129333,4130.0,430,593.5134643,3242
,,,1779628014.0018094,,0.9083881974220276,4140.0,431,594.426657,3242
,,,1779628014.9067357,,0.8692426681518555,4150.0,432,595.3328311,3242
,,,1779628015.812705,,0.8750957250595093,4160.0,433,596.237556,3242
,,,1779628016.7692885,,0.8889179229736328,4170.0,434,597.1942387,3242
,,,1779628017.6744494,,0.8759469985961914,4180.0,435,598.0993377,3242
,,,1779628018.5895827,,0.8770056962966919,4190.0,436,599.0153443,3242
,,,1779628019.498567,,0.8735889196395874,4200.0,437,599.9234147,3242
,,,1779628020.4056485,,0.8688703775405884,4210.0,438,600.8304985,3242
,,,1779628021.3094718,,0.895313560962677,4220.0,439,601.7343215,3242
,,,1779628022.2236476,,0.8959037661552429,4230.0,440,602.6484987,3242
,,,1779628023.136552,,0.8991950750350952,4240.0,441,603.5621601,3242
0.00015103031213214996,0.7030712366104126,1.6254565715789795,1779628036.3800454,,,4250.0,442,616.8057813,3242
,,,1779628036.4822404,,0.8677029609680176,4250.0,443,616.9083758,3242
,,,1779628037.4250858,,0.858406126499176,4260.0,444,617.849936,3242
,,,1779628038.388678,,0.8554686307907104,4270.0,445,618.8135289,3242
,,,1779628039.3372066,,0.8815897107124329,4280.0,446,619.7628954,3242
,,,1779628040.2879274,,0.8567559123039246,4290.0,447,620.712837,3242
,,,1779628041.2275164,,0.8614792227745056,4300.0,448,621.652367,3242
,,,1779628042.181677,,0.8808869123458862,4310.0,449,622.6065294,3242
,,,1779628043.1354616,,0.8672004342079163,4320.0,450,623.5603125,3242
,,,1779628044.079931,,0.8833035230636597,4330.0,451,624.5050634,3242
,,,1779628045.0496213,,0.8611633777618408,4340.0,452,625.4744749,3242
,,,1779628045.9978058,,0.8662428259849548,4350.0,453,626.4235945,3242
,,,1779628046.944148,,0.8918956518173218,4360.0,454,627.3691353,3242
,,,1779628047.8929803,,0.8774673342704773,4370.0,455,628.317842,3242
,,,1779628048.8402188,,0.8788517117500305,4380.0,456,629.2650701,3242
,,,1779628049.7892802,,0.8652616739273071,4390.0,457,630.2142474,3242
,,,1779628050.7339776,,0.8634665608406067,4400.0,458,631.1588278,3242
,,,1779628051.6751606,,0.8844960331916809,4410.0,459,632.1003017,3242
,,,1779628052.628626,,0.8804213404655457,4420.0,460,633.0539138,3242
,,,1779628053.5710568,,0.870209813117981,4430.0,461,633.9965915,3242
,,,1779628054.5244682,,0.8557183146476746,4440.0,462,634.949321,3242
,,,1779628055.47055,,0.8664825558662415,4450.0,463,635.8954008,3242
,,,1779628056.41693,,0.8734499216079712,4460.0,464,636.8419143,3242
,,,1779628057.3657904,,0.8580157160758972,4470.0,465,637.7906425,3242
,,,1779628058.2841065,,0.8439540863037109,4480.0,466,638.7089575,3242
,,,1779628059.194012,,0.8257352113723755,4490.0,467,639.6195414,3242
0.00012292491384519912,0.6815661787986755,1.6418646574020386,1779628072.0516298,,,4500.0,468,652.477141,3242
,,,1779628072.1503441,,0.8659533858299255,4500.0,469,652.5752264,3242
,,,1779628073.0769343,,0.8677672147750854,4510.0,470,653.50243,3242
,,,1779628073.986467,,0.8599368929862976,4520.0,471,654.4118202,3242
,,,1779628074.895793,,0.8577107787132263,4530.0,472,655.3206511,3242
,,,1779628075.8098059,,0.8672775030136108,4540.0,473,656.2346976,3242
,,,1779628076.7208447,,0.8786985874176025,4550.0,474,657.1458693,3242
,,,1779628077.6239343,,0.8396162986755371,4560.0,475,658.0491086,3242
,,,1779628078.537016,,0.8401735424995422,4570.0,476,658.9618646,3242
,,,1779628079.4408762,,0.8558024764060974,4580.0,477,659.8657941,3242
,,,1779628080.3486314,,0.82578444480896,4590.0,478,660.7744896,3242
,,,1779628081.2592392,,0.8710017204284668,4600.0,479,661.6840899,3242
,,,1779628082.177707,,0.8538937568664551,4610.0,480,662.6025554,3242
,,,1779628083.0880969,,0.8240225315093994,4620.0,481,663.5129642,3242
,,,1779628083.9970522,,0.8460656404495239,4630.0,482,664.421906,3242
,,,1779628084.9067824,,0.8561993837356567,4640.0,483,665.3316329,3242
,,,1779628085.8178647,,0.8574097156524658,4650.0,484,666.243238,3242
,,,1779628086.7265563,,0.8381465077400208,4660.0,485,667.1514074,3242
,,,1779628087.6342056,,0.8553423285484314,4670.0,486,668.0590558,3242
,,,1779628088.543838,,0.842179536819458,4680.0,487,668.969478,3242
,,,1779628089.4812918,,0.8416281938552856,4690.0,488,669.9062711,3242
,,,1779628090.4489605,,0.841903567314148,4700.0,489,670.8740001,3242
,,,1779628091.3966742,,0.8450071811676025,4710.0,490,671.8218073,3242
,,,1779628092.3583772,,0.8747315406799316,4720.0,491,672.7832312,3242
,,,1779628093.2811635,,0.829633355140686,4730.0,492,673.7060911,3242
,,,1779628094.2448733,,0.8518567085266113,4740.0,493,674.6697236,3242
0.00010576819746349742,0.6631003618240356,1.6440967321395874,1779628107.2002497,,,4750.0,494,687.6251345,3242
,,,1779628107.2934446,,0.844490647315979,4750.0,495,687.7189385,3242
,,,1779628108.2052753,,0.8458691835403442,4760.0,496,688.6301278,3242
,,,1779628109.100599,,0.849376380443573,4770.0,497,689.5254481,3242
,,,1779628110.0208426,,0.8445027470588684,4780.0,498,690.4458335,3242
,,,1779628110.9553368,,0.8784545660018921,4790.0,499,691.3801876,3242
,,,1779628111.8823576,,0.8365824818611145,4800.0,500,692.3085896,3242
,,,1779628112.7876928,,0.8436632752418518,4810.0,501,693.2130826,3242
,,,1779628113.6959958,,0.8545446991920471,4820.0,502,694.1209151,3242
,,,1779628114.6000078,,0.8115113973617554,4830.0,503,695.0248573,3242
,,,1779628115.5079618,,0.8626109957695007,4840.0,504,695.9332741,3242
,,,1779628116.409042,,0.8527754545211792,4850.0,505,696.8340124,3242
,,,1779628117.3149626,,0.8503555655479431,4860.0,506,697.7398171,3242
,,,1779628118.225336,,0.8640369176864624,4870.0,507,698.6501879,3242
,,,1779628119.1428967,,0.8514650464057922,4880.0,508,699.5691717,3242
,,,1779628120.0542397,,0.8340522050857544,4890.0,509,700.4791687,3242
,,,1779628120.9828777,,0.8346861600875854,4900.0,510,701.4079118,3242
,,,1779628121.9185872,,0.8423233032226562,4910.0,511,702.3440878,3242
,,,1779628122.8232384,,0.8335811495780945,4920.0,512,703.248241,3242
,,,1779628123.7593093,,0.8388849496841431,4930.0,513,704.1841623,3242
,,,1779628124.7032373,,0.8553557991981506,4940.0,514,705.1283282,3242
,,,1779628125.6830852,,0.8495795130729675,4950.0,515,706.1094269,3242
,,,1779628126.6515963,,0.8317843079566956,4960.0,516,707.0764473,3242
,,,1779628127.6374545,,0.8443285822868347,4970.0,517,708.062306,3242
,,,1779628128.6022463,,0.840545654296875,4980.0,518,709.0272365,3242
,,,1779628129.5618834,,0.8373162746429443,4990.0,519,709.9873456,3242
0.0001,0.646798849105835,1.6679279804229736,1779628143.0722117,,,5000.0,520,723.4978387,3242
,,,1779628143.1706583,,0.8406622409820557,5000.0,521,723.5955324,3242
,,,1779628144.2179148,"{'sha256': '05de0407eff2cabde4d135b583fc167394b4c479ca57ea85746f306839e50f04', 'path': 'media/html/Sample Generation_522_05de0407eff2cabde4d1.html', 'size': 273, '_type': 'html-file'}",,,522,724.6437646,3242
