val/loss,_timestamp,train/loss,Sample Generation,lr,iter,train/step_loss,_step,_runtime,seed
,1779700331.9774246,,,,3520.0,0.9928296208381653,367,490.8653262,2026
,1779700332.85824,,,,3530.0,0.9958503246307373,368,491.7460305,2026
,1779700333.7375977,,,,3540.0,1.0064842700958252,369,492.6256596,2026
,1779700334.617237,,,,3550.0,0.9725238680839539,370,493.505021,2026
,1779700335.4962685,,,,3560.0,0.9730185866355896,371,494.3840476,2026
,1779700336.3771527,,,,3570.0,0.9988729953765869,372,495.2650216,2026
,1779700337.3073382,,,,3580.0,0.9718948006629944,373,496.1959771,2026
,1779700338.264895,,,,3590.0,1.006065845489502,374,497.1527021,2026
,1779700339.217893,,,,3600.0,0.9747049808502197,375,498.1065367,2026
,1779700340.1433213,,,,3610.0,0.9801939725875854,376,499.0313799,2026
,1779700341.0321157,,,,3620.0,0.9754770994186401,377,499.9201325,2026
,1779700341.9176176,,,,3630.0,0.9977050423622131,378,500.8062586,2026
,1779700342.8051305,,,,3640.0,1.0031483173370361,379,501.6927904,2026
,1779700343.6937494,,,,3650.0,0.9873961210250854,380,502.5815317,2026
,1779700344.5793333,,,,3660.0,0.9881832599639893,381,503.4679127,2026
,1779700345.4663436,,,,3670.0,0.9742071628570557,382,504.3541702,2026
,1779700346.3452363,,,,3680.0,0.9691886305809021,383,505.2341229,2026
,1779700347.226954,,,,3690.0,0.9809631109237671,384,506.114983,2026
,1779700348.108716,,,,3700.0,0.9903209805488586,385,506.9964969,2026
,1779700349.0536456,,,,3710.0,0.9738984107971191,386,507.9414703,2026
,1779700349.9806468,,,,3720.0,0.9949789047241211,387,508.8687248,2026
,1779700350.910718,,,,3730.0,0.9915074706077576,388,509.7985047,2026
,1779700351.8170955,,,,3740.0,0.9848722815513611,389,510.7048782,2026
1.532335638999939,1779700364.1440916,0.8444450497627258,,0.00023694285222843113,3750.0,,390,523.0319965,2026
,1779700364.2378838,,,,3750.0,0.9474247097969055,391,523.1256651,2026
,1779700365.1172059,,,,3760.0,0.9685330390930176,392,524.00499,2026
,1779700365.9980538,,,,3770.0,0.9722846150398254,393,524.8866312,2026
,1779700366.877978,,,,3780.0,0.9883204102516174,394,525.7652537,2026
,1779700367.7601643,,,,3790.0,0.9859034419059753,395,526.6479692,2026
,1779700368.637154,,,,3800.0,0.9976404309272766,396,527.5250014,2026
,1779700369.516649,,,,3810.0,0.9644018411636353,397,528.4045206,2026
,1779700370.395772,,,,3820.0,0.9820116758346558,398,529.2835529,2026
,1779700371.2784302,,,,3830.0,0.9545509815216064,399,530.1662131,2026
,1779700372.232149,,,,3840.0,0.9741305112838745,400,531.1199347,2026
,1779700373.1874747,,,,3850.0,0.9507212042808533,401,532.0752865,2026
,1779700374.1200006,,,,3860.0,0.9797041416168213,402,533.0082414,2026
,1779700375.021524,,,,3870.0,0.9630120396614075,403,533.9094972,2026
,1779700375.9083579,,,,3880.0,0.9676903486251831,404,534.7963679,2026
,1779700376.7980638,,,,3890.0,0.9626867771148682,405,535.6860035,2026
,1779700377.6842065,,,,3900.0,0.9375709295272827,406,536.5730103,2026
,1779700378.5712361,,,,3910.0,0.9614616632461548,407,537.4599651,2026
,1779700379.4607098,,,,3920.0,0.9572755694389343,408,538.3484895,2026
,1779700380.3462777,,,,3930.0,0.9693195223808289,409,539.2348028,2026
,1779700381.2256663,,,,3940.0,0.9616783261299133,410,540.1141671,2026
,1779700382.105804,,,,3950.0,0.9629349112510681,411,540.9937865,2026
,1779700382.9997754,,,,3960.0,0.9623075127601624,412,541.8886392,2026
,1779700383.9629095,,,,3970.0,0.9620728492736816,413,542.8509881,2026
,1779700384.8911178,,,,3980.0,0.9644376039505005,414,543.7797458,2026
,1779700385.8183782,,,,3990.0,0.9469784498214722,415,544.7056538,2026
1.5523675680160522,1779700398.4123852,0.8161841630935669,,0.00018936387015941957,4000.0,,416,557.3004933,2026
,1779700398.5064785,,,,4000.0,0.9716705679893494,417,557.3945365,2026
,1779700399.3929052,,,,4010.0,0.9647690057754517,418,558.2808402,2026
,1779700400.2803388,,,,4020.0,0.9537284970283508,419,559.1681201,2026
,1779700401.1689343,,,,4030.0,0.949669599533081,420,560.0568184,2026
,1779700402.0543292,,,,4040.0,0.9681073427200317,421,560.9421111,2026
,1779700402.943912,,,,4050.0,0.9617331027984619,422,561.8316927,2026
,1779700403.8237085,,,,4060.0,0.9606838822364807,423,562.7123824,2026
,1779700404.7046287,,,,4070.0,0.9403921365737915,424,563.5924418,2026
,1779700405.5865135,,,,4080.0,0.9589109420776367,425,564.4742932,2026
,1779700406.5226414,,,,4090.0,0.9485561847686768,426,565.4110287,2026
,1779700407.476788,,,,4100.0,0.9399950504302979,427,566.3652797,2026
,1779700408.4277272,,,,4110.0,0.9721372127532959,428,567.3160623,2026
,1779700409.353578,,,,4120.0,0.959260106086731,429,568.2413591,2026
,1779700410.2417393,,,,4130.0,0.9371628761291504,430,569.1303905,2026
,1779700411.1305125,,,,4140.0,0.9580475091934204,431,570.0183144,2026
,1779700412.0192268,,,,4150.0,0.926929771900177,432,570.9070061,2026
,1779700412.908831,,,,4160.0,0.936235785484314,433,571.7966148,2026
,1779700413.7935104,,,,4170.0,0.931522786617279,434,572.6821943,2026
,1779700414.6805174,,,,4180.0,0.9557618498802185,435,573.5682968,2026
,1779700415.5603182,,,,4190.0,0.9490976333618164,436,574.4481008,2026
,1779700416.4417844,,,,4200.0,0.9538699388504028,437,575.3295649,2026
,1779700417.3248954,,,,4210.0,0.961307942867279,438,576.2126775,2026
,1779700418.2833467,,,,4220.0,0.9349969029426575,439,577.1711732,2026
,1779700419.2396615,,,,4230.0,0.9350481629371643,440,578.1274507,2026
,1779700420.1904354,,,,4240.0,0.9527413249015808,441,579.0789412,2026
1.5673140287399292,1779700432.5538568,0.7952306866645813,,0.00015103031213214996,4250.0,,442,591.4424482,2026
,1779700432.647597,,,,4250.0,0.9076330065727234,443,591.5353766,2026
,1779700433.5264018,,,,4260.0,0.9272782802581787,444,592.4141828,2026
,1779700434.4080777,,,,4270.0,0.9508919715881348,445,593.2958596,2026
,1779700435.2863202,,,,4280.0,0.9414374232292175,446,594.1741591,2026
,1779700436.1646633,,,,4290.0,0.915777862071991,447,595.0524778,2026
,1779700437.046777,,,,4300.0,0.9317255616188049,448,595.9345605,2026
,1779700437.9256885,,,,4310.0,0.9679492712020874,449,596.8134703,2026
,1779700438.8058321,,,,4320.0,0.9361824989318848,450,597.6937764,2026
,1779700439.6855998,,,,4330.0,0.9405240416526794,451,598.5732065,2026
,1779700440.5708416,,,,4340.0,0.9172135591506958,452,599.4586222,2026
,1779700441.450145,,,,4350.0,0.9519104957580566,453,600.3379262,2026
,1779700442.3302531,,,,4360.0,0.9389694333076477,454,601.2180325,2026
,1779700443.2109394,,,,4370.0,0.9322083592414856,455,602.0987341,2026
,1779700444.0911007,,,,4380.0,0.9163860082626343,456,602.9791749,2026
,1779700444.9701207,,,,4390.0,0.9309789538383484,457,603.8586783,2026
,1779700445.8501978,,,,4400.0,0.9116811156272888,458,604.7379782,2026
,1779700446.72897,,,,4410.0,0.9221358299255371,459,605.6167505,2026
,1779700447.609564,,,,4420.0,0.9250155687332153,460,606.4973438,2026
,1779700448.4882534,,,,4430.0,0.905227780342102,461,607.3761197,2026
,1779700449.3673995,,,,4440.0,0.904665470123291,462,608.2551802,2026
,1779700450.2472563,,,,4450.0,0.9124939441680908,463,609.1350459,2026
,1779700451.1269813,,,,4460.0,0.9290767312049866,464,610.014982,2026
,1779700452.0142713,,,,4470.0,0.9391684532165527,465,610.9015467,2026
,1779700452.9770725,,,,4480.0,0.9522254467010498,466,611.864934,2026
,1779700453.9274786,,,,4490.0,0.926167368888855,467,612.8152687,2026
1.5797849893569946,1779700466.6184497,0.7753180861473083,,0.00012292491384519912,4500.0,,468,625.5068712,2026
,1779700466.7123628,,,,4500.0,0.9253363609313965,469,625.6001452,2026
,1779700467.5973964,,,,4510.0,0.9464837312698364,470,626.4853856,2026
,1779700468.485593,,,,4520.0,0.9256279468536377,471,627.3740784,2026
,1779700469.3751025,,,,4530.0,0.9317357540130615,472,628.2629244,2026
,1779700470.262648,,,,4540.0,0.9352501034736633,473,629.1508934,2026
,1779700471.1517584,,,,4550.0,0.9249946475028992,474,630.0395438,2026
,1779700472.0408106,,,,4560.0,0.8999030590057373,475,630.9286097,2026
,1779700472.9199455,,,,4570.0,0.930952250957489,476,631.8077325,2026
,1779700473.798922,,,,4580.0,0.9252112507820129,477,632.6867025,2026
,1779700474.6824334,,,,4590.0,0.9231079816818237,478,633.5708778,2026
,1779700475.5642595,,,,4600.0,0.9145309329032898,479,634.4520422,2026
,1779700476.444633,,,,4610.0,0.9026134014129639,480,635.332713,2026
,1779700477.3251855,,,,4620.0,0.9171515107154846,481,636.2131592,2026
,1779700478.205619,,,,4630.0,0.9344333410263062,482,637.093399,2026
,1779700479.0852017,,,,4640.0,0.9114688038825989,483,637.972985,2026
,1779700479.9636261,,,,4650.0,0.9161378741264343,484,638.8516133,2026
,1779700480.8447201,,,,4660.0,0.9180507063865662,485,639.7325022,2026
,1779700481.7253644,,,,4670.0,0.9103663563728333,486,640.6131468,2026
,1779700482.6041338,,,,4680.0,0.9120064973831177,487,641.4919147,2026
,1779700483.4845798,,,,4690.0,0.9274343252182007,488,642.3723606,2026
,1779700484.3634052,,,,4700.0,0.9265449047088623,489,643.2513327,2026
,1779700485.2449124,,,,4710.0,0.9357574582099915,490,644.1329294,2026
,1779700486.1268792,,,,4720.0,0.9297392964363098,491,645.0146836,2026
,1779700487.0699124,,,,4730.0,0.9177501797676086,492,645.9576997,2026
,1779700487.993374,,,,4740.0,0.9226733446121216,493,646.8812758,2026
1.5868782997131348,1779700500.5600054,0.7602643370628357,,0.00010576819746349742,4750.0,,494,659.4482793,2026
,1779700500.6572623,,,,4750.0,0.9191160202026367,495,659.5455029,2026
,1779700501.5639558,,,,4760.0,0.9182860255241394,496,660.4518615,2026
,1779700502.4536307,,,,4770.0,0.9290757179260254,497,661.3414101,2026
,1779700503.342826,,,,4780.0,0.9081880450248718,498,662.23061,2026
,1779700504.2307196,,,,4790.0,0.9214123487472534,499,663.1185254,2026
,1779700505.1209834,,,,4800.0,0.9126344919204712,500,664.0087641,2026
,1779700506.0100427,,,,4810.0,0.8989866375923157,501,664.8980308,2026
,1779700506.896974,,,,4820.0,0.9207673072814941,502,665.7847549,2026
,1779700507.7791064,,,,4830.0,0.900887668132782,503,666.6668877,2026
,1779700508.6585035,,,,4840.0,0.9116490483283997,504,667.5464979,2026
,1779700509.5429425,,,,4850.0,0.8927119374275208,505,668.4308295,2026
,1779700510.5050385,,,,4860.0,0.9302746057510376,506,669.3929939,2026
,1779700511.460277,,,,4870.0,0.941650390625,507,670.3481293,2026
,1779700512.4157836,,,,4880.0,0.9317044019699097,508,671.3035819,2026
,1779700513.317702,,,,4890.0,0.9230356812477112,509,672.2054883,2026
,1779700514.205274,,,,4900.0,0.9266127347946167,510,673.0930553,2026
,1779700515.0948093,,,,4910.0,0.9159878492355347,511,673.9820849,2026
,1779700515.9833212,,,,4920.0,0.9133309721946716,512,674.8714624,2026
,1779700516.8701215,,,,4930.0,0.9269359707832336,513,675.7579037,2026
,1779700517.7582731,,,,4940.0,0.8926476240158081,514,676.6460525,2026
,1779700518.642901,,,,4950.0,0.8859397768974304,515,677.5308806,2026
,1779700519.5218377,,,,4960.0,0.89323490858078,516,678.4098125,2026
,1779700520.4058404,,,,4970.0,0.9081839323043823,517,679.2937939,2026
,1779700521.2884223,,,,4980.0,0.8995676040649414,518,680.1762044,2026
,1779700522.167396,,,,4990.0,0.892802894115448,519,681.0551796,2026
1.591766357421875,1779700534.6495802,0.7475188970565796,,0.0001,5000.0,,520,693.5377817,2026
,1779700534.7493043,,,,5000.0,0.882886528968811,521,693.6370915,2026
,1779700535.6657915,,"{'path': 'media/html/Sample Generation_522_e4a609fe0673ab885d87.html', 'size': 272, '_type': 'html-file', 'sha256': 'e4a609fe0673ab885d87b3cd6b55a8d26a463104f2ec87dceab23672824e9099'}",,,,522,694.5534955,2026
