train/step_loss,lr,_step,Sample Generation,iter,_runtime,val/loss,_timestamp,train/loss,seed
3.3394107818603516,,369,,3540.0,482.0753865,,1779642821.4716094,,3740
3.278353214263916,,370,,3550.0,482.966434,,1779642822.361907,,3740
3.2890777587890625,,371,,3560.0,483.8558905,,1779642823.251893,,3740
3.3312602043151855,,372,,3570.0,484.7419989,,1779642824.138256,,3740
3.307642936706543,,373,,3580.0,485.6317447,,1779642825.0279963,,3740
3.288102149963379,,374,,3590.0,486.5379711,,1779642825.9341788,,3740
3.3104538917541504,,375,,3600.0,487.4190349,,1779642826.8152912,,3740
3.312502384185791,,376,,3610.0,488.32794,,1779642827.7243192,,3740
3.295030117034912,,377,,3620.0,489.2150189,,1779642828.6112747,,3740
3.332554340362549,,378,,3630.0,490.1086999,,1779642829.5046384,,3740
3.320042610168457,,379,,3640.0,490.9961368,,1779642830.3922474,,3740
3.3021254539489746,,380,,3650.0,491.9100696,,1779642831.3063266,,3740
3.2966837882995605,,381,,3660.0,492.8070869,,1779642832.2031205,,3740
3.2950377464294434,,382,,3670.0,493.6988365,,1779642833.094979,,3740
3.2980260848999023,,383,,3680.0,494.6003557,,1779642833.996612,,3740
3.315857410430908,,384,,3690.0,495.5051666,,1779642834.9010227,,3740
3.3138599395751953,,385,,3700.0,496.4067683,,1779642835.8029084,,3740
3.2872743606567383,,386,,3710.0,497.2849507,,1779642836.6802,,3740
3.285074234008789,,387,,3720.0,498.1931286,,1779642837.5884929,,3740
3.2941102981567383,,388,,3730.0,499.0821198,,1779642838.478375,,3740
3.333174705505371,,389,,3740.0,499.9744462,,1779642839.370702,,3740
,0.00023694285222843113,390,,3750.0,511.8971544,3.3577394485473633,1779642851.292738,3.317415237426758,3740
3.323546886444092,,391,,3750.0,511.9904633,,1779642851.3861663,,3740
3.313810348510742,,392,,3760.0,512.8804877,,1779642852.2757463,,3740
3.310441493988037,,393,,3770.0,513.7727991,,1779642853.169055,,3740
3.31390380859375,,394,,3780.0,514.6672303,,1779642854.063485,,3740
3.3006954193115234,,395,,3790.0,515.5543487,,1779642854.9506037,,3740
3.3194379806518555,,396,,3800.0,516.4641549,,1779642855.8602583,,3740
3.297604560852051,,397,,3810.0,517.3580122,,1779642856.7547739,,3740
3.2885942459106445,,398,,3820.0,518.2539323,,1779642857.6500497,,3740
3.311307907104492,,399,,3830.0,519.1523696,,1779642858.548594,,3740
3.3124022483825684,,400,,3840.0,520.0365905,,1779642859.4328446,,3740
3.3045287132263184,,401,,3850.0,520.930197,,1779642860.3264103,,3740
3.3143415451049805,,402,,3860.0,521.8238855,,1779642861.2200503,,3740
3.3198461532592773,,403,,3870.0,522.7169851,,1779642862.112584,,3740
3.310410499572754,,404,,3880.0,523.6126769,,1779642863.0094385,,3740
3.3188600540161133,,405,,3890.0,524.505698,,1779642863.9018874,,3740
3.30904483795166,,406,,3900.0,525.3887234,,1779642864.7850406,,3740
3.3122262954711914,,407,,3910.0,526.2940632,,1779642865.68925,,3740
3.3265304565429688,,408,,3920.0,527.1848605,,1779642866.5808597,,3740
3.320469379425049,,409,,3930.0,528.0790853,,1779642867.4751475,,3740
3.2993130683898926,,410,,3940.0,528.9650574,,1779642868.36072,,3740
3.3197593688964844,,411,,3950.0,529.8582619,,1779642869.254518,,3740
3.337207794189453,,412,,3960.0,530.759097,,1779642870.1550925,,3740
3.3365349769592285,,413,,3970.0,531.647816,,1779642871.0440295,,3740
3.3322901725769043,,414,,3980.0,532.5377275,,1779642871.933984,,3740
3.295441150665283,,415,,3990.0,533.4380902,,1779642872.8342564,,3740
,0.00018936387015941957,416,,4000.0,545.3721315,3.3638405799865723,1779642884.7684734,3.3167145252227783,3740
3.3020262718200684,,417,,4000.0,545.4623423,,1779642884.8585653,,3740
3.298767566680908,,418,,4010.0,546.3583583,,1779642885.7537668,,3740
3.3140311241149902,,419,,4020.0,547.2470545,,1779642886.643306,,3740
3.2961039543151855,,420,,4030.0,548.1471283,,1779642887.543384,,3740
3.337014675140381,,421,,4040.0,549.0384924,,1779642888.4346485,,3740
3.3323493003845215,,422,,4050.0,549.9316732,,1779642889.3279283,,3740
3.2917704582214355,,423,,4060.0,550.8174558,,1779642890.2136881,,3740
3.3244261741638184,,424,,4070.0,551.7102377,,1779642891.1064947,,3740
3.3137412071228027,,425,,4080.0,552.6014195,,1779642891.9975574,,3740
3.317180633544922,,426,,4090.0,553.4905262,,1779642892.8861825,,3740
3.3190393447875977,,427,,4100.0,554.3864019,,1779642893.782259,,3740
3.2997236251831055,,428,,4110.0,555.2807473,,1779642894.6770036,,3740
3.305966377258301,,429,,4120.0,556.169382,,1779642895.5656385,,3740
3.294689655303955,,430,,4130.0,557.0556183,,1779642896.4503524,,3740
3.323894500732422,,431,,4140.0,557.9533655,,1779642897.3493454,,3740
3.290961265563965,,432,,4150.0,558.840674,,1779642898.2369313,,3740
3.338693141937256,,433,,4160.0,559.7333846,,1779642899.129642,,3740
3.3043861389160156,,434,,4170.0,560.6211267,,1779642900.0173848,,3740
3.3322787284851074,,435,,4180.0,561.5176891,,1779642900.9139416,,3740
3.2804946899414062,,436,,4190.0,562.4033478,,1779642901.7994194,,3740
3.308323860168457,,437,,4200.0,563.2942963,,1779642902.6905537,,3740
3.2825512886047363,,438,,4210.0,564.1821297,,1779642903.5783665,,3740
3.2941861152648926,,439,,4220.0,565.0617021,,1779642904.4578192,,3740
3.303800582885742,,440,,4230.0,565.9589917,,1779642905.3553364,,3740
3.3052234649658203,,441,,4240.0,566.8587626,,1779642906.2551224,,3740
,0.00015103031213214996,442,,4250.0,578.7408925,3.3597404956817627,1779642918.1364481,3.316255569458008,3740
3.2940897941589355,,443,,4250.0,578.8329563,,1779642918.2283473,,3740
3.3225927352905273,,444,,4260.0,579.7206011,,1779642919.116318,,3740
3.3241982460021973,,445,,4270.0,580.6260998,,1779642920.0223563,,3740
3.33217716217041,,446,,4280.0,581.511573,,1779642920.9078279,,3740
3.2852725982666016,,447,,4290.0,582.4033853,,1779642921.799641,,3740
3.297079563140869,,448,,4300.0,583.2938541,,1779642922.690086,,3740
3.3144731521606445,,449,,4310.0,584.1853079,,1779642923.5815637,,3740
3.326073169708252,,450,,4320.0,585.0789875,,1779642924.4752421,,3740
3.3102850914001465,,451,,4330.0,585.9797437,,1779642925.3757486,,3740
3.314749240875244,,452,,4340.0,586.8667307,,1779642926.2629378,,3740
3.306180953979492,,453,,4350.0,587.7558079,,1779642927.1514652,,3740
3.2920870780944824,,454,,4360.0,588.6430115,,1779642928.039257,,3740
3.314152240753174,,455,,4370.0,589.5359383,,1779642928.9327,,3740
3.308842658996582,,456,,4380.0,590.425602,,1779642929.8217585,,3740
3.290205955505371,,457,,4390.0,591.3168764,,1779642930.7131326,,3740
3.314321517944336,,458,,4400.0,592.2067203,,1779642931.6029775,,3740
3.2966761589050293,,459,,4410.0,593.0922775,,1779642932.4885354,,3740
3.292186737060547,,460,,4420.0,593.9871339,,1779642933.383391,,3740
3.3299741744995117,,461,,4430.0,594.8736638,,1779642934.2695124,,3740
3.30003023147583,,462,,4440.0,595.7661328,,1779642935.1623886,,3740
3.3025460243225098,,463,,4450.0,596.6564174,,1779642936.0526736,,3740
3.3172430992126465,,464,,4460.0,597.5427778,,1779642936.938939,,3740
3.3248367309570312,,465,,4470.0,598.4348774,,1779642937.8307502,,3740
3.2940592765808105,,466,,4480.0,599.3227465,,1779642938.7186806,,3740
3.3156256675720215,,467,,4490.0,600.2094246,,1779642939.6046562,,3740
,0.00012292491384519912,468,,4500.0,612.1253332,3.358358144760132,1779642951.522095,3.3117640018463135,3740
3.307331085205078,,469,,4500.0,612.2179588,,1779642951.6139684,,3740
3.3085641860961914,,470,,4510.0,613.1126987,,1779642952.5081928,,3740
3.2946372032165527,,471,,4520.0,614.0029556,,1779642953.3990722,,3740
3.33599853515625,,472,,4530.0,614.8893594,,1779642954.285613,,3740
3.293288230895996,,473,,4540.0,615.7852925,,1779642955.1806598,,3740
3.32316255569458,,474,,4550.0,616.6755361,,1779642956.0717933,,3740
3.297168254852295,,475,,4560.0,617.5670455,,1779642956.963302,,3740
3.293915271759033,,476,,4570.0,618.4561556,,1779642957.852414,,3740
3.2941455841064453,,477,,4580.0,619.338964,,1779642958.7345395,,3740
3.324645519256592,,478,,4590.0,620.240535,,1779642959.6367924,,3740
3.3187918663024902,,479,,4600.0,621.13294,,1779642960.5286722,,3740
3.2865753173828125,,480,,4610.0,622.0262145,,1779642961.4224687,,3740
3.267246723175049,,481,,4620.0,622.9172406,,1779642962.3134966,,3740
3.3373422622680664,,482,,4630.0,623.8235963,,1779642963.2198522,,3740
3.301246166229248,,483,,4640.0,624.7174889,,1779642964.1134772,,3740
3.2867207527160645,,484,,4650.0,625.6140997,,1779642965.0103576,,3740
3.314432144165039,,485,,4660.0,626.5058394,,1779642965.9013834,,3740
3.3449807167053223,,486,,4670.0,627.3916031,,1779642966.787363,,3740
3.308340549468994,,487,,4680.0,628.287712,,1779642967.6839693,,3740
3.2978744506835938,,488,,4690.0,629.188484,,1779642968.5847387,,3740
3.2897019386291504,,489,,4700.0,630.0789383,,1779642969.4757,,3740
3.3070802688598633,,490,,4710.0,630.9665178,,1779642970.3627765,,3740
3.2907276153564453,,491,,4720.0,631.8571411,,1779642971.2533982,,3740
3.3521738052368164,,492,,4730.0,632.7419502,,1779642972.137985,,3740
3.3347926139831543,,493,,4740.0,633.6406066,,1779642973.0369303,,3740
,0.00010576819746349742,494,,4750.0,645.5793475,3.3625357151031494,1779642984.9750473,3.3203673362731934,3740
3.321098804473877,,495,,4750.0,645.6721028,,1779642985.0683572,,3740
3.292128562927246,,496,,4760.0,646.56108,,1779642985.956912,,3740
3.2864327430725098,,497,,4770.0,647.4556039,,1779642986.8510334,,3740
3.2995715141296387,,498,,4780.0,648.3467959,,1779642987.7421887,,3740
3.302414894104004,,499,,4790.0,649.2356581,,1779642988.6319137,,3740
3.2925219535827637,,500,,4800.0,650.1218649,,1779642989.517581,,3740
3.317882537841797,,501,,4810.0,651.0181909,,1779642990.4144466,,3740
3.335318088531494,,502,,4820.0,651.9003482,,1779642991.296605,,3740
3.2961554527282715,,503,,4830.0,652.7922901,,1779642992.1885438,,3740
3.321120262145996,,504,,4840.0,653.6844869,,1779642993.0801995,,3740
3.3184871673583984,,505,,4850.0,654.5609513,,1779642993.9570913,,3740
3.2971081733703613,,506,,4860.0,655.4708139,,1779642994.8664286,,3740
3.3367838859558105,,507,,4870.0,656.362536,,1779642995.7583518,,3740
3.296109199523926,,508,,4880.0,657.2474531,,1779642996.643215,,3740
3.3514976501464844,,509,,4890.0,658.1340824,,1779642997.530196,,3740
3.315692901611328,,510,,4900.0,659.0297426,,1779642998.426,,3740
3.3628268241882324,,511,,4910.0,659.930725,,1779642999.3269823,,3740
3.3181605339050293,,512,,4920.0,660.8177938,,1779643000.2139153,,3740
3.31577205657959,,513,,4930.0,661.7059851,,1779643001.102098,,3740
3.296198844909668,,514,,4940.0,662.5907755,,1779643001.9867122,,3740
3.2956995964050293,,515,,4950.0,663.4813826,,1779643002.8776395,,3740
3.3094162940979004,,516,,4960.0,664.3640916,,1779643003.760349,,3740
3.298475742340088,,517,,4970.0,665.2566536,,1779643004.6528275,,3740
3.2953882217407227,,518,,4980.0,666.1398611,,1779643005.5361142,,3740
3.322277069091797,,519,,4990.0,667.0434018,,1779643006.439658,,3740
,0.0001,520,,5000.0,678.9255413,3.3592374324798584,1779643018.3216016,3.315722942352295,3740
3.2999486923217773,,521,,5000.0,679.0193338,,1779643018.4140468,,3740
,,522,"{'sha256': '1157a9ab60e8b13ce5a12021c53038153f50dbf5662e71dc569a7984c9df3d71', 'path': 'media/html/Sample Generation_522_1157a9ab60e8b13ce5a1.html', 'size': 275, '_type': 'html-file'}",,679.4964066,,1779643018.8931682,,3740
