Sample Generation,train/step_loss,lr,iter,val/loss,_step,_runtime,_timestamp,train/loss,seed
,0.8722846508026123,,3520.0,,367,927.9767586,1779621899.497281,,3242
,0.8643239140510559,,3530.0,,368,929.5028169,1779621901.0240672,,3242
,0.8695218563079834,,3540.0,,369,931.0310889,1779621902.5520992,,3242
,0.8594971299171448,,3550.0,,370,932.5567306,1779621904.0773752,,3242
,0.857781708240509,,3560.0,,371,934.0829179,1779621905.6035717,,3242
,0.8647028207778931,,3570.0,,372,935.6080267,1779621907.1292799,,3242
,0.857082724571228,,3580.0,,373,937.1347646,1779621908.6560163,,3242
,0.8827286958694458,,3590.0,,374,938.6621905,1779621910.183138,,3242
,0.8787975311279297,,3600.0,,375,940.1895436,1779621911.710796,,3242
,0.8775787949562073,,3610.0,,376,941.7162345,1779621913.2365017,,3242
,0.8635324835777283,,3620.0,,377,943.2409212,1779621914.7621744,,3242
,0.8344740867614746,,3630.0,,378,944.7671024,1779621916.2876325,,3242
,0.8530734777450562,,3640.0,,379,946.293435,1779621917.8146262,,3242
,0.868999719619751,,3650.0,,380,947.8188908,1779621919.3396153,,3242
,0.8564180731773376,,3660.0,,381,949.34442,1779621920.8649201,,3242
,0.8773237466812134,,3670.0,,382,950.8705423,1779621922.3917956,,3242
,0.8925710320472717,,3680.0,,383,952.3991851,1779621923.920223,,3242
,0.8531528115272522,,3690.0,,384,953.9245484,1779621925.4457974,,3242
,0.8713540434837341,,3700.0,,385,955.4513933,1779621926.9722683,,3242
,0.8564353585243225,,3710.0,,386,956.975521,1779621928.4964738,,3242
,0.8576911687850952,,3720.0,,387,958.501504,1779621930.021885,,3242
,0.840262234210968,,3730.0,,388,960.0266329,1779621931.546746,,3242
,0.8428253531455994,,3740.0,,389,961.554969,1779621933.0759966,,3242
,,0.00023694285222843113,3750.0,1.698950171470642,390,984.5016077,1779621956.0225823,0.6566402912139893,3242
,0.8236896991729736,,3750.0,,391,984.6584551,1779621956.17902,,3242
,0.8512016534805298,,3760.0,,392,986.185924,1779621957.7068994,,3242
,0.8570058345794678,,3770.0,,393,987.710935,1779621959.232692,,3242
,0.8420873284339905,,3780.0,,394,989.2368801,1779621960.7581294,,3242
,0.8339719772338867,,3790.0,,395,990.7634898,1779621962.2844894,,3242
,0.8470580577850342,,3800.0,,396,992.2890496,1779621963.8101149,,3242
,0.8543491363525391,,3810.0,,397,993.8154567,1779621965.3367062,,3242
,0.8235231637954712,,3820.0,,398,995.3409757,1779621966.8616326,,3242
,0.841376006603241,,3830.0,,399,996.8690364,1779621968.3899083,,3242
,0.81913822889328,,3840.0,,400,998.3983441,1779621969.9182563,,3242
,0.8481776118278503,,3850.0,,401,999.9247098,1779621971.4459603,,3242
,0.8536964654922485,,3860.0,,402,1001.4493041,1779621972.9699461,,3242
,0.8448390960693359,,3870.0,,403,1002.9739502,1779621974.495202,,3242
,0.8385622501373291,,3880.0,,404,1004.5000917,1779621976.021064,,3242
,0.8522884249687195,,3890.0,,405,1006.025613,1779621977.5461895,,3242
,0.8252736330032349,,3900.0,,406,1007.5533565,1779621979.074608,,3242
,0.8278131484985352,,3910.0,,407,1009.0783109,1779621980.599559,,3242
,0.8409208655357361,,3920.0,,408,1010.6047978,1779621982.1254985,,3242
,0.8336312770843506,,3930.0,,409,1012.1316629,1779621983.652307,,3242
,0.8127790689468384,,3940.0,,410,1013.6571419,1779621985.178383,,3242
,0.8221949338912964,,3950.0,,411,1015.1819413,1779621986.7029781,,3242
,0.8305371999740601,,3960.0,,412,1016.7076703,1779621988.2289193,,3242
,0.8371259570121765,,3970.0,,413,1018.2351392,1779621989.7563875,,3242
,0.8266531825065613,,3980.0,,414,1019.7617326,1779621991.280856,,3242
,0.8101333975791931,,3990.0,,415,1021.289909,1779621992.8110397,,3242
,,0.00018936387015941957,4000.0,1.7314437627792358,416,1044.8716306,1779622016.3927708,0.6179018616676331,3242
,0.8265610337257385,,4000.0,,417,1045.0319821,1779622016.55321,,3242
,0.8376809358596802,,4010.0,,418,1046.603061,1779622018.1242607,,3242
,0.8257294297218323,,4020.0,,419,1048.1757485,1779622019.6975055,,3242
,0.8089218735694885,,4030.0,,420,1049.7548098,1779622021.2765667,,3242
,0.8427293300628662,,4040.0,,421,1051.3396396,1779622022.8599467,,3242
,0.8025318384170532,,4050.0,,422,1052.9106076,1779622024.4317565,,3242
,0.8333885073661804,,4060.0,,423,1054.484375,1779622026.0056262,,3242
,0.8291640877723694,,4070.0,,424,1056.0586037,1779622027.579353,,3242
,0.8331596851348877,,4080.0,,425,1057.6259381,1779622029.146806,,3242
,0.8192219734191895,,4090.0,,426,1059.2023084,1779622030.723253,,3242
,0.8239299058914185,,4100.0,,427,1060.7739577,1779622032.2953954,,3242
,0.8090147376060486,,4110.0,,428,1062.3472788,1779622033.8685317,,3242
,0.8236486315727234,,4120.0,,429,1063.9234638,1779622035.4441133,,3242
,0.8364725112915039,,4130.0,,430,1065.501306,1779622037.0220544,,3242
,0.8276936411857605,,4140.0,,431,1067.0732662,1779622038.5941207,,3242
,0.8045958280563354,,4150.0,,432,1068.7021866,1779622040.222873,,3242
,0.8050316572189331,,4160.0,,433,1070.341394,1779622041.862644,,3242
,0.7921749353408813,,4170.0,,434,1071.9499189,1779622043.4711692,,3242
,0.8218353390693665,,4180.0,,435,1073.5563296,1779622045.0765052,,3242
,0.8063694834709167,,4190.0,,436,1075.1799027,1779622046.7009366,,3242
,0.7937911152839661,,4200.0,,437,1076.7832046,1779622048.3044536,,3242
,0.807206392288208,,4210.0,,438,1078.3852804,1779622049.9058328,,3242
,0.8141628503799438,,4220.0,,439,1079.9769328,1779622051.4975069,,3242
,0.8167709708213806,,4230.0,,440,1081.5619516,1779622053.0832016,,3242
,0.8040019869804382,,4240.0,,441,1083.1808397,1779622054.7011666,,3242
,,0.00015103031213214996,4250.0,1.7467080354690552,442,1106.8933361,1779622078.4136345,0.5898900032043457,3242
,0.804711103439331,,4250.0,,443,1107.0529219,1779622078.5741746,,3242
,0.8122501969337463,,4260.0,,444,1108.6054049,1779622080.1266534,,3242
,0.8031366467475891,,4270.0,,445,1110.1586796,1779622081.6799302,,3242
,0.7730374336242676,,4280.0,,446,1111.7114351,1779622083.2313528,,3242
,0.7954321503639221,,4290.0,,447,1113.2645814,1779622084.7849617,,3242
,0.8127149939537048,,4300.0,,448,1114.8197757,1779622086.3410263,,3242
,0.8141785860061646,,4310.0,,449,1116.3747811,1779622087.8951616,,3242
,0.7927566170692444,,4320.0,,450,1117.9271499,1779622089.4478278,,3242
,0.7874100804328918,,4330.0,,451,1119.4802448,1779622091.0014176,,3242
,0.8021606802940369,,4340.0,,452,1121.0312184,1779622092.5524654,,3242
,0.7785648703575134,,4350.0,,453,1122.5844267,1779622094.1056783,,3242
,0.7976713180541992,,4360.0,,454,1124.136992,1779622095.658084,,3242
,0.8091583251953125,,4370.0,,455,1125.6910419,1779622097.2113202,,3242
,0.7847442626953125,,4380.0,,456,1127.2434994,1779622098.764633,,3242
,0.786975622177124,,4390.0,,457,1128.7949817,1779622100.315582,,3242
,0.8028784990310669,,4400.0,,458,1130.3488412,1779622101.8696167,,3242
,0.7855802774429321,,4410.0,,459,1131.9639981,1779622103.484341,,3242
,0.7830287218093872,,4420.0,,460,1133.5415881,1779622105.061878,,3242
,0.7798511981964111,,4430.0,,461,1135.126322,1779622106.6473396,,3242
,0.7950624823570251,,4440.0,,462,1136.7020983,1779622108.2233474,,3242
,0.8088414669036865,,4450.0,,463,1138.2639216,1779622109.7851717,,3242
,0.783294141292572,,4460.0,,464,1139.8149407,1779622111.3361914,,3242
,0.7927926182746887,,4470.0,,465,1141.3972648,1779622112.917593,,3242
,0.8018060326576233,,4480.0,,466,1142.9726341,1779622114.4938796,,3242
,0.7907701730728149,,4490.0,,467,1144.5520791,1779622116.0733273,,3242
,,0.00012292491384519912,4500.0,1.7817083597183228,468,1167.9981238,1779622139.518474,0.5662365555763245,3242
,0.8078962564468384,,4500.0,,469,1168.1564446,1779622139.677697,,3242
,0.782775342464447,,4510.0,,470,1169.7107445,1779622141.2314637,,3242
,0.7869325280189514,,4520.0,,471,1171.2643396,1779622142.7854583,,3242
,0.7736153602600098,,4530.0,,472,1172.818778,1779622144.3394778,,3242
,0.7981996536254883,,4540.0,,473,1174.3718582,1779622145.8925548,,3242
,0.7656115889549255,,4550.0,,474,1175.9257527,1779622147.4465978,,3242
,0.7982479333877563,,4560.0,,475,1177.4788407,1779622148.9999943,,3242
,0.7894690036773682,,4570.0,,476,1179.0331379,1779622150.553984,,3242
,0.7685431241989136,,4580.0,,477,1180.5867136,1779622152.1078897,,3242
,0.781471848487854,,4590.0,,478,1182.1392705,1779622153.6601572,,3242
,0.7860134840011597,,4600.0,,479,1183.6937766,1779622155.215027,,3242
,0.7671341300010681,,4610.0,,480,1185.2786633,1779622156.7989998,,3242
,0.7749950885772705,,4620.0,,481,1186.853565,1779622158.3733542,,3242
,0.772404670715332,,4630.0,,482,1188.4234848,1779622159.9440007,,3242
,0.7680355906486511,,4640.0,,483,1189.9920418,1779622161.513171,,3242
,0.782710075378418,,4650.0,,484,1191.5601765,1779622163.0814264,,3242
,0.7929443717002869,,4660.0,,485,1193.1292852,1779622164.6499298,,3242
,0.7649292349815369,,4670.0,,486,1194.6971545,1779622166.218405,,3242
,0.7679538726806641,,4680.0,,487,1196.2666235,1779622167.7872407,,3242
,0.7729207277297974,,4690.0,,488,1197.8357528,1779622169.3569596,,3242
,0.7985661625862122,,4700.0,,489,1199.4084598,1779622170.9298503,,3242
,0.7851929664611816,,4710.0,,490,1200.9757239,1779622172.4968023,,3242
,0.7625579833984375,,4720.0,,491,1202.5454437,1779622174.0666924,,3242
,0.7722695469856262,,4730.0,,492,1204.1153162,1779622175.636483,,3242
,0.7577705383300781,,4740.0,,493,1205.684634,1779622177.2058845,,3242
,,0.00010576819746349742,4750.0,1.796240210533142,494,1229.3247938,1779622200.8454823,0.5505848526954651,3242
,0.7701277136802673,,4750.0,,495,1229.4856421,1779622201.0059178,,3242
,0.7740225195884705,,4760.0,,496,1231.0552702,1779622202.576367,,3242
,0.7881019711494446,,4770.0,,497,1232.6251587,1779622204.145397,,3242
,0.7510546445846558,,4780.0,,498,1234.1945648,1779622205.7156494,,3242
,0.7925846576690674,,4790.0,,499,1235.765108,1779622207.2859473,,3242
,0.7661663889884949,,4800.0,,500,1237.3357368,1779622208.8564796,,3242
,0.7579270005226135,,4810.0,,501,1238.9078491,1779622210.4275486,,3242
,0.7601004838943481,,4820.0,,502,1240.4774534,1779622211.9983099,,3242
,0.7693181037902832,,4830.0,,503,1242.0463504,1779622213.5670476,,3242
,0.795589029788971,,4840.0,,504,1243.6164357,1779622215.1376839,,3242
,0.7955014109611511,,4850.0,,505,1245.2041033,1779622216.7246637,,3242
,0.7840307950973511,,4860.0,,506,1246.7865089,1779622218.3077466,,3242
,0.7546895742416382,,4870.0,,507,1248.3389872,1779622219.8602335,,3242
,0.7702747583389282,,4880.0,,508,1249.8921569,1779622221.4134047,,3242
,0.7743792533874512,,4890.0,,509,1251.44432,1779622222.9655716,,3242
,0.7810849547386169,,4900.0,,510,1252.9974697,1779622224.51872,,3242
,0.7541643977165222,,4910.0,,511,1254.5506128,1779622226.0712032,,3242
,0.7754397392272949,,4920.0,,512,1256.1049827,1779622227.6260352,,3242
,0.7615734338760376,,4930.0,,513,1257.6592159,1779622229.1803122,,3242
,0.7658773064613342,,4940.0,,514,1259.2114547,1779622230.7320447,,3242
,0.7764871120452881,,4950.0,,515,1260.7622977,1779622232.282713,,3242
,0.7795875072479248,,4960.0,,516,1262.3150578,1779622233.83631,,3242
,0.7899099588394165,,4970.0,,517,1263.8667913,1779622235.3870878,,3242
,0.7847051620483398,,4980.0,,518,1265.4206022,1779622236.9414887,,3242
,0.8001194596290588,,4990.0,,519,1266.9730234,1779622238.4930346,,3242
,,0.0001,5000.0,1.8112096786499023,520,1290.3800087,1779622261.9017656,0.5317318439483643,3242
,0.7778551578521729,,5000.0,,521,1290.5418358,1779622262.0630538,,3242
"{'size': 273, '_type': 'html-file', 'sha256': '23b11b7f440614a771b26fc64a3f8d7428ee31fba0988fc026d9f5ad5ac385cf', 'path': 'media/html/Sample Generation_522_23b11b7f440614a771b2.html'}",,,,,522,1292.3630761,1779622263.8838322,,3242
