_runtime,_timestamp,train/loss,train/step_loss,Sample Generation,val/loss,lr,iter,_step,seed
1097.0290338,1779695001.9969552,,0.8722235560417175,,,,3510.0,366,2026
1099.0541801,1779695004.0212648,,0.8748763203620911,,,,3520.0,367,2026
1101.0795704,1779695006.046779,,0.8832777738571167,,,,3530.0,368,2026
1103.1005029,1779695008.067911,,0.8741765022277832,,,,3540.0,369,2026
1105.1261311,1779695010.093583,,0.8858788013458252,,,,3550.0,370,2026
1107.1493392,1779695012.1167505,,0.8737298250198364,,,,3560.0,371,2026
1109.1699926,1779695014.1373992,,0.8806591033935547,,,,3570.0,372,2026
1111.1948869,1779695016.1621318,,0.8681622743606567,,,,3580.0,373,2026
1113.2056997,1779695018.1731162,,0.8714022636413574,,,,3590.0,374,2026
1115.1999068,1779695020.1667078,,0.8914755582809448,,,,3600.0,375,2026
1117.1957876,1779695022.163197,,0.8729720711708069,,,,3610.0,376,2026
1119.1920472,1779695024.1593566,,0.8781026005744934,,,,3620.0,377,2026
1121.1886813,1779695026.1560867,,0.8754706382751465,,,,3630.0,378,2026
1123.1844148,1779695028.1516595,,0.8793057799339294,,,,3640.0,379,2026
1125.1972713,1779695030.1646776,,0.8855226039886475,,,,3650.0,380,2026
1127.2191717,1779695032.1865172,,0.8471324443817139,,,,3660.0,381,2026
1129.2402634,1779695034.2076516,,0.8511590957641602,,,,3670.0,382,2026
1131.26149,1779695036.228905,,0.8561482429504395,,,,3680.0,383,2026
1133.2838163,1779695038.2511597,,0.8395941853523254,,,,3690.0,384,2026
1135.3010626,1779695040.2684662,,0.8745945692062378,,,,3700.0,385,2026
1137.3228701,1779695042.2901483,,0.8416800498962402,,,,3710.0,386,2026
1139.2853337,1779695044.2527416,,0.8605102896690369,,,,3720.0,387,2026
1141.2402083,1779695046.207304,,0.8960336446762085,,,,3730.0,388,2026
1143.1939022,1779695048.1618235,,0.8611322045326233,,,,3740.0,389,2026
1170.7468015,1779695075.714213,0.6528583765029907,,,1.706242322921753,0.00023694285222843113,3750.0,390,2026
1170.9344128,1779695075.901799,,0.8592923283576965,,,,3750.0,391,2026
1172.8300588,1779695077.797471,,0.8556451201438904,,,,3760.0,392,2026
1174.8478066,1779695079.8152213,,0.8475741147994995,,,,3770.0,393,2026
1176.8702153,1779695081.8372738,,0.8341400027275085,,,,3780.0,394,2026
1178.8951724,1779695083.8625722,,0.8417460918426514,,,,3790.0,395,2026
1180.91907,1779695085.8861706,,0.8425222635269165,,,,3800.0,396,2026
1182.9428967,1779695087.910049,,0.8383081555366516,,,,3810.0,397,2026
1184.9643039,1779695089.931684,,0.8311058878898621,,,,3820.0,398,2026
1186.9895022,1779695091.956917,,0.8461269736289978,,,,3830.0,399,2026
1189.0108581,1779695093.9787793,,0.8343406319618225,,,,3840.0,400,2026
1191.0325318,1779695095.9999409,,0.8443329930305481,,,,3850.0,401,2026
1193.0567881,1779695098.0247095,,0.8382682800292969,,,,3860.0,402,2026
1195.0806063,1779695100.0474305,,0.8265482187271118,,,,3870.0,403,2026
1197.1011005,1779695102.0685046,,0.8465585708618164,,,,3880.0,404,2026
1199.1244992,1779695104.0919077,,0.8252722024917603,,,,3890.0,405,2026
1201.1489915,1779695106.1165214,,0.8229936957359314,,,,3900.0,406,2026
1203.1759596,1779695108.1430924,,0.8435746431350708,,,,3910.0,407,2026
1205.1469608,1779695110.114882,,0.8420144319534302,,,,3920.0,408,2026
1207.0729984,1779695112.0395947,,0.844853401184082,,,,3930.0,409,2026
1209.0880028,1779695114.0554175,,0.8527507781982422,,,,3940.0,410,2026
1211.1112315,1779695116.0786362,,0.8449115753173828,,,,3950.0,411,2026
1213.1320729,1779695118.099482,,0.8002269268035889,,,,3960.0,412,2026
1215.118805,1779695120.086213,,0.8316804766654968,,,,3970.0,413,2026
1217.0976173,1779695122.0643222,,0.8331477046012878,,,,3980.0,414,2026
1219.0802403,1779695124.0473208,,0.835848331451416,,,,3990.0,415,2026
1246.6834867,1779695151.6503122,0.6236294507980347,,,1.725709080696106,0.00018936387015941957,4000.0,416,2026
1246.872008,1779695151.83882,,0.8186181783676147,,,,4000.0,417,2026
1248.7480279,1779695153.7154365,,0.8411082625389099,,,,4010.0,418,2026
1250.658788,1779695155.6261947,,0.8300740122795105,,,,4020.0,419,2026
1252.6838665,1779695157.6512828,,0.8296905159950256,,,,4030.0,420,2026
1254.7062206,1779695159.6736312,,0.8292296528816223,,,,4040.0,421,2026
1256.7277411,1779695161.6951504,,0.8330219984054565,,,,4050.0,422,2026
1258.7624498,1779695163.729867,,0.8271763324737549,,,,4060.0,423,2026
1260.6249875,1779695165.5923991,,0.8158195614814758,,,,4070.0,424,2026
1262.5380576,1779695167.505377,,0.8279645442962646,,,,4080.0,425,2026
1264.4504996,1779695169.4179075,,0.8055142760276794,,,,4090.0,426,2026
1266.4407684,1779695171.4081666,,0.8279545903205872,,,,4100.0,427,2026
1268.4611699,1779695173.4285853,,0.8049412965774536,,,,4110.0,428,2026
1270.4843659,1779695175.4516351,,0.8197410106658936,,,,4120.0,429,2026
1272.5068961,1779695177.4741952,,0.8190312385559082,,,,4130.0,430,2026
1274.5263232,1779695179.4934433,,0.8273367285728455,,,,4140.0,431,2026
1276.5464367,1779695181.5138466,,0.8123488426208496,,,,4150.0,432,2026
1278.5649354,1779695183.5321195,,0.8106512427330017,,,,4160.0,433,2026
1280.5875505,1779695185.554898,,0.8134926557540894,,,,4170.0,434,2026
1282.6049459,1779695187.5723531,,0.8267947435379028,,,,4180.0,435,2026
1284.626215,1779695189.5934262,,0.8267418146133423,,,,4190.0,436,2026
1286.6510882,1779695191.6190095,,0.8124804496765137,,,,4200.0,437,2026
1288.673035,1779695193.6404502,,0.799068808555603,,,,4210.0,438,2026
1290.6979055,1779695195.6658268,,0.8216590881347656,,,,4220.0,439,2026
1292.7222599,1779695197.6895094,,0.8043916821479797,,,,4230.0,440,2026
1294.7448813,1779695199.7128026,,0.8305073976516724,,,,4240.0,441,2026
1322.9249307,1779695227.8917909,0.5952280759811401,,,1.7593835592269897,0.00015103031213214996,4250.0,442,2026
1323.1130674,1779695228.080129,,0.8081339001655579,,,,4250.0,443,2026
1324.9547743,1779695229.9217792,,0.7976953983306885,,,,4260.0,444,2026
1326.796531,1779695231.763873,,0.8217722177505493,,,,4270.0,445,2026
1328.7287309,1779695233.6960638,,0.7734187245368958,,,,4280.0,446,2026
1330.7474249,1779695235.714761,,0.7950546741485596,,,,4290.0,447,2026
1332.7693647,1779695237.7367797,,0.7883607745170593,,,,4300.0,448,2026
1334.7908426,1779695239.7582173,,0.8343086838722229,,,,4310.0,449,2026
1336.8099537,1779695241.7773693,,0.8182759284973145,,,,4320.0,450,2026
1338.8302822,1779695243.79758,,0.8019579648971558,,,,4330.0,451,2026
1340.8529713,1779695245.8200426,,0.7960792183876038,,,,4340.0,452,2026
1342.8737205,1779695247.841111,,0.8231671452522278,,,,4350.0,453,2026
1344.8941235,1779695249.8612826,,0.7988271713256836,,,,4360.0,454,2026
1346.9164518,1779695251.8835087,,0.8122944235801697,,,,4370.0,455,2026
1348.9385802,1779695253.9058638,,0.7780232429504395,,,,4380.0,456,2026
1350.9639451,1779695255.931358,,0.8111682534217834,,,,4390.0,457,2026
1352.9366948,1779695257.9041097,,0.8075212240219116,,,,4400.0,458,2026
1354.8478316,1779695259.8151755,,0.8296486139297485,,,,4410.0,459,2026
1356.7611584,1779695261.7283347,,0.8064897656440735,,,,4420.0,460,2026
1358.6728531,1779695263.639879,,0.8051729798316956,,,,4430.0,461,2026
1360.5885562,1779695265.5559714,,0.7891374230384827,,,,4440.0,462,2026
1362.5004564,1779695267.4677217,,0.7869774103164673,,,,4450.0,463,2026
1364.4141528,1779695269.381275,,0.7875764966011047,,,,4460.0,464,2026
1366.326247,1779695271.2936606,,0.8075776696205139,,,,4470.0,465,2026
1368.2406242,1779695273.208041,,0.7723061442375183,,,,4480.0,466,2026
1370.2350044,1779695275.2023559,,0.8056188821792603,,,,4490.0,467,2026
1398.1054398,1779695303.0719757,0.572223961353302,,,1.7747063636779785,0.00012292491384519912,4500.0,468,2026
1398.3004756,1779695303.2678885,,0.7742581963539124,,,,4500.0,469,2026
1400.2186147,1779695305.1860306,,0.7889312505722046,,,,4510.0,470,2026
1402.1359301,1779695307.1033442,,0.7884259223937988,,,,4520.0,471,2026
1404.0514855,1779695309.0189004,,0.7765968441963196,,,,4530.0,472,2026
1405.9659478,1779695310.933361,,0.7927457094192505,,,,4540.0,473,2026
1407.8865861,1779695312.8540025,,0.78922039270401,,,,4550.0,474,2026
1409.8296384,1779695314.7970521,,0.7941779494285583,,,,4560.0,475,2026
1411.8514467,1779695316.8188632,,0.7859923839569092,,,,4570.0,476,2026
1413.8732458,1779695318.8398256,,0.777249276638031,,,,4580.0,477,2026
1415.8938627,1779695320.860545,,0.7670658826828003,,,,4590.0,478,2026
1417.9175696,1779695322.8849444,,0.7931528091430664,,,,4600.0,479,2026
1419.9389461,1779695324.9061108,,0.7820565104484558,,,,4610.0,480,2026
1421.9577439,1779695326.9250667,,0.7829770445823669,,,,4620.0,481,2026
1423.980371,1779695328.9468198,,0.7718506455421448,,,,4630.0,482,2026
1426.0000475,1779695330.967461,,0.7652250528335571,,,,4640.0,483,2026
1428.0215413,1779695332.9887493,,0.7815638184547424,,,,4650.0,484,2026
1429.989998,1779695334.9574134,,0.7689660787582397,,,,4660.0,485,2026
1431.9573255,1779695336.9247406,,0.793612003326416,,,,4670.0,486,2026
1433.9224622,1779695338.889879,,0.7890195250511169,,,,4680.0,487,2026
1435.8852286,1779695340.8525581,,0.8016975522041321,,,,4690.0,488,2026
1437.8458744,1779695342.8132908,,0.7763349413871765,,,,4700.0,489,2026
1439.8097362,1779695344.777146,,0.7659318447113037,,,,4710.0,490,2026
1441.7685252,1779695346.735748,,0.8002544641494751,,,,4720.0,491,2026
1443.6798873,1779695348.6473033,,0.7730231881141663,,,,4730.0,492,2026
1445.5747937,1779695350.5422077,,0.7765322327613831,,,,4740.0,493,2026
1473.0128989,1779695377.9798136,0.5522180795669556,,,1.796393632888794,0.00010576819746349742,4750.0,494,2026
1473.2015539,1779695378.1688983,,0.7857407331466675,,,,4750.0,495,2026
1475.035836,1779695380.0032518,,0.7881196737289429,,,,4760.0,496,2026
1476.9488181,1779695381.9154596,,0.7906892895698547,,,,4770.0,497,2026
1478.9310189,1779695383.8977628,,0.7707823514938354,,,,4780.0,498,2026
1480.9533923,1779695385.9208078,,0.7793974876403809,,,,4790.0,499,2026
1482.977501,1779695387.9449172,,0.766355574131012,,,,4800.0,500,2026
1484.9993215,1779695389.966732,,0.7767689228057861,,,,4810.0,501,2026
1487.0245317,1779695391.9919,,0.7797623872756958,,,,4820.0,502,2026
1489.0479178,1779695394.0146117,,0.7943400144577026,,,,4830.0,503,2026
1491.0730171,1779695396.0401971,,0.7844376564025879,,,,4840.0,504,2026
1493.0961807,1779695398.0635953,,0.7682992815971375,,,,4850.0,505,2026
1495.1186248,1779695400.0860422,,0.7541871666908264,,,,4860.0,506,2026
1497.1426499,1779695402.1099696,,0.7723166942596436,,,,4870.0,507,2026
1499.1639057,1779695404.131322,,0.7629436254501343,,,,4880.0,508,2026
1501.1865204,1779695406.1532376,,0.7666949033737183,,,,4890.0,509,2026
1503.2082306,1779695408.1748445,,0.7736808061599731,,,,4900.0,510,2026
1505.2314282,1779695410.1987264,,0.7634420990943909,,,,4910.0,511,2026
1507.255298,1779695412.222472,,0.7664295434951782,,,,4920.0,512,2026
1509.2583405,1779695414.2257552,,0.7721855044364929,,,,4930.0,513,2026
1511.2552217,1779695416.22262,,0.7819134593009949,,,,4940.0,514,2026
1513.2518771,1779695418.21929,,0.7564547657966614,,,,4950.0,515,2026
1515.2519575,1779695420.2190537,,0.7641810774803162,,,,4960.0,516,2026
1517.18409,1779695422.15144,,0.7748169898986816,,,,4970.0,517,2026
1519.0979053,1779695424.0652554,,0.7695719003677368,,,,4980.0,518,2026
1521.0143176,1779695425.9817326,,0.7617262005805969,,,,4990.0,519,2026
1548.3779482,1779695453.3453338,0.5375778079032898,,,1.8090397119522095,0.0001,5000.0,520,2026
1548.5659662,1779695453.5326118,,0.7787430882453918,,,,5000.0,521,2026
1550.449495,1779695455.416545,,,"{'path': 'media/html/Sample Generation_522_a9ef31f44de87ab248e7.html', 'size': 272, '_type': 'html-file', 'sha256': 'a9ef31f44de87ab248e795eac2d522541dcb940d3011fb9174b612956124db63'}",,,,522,2026
