_step,train/loss,Sample Generation,iter,_runtime,val/loss,_timestamp,train/step_loss,lr,seed
366,,,3510.0,1081.250224,,1779717673.0485082,0.7275572419166565,,6242
367,,,3520.0,1083.2189692,,1779717675.0172553,0.7346564531326294,,6242
368,,,3530.0,1085.1796755,,1779717676.9779165,0.748078465461731,,6242
369,,,3540.0,1087.1607349,,1779717678.9588416,0.731248676776886,,6242
370,,,3550.0,1089.1174726,,1779717680.9157577,0.7321425676345825,,6242
371,,,3560.0,1091.0846594,,1779717682.882665,0.7137301564216614,,6242
372,,,3570.0,1093.0466356,,1779717684.8448393,0.7021311521530151,,6242
373,,,3580.0,1095.012724,,1779717686.8109596,0.732852578163147,,6242
374,,,3590.0,1096.9749221,,1779717688.7730021,0.7505902051925659,,6242
375,,,3600.0,1098.9321397,,1779717690.7301743,0.7285095453262329,,6242
376,,,3610.0,1100.9152268,,1779717692.7134116,0.7517207264900208,,6242
377,,,3620.0,1102.875866,,1779717694.6741488,0.7126877903938293,,6242
378,,,3630.0,1104.8440745,,1779717696.6423593,0.7153233885765076,,6242
379,,,3640.0,1106.8071365,,1779717698.6054163,0.7309613227844238,,6242
380,,,3650.0,1108.7512911,,1779717700.549571,0.7054553627967834,,6242
381,,,3660.0,1110.7159512,,1779717702.5142112,0.7023015022277832,,6242
382,,,3670.0,1112.6722,,1779717704.4700255,0.6901225447654724,,6242
383,,,3680.0,1114.6389092,,1779717706.437148,0.714969277381897,,6242
384,,,3690.0,1116.5895954,,1779717708.38788,0.7140074372291565,,6242
385,,,3700.0,1118.5507886,,1779717710.3480692,0.7056212425231934,,6242
386,,,3710.0,1120.5061905,,1779717712.3044753,0.7164385914802551,,6242
387,,,3720.0,1122.458201,,1779717714.2554822,0.6972234845161438,,6242
388,,,3730.0,1124.4194222,,1779717716.2171805,0.7011939883232117,,6242
389,,,3740.0,1126.3723237,,1779717718.1704915,0.71262127161026,,6242
390,0.4587152600288391,,3750.0,1151.6467625,1.8630832433700562,1779717743.4445574,,0.00023694285222843113,6242
391,,,3750.0,1151.8493773,,1779717743.6473594,0.711352527141571,,6242
392,,,3760.0,1153.7997698,,1779717745.5980523,0.707654595375061,,6242
393,,,3770.0,1155.7605174,,1779717747.5588017,0.7104635238647461,,6242
394,,,3780.0,1157.7115309,,1779717749.5098157,0.712147057056427,,6242
395,,,3790.0,1159.6736296,,1779717751.4718394,0.7014901041984558,,6242
396,,,3800.0,1161.6250198,,1779717753.4228642,0.6929054260253906,,6242
397,,,3810.0,1163.5883574,,1779717755.3865442,0.6912088990211487,,6242
398,,,3820.0,1165.5396302,,1779717757.3371181,0.6970592737197876,,6242
399,,,3830.0,1167.4882049,,1779717759.2862856,0.6902000308036804,,6242
400,,,3840.0,1169.4450105,,1779717761.2432973,0.6877787709236145,,6242
401,,,3850.0,1171.4015668,,1779717763.1998534,0.6956024765968323,,6242
402,,,3860.0,1173.3504067,,1779717765.1484835,0.6942161321640015,,6242
403,,,3870.0,1175.2966767,,1779717767.094958,0.6875342130661011,,6242
404,,,3880.0,1177.2519635,,1779717769.0502474,0.6791739463806152,,6242
405,,,3890.0,1179.193292,,1779717770.991576,0.6837378740310669,,6242
406,,,3900.0,1181.1485055,,1779717772.9467914,0.713478147983551,,6242
407,,,3910.0,1183.0972898,,1779717774.8953006,0.669906735420227,,6242
408,,,3920.0,1185.0629272,,1779717776.860366,0.6771338582038879,,6242
409,,,3930.0,1187.0163587,,1779717778.8145106,0.6748592257499695,,6242
410,,,3940.0,1188.9607734,,1779717780.758799,0.6822525262832642,,6242
411,,,3950.0,1190.9032322,,1779717782.7005181,0.6940357685089111,,6242
412,,,3960.0,1192.8738157,,1779717784.6711798,0.6821197867393494,,6242
413,,,3970.0,1194.8157897,,1779717786.614077,0.6917827725410461,,6242
414,,,3980.0,1196.7639213,,1779717788.5622058,0.6760614514350891,,6242
415,,,3990.0,1198.7198844,,1779717790.5181634,0.6708059906959534,,6242
416,0.4216398596763611,,4000.0,1223.9558405,1.9066637754440308,1779717815.7536309,,0.00018936387015941957,6242
417,,,4000.0,1224.157098,,1779717815.9553845,0.6795738339424133,,6242
418,,,4010.0,1226.1137263,,1779717817.9119816,0.6867591142654419,,6242
419,,,4020.0,1228.0719033,,1779717819.8701773,0.66159588098526,,6242
420,,,4030.0,1230.0170634,,1779717821.8153286,0.6647807955741882,,6242
421,,,4040.0,1231.9903067,,1779717823.7885892,0.6690351366996765,,6242
422,,,4050.0,1233.9336865,,1779717825.7319744,0.6690127849578857,,6242
423,,,4060.0,1235.881254,,1779717827.6789587,0.6786497235298157,,6242
424,,,4070.0,1237.8444099,,1779717829.6426945,0.653404951095581,,6242
425,,,4080.0,1239.7847579,,1779717831.5822668,0.6754373908042908,,6242
426,,,4090.0,1241.7413273,,1779717833.5395682,0.6789882183074951,,6242
427,,,4100.0,1243.6855179,,1779717835.4838045,0.680848240852356,,6242
428,,,4110.0,1245.6388096,,1779717837.4367228,0.6802077293395996,,6242
429,,,4120.0,1247.5862634,,1779717839.3845465,0.6518809199333191,,6242
430,,,4130.0,1249.5428592,,1779717841.3405066,0.655218780040741,,6242
431,,,4140.0,1251.4972809,,1779717843.2955592,0.6821011304855347,,6242
432,,,4150.0,1253.4424748,,1779717845.2407625,0.6624177098274231,,6242
433,,,4160.0,1255.393749,,1779717847.1920273,0.6592347025871277,,6242
434,,,4170.0,1257.3516159,,1779717849.14982,0.6554079651832581,,6242
435,,,4180.0,1259.2929695,,1779717851.091254,0.6613554358482361,,6242
436,,,4190.0,1261.2424981,,1779717853.0407836,0.6667440533638,,6242
437,,,4200.0,1263.1837735,,1779717854.982006,0.6691278219223022,,6242
438,,,4210.0,1265.1351311,,1779717856.9334166,0.6520296931266785,,6242
439,,,4220.0,1267.0841854,,1779717858.8822029,0.6755430698394775,,6242
440,,,4230.0,1269.033978,,1779717860.8322616,0.6599597334861755,,6242
441,,,4240.0,1270.9877017,,1779717862.7859876,0.6612618565559387,,6242
442,0.3934023380279541,,4250.0,1296.2646557,1.949779987335205,1779717888.062144,,0.00015103031213214996,6242
443,,,4250.0,1296.4650064,,1779717888.2629833,0.6571376323699951,,6242
444,,,4260.0,1298.4198698,,1779717890.2181544,0.6430220007896423,,6242
445,,,4270.0,1300.3679943,,1779717892.1662562,0.6461568474769592,,6242
446,,,4280.0,1302.3240321,,1779717894.122316,0.6622522473335266,,6242
447,,,4290.0,1304.2963369,,1779717896.0946217,0.6546182632446289,,6242
448,,,4300.0,1306.2495191,,1779717898.0477877,0.6359884738922119,,6242
449,,,4310.0,1308.1915958,,1779717899.9903867,0.6430843472480774,,6242
450,,,4320.0,1310.1529866,,1779717901.9512663,0.6613500118255615,,6242
451,,,4330.0,1312.0974325,,1779717903.8957171,0.6618654131889343,,6242
452,,,4340.0,1314.0503541,,1779717905.8486392,0.637566328048706,,6242
453,,,4350.0,1315.9946711,,1779717907.792425,0.6580303907394409,,6242
454,,,4360.0,1317.9468625,,1779717909.745146,0.6608384847640991,,6242
455,,,4370.0,1319.9138896,,1779717911.7121525,0.662245512008667,,6242
456,,,4380.0,1321.8793766,,1779717913.6776216,0.6464799046516418,,6242
457,,,4390.0,1323.850727,,1779717915.6490114,0.6523222327232361,,6242
458,,,4400.0,1325.8245944,,1779717917.6228817,0.6476295590400696,,6242
459,,,4410.0,1327.7909243,,1779717919.5891826,0.6161507964134216,,6242
460,,,4420.0,1329.7675391,,1779717921.565802,0.6574910879135132,,6242
461,,,4430.0,1331.7481942,,1779717923.5454717,0.6340146064758301,,6242
462,,,4440.0,1333.7132253,,1779717925.5114737,0.6371838450431824,,6242
463,,,4450.0,1335.6852755,,1779717927.4835622,0.6376172304153442,,6242
464,,,4460.0,1337.6543398,,1779717929.4526231,0.6524239778518677,,6242
465,,,4470.0,1339.6674416,,1779717931.4657292,0.6525024771690369,,6242
466,,,4480.0,1341.645637,,1779717933.4437273,0.6327703595161438,,6242
467,,,4490.0,1343.6252422,,1779717935.423498,0.6322580575942993,,6242
468,0.3658561408519745,,4500.0,1369.4528279,1.9788451194763184,1779717961.2508316,,0.00012292491384519912,6242
469,,,4500.0,1369.6647541,,1779717961.4630406,0.638071596622467,,6242
470,,,4510.0,1371.6413252,,1779717963.4393158,0.621306300163269,,6242
471,,,4520.0,1373.6293555,,1779717965.4276397,0.628599226474762,,6242
472,,,4530.0,1375.6126132,,1779717967.4108968,0.6364105939865112,,6242
473,,,4540.0,1377.5935226,,1779717969.3910918,0.6397166848182678,,6242
474,,,4550.0,1379.5697372,,1779717971.3677654,0.6341307759284973,,6242
475,,,4560.0,1381.5652367,,1779717973.3635237,0.6278119087219238,,6242
476,,,4570.0,1383.5707111,,1779717975.3690653,0.6070882081985474,,6242
477,,,4580.0,1385.5546716,,1779717977.3525112,0.6220909953117371,,6242
478,,,4590.0,1387.5310468,,1779717979.329334,0.6296854019165039,,6242
479,,,4600.0,1389.5261686,,1779717981.323988,0.6274857521057129,,6242
480,,,4610.0,1391.5174997,,1779717983.3157847,0.6152464151382446,,6242
481,,,4620.0,1393.5152297,,1779717985.313515,0.630850613117218,,6242
482,,,4630.0,1395.4964432,,1779717987.2946491,0.6331815123558044,,6242
483,,,4640.0,1397.4919778,,1779717989.2902644,0.6474535465240479,,6242
484,,,4650.0,1399.498251,,1779717991.2955358,0.609675407409668,,6242
485,,,4660.0,1401.4854856,,1779717993.2830496,0.621749758720398,,6242
486,,,4670.0,1403.4809105,,1779717995.279194,0.6344006061553955,,6242
487,,,4680.0,1405.4911736,,1779717997.2894568,0.634789228439331,,6242
488,,,4690.0,1407.4717262,,1779717999.269728,0.6293553709983826,,6242
489,,,4700.0,1409.4556868,,1779718001.25396,0.6000149250030518,,6242
490,,,4710.0,1411.4517058,,1779718003.2499897,0.6321915984153748,,6242
491,,,4720.0,1413.4369612,,1779718005.234949,0.6264630556106567,,6242
492,,,4730.0,1415.4312904,,1779718007.2287135,0.6275161504745483,,6242
493,,,4740.0,1417.4212674,,1779718009.2192595,0.6122055649757385,,6242
494,0.3499174118041992,,4750.0,1443.3101755,2.0064425468444824,1779718035.1084569,,0.00010576819746349742,6242
495,,,4750.0,1443.516976,,1779718035.3152635,0.6176767349243164,,6242
496,,,4760.0,1445.5155117,,1779718037.3137987,0.616694986820221,,6242
497,,,4770.0,1447.5172401,,1779718039.3152573,0.6131135821342468,,6242
498,,,4780.0,1449.5076005,,1779718041.305887,0.6117795705795288,,6242
499,,,4790.0,1451.4937404,,1779718043.291347,0.6152249574661255,,6242
500,,,4800.0,1453.4818761,,1779718045.279424,0.628052294254303,,6242
501,,,4810.0,1455.4879381,,1779718047.286729,0.6035064458847046,,6242
502,,,4820.0,1457.4851214,,1779718049.2826126,0.6132118105888367,,6242
503,,,4830.0,1459.4747186,,1779718051.2730052,0.6093142032623291,,6242
504,,,4840.0,1461.4695552,,1779718053.2678418,0.622871458530426,,6242
505,,,4850.0,1463.470563,,1779718055.267843,0.6198452711105347,,6242
506,,,4860.0,1465.4710734,,1779718057.2693028,0.6230233311653137,,6242
507,,,4870.0,1467.4617457,,1779718059.2590294,0.6003090739250183,,6242
508,,,4880.0,1469.4282731,,1779718061.22656,0.620261549949646,,6242
509,,,4890.0,1471.4232826,,1779718063.22105,0.6230660676956177,,6242
510,,,4900.0,1473.3937121,,1779718065.1919973,0.6082608103752136,,6242
511,,,4910.0,1475.3795623,,1779718067.1772015,0.6020276546478271,,6242
512,,,4920.0,1477.3653875,,1779718069.1636715,0.6014453768730164,,6242
513,,,4930.0,1479.3597914,,1779718071.1580782,0.6076693534851074,,6242
514,,,4940.0,1481.3416938,,1779718073.13985,0.6201024651527405,,6242
515,,,4950.0,1483.3421822,,1779718075.1394699,0.6136569976806641,,6242
516,,,4960.0,1485.3503965,,1779718077.1481726,0.5963569283485413,,6242
517,,,4970.0,1487.3393522,,1779718079.1371374,0.6165818572044373,,6242
518,,,4980.0,1489.3195634,,1779718081.1175842,0.6143487095832825,,6242
519,,,4990.0,1491.3047581,,1779718083.1030436,0.6016930937767029,,6242
520,0.3324110507965088,,5000.0,1517.0630586,2.0293877124786377,1779718108.860696,,0.0001,6242
521,,,5000.0,1517.2646925,,1779718109.0624146,0.6261779069900513,,6242
522,,"{'path': 'media/html/Sample Generation_522_7e9f36317c9712e63182.html', 'size': 271, '_type': 'html-file', 'sha256': '7e9f36317c9712e631829a07e11b8470535bbcedc315eb700c7a39400df40abb'}",,1518.136593,,1779718109.934964,,,6242
