train/step_loss,lr,iter,_runtime,Sample Generation,val/loss,_timestamp,_step,train/loss,seed
0.9200137853622437,,3520.0,540.0849018,,,1779712294.162839,367,,6242
0.9068248867988586,,3530.0,541.0495054,,,1779712295.1275227,368,,6242
0.9205276966094971,,3540.0,542.0039876,,,1779712296.0819662,369,,6242
0.9021671414375305,,3550.0,542.9596301,,,1779712297.036761,370,,6242
0.8968021273612976,,3560.0,543.9222132,,,1779712297.9993951,371,,6242
0.9199102520942688,,3570.0,544.877093,,,1779712298.9551115,372,,6242
0.9038125872612,,3580.0,545.8293759,,,1779712299.907371,373,,6242
0.909166693687439,,3590.0,546.78947,,,1779712300.8666391,374,,6242
0.9109182953834534,,3600.0,547.7560387,,,1779712301.834058,375,,6242
0.8861714601516724,,3610.0,548.7121549,,,1779712302.790206,376,,6242
0.9084908366203308,,3620.0,549.6732273,,,1779712303.7512474,377,,6242
0.895463764667511,,3630.0,550.6356689,,,1779712304.7136183,378,,6242
0.8908660411834717,,3640.0,551.5932054,,,1779712305.671222,379,,6242
0.8814995884895325,,3650.0,552.5472998,,,1779712306.625044,380,,6242
0.9030264616012573,,3660.0,553.5101014,,,1779712307.5878327,381,,6242
0.8771169781684875,,3670.0,554.4640801,,,1779712308.5420194,382,,6242
0.8935843706130981,,3680.0,555.4166062,,,1779712309.4941325,383,,6242
0.8995867371559143,,3690.0,556.378918,,,1779712310.456935,384,,6242
0.8841798305511475,,3700.0,557.3401284,,,1779712311.4181464,385,,6242
0.902999997138977,,3710.0,558.2954274,,,1779712312.3725371,386,,6242
0.9077877998352051,,3720.0,559.2563992,,,1779712313.3341274,387,,6242
0.9086413383483887,,3730.0,560.2320797,,,1779712314.3091595,388,,6242
0.898772656917572,,3740.0,561.2131716,,,1779712315.2911892,389,,6242
,0.00023694285222843113,3750.0,574.6291875,,1.6041960716247559,1779712328.706297,390,0.7284159660339355,6242
0.8750772476196289,,3750.0,574.7330545,,,1779712328.8102314,391,,6242
0.9176697731018066,,3760.0,575.7070072,,,1779712329.7850094,392,,6242
0.9026241898536682,,3770.0,576.6923454,,,1779712330.7700756,393,,6242
0.8873639106750488,,3780.0,577.6609695,,,1779712331.7387667,394,,6242
0.880071222782135,,3790.0,578.6297935,,,1779712332.707159,395,,6242
0.8668258786201477,,3800.0,579.5969124,,,1779712333.6749322,396,,6242
0.9036620855331421,,3810.0,580.5756322,,,1779712334.6536517,397,,6242
0.8825262784957886,,3820.0,581.5650664,,,1779712335.6417174,398,,6242
0.9142646193504333,,3830.0,582.5627663,,,1779712336.6407826,399,,6242
0.8798953294754028,,3840.0,583.5596893,,,1779712337.6368845,400,,6242
0.8775961399078369,,3850.0,584.6151139,,,1779712338.693133,401,,6242
0.8859725594520569,,3860.0,585.6147332,,,1779712339.6926997,402,,6242
0.9028336405754089,,3870.0,586.5999772,,,1779712340.677877,403,,6242
0.8912630081176758,,3880.0,587.5976814,,,1779712341.675697,404,,6242
0.8646278381347656,,3890.0,588.5971849,,,1779712342.6752024,405,,6242
0.8841448426246643,,3900.0,589.5739942,,,1779712343.6514032,406,,6242
0.8845121264457703,,3910.0,590.5470676,,,1779712344.6250849,407,,6242
0.8539301156997681,,3920.0,591.5194875,,,1779712345.5973728,408,,6242
0.8678237795829773,,3930.0,592.4898529,,,1779712346.5678687,409,,6242
0.8501088619232178,,3940.0,593.4642191,,,1779712347.5412557,410,,6242
0.8666821122169495,,3950.0,594.4334966,,,1779712348.5114417,411,,6242
0.8891213536262512,,3960.0,595.3996165,,,1779712349.477389,412,,6242
0.8724594712257385,,3970.0,596.379576,,,1779712350.4575915,413,,6242
0.8630857467651367,,3980.0,597.3509333,,,1779712351.4294572,414,,6242
0.8826010823249817,,3990.0,598.3455658,,,1779712352.423004,415,,6242
,0.00018936387015941957,4000.0,611.8477534,,1.6351189613342285,1779712365.9257476,416,0.6959060430526733,6242
0.860846221446991,,4000.0,611.9501756,,,1779712366.0281782,417,,6242
0.8536705374717712,,4010.0,612.9591099,,,1779712367.0371263,418,,6242
0.8734040856361389,,4020.0,613.924534,,,1779712368.003058,419,,6242
0.8567855954170227,,4030.0,614.9071688,,,1779712368.9851704,420,,6242
0.8610594272613525,,4040.0,615.9019936,,,1779712369.9800115,421,,6242
0.8591455817222595,,4050.0,616.8622091,,,1779712370.940733,422,,6242
0.8676562905311584,,4060.0,617.8299919,,,1779712371.9079177,423,,6242
0.8646673560142517,,4070.0,618.7939792,,,1779712372.8711803,424,,6242
0.8542647957801819,,4080.0,619.7448108,,,1779712373.8233347,425,,6242
0.8363684415817261,,4090.0,620.7045916,,,1779712374.7831156,426,,6242
0.8640710711479187,,4100.0,621.6720303,,,1779712375.7493854,427,,6242
0.8466982841491699,,4110.0,622.653543,,,1779712376.7320669,428,,6242
0.831643283367157,,4120.0,623.669096,,,1779712377.746521,429,,6242
0.8654809594154358,,4130.0,624.6491639,,,1779712378.7271824,430,,6242
0.828900158405304,,4140.0,625.6142431,,,1779712379.6922624,431,,6242
0.8507755994796753,,4150.0,626.6301192,,,1779712380.708643,432,,6242
0.8636450171470642,,4160.0,627.6006341,,,1779712381.679158,433,,6242
0.8316386342048645,,4170.0,628.6050072,,,1779712382.6826837,434,,6242
0.8641089797019958,,4180.0,629.5652855,,,1779712383.6431684,435,,6242
0.8516653180122375,,4190.0,630.547101,,,1779712384.624884,436,,6242
0.8406767845153809,,4200.0,631.5019809,,,1779712385.580197,437,,6242
0.8400107622146606,,4210.0,632.4682763,,,1779712386.5457308,438,,6242
0.8566266298294067,,4220.0,633.471289,,,1779712387.5490234,439,,6242
0.8393781781196594,,4230.0,634.4983603,,,1779712388.5761526,440,,6242
0.8676993250846863,,4240.0,635.5330192,,,1779712389.611543,441,,6242
,0.00015103031213214996,4250.0,649.0941407,,1.653322458267212,1779712403.1713626,442,0.6714213490486145,6242
0.8186553716659546,,4250.0,649.1951678,,,1779712403.2731853,443,,6242
0.8576399683952332,,4260.0,650.1887813,,,1779712404.2666256,444,,6242
0.8405463099479675,,4270.0,651.1782378,,,1779712405.2562551,445,,6242
0.8245072960853577,,4280.0,652.1714966,,,1779712406.2489834,446,,6242
0.8639485836029053,,4290.0,653.1746903,,,1779712407.251911,447,,6242
0.8238624334335327,,4300.0,654.1560235,,,1779712408.2335465,448,,6242
0.8324905633926392,,4310.0,655.1652078,,,1779712409.242785,449,,6242
0.8374053835868835,,4320.0,656.162429,,,1779712410.2404435,450,,6242
0.8398435115814209,,4330.0,657.1702243,,,1779712411.247641,451,,6242
0.8416102528572083,,4340.0,658.1802351,,,1779712412.258759,452,,6242
0.8325408697128296,,4350.0,659.1905309,,,1779712413.2675285,453,,6242
0.8501392602920532,,4360.0,660.1901559,,,1779712414.267939,454,,6242
0.8323091268539429,,4370.0,661.1555206,,,1779712415.2335298,455,,6242
0.8236142992973328,,4380.0,662.1300975,,,1779712416.2075517,456,,6242
0.839445173740387,,4390.0,663.1161387,,,1779712417.1940265,457,,6242
0.8499834537506104,,4400.0,664.079269,,,1779712418.1571183,458,,6242
0.7912133932113647,,4410.0,665.0966969,,,1779712419.1747146,459,,6242
0.8188262581825256,,4420.0,666.1057672,,,1779712420.1829493,460,,6242
0.815056562423706,,4430.0,667.0968281,,,1779712421.1742296,461,,6242
0.8463923335075378,,4440.0,668.1108913,,,1779712422.1889083,462,,6242
0.8218115568161011,,4450.0,669.0995702,,,1779712423.1774592,463,,6242
0.8394800424575806,,4460.0,670.0662818,,,1779712424.1442392,464,,6242
0.8206488490104675,,4470.0,671.0403557,,,1779712425.118157,465,,6242
0.8337676525115967,,4480.0,672.0397114,,,1779712426.117728,466,,6242
0.8481078147888184,,4490.0,673.0116207,,,1779712427.089613,467,,6242
,0.00012292491384519912,4500.0,686.426999,,1.6796940565109253,1779712440.5050473,468,0.6449746489524841,6242
0.8450522422790527,,4500.0,686.5330374,,,1779712440.611058,469,,6242
0.8171704411506653,,4510.0,687.5264296,,,1779712441.6044476,470,,6242
0.8438206911087036,,4520.0,688.5108298,,,1779712442.5887504,471,,6242
0.838179349899292,,4530.0,689.4732815,,,1779712443.5506384,472,,6242
0.8388887047767639,,4540.0,690.4476934,,,1779712444.5257108,473,,6242
0.8191001415252686,,4550.0,691.4190567,,,1779712445.4964404,474,,6242
0.8111591339111328,,4560.0,692.3996528,,,1779712446.4772294,475,,6242
0.8285551071166992,,4570.0,693.3778998,,,1779712447.4558852,476,,6242
0.7993451952934265,,4580.0,694.3580572,,,1779712448.436074,477,,6242
0.7979568243026733,,4590.0,695.3217049,,,1779712449.4002285,478,,6242
0.8159295916557312,,4600.0,696.2997186,,,1779712450.377738,479,,6242
0.8448864221572876,,4610.0,697.257803,,,1779712451.3350012,480,,6242
0.8184655904769897,,4620.0,698.2310707,,,1779712452.3090496,481,,6242
0.8062275648117065,,4630.0,699.1896862,,,1779712453.2677052,482,,6242
0.798507034778595,,4640.0,700.1511516,,,1779712454.2287984,483,,6242
0.7980485558509827,,4650.0,701.1062138,,,1779712455.184118,484,,6242
0.8287773132324219,,4660.0,702.0576149,,,1779712456.1355205,485,,6242
0.8286964297294617,,4670.0,703.0666463,,,1779712457.144165,486,,6242
0.8182070851325989,,4680.0,704.0375191,,,1779712458.1153958,487,,6242
0.7943781018257141,,4690.0,705.0113285,,,1779712459.089325,488,,6242
0.807978630065918,,4700.0,706.0002662,,,1779712460.0782862,489,,6242
0.8165426254272461,,4710.0,706.9756255,,,1779712461.0536425,490,,6242
0.8033838272094727,,4720.0,707.9706688,,,1779712462.0486856,491,,6242
0.8159403204917908,,4730.0,708.9399977,,,1779712463.018005,492,,6242
0.80530846118927,,4740.0,709.9268739,,,1779712464.0048916,493,,6242
,0.00010576819746349742,4750.0,723.2214041,,1.6897021532058716,1779712477.2993257,494,0.6265907883644104,6242
0.8279649019241333,,4750.0,723.3262005,,,1779712477.4047241,495,,6242
0.8226390480995178,,4760.0,724.2937541,,,1779712478.3708653,496,,6242
0.8238583207130432,,4770.0,725.2770009,,,1779712479.3548255,497,,6242
0.8226934671401978,,4780.0,726.2683762,,,1779712480.3453565,498,,6242
0.8155190944671631,,4790.0,727.2368267,,,1779712481.3148403,499,,6242
0.8174146413803101,,4800.0,728.2090952,,,1779712482.2870307,500,,6242
0.8078381419181824,,4810.0,729.1898382,,,1779712483.267855,501,,6242
0.7981155514717102,,4820.0,730.1589163,,,1779712484.2367518,502,,6242
0.8376561999320984,,4830.0,731.1450554,,,1779712485.2230725,503,,6242
0.8029615879058838,,4840.0,732.1282879,,,1779712486.206306,504,,6242
0.8314619660377502,,4850.0,733.1393032,,,1779712487.2166862,505,,6242
0.8150224685668945,,4860.0,734.1309083,,,1779712488.208925,506,,6242
0.8363581895828247,,4870.0,735.0945423,,,1779712489.1718316,507,,6242
0.8412536978721619,,4880.0,736.0802264,,,1779712490.1582434,508,,6242
0.8147986531257629,,4890.0,737.08135,,,1779712491.1593647,509,,6242
0.7916236519813538,,4900.0,738.0717141,,,1779712492.1497324,510,,6242
0.7891820669174194,,4910.0,739.0856304,,,1779712493.1637404,511,,6242
0.8134303092956543,,4920.0,740.0976669,,,1779712494.1756854,512,,6242
0.8084477186203003,,4930.0,741.096463,,,1779712495.1738622,513,,6242
0.8013697266578674,,4940.0,742.0887395,,,1779712496.166757,514,,6242
0.8231115341186523,,4950.0,743.0572874,,,1779712497.135173,515,,6242
0.8051108717918396,,4960.0,744.0265756,,,1779712498.1046093,516,,6242
0.8004472255706787,,4970.0,744.9865399,,,1779712499.0644684,517,,6242
0.8068463802337646,,4980.0,745.954863,,,1779712500.0328147,518,,6242
0.8021812438964844,,4990.0,746.9252339,,,1779712501.0032282,519,,6242
,0.0001,5000.0,760.3304399,,1.7144217491149902,1779712514.4079819,520,0.611266553401947,6242
0.7980095148086548,,5000.0,760.4317053,,,1779712514.5095584,521,,6242
,,,761.4864537,"{'size': 276, '_type': 'html-file', 'sha256': '5475a4fb49e4238973ce96671f80f4e0d702654aceb55229056a20d3b67319a6', 'path': 'media/html/Sample Generation_522_5475a4fb49e4238973ce.html'}",,1779712515.5643218,522,,6242
