_runtime,val/loss,train/loss,train/step_loss,iter,_step,_timestamp,Sample Generation,lr,seed
1131.932496,,,0.7429036498069763,3500.0,365,1779644495.6527743,,,3740
1134.0520247,,,0.7516859769821167,3510.0,366,1779644497.7738385,,,3740
1136.1943974,,,0.7448157072067261,3520.0,367,1779644499.9162123,,,3740
1138.3174625,,,0.73045414686203,3530.0,368,1779644502.0392754,,,3740
1140.4532169,,,0.7414720058441162,3540.0,369,1779644504.17503,,,3740
1142.5861466,,,0.7438732981681824,3550.0,370,1779644506.3079617,,,3740
1144.7104778,,,0.7320443391799927,3560.0,371,1779644508.4322906,,,3740
1146.8428849,,,0.7651921510696411,3570.0,372,1779644510.564697,,,3740
1148.9511851,,,0.7256090044975281,3580.0,373,1779644512.6729991,,,3740
1151.1121646,,,0.7469817399978638,3590.0,374,1779644514.8339796,,,3740
1153.27336,,,0.7378297448158264,3600.0,375,1779644516.9951737,,,3740
1155.4486308,,,0.7078061103820801,3610.0,376,1779644519.1701894,,,3740
1157.6139148,,,0.7420985102653503,3620.0,377,1779644521.336235,,,3740
1159.7857711,,,0.7326523065567017,3630.0,378,1779644523.5070493,,,3740
1161.9583854,,,0.738933801651001,3640.0,379,1779644525.6802523,,,3740
1164.1233842,,,0.7272472381591797,3650.0,380,1779644527.844639,,,3740
1166.2970234,,,0.7266194820404053,3660.0,381,1779644530.0188403,,,3740
1168.4611559,,,0.7423259019851685,3670.0,382,1779644532.1829715,,,3740
1170.6222715,,,0.713445246219635,3680.0,383,1779644534.344056,,,3740
1172.7808942,,,0.7170526385307312,3690.0,384,1779644536.5021574,,,3740
1174.9516331,,,0.7257682681083679,3700.0,385,1779644538.6734467,,,3740
1177.1142594,,,0.7219743728637695,3710.0,386,1779644540.8365796,,,3740
1179.2790282,,,0.700012743473053,3720.0,387,1779644543.000843,,,3740
1181.4223273,,,0.7192195653915405,3730.0,388,1779644545.144116,,,3740
1183.5957996,,,0.7174150943756104,3740.0,389,1779644547.3174345,,,3740
1211.3935849,1.8349182605743408,0.47415831685066223,,3750.0,390,1779644575.115075,,0.00023694285222843113,3740
1211.6208737,,,0.7004637718200684,3750.0,391,1779644575.3426876,,,3740
1213.7809962,,,0.6999221444129944,3760.0,392,1779644577.5028095,,,3740
1215.9482392,,,0.7215184569358826,3770.0,393,1779644579.6700554,,,3740
1218.1242888,,,0.7113465070724487,3780.0,394,1779644581.8455648,,,3740
1220.2841433,,,0.7205736637115479,3790.0,395,1779644584.005181,,,3740
1222.4374486,,,0.7046071887016296,3800.0,396,1779644586.1592634,,,3740
1224.6044743,,,0.7185378074645996,3810.0,397,1779644588.3257508,,,3740
1226.759389,,,0.707696795463562,3820.0,398,1779644590.4811926,,,3740
1228.9344767,,,0.7141937017440796,3830.0,399,1779644592.6559227,,,3740
1231.0929362,,,0.6943479180335999,3840.0,400,1779644594.8152564,,,3740
1233.2573932,,,0.7011773586273193,3850.0,401,1779644596.9791405,,,3740
1235.4282348,,,0.7064306735992432,3860.0,402,1779644599.1500485,,,3740
1237.5900905,,,0.6881888508796692,3870.0,403,1779644601.3117473,,,3740
1239.7447284,,,0.7023508548736572,3880.0,404,1779644603.4664855,,,3740
1241.9122085,,,0.6902496814727783,3890.0,405,1779644605.6340244,,,3740
1244.0821703,,,0.6985806822776794,3900.0,406,1779644607.8034892,,,3740
1246.2534541,,,0.7066951990127563,3910.0,407,1779644609.97527,,,3740
1248.4190045,,,0.7269902229309082,3920.0,408,1779644612.1407404,,,3740
1250.5532587,,,0.6909207105636597,3930.0,409,1779644614.275579,,,3740
1252.7358114,,,0.7101427316665649,3940.0,410,1779644616.4576266,,,3740
1254.9019092,,,0.6988019347190857,3950.0,411,1779644618.6237237,,,3740
1257.0527372,,,0.6964337229728699,3960.0,412,1779644620.774552,,,3740
1259.2068116,,,0.6913869976997375,3970.0,413,1779644622.9286249,,,3740
1261.3669664,,,0.6686055660247803,3980.0,414,1779644625.0887818,,,3740
1263.5342579,,,0.6760289072990417,3990.0,415,1779644627.2557938,,,3740
1291.0170706,1.8901997804641724,0.4379670023918152,,4000.0,416,1779644654.738532,,0.00018936387015941957,3740
1291.2476101,,,0.6906024813652039,4000.0,417,1779644654.9693933,,,3740
1293.3857274,,,0.6816734671592712,4010.0,418,1779644657.107448,,,3740
1295.5381702,,,0.6813047528266907,4020.0,419,1779644659.2597194,,,3740
1297.7121654,,,0.6902193427085876,4030.0,420,1779644661.4339805,,,3740
1299.9899639,,,0.6935182213783264,4040.0,421,1779644663.711774,,,3740
1302.1684185,,,0.678219735622406,4050.0,422,1779644665.8902352,,,3740
1304.3858509,,,0.6767807006835938,4060.0,423,1779644668.1076643,,,3740
1306.5529349,,,0.6903508305549622,4070.0,424,1779644670.274741,,,3740
1308.7082366,,,0.6542603373527527,4080.0,425,1779644672.430052,,,3740
1310.8406334,,,0.6785866618156433,4090.0,426,1779644674.5620685,,,3740
1312.9850114,,,0.6762170195579529,4100.0,427,1779644676.7067416,,,3740
1315.1315108,,,0.6831650733947754,4110.0,428,1779644678.853324,,,3740
1317.2894213,,,0.6568014025688171,4120.0,429,1779644681.0112329,,,3740
1319.4304367,,,0.6691482663154602,4130.0,430,1779644683.1524143,,,3740
1321.6433157,,,0.6852636337280273,4140.0,431,1779644685.3651319,,,3740
1323.8597903,,,0.6655057072639465,4150.0,432,1779644687.581311,,,3740
1326.0709921,,,0.6690270900726318,4160.0,433,1779644689.7920828,,,3740
1328.2273622,,,0.6650258302688599,4170.0,434,1779644691.949177,,,3740
1330.3915197,,,0.6809682250022888,4180.0,435,1779644694.1131637,,,3740
1332.5319233,,,0.670560896396637,4190.0,436,1779644696.2531717,,,3740
1334.6879494,,,0.6595101952552795,4200.0,437,1779644698.409581,,,3740
1336.8498272,,,0.6724056005477905,4210.0,438,1779644700.5716403,,,3740
1338.9881257,,,0.643216609954834,4220.0,439,1779644702.7099388,,,3740
1341.1321456,,,0.6846344470977783,4230.0,440,1779644704.8539608,,,3740
1343.2963805,,,0.6363310813903809,4240.0,441,1779644707.0180378,,,3740
1370.8330398,1.914127230644226,0.40838661789894104,,4250.0,442,1779644734.553956,,0.00015103031213214996,3740
1371.052287,,,0.6568845510482788,4250.0,443,1779644734.774097,,,3740
1373.1996358,,,0.6628704071044922,4260.0,444,1779644736.9214249,,,3740
1375.3557684,,,0.667122483253479,4270.0,445,1779644739.0775838,,,3740
1377.498525,,,0.676060676574707,4280.0,446,1779644741.2208452,,,3740
1379.6572678,,,0.6796180009841919,4290.0,447,1779644743.3780842,,,3740
1381.8180399,,,0.6702638268470764,4300.0,448,1779644745.5398548,,,3740
1383.9482058,,,0.6576559543609619,4310.0,449,1779644747.6700213,,,3740
1386.090401,,,0.6680403351783752,4320.0,450,1779644749.8121333,,,3740
1388.2326798,,,0.6571353673934937,4330.0,451,1779644751.954233,,,3740
1390.381294,,,0.6339976191520691,4340.0,452,1779644754.1028333,,,3740
1392.5091895,,,0.6683705449104309,4350.0,453,1779644756.231004,,,3740
1394.6430652,,,0.6450845003128052,4360.0,454,1779644758.364879,,,3740
1396.7778372,,,0.669786274433136,4370.0,455,1779644760.4989076,,,3740
1398.9118768,,,0.6526657342910767,4380.0,456,1779644762.6336682,,,3740
1401.0504001,,,0.6614717245101929,4390.0,457,1779644764.7727203,,,3740
1403.177178,,,0.6403013467788696,4400.0,458,1779644766.8994982,,,3740
1405.3035765,,,0.6528804898262024,4410.0,459,1779644769.02531,,,3740
1407.4226955,,,0.6514977812767029,4420.0,460,1779644771.1445112,,,3740
1409.5625304,,,0.6403000950813293,4430.0,461,1779644773.2836113,,,3740
1411.6978653,,,0.6460530161857605,4440.0,462,1779644775.419428,,,3740
1413.8338109,,,0.6639467477798462,4450.0,463,1779644777.5556254,,,3740
1415.9712341,,,0.6308207511901855,4460.0,464,1779644779.693238,,,3740
1418.0997384,,,0.6355578303337097,4470.0,465,1779644781.8215487,,,3740
1420.2370199,,,0.6465237140655518,4480.0,466,1779644783.95934,,,3740
1422.351742,,,0.6285263299942017,4490.0,467,1779644786.0735557,,,3740
1449.7079716,1.952610731124878,0.3818405568599701,,4500.0,468,1779644813.4288836,,0.00012292491384519912,3740
1449.9257901,,,0.6455855369567871,4500.0,469,1779644813.6470945,,,3740
1452.1409391,,,0.6473342776298523,4510.0,470,1779644815.8627543,,,3740
1454.4395521,,,0.630194365978241,4520.0,471,1779644818.1613345,,,3740
1456.7049065,,,0.6500716209411621,4530.0,472,1779644820.4263725,,,3740
1458.9577448,,,0.6254364848136902,4540.0,473,1779644822.679559,,,3740
1461.184966,,,0.6332581043243408,4550.0,474,1779644824.9072862,,,3740
1463.3868168,,,0.6444763541221619,4560.0,475,1779644827.108633,,,3740
1465.6157708,,,0.6410998106002808,4570.0,476,1779644829.3375864,,,3740
1467.8794846,,,0.6514830589294434,4580.0,477,1779644831.6009564,,,3740
1470.1332971,,,0.6366482377052307,4590.0,478,1779644833.854858,,,3740
1472.3369197,,,0.6322450041770935,4600.0,479,1779644836.058453,,,3740
1474.5530622,,,0.6383035182952881,4610.0,480,1779644838.2748778,,,3740
1476.7481162,,,0.6369216442108154,4620.0,481,1779644840.4698942,,,3740
1478.9244882,,,0.6485164165496826,4630.0,482,1779644842.6461778,,,3740
1481.1106201,,,0.6347559094429016,4640.0,483,1779644844.8324335,,,3740
1483.3608175,,,0.6350560188293457,4650.0,484,1779644847.0826335,,,3740
1485.5497103,,,0.618697464466095,4660.0,485,1779644849.2713158,,,3740
1487.7832118,,,0.6125694513320923,4670.0,486,1779644851.5043721,,,3740
1489.9874998,,,0.6395705342292786,4680.0,487,1779644853.7092922,,,3740
1492.1276612,,,0.6181344389915466,4690.0,488,1779644855.8494604,,,3740
1494.2728953,,,0.6153955459594727,4700.0,489,1779644857.99471,,,3740
1496.4156951,,,0.6278051733970642,4710.0,490,1779644860.1362906,,,3740
1498.5594541,,,0.6268331408500671,4720.0,491,1779644862.2810538,,,3740
1500.6881563,,,0.6283273696899414,4730.0,492,1779644864.4099073,,,3740
1502.8401497,,,0.6318737864494324,4740.0,493,1779644866.561963,,,3740
1530.2676583,1.9812674522399902,0.3638409376144409,,4750.0,494,1779644893.9890335,,0.00010576819746349742,3740
1530.4890137,,,0.6398760080337524,4750.0,495,1779644894.210829,,,3740
1532.6212949,,,0.6339586973190308,4760.0,496,1779644896.3426607,,,3740
1534.7622501,,,0.6161478161811829,4770.0,497,1779644898.4839776,,,3740
1536.8829228,,,0.6290832757949829,4780.0,498,1779644900.6047382,,,3740
1539.0030307,,,0.6199321150779724,4790.0,499,1779644902.7245548,,,3740
1541.1356982,,,0.6171274781227112,4800.0,500,1779644904.857408,,,3740
1543.2530571,,,0.6167486906051636,4810.0,501,1779644906.9748728,,,3740
1545.396888,,,0.6262613534927368,4820.0,502,1779644909.118701,,,3740
1547.5262002,,,0.6351521015167236,4830.0,503,1779644911.2479162,,,3740
1549.667029,,,0.6263329386711121,4840.0,504,1779644913.3888423,,,3740
1551.7868919,,,0.6304658055305481,4850.0,505,1779644915.5077074,,,3740
1553.907922,,,0.6358106732368469,4860.0,506,1779644917.6297357,,,3740
1556.0367832,,,0.6305382251739502,4870.0,507,1779644919.758489,,,3740
1558.1859683,,,0.6173326373100281,4880.0,508,1779644921.9076521,,,3740
1560.3238356,,,0.6338602304458618,4890.0,509,1779644924.044764,,,3740
1562.4508049,,,0.6328674554824829,4900.0,510,1779644926.1726203,,,3740
1564.586738,,,0.6237735152244568,4910.0,511,1779644928.3085523,,,3740
1566.7175582,,,0.6329199075698853,4920.0,512,1779644930.4391294,,,3740
1568.8409478,,,0.6198539733886719,4930.0,513,1779644932.5627625,,,3740
1570.9724799,,,0.6330776810646057,4940.0,514,1779644934.6939454,,,3740
1573.0922161,,,0.6130568385124207,4950.0,515,1779644936.8137903,,,3740
1575.2197965,,,0.6187312602996826,4960.0,516,1779644938.9416122,,,3740
1577.357892,,,0.606713593006134,4970.0,517,1779644941.080212,,,3740
1579.5034491,,,0.6226717233657837,4980.0,518,1779644943.2249985,,,3740
1581.6785006,,,0.6158212423324585,4990.0,519,1779644945.4008207,,,3740
1609.1098863,2.005828619003296,0.3490252196788788,,5000.0,520,1779644972.8314445,,0.0001,3740
1609.3273176,,,0.6111041903495789,5000.0,521,1779644973.049133,,,3740
1609.8940686,,,,,522,1779644973.6157444,"{'sha256': '5721db0086bfb56ca831fae51e807ff4beac9878cbf1123e6a28f0f15a3a0d75', 'path': 'media/html/Sample Generation_522_5721db0086bfb56ca831.html', 'size': 275, '_type': 'html-file'}",,3740
