iter,_step,Sample Generation,lr,_runtime,train/step_loss,val/loss,_timestamp,train/loss,seed
3540.0,369,,,476.8715258,3.289987564086914,,1779628641.3335783,,3242
3550.0,370,,,477.7502778,3.299583911895752,,1779628642.2123306,,3242
3560.0,371,,,478.6409327,3.2764430046081543,,1779628643.1019762,,3242
3570.0,372,,,479.5171563,3.3238048553466797,,1779628643.9792073,,3242
3580.0,373,,,480.4025997,3.2942605018615723,,1779628644.8640845,,3242
3590.0,374,,,481.2886143,3.3152546882629395,,1779628645.750583,,3242
3600.0,375,,,482.1619116,3.3072361946105957,,1779628646.623813,,3242
3610.0,376,,,483.0493979,3.316525459289551,,1779628647.5114315,,3242
3620.0,377,,,483.9190954,3.2809700965881348,,1779628648.380726,,3242
3630.0,378,,,484.799231,3.3293991088867188,,1779628649.2612846,,3242
3640.0,379,,,485.6832583,3.300938606262207,,1779628650.1447988,,3242
3650.0,380,,,486.5522432,3.2932753562927246,,1779628651.013682,,3242
3660.0,381,,,487.4382185,3.328774929046631,,1779628651.9000895,,3242
3670.0,382,,,488.3143346,3.286865711212158,,1779628652.776387,,3242
3680.0,383,,,489.1968883,3.3200178146362305,,1779628653.658939,,3242
3690.0,384,,,490.0940185,3.318755626678467,,1779628654.556576,,3242
3700.0,385,,,490.9726083,3.3325862884521484,,1779628655.4351656,,3242
3710.0,386,,,491.8481862,3.3129453659057617,,1779628656.3100638,,3242
3720.0,387,,,492.7461739,3.3184328079223633,,1779628657.2082276,,3242
3730.0,388,,,493.6185391,3.2882323265075684,,1779628658.080567,,3242
3740.0,389,,,494.5004512,3.3232879638671875,,1779628658.9624786,,3242
3750.0,390,,0.00023694285222843113,506.3429999,,3.3614072799682617,1779628670.8045495,3.3138201236724854,3242
3750.0,391,,,506.4315933,3.3075613975524902,,1779628670.8936412,,3242
3760.0,392,,,507.3299714,3.3347463607788086,,1779628671.791413,,3242
3770.0,393,,,508.2233791,3.3483729362487793,,1779628672.685219,,3242
3780.0,394,,,509.1085066,3.3042612075805664,,1779628673.5703797,,3242
3790.0,395,,,510.0136998,3.2875142097473145,,1779628674.4762573,,3242
3800.0,396,,,510.9220276,3.3304824829101562,,1779628675.3845851,,3242
3810.0,397,,,511.8003755,3.3015589714050293,,1779628676.2621007,,3242
3820.0,398,,,512.7027457,3.2915406227111816,,1779628677.1647196,,3242
3830.0,399,,,513.6227955,3.3263044357299805,,1779628678.0848482,,3242
3840.0,400,,,514.5331767,3.2971959114074707,,1779628678.9952288,,3242
3850.0,401,,,515.4744953,3.3248462677001953,,1779628679.9365458,,3242
3860.0,402,,,516.3805713,3.3206400871276855,,1779628680.8426244,,3242
3870.0,403,,,517.2780027,3.307380199432373,,1779628681.7400522,,3242
3880.0,404,,,518.1579197,3.3346080780029297,,1779628682.6197217,,3242
3890.0,405,,,519.0384672,3.331681251525879,,1779628683.4985292,,3242
3900.0,406,,,519.9243577,3.2926254272460938,,1779628684.3863726,,3242
3910.0,407,,,520.8183841,3.31833553314209,,1779628685.2802944,,3242
3920.0,408,,,521.6959179,3.2858572006225586,,1779628686.1577737,,3242
3930.0,409,,,522.5824115,3.3139567375183105,,1779628687.0438654,,3242
3940.0,410,,,523.4533439,3.344703197479248,,1779628687.9153962,,3242
3950.0,411,,,524.3260993,3.309696674346924,,1779628688.7881503,,3242
3960.0,412,,,525.2678515,3.297201156616211,,1779628689.7289338,,3242
3970.0,413,,,526.187035,3.2839760780334473,,1779628690.6489902,,3242
3980.0,414,,,527.0833934,3.3356099128723145,,1779628691.545309,,3242
3990.0,415,,,527.9681302,3.3600854873657227,,1779628692.4301794,,3242
4000.0,416,,0.00018936387015941957,539.9365643,,3.3552792072296143,1779628704.399122,3.310460090637207,3242
4000.0,417,,,540.0329945,3.2979116439819336,,1779628704.4945903,,3242
4010.0,418,,,540.9164333,3.2939772605895996,,1779628705.3784826,,3242
4020.0,419,,,541.8012001,3.314876079559326,,1779628706.263063,,3242
4030.0,420,,,542.6951081,3.33162260055542,,1779628707.1571593,,3242
4040.0,421,,,543.5725929,3.3083062171936035,,1779628708.0345805,,3242
4050.0,422,,,544.449596,3.2957143783569336,,1779628708.9116483,,3242
4060.0,423,,,545.3291423,3.31404447555542,,1779628709.7916996,,3242
4070.0,424,,,546.2171191,3.319582939147949,,1779628710.6788344,,3242
4080.0,425,,,547.1476437,3.34275484085083,,1779628711.6096463,,3242
4090.0,426,,,548.0570521,3.2833428382873535,,1779628712.5191054,,3242
4100.0,427,,,548.9545825,3.3102264404296875,,1779628713.4158075,,3242
4110.0,428,,,549.870016,3.319206714630127,,1779628714.3320694,,3242
4120.0,429,,,550.7697553,3.326162815093994,,1779628715.230758,,3242
4130.0,430,,,551.6475671,3.3410801887512207,,1779628716.1098237,,3242
4140.0,431,,,552.5288249,3.2908716201782227,,1779628716.9903173,,3242
4150.0,432,,,553.5017007,3.285633087158203,,1779628717.9637535,,3242
4160.0,433,,,554.3838629,3.2942700386047363,,1779628718.8453217,,3242
4170.0,434,,,555.2621328,3.3351969718933105,,1779628719.7241848,,3242
4180.0,435,,,556.1441027,3.3208932876586914,,1779628720.6061563,,3242
4190.0,436,,,557.0241813,3.3014750480651855,,1779628721.485832,,3242
4200.0,437,,,557.9169032,3.3330750465393066,,1779628722.378924,,3242
4210.0,438,,,558.792118,3.324359893798828,,1779628723.2541683,,3242
4220.0,439,,,559.6717449,3.321287155151367,,1779628724.1337945,,3242
4230.0,440,,,560.5526622,3.2888665199279785,,1779628725.0144827,,3242
4240.0,441,,,561.4255976,3.285628318786621,,1779628725.8873923,,3242
4250.0,442,,0.00015103031213214996,573.2995092,,3.3577699661254883,1779628737.7615297,3.3152966499328613,3242
4250.0,443,,,573.3916013,3.337442398071289,,1779628737.8530176,,3242
4260.0,444,,,574.3036368,3.3103575706481934,,1779628738.7655108,,3242
4270.0,445,,,575.2083697,3.3202457427978516,,1779628739.6702564,,3242
4280.0,446,,,576.087183,3.2884926795959473,,1779628740.5491917,,3242
4290.0,447,,,576.9704237,3.334559440612793,,1779628741.432476,,3242
4300.0,448,,,577.8462417,3.3086342811584473,,1779628742.3082948,,3242
4310.0,449,,,578.7227111,3.295154571533203,,1779628743.184764,,3242
4320.0,450,,,579.6195047,3.320171356201172,,1779628744.0815582,,3242
4330.0,451,,,580.4998075,3.3086462020874023,,1779628744.9617317,,3242
4340.0,452,,,581.404106,3.320331573486328,,1779628745.8666635,,3242
4350.0,453,,,582.2933965,3.300884246826172,,1779628746.7551508,,3242
4360.0,454,,,583.1703067,3.289193630218506,,1779628747.6323595,,3242
4370.0,455,,,584.0501236,3.3043689727783203,,1779628748.5121782,,3242
4380.0,456,,,584.9253946,3.2983107566833496,,1779628749.387446,,3242
4390.0,457,,,585.7996928,3.308093547821045,,1779628750.2622502,,3242
4400.0,458,,,586.6828065,3.3064656257629395,,1779628751.1447277,,3242
4410.0,459,,,587.5585745,3.303597927093506,,1779628752.0199442,,3242
4420.0,460,,,588.4356315,3.289609432220459,,1779628752.8976588,,3242
4430.0,461,,,589.3148613,3.327846050262451,,1779628753.776827,,3242
4440.0,462,,,590.1972869,3.318498134613037,,1779628754.659338,,3242
4450.0,463,,,591.1255304,3.316923141479492,,1779628755.587582,,3242
4460.0,464,,,592.0206093,3.314699172973633,,1779628756.4826322,,3242
4470.0,465,,,592.9154102,3.3147597312927246,,1779628757.3774617,,3242
4480.0,466,,,593.8321302,3.315870761871338,,1779628758.2941816,,3242
4490.0,467,,,594.72572,3.359398365020752,,1779628759.1870654,,3242
4500.0,468,,0.00012292491384519912,606.6304241,,3.356229782104492,1779628771.0911856,3.31684947013855,3242
4500.0,469,,,606.7221715,3.320652484893799,,1779628771.1842227,,3242
4510.0,470,,,607.5989046,3.290864944458008,,1779628772.0608943,,3242
4520.0,471,,,608.4758401,3.3144917488098145,,1779628772.93787,,3242
4530.0,472,,,609.3542364,3.3223628997802734,,1779628773.816162,,3242
4540.0,473,,,610.2339899,3.3123669624328613,,1779628774.695843,,3242
4550.0,474,,,611.1091358,3.2947049140930176,,1779628775.5711887,,3242
4560.0,475,,,611.9903567,3.3105716705322266,,1779628776.4520607,,3242
4570.0,476,,,612.8726912,3.332827091217041,,1779628777.3347435,,3242
4580.0,477,,,613.7626274,3.296383857727051,,1779628778.224086,,3242
4590.0,478,,,614.639208,3.3262248039245605,,1779628779.1008096,,3242
4600.0,479,,,615.5157175,3.291255474090576,,1779628779.9777696,,3242
4610.0,480,,,616.4001464,3.3021087646484375,,1779628780.8621948,,3242
4620.0,481,,,617.2824096,3.37374210357666,,1779628781.7445352,,3242
4630.0,482,,,618.15939,3.3277082443237305,,1779628782.6214411,,3242
4640.0,483,,,619.0414859,3.3207216262817383,,1779628783.503538,,3242
4650.0,484,,,619.9228155,3.300567150115967,,1779628784.3848681,,3242
4660.0,485,,,620.7949507,3.319735050201416,,1779628785.256954,,3242
4670.0,486,,,621.6693419,3.301703453063965,,1779628786.131038,,3242
4680.0,487,,,622.5480946,3.2934885025024414,,1779628787.0101473,,3242
4690.0,488,,,623.4242591,3.325890064239502,,1779628787.8863125,,3242
4700.0,489,,,624.3068498,3.3035364151000977,,1779628788.7689016,,3242
4710.0,490,,,625.1977252,3.3271126747131348,,1779628789.658694,,3242
4720.0,491,,,626.0738657,3.292294979095459,,1779628790.5364232,,3242
4730.0,492,,,626.9597459,3.3257036209106445,,1779628791.4212677,,3242
4740.0,493,,,627.8428723,3.2804131507873535,,1779628792.303916,,3242
4750.0,494,,0.00010576819746349742,639.6898639,,3.3573455810546875,1779628804.1513577,3.317405939102173,3242
4750.0,495,,,639.7820458,3.298727035522461,,1779628804.244099,,3242
4760.0,496,,,640.6633712,3.2862725257873535,,1779628805.1249864,,3242
4770.0,497,,,641.5435933,3.2913055419921875,,1779628806.0046413,,3242
4780.0,498,,,642.4173543,3.3170671463012695,,1779628806.8794081,,3242
4790.0,499,,,643.3001952,3.285834789276123,,1779628807.7613668,,3242
4800.0,500,,,644.1784697,3.318779468536377,,1779628808.6404183,,3242
4810.0,501,,,645.0589298,3.3096723556518555,,1779628809.5209827,,3242
4820.0,502,,,645.9519431,3.3268747329711914,,1779628810.4139967,,3242
4830.0,503,,,646.826386,3.3203988075256348,,1779628811.288439,,3242
4840.0,504,,,647.7179288,3.301614761352539,,1779628812.1796658,,3242
4850.0,505,,,648.5991982,3.302826404571533,,1779628813.0612488,,3242
4860.0,506,,,649.4694284,3.2880821228027344,,1779628813.9313257,,3242
4870.0,507,,,650.3520513,3.282679557800293,,1779628814.8141031,,3242
4880.0,508,,,651.2224905,3.314103126525879,,1779628815.6845224,,3242
4890.0,509,,,652.0965071,3.29461669921875,,1779628816.5578878,,3242
4900.0,510,,,652.9786969,3.30442476272583,,1779628817.4407496,,3242
4910.0,511,,,653.857777,3.339390754699707,,1779628818.319759,,3242
4920.0,512,,,654.7326086,3.307486057281494,,1779628819.1946616,,3242
4930.0,513,,,655.6089125,3.3031411170959473,,1779628820.0709267,,3242
4940.0,514,,,656.4843499,3.3164443969726562,,1779628820.9464023,,3242
4950.0,515,,,657.4779159,3.298872470855713,,1779628821.939787,,3242
4960.0,516,,,658.4856568,3.325188636779785,,1779628822.947453,,3242
4970.0,517,,,659.3889808,3.2994794845581055,,1779628823.8510354,,3242
4980.0,518,,,660.2542304,3.307831287384033,,1779628824.7162194,,3242
4990.0,519,,,661.1132352,3.308749198913574,,1779628825.574988,,3242
5000.0,520,,0.0001,673.1547729,,3.3535919189453125,1779628837.6163702,3.3133368492126465,3242
5000.0,521,,,673.2426663,3.307912826538086,,1779628837.7047176,,3242
,522,"{'sha256': '1b54d9af900662fb2557cad1c8d6f8fa6b6ec37418f0d75c6a273a2f66c4101c', 'path': 'media/html/Sample Generation_522_1b54d9af900662fb2557.html', 'size': 271, '_type': 'html-file'}",,674.1607861,,,1779628838.6218624,,3242
