iter,_step,val/loss,_timestamp,train/loss,train/step_loss,_runtime,Sample Generation,lr,seed
3530.0,368,,1779710772.086926,,1.048267126083374,487.5049381,,,6242
3540.0,369,,1779710772.9707327,,1.0643281936645508,488.3885407,,,6242
3550.0,370,,1779710773.984929,,1.0425870418548584,489.4028841,,,6242
3560.0,371,,1779710775.0379071,,1.0419913530349731,490.455768,,,6242
3570.0,372,,1779710776.0558968,,1.0675086975097656,491.4745169,,,6242
3580.0,373,,1779710776.956206,,1.0583752393722534,492.3740162,,,6242
3590.0,374,,1779710777.8440325,,1.0504422187805176,493.2618417,,,6242
3600.0,375,,1779710778.734236,,1.057999849319458,494.1520453,,,6242
3610.0,376,,1779710779.617595,,1.0259238481521606,495.0358999,,,6242
3620.0,377,,1779710780.5043588,,1.0485780239105225,495.9221672,,,6242
3630.0,378,,1779710781.4008374,,1.0333853960037231,496.8187317,,,6242
3640.0,379,,1779710782.2876487,,1.0292301177978516,497.7054574,,,6242
3650.0,380,,1779710783.1734223,,1.0272767543792725,498.5916482,,,6242
3660.0,381,,1779710784.05908,,1.0531402826309204,499.4768908,,,6242
3670.0,382,,1779710784.9449832,,1.0229079723358154,500.3635519,,,6242
3680.0,383,,1779710785.8299408,,1.0437352657318115,501.2477522,,,6242
3690.0,384,,1779710786.721319,,1.0448178052902222,502.1391284,,,6242
3700.0,385,,1779710787.6056678,,1.0242323875427246,503.0235329,,,6242
3710.0,386,,1779710788.4902978,,1.051474690437317,503.9086545,,,6242
3720.0,387,,1779710789.3876774,,1.0438916683197021,504.8057665,,,6242
3730.0,388,,1779710790.2711594,,1.053843379020691,505.6890002,,,6242
3740.0,389,,1779710791.1599972,,1.0486984252929688,506.577804,,,6242
3750.0,390,1.5196845531463623,1779710803.5490916,0.9191896319389343,,518.967395,,0.00023694285222843113,6242
3750.0,391,,1779710803.6408594,,1.0216598510742188,519.0589184,,,6242
3760.0,392,,1779710804.524498,,1.0625543594360352,519.942575,,,6242
3770.0,393,,1779710805.4159224,,1.0536311864852905,520.8339632,,,6242
3780.0,394,,1779710806.312923,,1.0412846803665161,521.7307311,,,6242
3790.0,395,,1779710807.2040215,,1.0326409339904785,522.6218303,,,6242
3800.0,396,,1779710808.0996237,,1.016520380973816,523.5176219,,,6242
3810.0,397,,1779710808.9861777,,1.051278829574585,524.4039843,,,6242
3820.0,398,,1779710809.871447,,1.0376715660095215,525.2892558,,,6242
3830.0,399,,1779710810.76728,,1.0432473421096802,526.1857314,,,6242
3840.0,400,,1779710811.6546164,,1.020172119140625,527.0724273,,,6242
3850.0,401,,1779710812.5340583,,1.0257909297943115,527.9513612,,,6242
3860.0,402,,1779710813.4203804,,1.0430340766906738,528.8382554,,,6242
3870.0,403,,1779710814.3042774,,1.0430656671524048,529.722955,,,6242
3880.0,404,,1779710815.1967053,,1.0383732318878174,530.6150635,,,6242
3890.0,405,,1779710816.083433,,1.01029372215271,531.5012392,,,6242
3900.0,406,,1779710816.9716969,,1.0321754217147827,532.3895073,,,6242
3910.0,407,,1779710817.860978,,1.0407557487487793,533.2787873,,,6242
3920.0,408,,1779710818.7533247,,1.005536437034607,534.1711335,,,6242
3930.0,409,,1779710819.6434398,,1.0162723064422607,535.0612495,,,6242
3940.0,410,,1779710820.5338905,,1.0024631023406982,535.9519585,,,6242
3950.0,411,,1779710821.4212563,,1.0113061666488647,536.8390684,,,6242
3960.0,412,,1779710822.3190548,,1.0381921529769897,537.7368661,,,6242
3970.0,413,,1779710823.2152455,,1.0156797170639038,538.6333105,,,6242
3980.0,414,,1779710824.1026895,,1.0064263343811035,539.5204968,,,6242
3990.0,415,,1779710825.0028152,,1.0431805849075317,540.4207204,,,6242
4000.0,416,1.5389866828918457,1779710837.397059,0.8968519568443298,,552.8160771,,0.00018936387015941957,6242
4000.0,417,,1779710837.491585,,1.0254504680633545,552.9093935,,,6242
4010.0,418,,1779710838.3734136,,0.9943185448646545,553.791448,,,6242
4020.0,419,,1779710839.2573545,,1.0324562788009644,554.6754113,,,6242
4030.0,420,,1779710840.1493306,,1.0010462999343872,555.5674504,,,6242
4040.0,421,,1779710841.033232,,1.0212024450302124,556.4510419,,,6242
4050.0,422,,1779710841.9268153,,1.0348974466323853,557.3454179,,,6242
4060.0,423,,1779710842.81746,,1.0247942209243774,558.2352699,,,6242
4070.0,424,,1779710843.699918,,1.0116502046585083,559.117936,,,6242
4080.0,425,,1779710844.5953457,,1.016549825668335,560.0134417,,,6242
4090.0,426,,1779710845.484106,,0.9782102108001709,560.9029283,,,6242
4100.0,427,,1779710846.369262,,1.0254713296890259,561.7872699,,,6242
4110.0,428,,1779710847.262211,,1.0059001445770264,562.680822,,,6242
4120.0,429,,1779710848.1607757,,0.9952647686004639,563.5785871,,,6242
4130.0,430,,1779710849.0449674,,1.0140883922576904,564.4635804,,,6242
4140.0,431,,1779710849.927282,,0.9889554977416992,565.3459503,,,6242
4150.0,432,,1779710850.8181083,,1.0136277675628662,566.2359219,,,6242
4160.0,433,,1779710851.7076614,,1.0184664726257324,567.1254688,,,6242
4170.0,434,,1779710852.5951798,,0.9902689456939697,568.0129864,,,6242
4180.0,435,,1779710853.4934745,,1.0313562154769897,568.9112833,,,6242
4190.0,436,,1779710854.3917696,,1.0237348079681396,569.8095793,,,6242
4200.0,437,,1779710855.2800329,,0.9939120411872864,570.6978409,,,6242
4210.0,438,,1779710856.1678922,,1.004253625869751,571.5857014,,,6242
4220.0,439,,1779710857.053583,,1.016403317451477,572.4714133,,,6242
4230.0,440,,1779710857.93908,,0.9854748845100403,573.3569065,,,6242
4240.0,441,,1779710858.819184,,1.0258572101593018,574.2370888,,,6242
4250.0,442,1.5502336025238037,1779710871.217358,0.8770846724510193,,586.6353911,,0.00015103031213214996,6242
4250.0,443,,1779710871.3110354,,0.9884644746780396,586.728846,,,6242
4260.0,444,,1779710872.1983447,,1.004970908164978,587.6164489,,,6242
4270.0,445,,1779710873.092601,,0.9951688051223755,588.5103718,,,6242
4280.0,446,,1779710873.9774928,,0.9796132445335388,589.3954393,,,6242
4290.0,447,,1779710874.8610117,,1.0267112255096436,590.2788207,,,6242
4300.0,448,,1779710875.7602298,,0.9839335083961487,591.1780399,,,6242
4310.0,449,,1779710876.6415179,,0.9949385523796082,592.059675,,,6242
4320.0,450,,1779710877.5243573,,0.9990382194519043,592.9429446,,,6242
4330.0,451,,1779710878.4139807,,1.0145400762557983,593.8317902,,,6242
4340.0,452,,1779710879.2975893,,0.9981831312179565,594.7153995,,,6242
4350.0,453,,1779710880.1835933,,0.9860931038856506,595.6024379,,,6242
4360.0,454,,1779710881.0717826,,1.020550012588501,596.4897391,,,6242
4370.0,455,,1779710881.9573426,,0.9967864751815796,597.3751494,,,6242
4380.0,456,,1779710882.8456342,,0.9923815727233887,598.2634482,,,6242
4390.0,457,,1779710883.7304127,,0.9982881546020508,599.1482216,,,6242
4400.0,458,,1779710884.6206963,,1.015555739402771,600.038507,,,6242
4410.0,459,,1779710885.507445,,0.952635645866394,600.9255023,,,6242
4420.0,460,,1779710886.3916185,,0.9806553721427917,601.8094273,,,6242
4430.0,461,,1779710887.2829902,,0.9798057675361633,602.7007967,,,6242
4440.0,462,,1779710888.1644294,,1.0115172863006592,603.583249,,,6242
4450.0,463,,1779710889.0476606,,0.9997644424438477,604.4654689,,,6242
4460.0,464,,1779710889.9299254,,1.0022380352020264,605.3478163,,,6242
4470.0,465,,1779710890.8218975,,0.9893426299095154,606.2403844,,,6242
4480.0,466,,1779710891.7073674,,0.998525083065033,607.1255909,,,6242
4490.0,467,,1779710892.5916483,,1.0066677331924438,608.0094583,,,6242
4500.0,468,1.5634586811065674,1779710904.9956255,0.8600262999534607,,620.4144388,,0.00012292491384519912,6242
4500.0,469,,1779710905.0900424,,1.0003596544265747,620.507967,,,6242
4510.0,470,,1779710905.9745455,,0.9844773411750793,621.3923526,,,6242
4520.0,471,,1779710906.8637793,,1.0048692226409912,622.2816421,,,6242
4530.0,472,,1779710907.756682,,0.9962813258171082,623.1745305,,,6242
4540.0,473,,1779710908.6429584,,1.0007460117340088,624.0608164,,,6242
4550.0,474,,1779710909.5208042,,0.9808553457260132,624.9390282,,,6242
4560.0,475,,1779710910.4069629,,0.981396496295929,625.825721,,,6242
4570.0,476,,1779710911.293138,,0.9947991371154785,626.7111866,,,6242
4580.0,477,,1779710912.186635,,0.965917706489563,627.604445,,,6242
4590.0,478,,1779710913.085816,,0.9492613077163696,628.5038161,,,6242
4600.0,479,,1779710913.9707682,,0.9859804511070251,629.3887427,,,6242
4610.0,480,,1779710914.8558807,,1.0172624588012695,630.2736906,,,6242
4620.0,481,,1779710915.744174,,0.9762517213821411,631.161984,,,6242
4630.0,482,,1779710916.6344318,,0.9632681012153625,632.0522477,,,6242
4640.0,483,,1779710917.5240633,,0.9642980098724365,632.9418843,,,6242
4650.0,484,,1779710918.4212933,,0.9657661318778992,633.8391024,,,6242
4660.0,485,,1779710919.3145144,,1.0040043592453003,634.7324791,,,6242
4670.0,486,,1779710920.1993868,,0.9872686266899109,635.617277,,,6242
4680.0,487,,1779710921.0888712,,0.9918522238731384,636.5068376,,,6242
4690.0,488,,1779710921.9832659,,0.9764222502708435,637.4019663,,,6242
4700.0,489,,1779710922.8725374,,0.9786471724510193,638.2909786,,,6242
4710.0,490,,1779710923.765471,,0.9778371453285217,639.1833146,,,6242
4720.0,491,,1779710924.6528637,,0.9757346510887146,640.0701667,,,6242
4730.0,492,,1779710925.5401654,,0.9847277998924255,640.9579733,,,6242
4740.0,493,,1779710926.4286108,,0.9647412300109863,641.8467389,,,6242
4750.0,494,1.5658049583435059,1779710938.8474169,0.8472050428390503,,654.2652253,,0.00010576819746349742,6242
4750.0,495,,1779710938.9414513,,0.9967458844184875,654.3592616,,,6242
4760.0,496,,1779710939.8374119,,0.9905804395675659,655.2552206,,,6242
4770.0,497,,1779710940.7200675,,0.9876805543899536,656.1380153,,,6242
4780.0,498,,1779710941.6160123,,0.9845508933067322,657.0338214,,,6242
4790.0,499,,1779710942.4981413,,0.98210209608078,657.9159724,,,6242
4800.0,500,,1779710943.381381,,0.9823066592216492,658.7991895,,,6242
4810.0,501,,1779710944.2758555,,0.9582081437110901,659.6936652,,,6242
4820.0,502,,1779710945.1635695,,0.9627041816711426,660.581536,,,6242
4830.0,503,,1779710946.0551102,,0.9973214268684387,661.472919,,,6242
4840.0,504,,1779710946.9425046,,0.9782208204269409,662.3603138,,,6242
4850.0,505,,1779710947.826524,,0.989131510257721,663.2444129,,,6242
4860.0,506,,1779710948.7173555,,0.9742327928543091,664.1358197,,,6242
4870.0,507,,1779710949.607295,,0.9929348230361938,665.0251053,,,6242
4880.0,508,,1779710950.4961624,,1.012932538986206,665.9139727,,,6242
4890.0,509,,1779710951.385477,,0.9733601212501526,666.8032887,,,6242
4900.0,510,,1779710952.2813218,,0.967873215675354,667.6991333,,,6242
4910.0,511,,1779710953.1680079,,0.9508835077285767,668.5861131,,,6242
4920.0,512,,1779710954.053355,,0.9834085702896118,669.4711627,,,6242
4930.0,513,,1779710954.9409957,,0.9790269732475281,670.3589141,,,6242
4940.0,514,,1779710955.8292913,,0.962099552154541,671.2471026,,,6242
4950.0,515,,1779710956.7227058,,0.9934060573577881,672.1405724,,,6242
4960.0,516,,1779710957.6174455,,0.9735692739486694,673.0352555,,,6242
4970.0,517,,1779710958.5037472,,0.9662206172943115,673.9217069,,,6242
4980.0,518,,1779710959.3920197,,0.976354718208313,674.8101271,,,6242
4990.0,519,,1779710960.289019,,0.9737952351570129,675.707175,,,6242
5000.0,520,1.5806834697723389,1779710972.7134967,0.8348947763442993,,688.1318755,,0.0001,6242
5000.0,521,,1779710972.8071635,,0.9658914804458618,688.2249727,,,6242
,522,,1779710973.7415361,,,689.1592132,"{'path': 'media/html/Sample Generation_522_cd28da3da39c7d0f98e5.html', 'size': 272, '_type': 'html-file', 'sha256': 'cd28da3da39c7d0f98e5cef0797a81dab311f462f71e75e2eb03ed14897d17aa'}",,6242
