lr,iter,_step,_timestamp,train/loss,Sample Generation,train/step_loss,val/loss,_runtime,seed
,3520.0,367,1779622883.8412619,,,0.9518769979476929,,616.4650836,3242
,3530.0,368,1779622884.9934208,,,0.9221339821815491,,617.6169757,3242
,3540.0,369,1779622886.15356,,,0.9387555122375488,,618.77696,3242
,3550.0,370,1779622887.3056512,,,0.9369176626205444,,619.9294162,3242
,3560.0,371,1779622888.4565756,,,0.933972954750061,,621.0803795,3242
,3570.0,372,1779622889.60435,,,0.9151225686073303,,622.2284464,3242
,3580.0,373,1779622890.7517407,,,0.9442869424819946,,623.375191,3242
,3590.0,374,1779622891.90424,,,0.9328693151473999,,624.5276486,3242
,3600.0,375,1779622893.0541036,,,0.9388988614082336,,625.6785025,3242
,3610.0,376,1779622894.2092228,,,0.910172164440155,,626.832724,3242
,3620.0,377,1779622895.3674405,,,0.947234034538269,,627.9908379,3242
,3630.0,378,1779622896.5331287,,,0.9245855808258057,,629.1565963,3242
,3640.0,379,1779622897.7731073,,,0.9240937829017639,,630.3965105,3242
,3650.0,380,1779622899.003984,,,0.9402570128440857,,631.6273826,3242
,3660.0,381,1779622900.1850674,,,0.9182764291763306,,632.8084677,3242
,3670.0,382,1779622901.3428164,,,0.9212756156921387,,633.9663827,3242
,3680.0,383,1779622902.5038166,,,0.9159109592437744,,635.1287944,3242
,3690.0,384,1779622903.662966,,,0.911514401435852,,636.2865968,3242
,3700.0,385,1779622904.8247588,,,0.8890340924263,,637.4481607,3242
,3710.0,386,1779622905.9741745,,,0.9056215882301331,,638.5984528,3242
,3720.0,387,1779622907.129455,,,0.904965341091156,,639.7530475,3242
,3730.0,388,1779622908.330008,,,0.9358271956443787,,640.9535586,3242
,3740.0,389,1779622909.5738375,,,0.9107762575149536,,642.1978153,3242
0.00023694285222843113,3750.0,390,1779622924.5534706,0.7482962012290955,,,1.6164642572402954,657.1770084,3242
,3750.0,391,1779622924.6766374,,,0.9184603691101074,,657.3000351,3242
,3760.0,392,1779622925.84065,,,0.9068472385406494,,658.4640499,3242
,3770.0,393,1779622926.9987059,,,0.8781279921531677,,659.6221039,3242
,3780.0,394,1779622928.151621,,,0.8927417993545532,,660.7751536,3242
,3790.0,395,1779622929.308597,,,0.8920078873634338,,661.9324067,3242
,3800.0,396,1779622930.4665756,,,0.9208090305328369,,663.0908735,3242
,3810.0,397,1779622931.6265736,,,0.9066630601882935,,664.2507005,3242
,3820.0,398,1779622932.7779198,,,0.8979107141494751,,665.4013387,3242
,3830.0,399,1779622933.9267855,,,0.8834215402603149,,666.550415,3242
,3840.0,400,1779622935.0796528,,,0.8962405323982239,,667.7030523,3242
,3850.0,401,1779622936.2313235,,,0.8898616433143616,,668.8547228,3242
,3860.0,402,1779622937.3791451,,,0.8922927379608154,,670.0027874,3242
,3870.0,403,1779622938.535874,,,0.8997563719749451,,671.1592734,3242
,3880.0,404,1779622939.6890268,,,0.8629350662231445,,672.3125205,3242
,3890.0,405,1779622940.8626523,,,0.8639861941337585,,673.4864037,3242
,3900.0,406,1779622942.1002042,,,0.9129260778427124,,674.7236049,3242
,3910.0,407,1779622943.334776,,,0.9081023931503296,,675.9581747,3242
,3920.0,408,1779622944.543698,,,0.9003075361251831,,677.1676673,3242
,3930.0,409,1779622945.7087083,,,0.8697296977043152,,678.3329717,3242
,3940.0,410,1779622946.8801816,,,0.8599455952644348,,679.5038217,3242
,3950.0,411,1779622948.0469036,,,0.8817342519760132,,680.6703056,3242
,3960.0,412,1779622949.209831,,,0.898262619972229,,681.833229,3242
,3970.0,413,1779622950.37304,,,0.8772499561309814,,682.9964552,3242
,3980.0,414,1779622951.5165079,,,0.8680064678192139,,684.1399076,3242
,3990.0,415,1779622952.7080536,,,0.8667175769805908,,685.3314904,3242
0.00018936387015941957,4000.0,416,1779622967.441503,0.714713454246521,,,1.6268668174743652,700.0656867,3242
,4000.0,417,1779622967.5606892,,,0.8956199288368225,,700.1840865,3242
,4010.0,418,1779622968.7041976,,,0.8793627023696899,,701.329398,3242
,4020.0,419,1779622969.8469791,,,0.8760574460029602,,702.4703842,3242
,4030.0,420,1779622970.992587,,,0.864046573638916,,703.6160319,3242
,4040.0,421,1779622972.1419678,,,0.8997461199760437,,704.7654228,3242
,4050.0,422,1779622973.2875984,,,0.8989807367324829,,705.9111446,3242
,4060.0,423,1779622974.4383395,,,0.8847190737724304,,707.06184,3242
,4070.0,424,1779622975.6778665,,,0.8945798873901367,,708.3012658,3242
,4080.0,425,1779622976.9156585,,,0.8505043387413025,,709.5395939,3242
,4090.0,426,1779622978.1194105,,,0.896316647529602,,710.7437912,3242
,4100.0,427,1779622979.2785983,,,0.8629369139671326,,711.9019994,3242
,4110.0,428,1779622980.4417856,,,0.869493842124939,,713.0652405,3242
,4120.0,429,1779622981.6094272,,,0.8790450692176819,,714.2328249,3242
,4130.0,430,1779622982.767506,,,0.8541913628578186,,715.3914725,3242
,4140.0,431,1779622983.9154093,,,0.9086311459541321,,716.5388101,3242
,4150.0,432,1779622985.0751424,,,0.8625857830047607,,717.6985439,3242
,4160.0,433,1779622986.2840023,,,0.8607341051101685,,718.9074051,3242
,4170.0,434,1779622987.5070534,,,0.8792913556098938,,720.1310066,3242
,4180.0,435,1779622988.7141585,,,0.8641831278800964,,721.3376696,3242
,4190.0,436,1779622989.8821006,,,0.8590071201324463,,722.506456,3242
,4200.0,437,1779622991.0425267,,,0.8686906695365906,,723.6659275,3242
,4210.0,438,1779622992.2131207,,,0.8646361827850342,,724.8374594,3242
,4220.0,439,1779622993.3758798,,,0.8776856064796448,,725.9994602,3242
,4230.0,440,1779622994.5317745,,,0.8848525285720825,,727.1551772,3242
,4240.0,441,1779622995.6894023,,,0.8831615447998047,,728.3130724,3242
0.00015103031213214996,4250.0,442,1779623010.5290158,0.6857460141181946,,,1.652571439743042,743.1529735,3242
,4250.0,443,1779623010.6494763,,,0.8577025532722473,,743.2728765,3242
,4260.0,444,1779623011.7995005,,,0.8493913412094116,,744.4230884,3242
,4270.0,445,1779623012.9488633,,,0.8402189612388611,,745.5723623,3242
,4280.0,446,1779623014.0983634,,,0.8642409443855286,,746.7217654,3242
,4290.0,447,1779623015.2512333,,,0.844663679599762,,747.8748602,3242
,4300.0,448,1779623016.3951228,,,0.8492633700370789,,749.0185248,3242
,4310.0,449,1779623017.5514634,,,0.8658614158630371,,750.1748637,3242
,4320.0,450,1779623018.706349,,,0.8566957116127014,,751.3298655,3242
,4330.0,451,1779623019.931947,,,0.8754411935806274,,752.5557624,3242
,4340.0,452,1779623021.1358807,,,0.8485126495361328,,753.7598914,3242
,4350.0,453,1779623022.3312836,,,0.8528947830200195,,754.9553671,3242
,4360.0,454,1779623023.505826,,,0.870842695236206,,756.1295715,3242
,4370.0,455,1779623024.6617367,,,0.8496251106262207,,757.2856961,3242
,4380.0,456,1779623025.8295403,,,0.8594803810119629,,758.4535279,3242
,4390.0,457,1779623026.9879827,,,0.8646661043167114,,759.6119404,3242
,4400.0,458,1779623028.1395109,,,0.8500543236732483,,760.7637694,3242
,4410.0,459,1779623029.2934656,,,0.8745377063751221,,761.9168642,3242
,4420.0,460,1779623030.4620035,,,0.8575026988983154,,763.0854023,3242
,4430.0,461,1779623031.705687,,,0.8516331911087036,,764.3291235,3242
,4440.0,462,1779623032.9429867,,,0.8403617739677429,,765.5671689,3242
,4450.0,463,1779623034.1218839,,,0.8489521145820618,,766.7452834,3242
,4460.0,464,1779623035.2848644,,,0.8492856621742249,,767.9089418,3242
,4470.0,465,1779623036.448273,,,0.8411357402801514,,769.0718627,3242
,4480.0,466,1779623037.6087554,,,0.8370842933654785,,770.2321542,3242
,4490.0,467,1779623038.7786877,,,0.8121466040611267,,771.4020896,3242
0.00012292491384519912,4500.0,468,1779623053.6988704,0.6617733240127563,,,1.6725811958312988,786.323301,3242
,4500.0,469,1779623053.8277516,,,0.8474027514457703,,786.4517057,3242
,4510.0,470,1779623055.0467775,,,0.8542643189430237,,787.6703109,3242
,4520.0,471,1779623056.2375226,,,0.8454288840293884,,788.8611096,3242
,4530.0,472,1779623057.414029,,,0.8363237380981445,,790.0384293,3242
,4540.0,473,1779623058.5992744,,,0.8536033630371094,,791.2231679,3242
,4550.0,474,1779623059.775928,,,0.8609632253646851,,792.3998875,3242
,4560.0,475,1779623060.9702992,,,0.8226262331008911,,793.5936623,3242
,4570.0,476,1779623062.1869097,,,0.8187605142593384,,794.8103088,3242
,4580.0,477,1779623063.4080691,,,0.8474653959274292,,796.0326121,3242
,4590.0,478,1779623064.6214452,,,0.8073284029960632,,797.2455287,3242
,4600.0,479,1779623065.8480437,,,0.863125205039978,,798.4720842,3242
,4610.0,480,1779623067.057771,,,0.8348140716552734,,799.6822552,3242
,4620.0,481,1779623068.2556493,,,0.8187530040740967,,800.8797396,3242
,4630.0,482,1779623069.4273677,,,0.8327867388725281,,802.0507649,3242
,4640.0,483,1779623070.5944352,,,0.8341430425643921,,803.2178368,3242
,4650.0,484,1779623071.7630515,,,0.8433834314346313,,804.3870057,3242
,4660.0,485,1779623072.9344993,,,0.8207513689994812,,805.5579436,3242
,4670.0,486,1779623074.0895333,,,0.8464916348457336,,806.7131052,3242
,4680.0,487,1779623075.2723858,,,0.8221485018730164,,807.8960475,3242
,4690.0,488,1779623076.5268285,,,0.8274508118629456,,809.1502301,3242
,4700.0,489,1779623077.772585,,,0.8269786834716797,,810.3961096,3242
,4710.0,490,1779623078.9511235,,,0.8336116075515747,,811.574523,3242
,4720.0,491,1779623080.1275492,,,0.8682069778442383,,812.7509978,3242
,4730.0,492,1779623081.2950156,,,0.8209786415100098,,813.9184162,3242
,4740.0,493,1779623082.4614148,,,0.8417753577232361,,815.0848731,3242
0.00010576819746349742,4750.0,494,1779623097.3682506,0.641998291015625,,,1.683851957321167,829.992733,3242
,4750.0,495,1779623097.5019798,,,0.8320386409759521,,830.1258781,3242
,4760.0,496,1779623098.7511833,,,0.83393394947052,,831.375131,3242
,4770.0,497,1779623099.9898539,,,0.83815997838974,,832.613312,3242
,4780.0,498,1779623101.1645014,,,0.8300148248672485,,833.7885322,3242
,4790.0,499,1779623102.3292654,,,0.8529972434043884,,834.9535644,3242
,4800.0,500,1779623103.4909568,,,0.8090899586677551,,836.1143839,3242
,4810.0,501,1779623104.6632051,,,0.8324747681617737,,837.2866054,3242
,4820.0,502,1779623105.826726,,,0.8342339992523193,,838.4501259,3242
,4830.0,503,1779623106.980047,,,0.8022676110267639,,839.604193,3242
,4840.0,504,1779623108.133576,,,0.8404468894004822,,840.7575489,3242
,4850.0,505,1779623109.3684404,,,0.8356268405914307,,841.9918401,3242
,4860.0,506,1779623110.614734,,,0.8385744094848633,,843.238605,3242
,4870.0,507,1779623111.8327417,,,0.8528960347175598,,844.4561404,3242
,4880.0,508,1779623113.0075047,,,0.83053058385849,,845.6323022,3242
,4890.0,509,1779623114.177689,,,0.8309842348098755,,846.8017657,3242
,4900.0,510,1779623115.338822,,,0.8141511082649231,,847.9622207,3242
,4910.0,511,1779623116.4994657,,,0.8381256461143494,,849.1228654,3242
,4920.0,512,1779623117.6626723,,,0.8086966276168823,,850.2860695,3242
,4930.0,513,1779623118.8126776,,,0.8349818587303162,,851.4364241,3242
,4940.0,514,1779623120.0120218,,,0.8416610956192017,,852.6354211,3242
,4950.0,515,1779623121.2582195,,,0.8380381464958191,,853.8816188,3242
,4960.0,516,1779623122.500142,,,0.8206517100334167,,855.1235426,3242
,4970.0,517,1779623123.6700048,,,0.8258897066116333,,856.293748,3242
,4980.0,518,1779623124.8439775,,,0.8219965696334839,,857.4675174,3242
,4990.0,519,1779623126.0044405,,,0.8224931359291077,,858.6281803,3242
0.0001,5000.0,520,1779623140.8573143,0.6276839971542358,,,1.698805809020996,873.4812518,3242
,5000.0,521,1779623140.976867,,,0.8246670961380005,,873.6004819,3242
,,522,1779623142.4629385,,"{'sha256': '35b89e30c8faa3cc22115a9d043e3868a83d74886fc72c9e08fc2a821f3fe89d', 'path': 'media/html/Sample Generation_522_35b89e30c8faa3cc2211.html', 'size': 275, '_type': 'html-file'}",,,875.0863757,3242
