Sample Generation,_runtime,_timestamp,iter,val/loss,train/loss,train/step_loss,lr,_step,seed
,501.4923969,1779633557.5229957,3520.0,,,1.1993632316589355,,367,3740
,502.4054611,1779633558.4360597,3530.0,,,1.18292236328125,,368,3740
,503.3155181,1779633559.3453076,3540.0,,,1.1602790355682373,,369,3740
,504.220655,1779633560.2509975,3550.0,,,1.219067096710205,,370,3740
,505.1304977,1779633561.1610947,3560.0,,,1.185246229171753,,371,3740
,506.0362382,1779633562.0668373,3570.0,,,1.1687864065170288,,372,3740
,506.940992,1779633562.971589,3580.0,,,1.1652336120605469,,373,3740
,507.8480508,1779633563.8777237,3590.0,,,1.1787242889404297,,374,3740
,508.7531301,1779633564.7828207,3600.0,,,1.1725939512252808,,375,3740
,509.6741083,1779633565.7044876,3610.0,,,1.1924411058425903,,376,3740
,510.5863058,1779633566.6168118,3620.0,,,1.1815125942230225,,377,3740
,511.5018844,1779633567.5324547,3630.0,,,1.1641209125518799,,378,3740
,512.4069934,1779633568.4370987,3640.0,,,1.1760283708572388,,379,3740
,513.3168604,1779633569.3468945,3650.0,,,1.1943186521530151,,380,3740
,514.2296582,1779633570.2592833,3660.0,,,1.182747483253479,,381,3740
,515.1455573,1779633571.1753814,3670.0,,,1.1741911172866821,,382,3740
,516.0536213,1779633572.0837023,3680.0,,,1.1791058778762817,,383,3740
,516.9578934,1779633572.9878135,3690.0,,,1.1895512342453003,,384,3740
,517.8795717,1779633573.910158,3700.0,,,1.209357500076294,,385,3740
,518.7870549,1779633574.8167222,3710.0,,,1.1758946180343628,,386,3740
,519.7141776,1779633575.7442856,3720.0,,,1.1531397104263306,,387,3740
,520.6300876,1779633576.6606846,3730.0,,,1.1815683841705322,,388,3740
,521.5404567,1779633577.5706468,3740.0,,,1.1908735036849976,,389,3740
,534.5052904,1779633590.5351658,3750.0,1.5332101583480835,1.0996239185333252,,0.00023694285222843113,390,3740
,534.600726,1779633590.6311896,3750.0,,,1.1830247640609741,,391,3740
,535.506731,1779633591.5373297,3760.0,,,1.1440712213516235,,392,3740
,536.4083794,1779633592.4387102,3770.0,,,1.1511662006378174,,393,3740
,537.3369175,1779633593.3675144,3780.0,,,1.1812753677368164,,394,3740
,538.2422307,1779633594.2719827,3790.0,,,1.1546764373779297,,395,3740
,539.1520539,1779633595.1826503,3800.0,,,1.1518769264221191,,396,3740
,540.0671156,1779633596.0976448,3810.0,,,1.155745029449463,,397,3740
,540.9653765,1779633596.9957092,3820.0,,,1.1410375833511353,,398,3740
,541.8812682,1779633597.9118645,3830.0,,,1.1660363674163818,,399,3740
,542.7844944,1779633598.8144763,3840.0,,,1.1700489521026611,,400,3740
,543.6905727,1779633599.721039,3850.0,,,1.1554396152496338,,401,3740
,544.6190137,1779633600.6495843,3860.0,,,1.1689720153808594,,402,3740
,545.5238473,1779633601.5543947,3870.0,,,1.1568305492401123,,403,3740
,546.435524,1779633602.4661207,3880.0,,,1.1356390714645386,,404,3740
,547.354191,1779633603.384229,3890.0,,,1.1784400939941406,,405,3740
,548.2632015,1779633604.293799,3900.0,,,1.1776314973831177,,406,3740
,549.1753653,1779633605.205956,3910.0,,,1.1397534608840942,,407,3740
,550.0924633,1779633606.122985,3920.0,,,1.1711771488189697,,408,3740
,551.0032861,1779633607.0338862,3930.0,,,1.1628694534301758,,409,3740
,551.9144015,1779633607.9445627,3940.0,,,1.1880632638931274,,410,3740
,552.8310411,1779633608.8614109,3950.0,,,1.1418753862380981,,411,3740
,553.7417615,1779633609.772361,3960.0,,,1.1677724123001099,,412,3740
,554.6522961,1779633610.6828675,3970.0,,,1.1693252325057983,,413,3740
,555.5616237,1779633611.5922217,3980.0,,,1.1620399951934814,,414,3740
,556.4753534,1779633612.5058625,3990.0,,,1.1584575176239014,,415,3740
,569.5101874,1779633625.5401618,4000.0,1.5371100902557373,1.097383737564087,,0.00018936387015941957,416,3740
,569.6063213,1779633625.63692,4000.0,,,1.1835155487060547,,417,3740
,570.5095991,1779633626.539633,4010.0,,,1.1724838018417358,,418,3740
,571.4177316,1779633627.4483302,4020.0,,,1.1587727069854736,,419,3740
,572.3355907,1779633628.3660092,4030.0,,,1.1630867719650269,,420,3740
,573.2399623,1779633629.270557,4040.0,,,1.1418988704681396,,421,3740
,574.1442093,1779633630.174232,4050.0,,,1.148341417312622,,422,3740
,575.0586149,1779633631.0885484,4060.0,,,1.1554484367370605,,423,3740
,575.9713298,1779633632.0015168,4070.0,,,1.1445115804672241,,424,3740
,576.8845509,1779633632.9140773,4080.0,,,1.152281641960144,,425,3740
,577.7843874,1779633633.8149872,4090.0,,,1.1482383012771606,,426,3740
,578.6996751,1779633634.730269,4100.0,,,1.1377208232879639,,427,3740
,579.6143422,1779633635.643776,4110.0,,,1.1541334390640259,,428,3740
,580.5273667,1779633636.5579643,4120.0,,,1.145401954650879,,429,3740
,581.4361651,1779633637.465945,4130.0,,,1.1723127365112305,,430,3740
,582.3463624,1779633638.3765042,4140.0,,,1.1395639181137085,,431,3740
,583.2645162,1779633639.2951145,4150.0,,,1.1384629011154175,,432,3740
,584.1616107,1779633640.1922078,4160.0,,,1.1352790594100952,,433,3740
,585.0681311,1779633641.098731,4170.0,,,1.1815335750579834,,434,3740
,586.0010792,1779633642.0316777,4180.0,,,1.1067605018615723,,435,3740
,586.9152656,1779633642.9444919,4190.0,,,1.1602277755737305,,436,3740
,587.8223585,1779633643.8523843,4200.0,,,1.1234990358352661,,437,3740
,588.7266163,1779633644.7566268,4210.0,,,1.1351336240768433,,438,3740
,589.6383393,1779633645.6689365,4220.0,,,1.1290518045425415,,439,3740
,590.5518139,1779633646.5818658,4230.0,,,1.1470707654953003,,440,3740
,591.4667257,1779633647.4973214,4240.0,,,1.1493326425552368,,441,3740
,604.4586447,1779633660.488456,4250.0,1.5406813621520996,1.0800105333328247,,0.00015103031213214996,442,3740
,604.5509966,1779633660.581035,4250.0,,,1.125938057899475,,443,3740
,605.4640526,1779633661.49465,4260.0,,,1.1526172161102295,,444,3740
,606.3685273,1779633662.3991292,4270.0,,,1.1460094451904297,,445,3740
,607.2738918,1779633663.3039727,4280.0,,,1.1369892358779907,,446,3740
,608.1841157,1779633664.214713,4290.0,,,1.100074291229248,,447,3740
,609.102601,1779633665.1331992,4300.0,,,1.132536768913269,,448,3740
,610.0165961,1779633666.047195,4310.0,,,1.1298067569732666,,449,3740
,610.925653,1779633666.955577,4320.0,,,1.1485940217971802,,450,3740
,611.8368514,1779633667.8663516,4330.0,,,1.1832774877548218,,451,3740
,612.7511626,1779633668.7817204,4340.0,,,1.1126267910003662,,452,3740
,613.6546927,1779633669.684534,4350.0,,,1.1414391994476318,,453,3740
,614.5653112,1779633670.595913,4360.0,,,1.1537165641784668,,454,3740
,615.4758132,1779633671.5062208,4370.0,,,1.1104556322097778,,455,3740
,616.3848999,1779633672.4154975,4380.0,,,1.168119192123413,,456,3740
,617.2976399,1779633673.3282375,4390.0,,,1.1272486448287964,,457,3740
,618.2060828,1779633674.2366805,4400.0,,,1.1298362016677856,,458,3740
,619.1126223,1779633675.1426852,4410.0,,,1.1258680820465088,,459,3740
,620.0254955,1779633676.0560932,4420.0,,,1.1413465738296509,,460,3740
,620.9425153,1779633676.9731164,4430.0,,,1.1129734516143799,,461,3740
,621.8492854,1779633677.8787584,4440.0,,,1.1723792552947998,,462,3740
,622.756238,1779633678.7859836,4450.0,,,1.1290972232818604,,463,3740
,623.6593121,1779633679.6899102,4460.0,,,1.1164582967758179,,464,3740
,624.5685699,1779633680.5991676,4470.0,,,1.1391128301620483,,465,3740
,625.4909108,1779633681.5214133,4480.0,,,1.1308976411819458,,466,3740
,626.4002884,1779633682.43082,4490.0,,,1.129432201385498,,467,3740
,639.2963706,1779633695.326446,4500.0,1.547064185142517,1.0612356662750244,,0.00012292491384519912,468,3740
,639.394487,1779633695.424813,4500.0,,,1.1344141960144043,,469,3740
,640.2877033,1779633696.3180866,4510.0,,,1.1611653566360474,,470,3740
,641.2080025,1779633697.236875,4520.0,,,1.153480887413025,,471,3740
,642.1122769,1779633698.1426258,4530.0,,,1.1439976692199707,,472,3740
,643.0219414,1779633699.0523129,4540.0,,,1.147316813468933,,473,3740
,643.9569128,1779633699.9875083,4550.0,,,1.1292362213134766,,474,3740
,644.866812,1779633700.8974109,4560.0,,,1.154044508934021,,475,3740
,645.7653762,1779633701.7954676,4570.0,,,1.1170235872268677,,476,3740
,646.6802288,1779633702.7108278,4580.0,,,1.1320741176605225,,477,3740
,647.595422,1779633703.6260195,4590.0,,,1.1675691604614258,,478,3740
,648.5018806,1779633704.5324771,4600.0,,,1.116867184638977,,479,3740
,649.414327,1779633705.4449146,4610.0,,,1.1384637355804443,,480,3740
,650.31314,1779633706.34278,4620.0,,,1.1200209856033325,,481,3740
,651.2206024,1779633707.2502587,4630.0,,,1.1172144412994385,,482,3740
,652.1445723,1779633708.174709,4640.0,,,1.1177058219909668,,483,3740
,653.0404432,1779633709.071043,4650.0,,,1.142326831817627,,484,3740
,653.9522397,1779633709.9817681,4660.0,,,1.1015467643737793,,485,3740
,654.8601402,1779633710.8897884,4670.0,,,1.1201592683792114,,486,3740
,655.7651683,1779633711.7957675,4680.0,,,1.132155418395996,,487,3740
,656.6727694,1779633712.7032046,4690.0,,,1.1152758598327637,,488,3740
,657.5806784,1779633713.611012,4700.0,,,1.1290440559387207,,489,3740
,658.4814109,1779633714.5111406,4710.0,,,1.1217626333236694,,490,3740
,659.3957785,1779633715.4253685,4720.0,,,1.1252989768981934,,491,3740
,660.313506,1779633716.3440719,4730.0,,,1.1185892820358276,,492,3740
,661.2320368,1779633717.2626357,4740.0,,,1.1447209119796753,,493,3740
,674.2267106,1779633730.2567248,4750.0,1.5571647882461548,1.0732934474945068,,0.00010576819746349742,494,3740
,674.3235657,1779633730.3538673,4750.0,,,1.1553198099136353,,495,3740
,675.2230876,1779633731.2534127,4760.0,,,1.1294513940811157,,496,3740
,676.1293109,1779633732.1599095,4770.0,,,1.1457836627960205,,497,3740
,677.0317584,1779633733.0623357,4780.0,,,1.1108980178833008,,498,3740
,677.9410441,1779633733.9716392,4790.0,,,1.1165478229522705,,499,3740
,678.8496849,1779633734.8800814,4800.0,,,1.1398615837097168,,500,3740
,679.767035,1779633735.79663,4810.0,,,1.1125383377075195,,501,3740
,680.678691,1779633736.7088993,4820.0,,,1.1078991889953613,,502,3740
,681.5853242,1779633737.6158903,4830.0,,,1.1092944145202637,,503,3740
,682.4980638,1779633738.5286415,4840.0,,,1.1126865148544312,,504,3740
,683.3995402,1779633739.4301393,4850.0,,,1.1164993047714233,,505,3740
,684.3155057,1779633740.345609,4860.0,,,1.1242107152938843,,506,3740
,685.2295406,1779633741.260142,4870.0,,,1.1371808052062988,,507,3740
,686.1373265,1779633742.1679246,4880.0,,,1.1473286151885986,,508,3740
,687.0480521,1779633743.077735,4890.0,,,1.1093230247497559,,509,3740
,687.9625731,1779633743.9931166,4900.0,,,1.0971052646636963,,510,3740
,688.8864234,1779633744.9163191,4910.0,,,1.1189849376678467,,511,3740
,689.7964127,1779633745.8270137,4920.0,,,1.119019865989685,,512,3740
,690.7153518,1779633746.7458582,4930.0,,,1.1059800386428833,,513,3740
,691.6217058,1779633747.6510885,4940.0,,,1.1240026950836182,,514,3740
,692.5326184,1779633748.5632114,4950.0,,,1.0957459211349487,,515,3740
,693.4470546,1779633749.4776545,4960.0,,,1.1181741952896118,,516,3740
,694.3532642,1779633750.383299,4970.0,,,1.1057519912719727,,517,3740
,695.2654461,1779633751.2960446,4980.0,,,1.143989086151123,,518,3740
,696.1772931,1779633752.2073152,4990.0,,,1.093812108039856,,519,3740
,709.1403235,1779633765.1694655,5000.0,1.5561554431915283,1.053412675857544,,0.0001,520,3740
,709.2376851,1779633765.2677078,5000.0,,,1.110443115234375,,521,3740
"{'path': 'media/html/Sample Generation_522_d9216b18475faa653a3f.html', 'size': 275, '_type': 'html-file', 'sha256': 'd9216b18475faa653a3f57debe0fd4bfbf5f2f05a2956414f2b969bec4a3d0fc'}",710.4226026,1779633766.4530725,,,,,,522,3740
