train/step_loss,Sample Generation,iter,_step,_runtime,train/loss,lr,val/loss,_timestamp,seed
1.1696712970733643,,3530.0,368,477.5250683,,,,1779619914.9669676,3242
1.1670830249786377,,3540.0,369,478.4820333,,,,1779619915.923942,3242
1.1672260761260986,,3550.0,370,479.4296361,,,,1779619916.8710823,3242
1.1640857458114624,,3560.0,371,480.3942299,,,,1779619917.8361418,3242
1.1808689832687378,,3570.0,372,481.3441595,,,,1779619918.7865767,3242
1.1556442975997925,,3580.0,373,482.3095062,,,,1779619919.7514162,3242
1.1811102628707886,,3590.0,374,483.267979,,,,1779619920.70987,3242
1.1830458641052246,,3600.0,375,484.2326953,,,,1779619921.6745028,3242
1.1872206926345825,,3610.0,376,485.1989447,,,,1779619922.6408498,3242
1.156567931175232,,3620.0,377,486.1963525,,,,1779619923.637987,3242
1.1547266244888306,,3630.0,378,487.1324876,,,,1779619924.5744019,3242
1.159254789352417,,3640.0,379,488.1180478,,,,1779619925.559959,3242
1.1788029670715332,,3650.0,380,489.1136045,,,,1779619926.554831,3242
1.1761133670806885,,3660.0,381,490.0850958,,,,1779619927.5270085,3242
1.180083155632019,,3670.0,382,491.0385598,,,,1779619928.4803264,3242
1.18391752243042,,3680.0,383,492.0133676,,,,1779619929.4552815,3242
1.1646084785461426,,3690.0,384,493.0020494,,,,1779619930.4439561,3242
1.1860218048095703,,3700.0,385,493.9353225,,,,1779619931.3770828,3242
1.1523215770721436,,3710.0,386,494.90164,,,,1779619932.342636,3242
1.1640934944152832,,3720.0,387,495.874909,,,,1779619933.317326,3242
1.163195252418518,,3730.0,388,496.8286195,,,,1779619934.2705297,3242
1.1621898412704468,,3740.0,389,497.792038,,,,1779619935.2339466,3242
,,3750.0,390,511.4659495,1.178779125213623,0.00023694285222843113,1.5834964513778687,1779619948.907466,3242
1.1295806169509888,,3750.0,391,511.5647996,,,,1779619949.006525,3242
1.1760591268539429,,3760.0,392,512.5090501,,,,1779619949.9507537,3242
1.195015788078308,,3770.0,393,513.4495909,,,,1779619950.8915036,3242
1.1546151638031006,,3780.0,394,514.3956624,,,,1779619951.837031,3242
1.1527996063232422,,3790.0,395,515.3308807,,,,1779619952.7727926,3242
1.1668407917022705,,3800.0,396,516.2950044,,,,1779619953.7369158,3242
1.172625184059143,,3810.0,397,517.255096,,,,1779619954.6967697,3242
1.1372047662734985,,3820.0,398,518.2142452,,,,1779619955.6561308,3242
1.16637122631073,,3830.0,399,519.1682603,,,,1779619956.6094558,3242
1.1226328611373901,,3840.0,400,520.1175069,,,,1779619957.559924,3242
1.1743124723434448,,3850.0,401,521.0837973,,,,1779619958.5257082,3242
1.1760345697402954,,3860.0,402,522.0558815,,,,1779619959.4977946,3242
1.156737208366394,,3870.0,403,523.0228423,,,,1779619960.4644394,3242
1.1474066972732544,,3880.0,404,523.9852044,,,,1779619961.4276214,3242
1.1648318767547607,,3890.0,405,524.9331284,,,,1779619962.3755455,3242
1.152999997138977,,3900.0,406,525.9055531,,,,1779619963.3474655,3242
1.1440993547439575,,3910.0,407,526.900694,,,,1779619964.342087,3242
1.1589995622634888,,3920.0,408,527.8932457,,,,1779619965.3351245,3242
1.1652626991271973,,3930.0,409,528.8633446,,,,1779619966.3046796,3242
1.1472485065460205,,3940.0,410,529.8194968,,,,1779619967.2614067,3242
1.1504743099212646,,3950.0,411,530.761257,,,,1779619968.2021668,3242
1.1512842178344727,,3960.0,412,531.6954286,,,,1779619969.137339,3242
1.1605315208435059,,3970.0,413,532.6358979,,,,1779619970.077955,3242
1.1366127729415894,,3980.0,414,533.5554328,,,,1779619970.9972024,3242
1.15104341506958,,3990.0,415,534.5360527,,,,1779619971.977961,3242
,,4000.0,416,547.924412,1.189546823501587,0.00018936387015941957,1.600258231163025,1779619985.3662474,3242
1.1383312940597534,,4000.0,417,548.0241723,,,,1779619985.4659574,3242
1.1526386737823486,,4010.0,418,548.9413356,,,,1779619986.383245,3242
1.1434043645858765,,4020.0,419,549.8448687,,,,1779619987.285255,3242
1.1493040323257446,,4030.0,420,550.7613255,,,,1779619988.2032325,3242
1.1646275520324707,,4040.0,421,551.672227,,,,1779619989.1141531,3242
1.1306655406951904,,4050.0,422,552.5813869,,,,1779619990.0232587,3242
1.1626540422439575,,4060.0,423,553.5349165,,,,1779619990.9758284,3242
1.1361045837402344,,4070.0,424,554.473902,,,,1779619991.9157853,3242
1.1691056489944458,,4080.0,425,555.3899744,,,,1779619992.8318844,3242
1.1407958269119263,,4090.0,426,556.2876452,,,,1779619993.7291334,3242
1.1489558219909668,,4100.0,427,557.1813164,,,,1779619994.6232274,3242
1.1136195659637451,,4110.0,428,558.1022124,,,,1779619995.543422,3242
1.1554735898971558,,4120.0,429,559.0069254,,,,1779619996.4488363,3242
1.164809226989746,,4130.0,430,559.8931346,,,,1779619997.3349662,3242
1.1569314002990723,,4140.0,431,560.7974189,,,,1779619998.239323,3242
1.1375453472137451,,4150.0,432,561.724695,,,,1779619999.1656022,3242
1.1530793905258179,,4160.0,433,562.6479641,,,,1779620000.0898745,3242
1.1287829875946045,,4170.0,434,563.5880878,,,,1779620001.0299966,3242
1.152746558189392,,4180.0,435,564.528604,,,,1779620001.9703732,3242
1.1366798877716064,,4190.0,436,565.4735061,,,,1779620002.9154174,3242
1.128584623336792,,4200.0,437,566.3930845,,,,1779620003.8346741,3242
1.153154969215393,,4210.0,438,567.2922676,,,,1779620004.7341793,3242
1.1372452974319458,,4220.0,439,568.1938439,,,,1779620005.6357532,3242
1.1334420442581177,,4230.0,440,569.0864711,,,,1779620006.5274532,3242
1.1222004890441895,,4240.0,441,569.9784018,,,,1779620007.4193394,3242
,,4250.0,442,582.8870919,1.1435635089874268,0.00015103031213214996,1.591921329498291,1779620020.3290029,3242
1.1307952404022217,,4250.0,443,582.9834135,,,,1779620020.4245996,3242
1.1432932615280151,,4260.0,444,583.897642,,,,1779620021.3395061,3242
1.1463122367858887,,4270.0,445,584.7935573,,,,1779620022.2354686,3242
1.0988911390304565,,4280.0,446,585.7299185,,,,1779620023.171111,3242
1.1335433721542358,,4290.0,447,586.663001,,,,1779620024.1043122,3242
1.1309483051300049,,4300.0,448,587.5878986,,,,1779620025.0297153,3242
1.1542093753814697,,4310.0,449,588.5244076,,,,1779620025.966318,3242
1.1393741369247437,,4320.0,450,589.4681607,,,,1779620026.9085627,3242
1.133665680885315,,4330.0,451,590.4160211,,,,1779620027.8579316,3242
1.1197363138198853,,4340.0,452,591.349398,,,,1779620028.7913089,3242
1.1089967489242554,,4350.0,453,592.2767595,,,,1779620029.718227,3242
1.1333800554275513,,4360.0,454,593.1821503,,,,1779620030.6235228,3242
1.131079912185669,,4370.0,455,594.0792033,,,,1779620031.5202446,3242
1.1105592250823975,,4380.0,456,594.9792308,,,,1779620032.4211423,3242
1.100293517112732,,4390.0,457,595.8836318,,,,1779620033.324543,3242
1.120993733406067,,4400.0,458,596.8326552,,,,1779620034.2728662,3242
1.1334993839263916,,4410.0,459,597.7539853,,,,1779620035.1956913,3242
1.116326093673706,,4420.0,460,598.6758255,,,,1779620036.1177351,3242
1.1215201616287231,,4430.0,461,599.6090492,,,,1779620037.0508573,3242
1.1408390998840332,,4440.0,462,600.5483202,,,,1779620037.990231,3242
1.12936532497406,,4450.0,463,601.4901008,,,,1779620038.9315207,3242
1.1128201484680176,,4460.0,464,602.4029472,,,,1779620039.8448553,3242
1.1260581016540527,,4470.0,465,603.31751,,,,1779620040.7592254,3242
1.130372166633606,,4480.0,466,604.2066641,,,,1779620041.6485765,3242
1.128023386001587,,4490.0,467,605.0942937,,,,1779620042.5362043,3242
,,4500.0,468,618.1039092,1.1211432218551636,0.00012292491384519912,1.6007565259933472,1779620055.5447,3242
1.163343071937561,,4500.0,469,618.1983461,,,,1779620055.6397834,3242
1.133002758026123,,4510.0,470,619.091507,,,,1779620056.5324378,3242
1.1282764673233032,,4520.0,471,620.0308654,,,,1779620057.4725084,3242
1.1184366941452026,,4530.0,472,620.9344492,,,,1779620058.3763576,3242
1.1381957530975342,,4540.0,473,621.8515771,,,,1779620059.293487,3242
1.0972235202789307,,4550.0,474,622.7764257,,,,1779620060.2181375,3242
1.1544255018234253,,4560.0,475,623.7118327,,,,1779620061.1542497,3242
1.1317319869995117,,4570.0,476,624.6677087,,,,1779620062.1096196,3242
1.0966657400131226,,4580.0,477,625.6076914,,,,1779620063.0493233,3242
1.1237457990646362,,4590.0,478,626.5555872,,,,1779620063.9975002,3242
1.136001706123352,,4600.0,479,627.4940629,,,,1779620064.9356925,3242
1.115391492843628,,4610.0,480,628.4292774,,,,1779620065.8711886,3242
1.1071540117263794,,4620.0,481,629.3683589,,,,1779620066.8102262,3242
1.1402945518493652,,4630.0,482,630.3295491,,,,1779620067.7712064,3242
1.1089539527893066,,4640.0,483,631.2923628,,,,1779620068.734273,3242
1.1199959516525269,,4650.0,484,632.2083814,,,,1779620069.6502924,3242
1.1490797996520996,,4660.0,485,633.1540864,,,,1779620070.5949955,3242
1.1031725406646729,,4670.0,486,634.0892678,,,,1779620071.530849,3242
1.1052229404449463,,4680.0,487,635.0087913,,,,1779620072.4505332,3242
1.1075361967086792,,4690.0,488,635.935951,,,,1779620073.3770835,3242
1.1628429889678955,,4700.0,489,636.8592828,,,,1779620074.3001797,3242
1.1327861547470093,,4710.0,490,637.7869331,,,,1779620075.2283356,3242
1.1001003980636597,,4720.0,491,638.7327979,,,,1779620076.1734948,3242
1.1105090379714966,,4730.0,492,639.6975724,,,,1779620077.139484,3242
1.0978596210479736,,4740.0,493,640.6619411,,,,1779620078.103852,3242
,,4750.0,494,653.7526186,1.1133861541748047,0.00010576819746349742,1.601027488708496,1779620091.1940022,3242
1.119273066520691,,4750.0,495,653.8429339,,,,1779620091.284684,3242
1.1176855564117432,,4760.0,496,654.7353787,,,,1779620092.1759822,3242
1.1406316757202148,,4770.0,497,655.6079769,,,,1779620093.0495086,3242
1.0860421657562256,,4780.0,498,656.4861504,,,,1779620093.9279575,3242
1.148108959197998,,4790.0,499,657.3541437,,,,1779620094.7960522,3242
1.1121180057525635,,4800.0,500,658.2145496,,,,1779620095.6561618,3242
1.105387568473816,,4810.0,501,659.0796078,,,,1779620096.5207834,3242
1.098301649093628,,4820.0,502,659.9386258,,,,1779620097.38035,3242
1.1059802770614624,,4830.0,503,660.7981828,,,,1779620098.2400298,3242
1.1368401050567627,,4840.0,504,661.6634689,,,,1779620099.1053631,3242
1.1355422735214233,,4850.0,505,662.5211701,,,,1779620099.9620552,3242
1.1404300928115845,,4860.0,506,663.3823217,,,,1779620100.823872,3242
1.1152902841567993,,4870.0,507,664.2387151,,,,1779620101.6805387,3242
1.119739055633545,,4880.0,508,665.0969238,,,,1779620102.5379546,3242
1.121705412864685,,4890.0,509,665.9551973,,,,1779620103.3976142,3242
1.1194725036621094,,4900.0,510,666.8909751,,,,1779620104.3328857,3242
1.0892666578292847,,4910.0,511,667.7766164,,,,1779620105.2185252,3242
1.1342235803604126,,4920.0,512,668.6721047,,,,1779620106.1140146,3242
1.0976357460021973,,4930.0,513,669.5491599,,,,1779620106.9910698,3242
1.1154749393463135,,4940.0,514,670.4194537,,,,1779620107.861246,3242
1.1392621994018555,,4950.0,515,671.3195632,,,,1779620108.761475,3242
1.1219556331634521,,4960.0,516,672.208318,,,,1779620109.6502297,3242
1.1573315858840942,,4970.0,517,673.0895853,,,,1779620110.5314274,3242
1.149110198020935,,4980.0,518,673.9622058,,,,1779620111.4041166,3242
1.136052131652832,,4990.0,519,674.8379266,,,,1779620112.2798364,3242
,,5000.0,520,687.3253957,1.1110336780548096,0.0001,1.5963112115859985,1779620124.766669,3242
1.1241121292114258,,5000.0,521,687.4156619,,,,1779620124.8572009,3242
,"{'sha256': 'b579e87fbdbbd07acf66595be8ccddee72d1425fe95a907deed047e00ffd4c6d', 'path': 'media/html/Sample Generation_522_b579e87fbdbbd07acf66.html', 'size': 276, '_type': 'html-file'}",,522,688.3789519,,,,1779620125.8206527,3242
