iter,val/loss,_runtime,_timestamp,train/loss,train/step_loss,_step,Sample Generation,lr,seed
3520.0,,487.4431173,1779619233.908277,,0.9489152431488037,367,,,3242
3530.0,,488.3223322,1779619234.7868726,,0.9215079545974731,368,,,3242
3540.0,,489.1828474,1779619235.6482384,,0.9346815347671509,369,,,3242
3550.0,,490.0460337,1779619236.5113325,,0.9385742545127869,370,,,3242
3560.0,,490.8957787,1779619237.3612356,,0.947155237197876,371,,,3242
3570.0,,491.8180696,1779619238.2833138,,0.9254629611968994,372,,,3242
3580.0,,492.6965359,1779619239.1609564,,0.9361427426338196,373,,,3242
3590.0,,493.5895197,1779619240.054977,,0.9361363649368286,374,,,3242
3600.0,,494.4841192,1779619240.9493048,,0.9437786340713501,375,,,3242
3610.0,,495.4015616,1779619241.8670204,,0.9146608114242554,376,,,3242
3620.0,,496.3089455,1779619242.773937,,0.9464312195777893,377,,,3242
3630.0,,497.1816385,1779619243.6470995,,0.9258288741111755,378,,,3242
3640.0,,498.0593567,1779619244.5249288,,0.9382004737854004,379,,,3242
3650.0,,498.925767,1779619245.391224,,0.9374920129776001,380,,,3242
3660.0,,499.7951291,1779619246.2605867,,0.9177502989768982,381,,,3242
3670.0,,500.689307,1779619247.1549516,,0.9206628203392029,382,,,3242
3680.0,,501.5476901,1779619248.0131001,,0.9285463690757751,383,,,3242
3690.0,,502.4401012,1779619248.9045596,,0.9162266850471497,384,,,3242
3700.0,,503.2903375,1779619249.7557268,,0.9042856097221375,385,,,3242
3710.0,,504.1684594,1779619250.6328313,,0.9104822874069214,386,,,3242
3720.0,,505.0363022,1779619251.5022666,,0.9011222720146179,387,,,3242
3730.0,,505.9316605,1779619252.3971171,,0.9395674467086792,388,,,3242
3740.0,,506.823073,1779619253.288067,,0.913634717464447,389,,,3242
3750.0,1.6081860065460205,519.6359182,1779619266.1005213,0.7514932751655579,,390,,0.00023694285222843113,3242
3750.0,,519.7314233,1779619266.1962297,,0.9179081320762634,391,,,3242
3760.0,,520.630812,1779619267.095671,,0.8988935947418213,392,,,3242
3770.0,,521.528321,1779619267.9937785,,0.8743907809257507,393,,,3242
3780.0,,522.4215995,1779619268.886988,,0.901164710521698,394,,,3242
3790.0,,523.3219411,1779619269.7864757,,0.8928315043449402,395,,,3242
3800.0,,524.2275882,1779619270.692943,,0.9241312146186829,396,,,3242
3810.0,,525.1204324,1779619271.5852718,,0.9041106104850769,397,,,3242
3820.0,,526.0173051,1779619272.4821498,,0.908040463924408,398,,,3242
3830.0,,526.910446,1779619273.3759017,,0.8807686567306519,399,,,3242
3840.0,,527.8115465,1779619274.2766943,,0.8972660303115845,400,,,3242
3850.0,,528.7077704,1779619275.172745,,0.8946200013160706,401,,,3242
3860.0,,529.6018782,1779619276.0673368,,0.9006609916687012,402,,,3242
3870.0,,530.4993171,1779619276.9646735,,0.9050237536430359,403,,,3242
3880.0,,531.3743071,1779619277.8386247,,0.8685980439186096,404,,,3242
3890.0,,532.2441958,1779619278.7095087,,0.8746012449264526,405,,,3242
3900.0,,533.1178083,1779619279.5831974,,0.9120273590087891,406,,,3242
3910.0,,534.0069349,1779619280.4719949,,0.8984118103981018,407,,,3242
3920.0,,534.876863,1779619281.3422449,,0.9030550122261047,408,,,3242
3930.0,,535.7477632,1779619282.21224,,0.8852808475494385,409,,,3242
3940.0,,536.6118553,1779619283.0762646,,0.8646010160446167,410,,,3242
3950.0,,537.4744852,1779619283.9397843,,0.8753054738044739,411,,,3242
3960.0,,538.3266089,1779619284.791985,,0.9024298191070557,412,,,3242
3970.0,,539.1920889,1779619285.6575446,,0.8826050758361816,413,,,3242
3980.0,,540.0529951,1779619286.5184543,,0.8718396425247192,414,,,3242
3990.0,,540.9381628,1779619287.404127,,0.8639214634895325,415,,,3242
4000.0,1.6196370124816895,553.623951,1779619300.0886688,0.7190064787864685,,416,,0.00018936387015941957,3242
4000.0,,553.7170592,1779619300.1824565,,0.9203539490699768,417,,,3242
4010.0,,554.5840613,1779619301.049519,,0.884344756603241,418,,,3242
4020.0,,555.4743951,1779619301.9398515,,0.8770463466644287,419,,,3242
4030.0,,556.3878763,1779619302.8533368,,0.8543112277984619,420,,,3242
4040.0,,557.2965323,1779619303.761882,,0.9083628058433533,421,,,3242
4050.0,,558.1752577,1779619304.6407158,,0.9075354337692261,422,,,3242
4060.0,,559.0714196,1779619305.536873,,0.8744089603424072,423,,,3242
4070.0,,559.9580506,1779619306.42351,,0.8938418030738831,424,,,3242
4080.0,,560.8366808,1779619307.3021355,,0.8613131046295166,425,,,3242
4090.0,,561.714936,1779619308.1809003,,0.8969520926475525,426,,,3242
4100.0,,562.6046935,1779619309.0706577,,0.8693234920501709,427,,,3242
4110.0,,563.4945247,1779619309.9596245,,0.8851321339607239,428,,,3242
4120.0,,564.3845229,1779619310.8498745,,0.879593551158905,429,,,3242
4130.0,,565.2803677,1779619311.746332,,0.8548380136489868,430,,,3242
4140.0,,566.1682676,1779619312.6337228,,0.9020335674285889,431,,,3242
4150.0,,567.0617355,1779619313.5271947,,0.8677043318748474,432,,,3242
4160.0,,567.9463332,1779619314.4114978,,0.8620848059654236,433,,,3242
4170.0,,568.8371884,1779619315.3021545,,0.8851079344749451,434,,,3242
4180.0,,569.7155681,1779619316.1815324,,0.8666073083877563,435,,,3242
4190.0,,570.5932268,1779619317.0586412,,0.870780885219574,436,,,3242
4200.0,,571.4692819,1779619317.9347403,,0.8621644377708435,437,,,3242
4210.0,,572.3532922,1779619318.818749,,0.868198573589325,438,,,3242
4220.0,,573.2351161,1779619319.700576,,0.8768689632415771,439,,,3242
4230.0,,574.1059084,1779619320.5718727,,0.8848447203636169,440,,,3242
4240.0,,574.9956555,1779619321.4606187,,0.8778308629989624,441,,,3242
4250.0,1.6437218189239502,587.1481218,1779619333.6125615,0.6912624835968018,,442,,0.00015103031213214996,3242
4250.0,,587.2382225,1779619333.702983,,0.8622183799743652,443,,,3242
4260.0,,588.106121,1779619334.5713284,,0.8566726446151733,444,,,3242
4270.0,,588.968584,1779619335.4339485,,0.843964159488678,445,,,3242
4280.0,,589.8277434,1779619336.2931528,,0.8787634968757629,446,,,3242
4290.0,,590.6927439,1779619337.1582022,,0.85197514295578,447,,,3242
4300.0,,591.5499329,1779619338.0153894,,0.8576533198356628,448,,,3242
4310.0,,592.404108,1779619338.8687057,,0.8657656311988831,449,,,3242
4320.0,,593.2680178,1779619339.7326462,,0.8554865121841431,450,,,3242
4330.0,,594.1288639,1779619340.5943196,,0.8731971979141235,451,,,3242
4340.0,,594.9999518,1779619341.465291,,0.8545992970466614,452,,,3242
4350.0,,595.8699916,1779619342.3353345,,0.8564563989639282,453,,,3242
4360.0,,596.7218811,1779619343.1871092,,0.8765558004379272,454,,,3242
4370.0,,597.5745998,1779619344.0400586,,0.8603680729866028,455,,,3242
4380.0,,598.4386278,1779619344.903142,,0.8691797256469727,456,,,3242
4390.0,,599.2924503,1779619345.7579074,,0.8600355982780457,457,,,3242
4400.0,,600.1411065,1779619346.605697,,0.8571749925613403,458,,,3242
4410.0,,601.0077753,1779619347.4723415,,0.868206262588501,459,,,3242
4420.0,,601.8600652,1779619348.3248918,,0.8611747026443481,460,,,3242
4430.0,,602.7107126,1779619349.1761718,,0.8592734336853027,461,,,3242
4440.0,,603.5640886,1779619350.029198,,0.8476153016090393,462,,,3242
4450.0,,604.4201758,1779619350.8856316,,0.8590307235717773,463,,,3242
4460.0,,605.269853,1779619351.7345016,,0.8612871170043945,464,,,3242
4470.0,,606.1153941,1779619352.58071,,0.8510372638702393,465,,,3242
4480.0,,606.9740761,1779619353.4395351,,0.8368021249771118,466,,,3242
4490.0,,607.8273882,1779619354.292785,,0.8232075572013855,467,,,3242
4500.0,1.657718539237976,619.8956969,1779619366.361156,0.6690008640289307,,468,,0.00012292491384519912,3242
4500.0,,619.9863204,1779619366.4517806,,0.8511057496070862,469,,,3242
4510.0,,620.8317836,1779619367.2970898,,0.8598578572273254,470,,,3242
4520.0,,621.6814507,1779619368.14691,,0.8445912599563599,471,,,3242
4530.0,,622.5376602,1779619369.0026178,,0.8430481553077698,472,,,3242
4540.0,,623.3924096,1779619369.8577018,,0.8585965633392334,473,,,3242
4550.0,,624.239515,1779619370.7049572,,0.8612524271011353,474,,,3242
4560.0,,625.0817071,1779619371.546889,,0.8196303844451904,475,,,3242
4570.0,,625.9379797,1779619372.4016702,,0.8389391303062439,476,,,3242
4580.0,,626.7848911,1779619373.249956,,0.8505264520645142,477,,,3242
4590.0,,627.6259368,1779619374.0910068,,0.8217821717262268,478,,,3242
4600.0,,628.4727632,1779619374.9382205,,0.8583545088768005,479,,,3242
4610.0,,629.323097,1779619375.788315,,0.850292980670929,480,,,3242
4620.0,,630.165035,1779619376.6298542,,0.8050835132598877,481,,,3242
4630.0,,631.0102588,1779619377.4752517,,0.8398454785346985,482,,,3242
4640.0,,631.8554693,1779619378.3209274,,0.8415908813476562,483,,,3242
4650.0,,632.7047755,1779619379.1702316,,0.848776638507843,484,,,3242
4660.0,,633.5474312,1779619380.0123796,,0.8219996094703674,485,,,3242
4670.0,,634.383668,1779619380.849128,,0.8421145677566528,486,,,3242
4680.0,,635.2358437,1779619381.701205,,0.8260154128074646,487,,,3242
4690.0,,636.0764097,1779619382.541856,,0.8324136137962341,488,,,3242
4700.0,,636.9288517,1779619383.39355,,0.8369095921516418,489,,,3242
4710.0,,637.7877707,1779619384.2529514,,0.8440110683441162,490,,,3242
4720.0,,638.6292393,1779619385.0946963,,0.8625263571739197,491,,,3242
4730.0,,639.4783856,1779619385.9431906,,0.8238244652748108,492,,,3242
4740.0,,640.3165506,1779619386.7814364,,0.8432798981666565,493,,,3242
4750.0,1.671229600906372,652.731163,1779619399.1960857,0.646149218082428,,494,,0.00010576819746349742,3242
4750.0,,652.8210638,1779619399.2864122,,0.8298846483230591,495,,,3242
4760.0,,653.6718098,1779619400.1364853,,0.8346114158630371,496,,,3242
4770.0,,654.5301436,1779619400.9946768,,0.8343236446380615,497,,,3242
4780.0,,655.3878608,1779619401.8533192,,0.823939859867096,498,,,3242
4790.0,,656.2485302,1779619402.7133586,,0.8655608296394348,499,,,3242
4800.0,,657.1101964,1779619403.5755467,,0.8149293065071106,500,,,3242
4810.0,,657.9715666,1779619404.435992,,0.8310954570770264,501,,,3242
4820.0,,658.8298925,1779619405.2946303,,0.8376985192298889,502,,,3242
4830.0,,659.6940151,1779619406.1594734,,0.8093526363372803,503,,,3242
4840.0,,660.548985,1779619407.0142035,,0.8472344875335693,504,,,3242
4850.0,,661.4086409,1779619407.8739061,,0.8398079872131348,505,,,3242
4860.0,,662.2694895,1779619408.734703,,0.8417333364486694,506,,,3242
4870.0,,663.148349,1779619409.6138077,,0.8597314953804016,507,,,3242
4880.0,,664.0178975,1779619410.4833581,,0.8329472541809082,508,,,3242
4890.0,,664.8802519,1779619411.3454478,,0.835067868232727,509,,,3242
4900.0,,665.7559512,1779619412.2214105,,0.8299204707145691,510,,,3242
4910.0,,666.6265849,1779619413.090784,,0.8386273384094238,511,,,3242
4920.0,,667.4778001,1779619413.9430895,,0.8162286281585693,512,,,3242
4930.0,,668.3498098,1779619414.8152664,,0.8377318978309631,513,,,3242
4940.0,,669.2114452,1779619415.676901,,0.839993953704834,514,,,3242
4950.0,,670.0872941,1779619416.552376,,0.8334693908691406,515,,,3242
4960.0,,670.9569433,1779619417.4224007,,0.8237131237983704,516,,,3242
4970.0,,671.8375639,1779619418.3030214,,0.8432114124298096,517,,,3242
4980.0,,672.7236489,1779619419.188565,,0.8300325870513916,518,,,3242
4990.0,,673.5735886,1779619420.0383234,,0.8280190229415894,519,,,3242
5000.0,1.6883337497711182,685.9167879,1779619432.3819113,0.6322678923606873,,520,,0.0001,3242
5000.0,,686.0099311,1779619432.4740942,,0.8313280344009399,521,,,3242
,,687.2757505,1779619433.7410836,,,522,"{'size': 274, '_type': 'html-file', 'sha256': '2c00942294c1ec6ed4ecf5b2a285abfe5e1b65839ecc99cf50cfa0d73c608aee', 'path': 'media/html/Sample Generation_522_2c00942294c1ec6ed4ec.html'}",,3242
