train/step_loss,lr,_step,_timestamp,Sample Generation,iter,_runtime,train/loss,val/loss,seed
0.9172128438949585,,368,1779625038.2085838,,3530.0,493.449368,,,3242
0.934063196182251,,369,1779625039.104919,,3540.0,494.3457836,,,3242
0.9290129542350769,,370,1779625040.006326,,3550.0,495.2471092,,,3242
0.9380795955657959,,371,1779625040.909025,,3560.0,496.150503,,,3242
0.9034924507141113,,372,1779625041.809543,,3570.0,497.0503285,,,3242
0.9399518966674805,,373,1779625042.7100217,,3580.0,497.9518217,,,3242
0.9166930913925171,,374,1779625043.6170824,,3590.0,498.8578827,,,3242
0.9386423826217651,,375,1779625044.5073051,,3600.0,499.7487543,,,3242
0.9007160067558289,,376,1779625045.408872,,3610.0,500.6497817,,,3242
0.9386109709739685,,377,1779625046.2978055,,3620.0,501.5393465,,,3242
0.9146617650985718,,378,1779625047.202992,,3630.0,502.4437746,,,3242
0.9140856862068176,,379,1779625048.1148713,,3640.0,503.356202,,,3242
0.9307349920272827,,380,1779625049.0206707,,3650.0,504.2614539,,,3242
0.9091653823852539,,381,1779625049.9206877,,3660.0,505.1617922,,,3242
0.9196153283119202,,382,1779625050.8211138,,3670.0,506.0619057,,,3242
0.9046568870544434,,383,1779625051.7199216,,3680.0,506.9607419,,,3242
0.9110280275344849,,384,1779625052.6190672,,3690.0,507.8600886,,,3242
0.8945983052253723,,385,1779625053.518009,,3700.0,508.7587932,,,3242
0.9069207906723022,,386,1779625054.4214337,,3710.0,509.6630392,,,3242
0.8935777544975281,,387,1779625055.3201513,,3720.0,510.561604,,,3242
0.9329866766929626,,388,1779625056.2116518,,3730.0,511.4524366,,,3242
0.9129191637039185,,389,1779625057.1183133,,3740.0,512.3601536,,,3242
,0.00023694285222843113,390,1779625069.5022044,,3750.0,524.7434868,0.748079240322113,1.6114997863769531,3242
0.9042702913284302,,391,1779625069.5956967,,3750.0,524.8367576,,,3242
0.8815335631370544,,392,1779625070.489627,,3760.0,525.7304101,,,3242
0.8683665990829468,,393,1779625071.3934944,,3770.0,526.6345564,,,3242
0.8873459100723267,,394,1779625072.2967267,,3780.0,527.5375084,,,3242
0.8830842971801758,,395,1779625073.185043,,3790.0,528.4260674,,,3242
0.9137107729911804,,396,1779625074.0876188,,3800.0,529.3293038,,,3242
0.9092501997947693,,397,1779625074.9809253,,3810.0,530.2225172,,,3242
0.9018790125846863,,398,1779625075.881241,,3820.0,531.1229091,,,3242
0.8748088479042053,,399,1779625076.7778387,,3830.0,532.0187554,,,3242
0.8874096274375916,,400,1779625077.6779878,,3840.0,532.9189481,,,3242
0.8913319110870361,,401,1779625078.5696516,,3850.0,533.8106942,,,3242
0.8752636909484863,,402,1779625079.4698591,,3860.0,534.7111932,,,3242
0.8968969583511353,,403,1779625080.3693244,,3870.0,535.6101167,,,3242
0.866634726524353,,404,1779625081.2686262,,3880.0,536.5094096,,,3242
0.8602717518806458,,405,1779625082.1555557,,3890.0,537.3963384,,,3242
0.9097200036048889,,406,1779625083.0571113,,3900.0,538.2988918,,,3242
0.8990965485572815,,407,1779625083.9502861,,3910.0,539.1918353,,,3242
0.8969933986663818,,408,1779625084.8464751,,3920.0,540.0892244,,,3242
0.8782533407211304,,409,1779625085.7424858,,3930.0,540.9832664,,,3242
0.8686402440071106,,410,1779625086.6377652,,3940.0,541.8785503,,,3242
0.877282440662384,,411,1779625087.5425606,,3950.0,542.7842013,,,3242
0.8914633989334106,,412,1779625088.4368544,,3960.0,543.6783131,,,3242
0.8723885416984558,,413,1779625089.3335598,,3970.0,544.5743504,,,3242
0.8560948371887207,,414,1779625090.2330267,,3980.0,545.4738097,,,3242
0.8632011413574219,,415,1779625091.1305351,,3990.0,546.3713203,,,3242
,0.00018936387015941957,416,1779625103.5791826,,4000.0,558.8212502,0.7165015339851379,1.6155048608779907,3242
0.8993169069290161,,417,1779625103.6728134,,4000.0,558.913628,,,3242
0.8767009973526001,,418,1779625104.5632129,,4010.0,559.8041986,,,3242
0.8755831718444824,,419,1779625105.4657493,,4020.0,560.7065348,,,3242
0.8608468174934387,,420,1779625106.3559833,,4030.0,561.5967665,,,3242
0.8968804478645325,,421,1779625107.2521145,,4040.0,562.4928978,,,3242
0.8890079259872437,,422,1779625108.1475282,,4050.0,563.3883099,,,3242
0.872637927532196,,423,1779625109.045233,,4060.0,564.2869112,,,3242
0.8819411993026733,,424,1779625109.9312112,,4070.0,565.1725802,,,3242
0.8444669842720032,,425,1779625110.8240588,,4080.0,566.0648437,,,3242
0.8875827789306641,,426,1779625111.726869,,4090.0,566.9681993,,,3242
0.8544622659683228,,427,1779625112.6143875,,4100.0,567.8553774,,,3242
0.8721544146537781,,428,1779625113.5016491,,4110.0,568.7434338,,,3242
0.8804701566696167,,429,1779625114.4092772,,4120.0,569.6500582,,,3242
0.852271318435669,,430,1779625115.3117867,,4130.0,570.5527261,,,3242
0.8944222331047058,,431,1779625116.20721,,4140.0,571.4481781,,,3242
0.8623048067092896,,432,1779625117.0911477,,4150.0,572.3324856,,,3242
0.8693135976791382,,433,1779625117.986572,,4160.0,573.2277671,,,3242
0.8789284229278564,,434,1779625118.8909557,,4170.0,574.1319891,,,3242
0.8547930121421814,,435,1779625119.7868495,,4180.0,575.027632,,,3242
0.8552982807159424,,436,1779625120.685053,,4190.0,575.9259315,,,3242
0.8542239665985107,,437,1779625121.5753198,,4200.0,576.8162991,,,3242
0.8542379140853882,,438,1779625122.4641035,,4210.0,577.7051613,,,3242
0.8730952143669128,,439,1779625123.3547513,,4220.0,578.5955375,,,3242
0.8766574263572693,,440,1779625124.2451193,,4230.0,579.4864114,,,3242
0.8841400146484375,,441,1779625125.1413743,,4240.0,580.3821794,,,3242
,0.00015103031213214996,442,1779625137.4759464,,4250.0,592.7173246,0.6870806813240051,1.636509656906128,3242
0.8486536741256714,,443,1779625137.5737069,,4250.0,592.8145479,,,3242
0.8482829928398132,,444,1779625138.4549108,,4260.0,593.6957618,,,3242
0.8451809287071228,,445,1779625139.3426535,,4270.0,594.5843068,,,3242
0.859599232673645,,446,1779625140.2395473,,4280.0,595.4813111,,,3242
0.8422533273696899,,447,1779625141.1388946,,4290.0,596.3802888,,,3242
0.844517171382904,,448,1779625142.0234587,,4300.0,597.2651606,,,3242
0.8709167242050171,,449,1779625142.9183524,,4310.0,598.1596209,,,3242
0.8497694730758667,,450,1779625143.8083296,,4320.0,599.0492169,,,3242
0.8626405596733093,,451,1779625144.7090378,,4330.0,599.9500143,,,3242
0.8506091237068176,,452,1779625145.6085634,,4340.0,600.8503459,,,3242
0.859756350517273,,453,1779625146.500063,,4350.0,601.7408437,,,3242
0.8729967474937439,,454,1779625147.3926487,,4360.0,602.633434,,,3242
0.8522810935974121,,455,1779625148.2848704,,4370.0,603.5268475,,,3242
0.8650885224342346,,456,1779625149.1846383,,4380.0,604.4261121,,,3242
0.8398483991622925,,457,1779625150.0865076,,4390.0,605.3272895,,,3242
0.8518301844596863,,458,1779625150.9727457,,4400.0,606.2140966,,,3242
0.8609189391136169,,459,1779625151.8817527,,4410.0,607.1227699,,,3242
0.8538545966148376,,460,1779625152.7738466,,4420.0,608.0146286,,,3242
0.8602848052978516,,461,1779625153.6766446,,4430.0,608.9179455,,,3242
0.8290020823478699,,462,1779625154.5759234,,4440.0,609.8172122,,,3242
0.8431428670883179,,463,1779625155.471373,,4450.0,610.7127187,,,3242
0.8550710678100586,,464,1779625156.3616877,,4460.0,611.6034693,,,3242
0.8441972136497498,,465,1779625157.2657077,,4470.0,612.5064924,,,3242
0.8312054872512817,,466,1779625158.1566849,,4480.0,613.3980395,,,3242
0.8088096976280212,,467,1779625159.0537426,,4490.0,614.2948627,,,3242
,0.00012292491384519912,468,1779625171.4828017,,4500.0,626.7238122,0.6624500751495361,1.6604411602020264,3242
0.8309910297393799,,469,1779625171.5805333,,4500.0,626.8214734,,,3242
0.8479979634284973,,470,1779625172.4939735,,4510.0,627.7347575,,,3242
0.8429380655288696,,471,1779625173.385808,,4520.0,628.6267045,,,3242
0.8338742256164551,,472,1779625174.2960203,,4530.0,629.5368039,,,3242
0.8579984903335571,,473,1779625175.1932628,,4540.0,630.4340461,,,3242
0.8576642274856567,,474,1779625176.0790713,,4550.0,631.320238,,,3242
0.8276605010032654,,475,1779625176.9722123,,4560.0,632.2138249,,,3242
0.8270708918571472,,476,1779625177.862841,,4570.0,633.103812,,,3242
0.8270592093467712,,477,1779625178.7647824,,4580.0,634.0060884,,,3242
0.8133384585380554,,478,1779625179.650405,,4590.0,634.8914217,,,3242
0.8572708964347839,,479,1779625180.5569482,,4600.0,635.798923,,,3242
0.8223518133163452,,480,1779625181.4604998,,4610.0,636.7016792,,,3242
0.8073062896728516,,481,1779625182.346832,,4620.0,637.587988,,,3242
0.8236348628997803,,482,1779625183.2408187,,4630.0,638.4816011,,,3242
0.8397585153579712,,483,1779625184.130477,,4640.0,639.3712604,,,3242
0.8432022333145142,,484,1779625185.0294807,,4650.0,640.2702644,,,3242
0.8133372664451599,,485,1779625185.9222016,,4660.0,641.1647253,,,3242
0.8412619233131409,,486,1779625186.8173912,,4670.0,642.0581715,,,3242
0.8161515593528748,,487,1779625187.7311475,,4680.0,642.9719303,,,3242
0.8181500434875488,,488,1779625188.623882,,4690.0,643.8651985,,,3242
0.8278871774673462,,489,1779625189.5103183,,4700.0,644.7513498,,,3242
0.8255581259727478,,490,1779625190.412202,,4710.0,645.6531198,,,3242
0.8543223738670349,,491,1779625191.3032458,,4720.0,646.5442553,,,3242
0.8184028267860413,,492,1779625192.2065368,,4730.0,647.4474165,,,3242
0.8385195136070251,,493,1779625193.1044784,,4740.0,648.3457958,,,3242
,0.00010576819746349742,494,1779625205.5264442,,4750.0,660.7674548,0.6438376903533936,1.6670753955841064,3242
0.8252984881401062,,495,1779625205.62231,,4750.0,660.8638264,,,3242
0.8230224251747131,,496,1779625206.5138433,,4760.0,661.7550191,,,3242
0.8251906037330627,,497,1779625207.4116008,,4770.0,662.6531587,,,3242
0.8258564472198486,,498,1779625208.2996376,,4780.0,663.5409844,,,3242
0.8482011556625366,,499,1779625209.2036777,,4790.0,664.4444614,,,3242
0.8140640258789062,,500,1779625210.1056309,,4800.0,665.3473862,,,3242
0.821587324142456,,501,1779625211.0066922,,4810.0,666.2484643,,,3242
0.8367139101028442,,502,1779625211.891502,,4820.0,667.1328733,,,3242
0.7988436818122864,,503,1779625212.7921169,,4830.0,668.0323937,,,3242
0.8332017064094543,,504,1779625213.6845558,,4840.0,668.926283,,,3242
0.8393019437789917,,505,1779625214.5805528,,4850.0,669.8213364,,,3242
0.8306775093078613,,506,1779625215.4712825,,4860.0,670.7120657,,,3242
0.8465675115585327,,507,1779625216.363375,,4870.0,671.6041592,,,3242
0.8237770795822144,,508,1779625217.2513456,,4880.0,672.4931531,,,3242
0.8217991590499878,,509,1779625218.1439724,,4890.0,673.3854921,,,3242
0.8163652420043945,,510,1779625219.048316,,4900.0,674.2885926,,,3242
0.8258796334266663,,511,1779625219.9405148,,4910.0,675.1821943,,,3242
0.8135817646980286,,512,1779625220.841452,,4920.0,676.082529,,,3242
0.8206527829170227,,513,1779625221.7325704,,4930.0,676.9733537,,,3242
0.8366631865501404,,514,1779625222.6281776,,4940.0,677.8689622,,,3242
0.8339262008666992,,515,1779625223.5161731,,4950.0,678.7570186,,,3242
0.8123394250869751,,516,1779625224.4226913,,4960.0,679.6636504,,,3242
0.8225806951522827,,517,1779625225.3168645,,4970.0,680.5582081,,,3242
0.8250760436058044,,518,1779625226.2133393,,4980.0,681.4542256,,,3242
0.8173691630363464,,519,1779625227.1061726,,4990.0,682.3469543,,,3242
,0.0001,520,1779625239.5236008,,5000.0,694.7653891,0.6274667382240295,1.688595175743103,3242
0.8198261857032776,,521,1779625239.618092,,5000.0,694.8591303,,,3242
,,522,1779625240.4666734,"{'sha256': '3980d66f71711b105e8c81a42c56c989f5cb2e28b9c518a2e1828dd0e36b7830', 'path': 'media/html/Sample Generation_522_3980d66f71711b105e8c.html', 'size': 271, '_type': 'html-file'}",,695.7078768,,,3242
