_timestamp,_step,val/loss,lr,iter,train/loss,_runtime,train/step_loss,Sample Generation,seed
1779705018.5257895,368,,,3530.0,,513.0531139,1.2095502614974976,,2026
1779705019.420912,369,,,3540.0,,513.9483867,1.2046796083450317,,2026
1779705020.3163273,370,,,3550.0,,514.8436523,1.171902060508728,,2026
1779705021.2132096,371,,,3560.0,,515.741349,1.1841260194778442,,2026
1779705022.112465,372,,,3570.0,,516.6398568,1.2125706672668457,,2026
1779705023.0098217,373,,,3580.0,,517.5371461,1.1941637992858887,,2026
1779705023.9070582,374,,,3590.0,,518.4346246,1.2306796312332153,,2026
1779705024.8026652,375,,,3600.0,,519.3299887,1.181997537612915,,2026
1779705025.7006948,376,,,3610.0,,520.2280167,1.1923710107803345,,2026
1779705026.5975435,377,,,3620.0,,521.1253711,1.191993236541748,,2026
1779705027.4946494,378,,,3630.0,,522.0219734,1.1956546306610107,,2026
1779705028.3886437,379,,,3640.0,,522.9164316,1.209511399269104,,2026
1779705029.2850087,380,,,3650.0,,523.8123319,1.2131586074829102,,2026
1779705030.1818216,381,,,3660.0,,524.7092326,1.200264573097229,,2026
1779705031.0772731,382,,,3670.0,,525.6045973,1.1921420097351074,,2026
1779705031.9738474,383,,,3680.0,,526.5011695,1.18201744556427,,2026
1779705032.8719854,384,,,3690.0,,527.399438,1.1918015480041504,,2026
1779705033.769247,385,,,3700.0,,528.2965696,1.202413558959961,,2026
1779705034.6656065,386,,,3710.0,,529.1929418,1.195418357849121,,2026
1779705035.5624094,387,,,3720.0,,530.0901907,1.210536003112793,,2026
1779705036.4573283,388,,,3730.0,,530.9846512,1.1945723295211792,,2026
1779705037.3516502,389,,,3740.0,,531.8794462,1.189887523651123,,2026
1779705050.6353152,390,1.4685784578323364,0.00023694285222843113,3750.0,1.1088165044784546,545.1624614,,,2026
1779705050.7290175,391,,,3750.0,,545.25634,1.1694042682647705,,2026
1779705051.6243682,392,,,3760.0,,546.1517509,1.1958439350128174,,2026
1779705052.5195296,393,,,3770.0,,547.0468548,1.189229965209961,,2026
1779705053.4138415,394,,,3780.0,,547.941424,1.1976791620254517,,2026
1779705054.310791,395,,,3790.0,,548.8381151,1.205135464668274,,2026
1779705055.2070026,396,,,3800.0,,549.7344113,1.223823070526123,,2026
1779705056.1038249,397,,,3810.0,,550.6316585,1.1789621114730835,,2026
1779705057.0019321,398,,,3820.0,,551.5287501,1.2062509059906006,,2026
1779705057.8989003,399,,,3830.0,,552.4262442,1.1705790758132935,,2026
1779705058.7935326,400,,,3840.0,,553.3208576,1.1915475130081177,,2026
1779705059.6883843,401,,,3850.0,,554.2159131,1.1589137315750122,,2026
1779705060.5861824,402,,,3860.0,,555.1137776,1.2071889638900757,,2026
1779705061.4838228,403,,,3870.0,,556.0114975,1.1752885580062866,,2026
1779705062.3798478,404,,,3880.0,,556.9079228,1.1893644332885742,,2026
1779705063.277888,405,,,3890.0,,557.8052127,1.173220157623291,,2026
1779705064.174036,406,,,3900.0,,558.7013585,1.1576496362686157,,2026
1779705065.0694883,407,,,3910.0,,559.5968146,1.1702686548233032,,2026
1779705065.966857,408,,,3920.0,,560.4944115,1.1949701309204102,,2026
1779705066.8617067,409,,,3930.0,,561.3891459,1.1946439743041992,,2026
1779705067.7567074,410,,,3940.0,,562.2843386,1.1720149517059326,,2026
1779705068.6538296,411,,,3950.0,,563.1811566,1.1791995763778687,,2026
1779705069.5512302,412,,,3960.0,,564.0785549,1.182254433631897,,2026
1779705070.4479346,413,,,3970.0,,564.9752602,1.1809048652648926,,2026
1779705071.3451743,414,,,3980.0,,565.8724976,1.1782037019729614,,2026
1779705072.2430966,415,,,3990.0,,566.7704185,1.161052942276001,,2026
1779705085.6616116,416,1.4790513515472412,0.00018936387015941957,4000.0,1.0946627855300903,580.1894257,,,2026
1779705085.7549043,417,,,4000.0,,580.2824193,1.20759117603302,,2026
1779705086.6528413,418,,,4010.0,,581.1803091,1.1827762126922607,,2026
1779705087.5506692,419,,,4020.0,,582.0779948,1.1674658060073853,,2026
1779705088.4473438,420,,,4030.0,,582.9747216,1.1669429540634155,,2026
1779705089.3431773,421,,,4040.0,,583.8713282,1.1775596141815186,,2026
1779705090.2413714,422,,,4050.0,,584.7686934,1.188322901725769,,2026
1779705091.1594489,423,,,4060.0,,585.6867733,1.1880388259887695,,2026
1779705092.08158,424,,,4070.0,,586.6083981,1.14824640750885,,2026
1779705092.9775176,425,,,4080.0,,587.5059031,1.1818461418151855,,2026
1779705093.874471,426,,,4090.0,,588.4017925,1.1752849817276,,2026
1779705094.771362,427,,,4100.0,,589.2986863,1.1516375541687012,,2026
1779705095.6680627,428,,,4110.0,,590.1953867,1.1964595317840576,,2026
1779705096.5629964,429,,,4120.0,,591.0903465,1.1809844970703125,,2026
1779705097.4578786,430,,,4130.0,,591.9852801,1.1630076169967651,,2026
1779705098.356161,431,,,4140.0,,592.8834843,1.1913299560546875,,2026
1779705099.2522192,432,,,4150.0,,593.779716,1.1451386213302612,,2026
1779705100.1488397,433,,,4160.0,,594.6764357,1.178799033164978,,2026
1779705101.0445127,434,,,4170.0,,595.5718775,1.154189109802246,,2026
1779705101.9422412,435,,,4180.0,,596.4695658,1.1663976907730103,,2026
1779705102.8375115,436,,,4190.0,,597.3649,1.1807950735092163,,2026
1779705103.7311206,437,,,4200.0,,598.2585138,1.179814100265503,,2026
1779705104.6279137,438,,,4210.0,,599.1557431,1.1957992315292358,,2026
1779705105.5253568,439,,,4220.0,,600.0529016,1.168448805809021,,2026
1779705106.4208167,440,,,4230.0,,600.9490834,1.1717442274093628,,2026
1779705107.3222926,441,,,4240.0,,601.8498598,1.187111735343933,,2026
1779705120.7873466,442,1.473307490348816,0.00015103031213214996,4250.0,1.0805540084838867,615.3151635,,,2026
1779705120.881607,443,,,4250.0,,615.4089314,1.130190372467041,,2026
1779705121.7797422,444,,,4260.0,,616.3070667,1.1582159996032715,,2026
1779705122.682495,445,,,4270.0,,617.2098193,1.1871051788330078,,2026
1779705123.5804384,446,,,4280.0,,618.1077636,1.157490849494934,,2026
1779705124.4826777,447,,,4290.0,,619.0100018,1.1472162008285522,,2026
1779705125.3893151,448,,,4300.0,,619.9169384,1.1679227352142334,,2026
1779705126.297352,449,,,4310.0,,620.8254805,1.1858707666397095,,2026
1779705127.1982074,450,,,4320.0,,621.7255325,1.1653621196746826,,2026
1779705128.105405,451,,,4330.0,,622.6327588,1.15957772731781,,2026
1779705129.0063498,452,,,4340.0,,623.5336919,1.1460109949111938,,2026
1779705129.9083908,453,,,4350.0,,624.4361048,1.1774364709854126,,2026
1779705130.8242924,454,,,4360.0,,625.351618,1.175052523612976,,2026
1779705131.732313,455,,,4370.0,,626.2597745,1.1507110595703125,,2026
1779705132.639944,456,,,4380.0,,627.1672724,1.1422690153121948,,2026
1779705133.546415,457,,,4390.0,,628.0741814,1.158196210861206,,2026
1779705134.4479613,458,,,4400.0,,628.9752863,1.1325122117996216,,2026
1779705135.3550196,459,,,4410.0,,629.8830266,1.159163475036621,,2026
1779705136.2610996,460,,,4420.0,,630.7885113,1.138434648513794,,2026
1779705137.1607428,461,,,4430.0,,631.6880689,1.1428134441375732,,2026
1779705138.060194,462,,,4440.0,,632.5875185,1.1382957696914673,,2026
1779705138.957414,463,,,4450.0,,633.4849892,1.135148286819458,,2026
1779705139.8621802,464,,,4460.0,,634.3895164,1.1595522165298462,,2026
1779705140.7681444,465,,,4470.0,,635.2954684,1.1648585796356201,,2026
1779705141.668324,466,,,4480.0,,636.1964204,1.1769906282424927,,2026
1779705142.5771182,467,,,4490.0,,637.1047308,1.1552963256835938,,2026
1779705155.9869153,468,1.4740012884140015,0.00012292491384519912,4500.0,1.0658012628555298,650.5145779,,,2026
1779705156.0809996,469,,,4500.0,,650.6085452,1.150557041168213,,2026
1779705156.9886672,470,,,4510.0,,651.5159894,1.1710070371627808,,2026
1779705157.8961067,471,,,4520.0,,652.4235371,1.149874210357666,,2026
1779705158.8001108,472,,,4530.0,,653.3275643,1.1496614217758179,,2026
1779705159.7137134,473,,,4540.0,,654.2410402,1.1678005456924438,,2026
1779705160.656208,474,,,4550.0,,655.1836605,1.145853042602539,,2026
1779705161.5885189,475,,,4560.0,,656.11605,1.14022958278656,,2026
1779705162.510575,476,,,4570.0,,657.0379064,1.1446237564086914,,2026
1779705163.4219518,477,,,4580.0,,657.9492764,1.164323091506958,,2026
1779705164.3343728,478,,,4590.0,,658.8616952,1.1589990854263306,,2026
1779705165.2381265,479,,,4600.0,,659.7654532,1.140993356704712,,2026
1779705166.1390283,480,,,4610.0,,660.6663546,1.1306023597717285,,2026
1779705167.0425744,481,,,4620.0,,661.5701588,1.1340526342391968,,2026
1779705167.9484513,482,,,4630.0,,662.4757752,1.1708760261535645,,2026
1779705168.8554242,483,,,4640.0,,663.3827465,1.1393697261810303,,2026
1779705169.7655277,484,,,4650.0,,664.2929881,1.1435630321502686,,2026
1779705170.6771424,485,,,4660.0,,665.2044684,1.142630696296692,,2026
1779705171.5873494,486,,,4670.0,,666.1146745,1.132726788520813,,2026
1779705172.5139525,487,,,4680.0,,667.0412806,1.1370240449905396,,2026
1779705173.437593,488,,,4690.0,,667.9649175,1.1569734811782837,,2026
1779705174.3485236,489,,,4700.0,,668.8758477,1.1579108238220215,,2026
1779705175.252692,490,,,4710.0,,669.7800166,1.1751152276992798,,2026
1779705176.162116,491,,,4720.0,,670.6896298,1.168595552444458,,2026
1779705177.0724301,492,,,4730.0,,671.5998811,1.1533364057540894,,2026
1779705177.988975,493,,,4740.0,,672.5163148,1.1540042161941528,,2026
1779705191.4609737,494,1.4716027975082397,0.00010576819746349742,4750.0,1.059603214263916,685.9891951,,,2026
1779705191.5558932,495,,,4750.0,,686.0832165,1.1463693380355835,,2026
1779705192.4528947,496,,,4760.0,,686.980747,1.155527949333191,,2026
1779705193.3548665,497,,,4770.0,,687.8831932,1.1617891788482666,,2026
1779705194.2539983,498,,,4780.0,,688.7813221,1.1589550971984863,,2026
1779705195.1586146,499,,,4790.0,,689.6859387,1.1609044075012207,,2026
1779705196.0599961,500,,,4800.0,,690.5873645,1.1449732780456543,,2026
1779705196.961213,501,,,4810.0,,691.4886992,1.1240342855453491,,2026
1779705197.8685246,502,,,4820.0,,692.3960866,1.1465471982955933,,2026
1779705198.8152354,503,,,4830.0,,693.3425602,1.1333715915679932,,2026
1779705199.758973,504,,,4840.0,,694.2862981,1.1368738412857056,,2026
1779705200.674457,505,,,4850.0,,695.2023059,1.1170762777328491,,2026
1779705201.6022832,506,,,4860.0,,696.1296073,1.1653680801391602,,2026
1779705202.513341,507,,,4870.0,,697.0411682,1.1734176874160767,,2026
1779705203.4317107,508,,,4880.0,,697.9599296,1.1804279088974,,2026
1779705204.3507664,509,,,4890.0,,698.8792887,1.1544777154922485,,2026
1779705205.261632,510,,,4900.0,,699.7888472,1.1489620208740234,,2026
1779705206.17528,511,,,4910.0,,700.702605,1.1428922414779663,,2026
1779705207.0803204,512,,,4920.0,,701.6076514,1.1545475721359253,,2026
1779705207.9998276,513,,,4930.0,,702.5282892,1.1715173721313477,,2026
1779705208.9155426,514,,,4940.0,,703.4428663,1.1281578540802002,,2026
1779705209.831286,515,,,4950.0,,704.3592409,1.1267048120498657,,2026
1779705210.745496,516,,,4960.0,,705.2733192,1.1242496967315674,,2026
1779705211.6658506,517,,,4970.0,,706.1934179,1.1460322141647339,,2026
1779705212.5854433,518,,,4980.0,,707.1127687,1.142713189125061,,2026
1779705213.5019345,519,,,4990.0,,708.0293955,1.1288596391677856,,2026
1779705227.1495812,520,1.4668242931365967,0.0001,5000.0,1.0511713027954102,721.6768983,,,2026
1779705227.2466204,521,,,5000.0,,721.7739459,1.11285400390625,,2026
1779705229.9761896,522,,,,,724.5035144,,"{'path': 'media/html/Sample Generation_522_7a80e14facc4fd5be1ee.html', 'size': 274, '_type': 'html-file', 'sha256': '7a80e14facc4fd5be1eeb5d1d6a9372f493c34fc68ef0b46b305d82f914e0b3f'}",2026
